Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-98.70656	-266.3218	167.6152	0.931488	1.536689	0.2686323	2.990321	0.8767102
6	-93.62544	-261.0289	167.4035	1.542094	1.464487	0.2271117	2.372157	1.100383
12	-106.0278	-275.1753	169.1476	1.001339	1.464487	0.7290937	0.8267647	1.293378
18	-98.04466	-267.9267	169.8821	0.07802382	1.508863	0.5124942	1.341135	1.133109
24	-120.7622	-286.7041	165.9419	2.90204	2.130287	0.6673674	1.040569	1.714112
30	-117.7356	-286.2721	168.5365	0.07121402	1.548065	0.7331419	1.341135	1.978267
36	-102.0688	-272.259	170.1902	0.07121402	0.614352	0.7056844	1.621781	1.241391
42	-103.291	-273.5028	170.2118	0.07121402	0.5127978	0.432285	1.784171	1.316562
48	-113.712	-283.845	170.133	0.08005645	0.8591041	0.5389942	1.354605	1.422942
54	-108.9065	-278.6789	169.7724	0.08410763	1.321809	0.5389942	1.452636	1.263706
60	-122.0049	-292.4387	170.4338	0.1912743	0.9766759	1.030134	0.6650294	1.181756
66	-114.7628	-285.3336	170.5708	0.1912743	1.218257	0.7677804	0.7410989	1.002686
72	-112.3687	-282.3908	170.0221	0.3559883	1.218257	0.9968367	0.6508749	1.228073
78	-112.7698	-280.3056	167.5358	0.8258067	1.764162	1.480085	0.8286058	1.864121
84	-109.5767	-279.9929	170.4162	0.0980178	0.7819555	1.182428	0.7693396	1.222363
90	-120.1101	-288.6359	168.5258	0.4526899	1.746732	0.3320547	2.215944	1.07754
96	-110.144	-280.8439	170.7	0.131191	0.7740294	0.8427773	0.925336	1.110953
102	-93.64855	-262.4673	168.8188	0.4295343	1.954081	1.089718	1.229809	1.030913
108	-101.1757	-269.6908	168.515	0.9408226	1.391616	0.6384598	1.733108	1.242111
114	-98.8127	-267.9301	169.1174	0.5006739	1.156821	0.6384598	1.273226	1.64613
120	-97.81091	-267.0802	169.2693	0.0720304	1.498475	0.6810996	0.9611484	1.801916
126	-91.24775	-260.7729	169.5251	0.06756679	1.820596	0.5952492	1.501913	1.004338
132	-89.39079	-258.9292	169.5384	0.08782941	1.820596	0.6362729	1.185291	1.230146
138	-95.18585	-263.8721	168.6863	0.08206798	2.023062	1.12936	1.801057	0.8246638
144	-94.64403	-264.0662	169.4222	0.06197722	1.236898	0.8815487	1.54974	1.303906
150	-100.2769	-269.9839	169.707	0.07146801	1.236898	0.8473021	1.203681	1.372248
156	-115.9355	-286.1983	170.2628	0.265333	0.9458603	0.5354412	1.458315	0.9905885
162	-112.501	-282.3562	169.8552	0.4209599	0.9137977	0.4684788	1.483266	1.261614
168	-106.4605	-273.1513	166.6907	3.356566	0.6989335	0.2518605	1.493454	1.559705
174	-111.2965	-275.0753	163.7788	2.686572	4.257491	0.7336555	0.8416811	2.416113
180	-125.3664	-288.8147	163.4483	2.686572	5.045694	1.403707	0.5324756	2.128194
186	-120.4947	-286.2428	165.7481	2.837169	1.3525	0.2734293	0.9409417	2.49493
192	-118.9162	-285.5492	166.633	2.597729	0.8425183	0.5922122	1.619892	1.91894
