Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-3155.156	-3318.631	163.4753	0.05621162	0.9063021	0.9113098	1.075003	0.436254	0.563746	0.368812	0.631188	4.89941
6	-3162.385	-3325.111	162.7255	0.1353537	1.069428	0.847607	0.9272795	0.408544	0.591456	0.368812	0.631188	5.302633
12	-3161.392	-3324.442	163.05	0.1511339	1.007681	1.10022	1.161159	0.373248	0.626752	0.478804	0.521196	4.868539
18	-3168.84	-3331.478	162.6383	0.1293667	1.248977	1.180644	0.9841102	0.497688	0.502312	0.478804	0.521196	5.012205
24	-3163.735	-3326.776	163.0414	0.211575	1.073018	1.023364	1.100339	0.491645	0.508355	0.407954	0.592046	4.870618
30	-3160.775	-3324.294	163.5191	0.07015917	1.037558	0.9596874	1.133269	0.463307	0.536693	0.407954	0.592046	4.721262
36	-3160.97	-3324.164	163.1947	0.1154886	1.125826	0.9596874	1.178467	0.359913	0.640087	0.407954	0.592046	4.824046
42	-3157.835	-3321.369	163.5335	0.1062419	1.174835	1.130362	1.138355	0.374157	0.625843	0.393043	0.606957	4.538322
48	-3160.37	-3322.815	162.4451	0.1459272	1.067568	0.9723783	1.087853	0.370228	0.629772	0.50446	0.49554	5.285662
54	-3160.629	-3323.686	163.0573	0.1517944	1.235514	0.9204392	1.09816	0.370228	0.629772	0.439233	0.560767	4.877803
60	-3160.321	-3323.17	162.8484	0.1792986	0.8686899	0.9204392	1.026625	0.351333	0.648667	0.439233	0.560767	5.226906
66	-3169.888	-3332.572	162.6839	0.0516718	1.141656	0.9286543	1.026625	0.389565	0.610435	0.408821	0.591179	5.226906
72	-3187.551	-3349.65	162.0986	0.2012148	1.126508	0.9980288	0.9350901	0.35187	0.64813	0.405072	0.594928	5.50007
78	-3174.776	-3336.957	162.1808	0.2253742	1.018154	1.10147	0.9314326	0.322387	0.677613	0.405072	0.594928	5.458015
84	-3167.166	-3329.573	162.4068	0.09976894	0.96207	1.040837	1.066873	0.426522	0.573478	0.428903	0.571097	5.356671
90	-3174.942	-3337.795	162.8527	0.3170609	1.019167	1.094217	1.129124	0.387176	0.612824	0.443965	0.556035	4.899862
96	-3174.798	-3338.15	163.3519	0.1848543	0.8657923	0.9384294	1.117642	0.376665	0.623335	0.348666	0.651334	4.899862
102	-3166.391	-3329.446	163.0554	0.02898813	1.061212	1.051869	1.148284	0.418519	0.581481	0.460129	0.539871	4.928057
108	-3169.541	-3333.055	163.5141	0.1013478	1.069953	1.051869	1.138219	0.418519	0.581481	0.427186	0.572814	4.636455
114	-3167.601	-3330.828	163.2268	0.1022193	0.9756864	1.045677	1.046664	0.390236	0.609764	0.422736	0.577264	4.910704
120	-3160.596	-3323.933	163.3369	0.01494836	0.9764531	0.980248	1.118452	0.334317	0.665683	0.434744	0.565256	4.910704
126	-3162.106	-3325.418	163.3116	0.08336604	1.036649	0.9733225	1.098785	0.432619	0.567381	0.434744	0.565256	4.840647
132	-3165.054	-3328.52	163.4661	0.08550441	1.040772	0.8404853	1.070177	0.410933	0.589067	0.529378	0.470622	4.840647
138	-3152.563	-3315.472	162.9093	0.01860353	1.094116	0.9120073	0.9812328	0.410097	0.589903	0.446326	0.553674	5.170024
144	-3164.147	-3327.415	163.2685	0.01318377	1.035138	1.058572	1.208861	0.410097	0.589903	0.467044	0.532956	4.796207
150	-3162.668	-3325.695	163.0268	0.05626714	0.9756322	0.8452021	1.120535	0.387545	0.612455	0.381552	0.618448	5.127212
156	-3168.328	-3330.582	162.2536	0.1891605	0.9437611	0.8972477	1.039206	0.42676	0.57324	0.487121	0.512879	5.490628
162	-3176.037	-3339.169	163.1323	0.03952249	0.9371867	0.8727676	1.13135	0.42494	0.57506	0.367643	0.632357	5.074266
168	-3165.257	-3328.8	163.5433	0.1072635	0.8733539	1.00125	1.071421	0.317573	0.682427	0.392282	0.607718	4.831855
174	-3162.837	-3325.617	162.7806	0.1635597	0.9771417	1.069361	1.045052	0.37327	0.62673	0.353846	0.646154	5.134158
180	-3165.152	-3328.689	163.5371	0.165574	1.001669	0.9923772	1.231479	0.338491	0.661509	0.353846	0.646154	4.64924
186	-3158.056	-3321.815	163.7597	0.0792101	0.9622866	0.8645252	1.210381	0.377032	0.622968	0.34901	0.65099	4.6665
192	-3181.703	-3344.47	162.7669	0.01233606	0.9218794	0.9351091	0.9375028	0.524842	0.475158	0.376693	0.623307	5.364371
198	-3160.985	-3323.637	162.6525	0.01233606	0.891812	1.032655	0.9434535	0.524842	0.475158	0.382716	0.617284	5.385232
204	-3158.099	-3321.638	163.5388	0.1515929	0.837011	0.9030587	1.122793	0.47054	0.52946	0.356888	0.643112	4.827352
210	-3160.441	-3323.545	163.1043	0.1019682	0.9572343	0.9375258	0.9777588	0.437676	0.562324	0.433472	0.566528	5.076397
216	-3157.803	-3320.929	163.1258	0.07564995	1.014086	0.932943	1.166603	0.437676	0.562324	0.479889	0.520111	4.940616
222	-3162.641	-3326.234	163.5928	0.03281623	1.146873	0.8643223	1.151578	0.409663	0.590337	0.460159	0.539841	4.682703
228	-3160.32	-3324.153	163.8333	0.1796953	0.7165137	0.8403721	1.151578	0.409663	0.590337	0.454156	0.545844	4.717124
234	-3164.546	-3327.862	163.3164	0.2011919	1.151668	1.003512	1.151578	0.375224	0.624776	0.321169	0.678831	4.7081
240	-3168.504	-3331.849	163.3453	0.1137424	0.7773249	0.8794188	1.0808	0.404903	0.595097	0.488575	0.511425	5.010503
246	-3164.394	-3326.943	162.5489	0.1824928	1.00485	1.060729	1.018862	0.359888	0.640112	0.473406	0.526594	5.236188
252	-3164.367	-3327.446	163.0791	0.01662144	0.9976248	0.9652379	1.139132	0.351764	0.648236	0.44988	0.55012	5.029424
258	-3162.184	-3325.361	163.1771	0.1316739	0.9432034	0.9652379	1.077299	0.364212	0.635788	0.454598	0.545402	4.970878
264	-3164.327	-3326.958	162.631	0.07828647	1.038674	0.9136675	1.11815	0.42583	0.57417	0.414417	0.585583	5.247022
270	-3151.478	-3314.105	162.6268	0.208988	1.038674	0.876898	1.050757	0.375204	0.624796	0.410085	0.589915	5.247022
276	-3154.895	-3318.244	163.3493	0.04476192	0.991497	1.055994	1.118654	0.472179	0.527821	0.410085	0.589915	4.809325
282	-3171.164	-3334.384	163.2204	0.07193076	1.014615	1.151894	1.118654	0.472179	0.527821	0.347111	0.652889	4.818137
288	-3167.252	-3330.367	163.1154	0.1227798	1.084726	0.9933269	1.118654	0.441438	0.558562	0.540835	0.459165	4.874884
294	-3167.011	-3330.474	163.4629	0.155568	0.8715241	1.016316	1.115085	0.442346	0.557654	0.302943	0.697057	4.815677
300	-3162.264	-3324.851	162.5871	0.002754094	0.9489424	0.8815297	0.9872638	0.389286	0.610714	0.347579	0.652421	5.478513
306	-3161.535	-3325.031	163.4968	0.02813682	0.9489424	0.9873127	1.076263	0.296012	0.703988	0.467701	0.532299	4.863831
312	-3161.245	-3323.878	162.6331	0.02339486	0.9603407	1.024494	0.9365437	0.417003	0.582997	0.506232	0.493768	5.351948
318	-3161.594	-3323.905	162.3112	0.1446993	1.082039	0.8861226	0.9379769	0.302368	0.697632	0.304911	0.695089	5.555092
324	-3155.407	-3319.079	163.6714	0.09542765	0.9201898	0.7668693	1.101132	0.375109	0.624891	0.380253	0.619747	4.834893
