Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-216.0994	-385.962	169.8626	1.017887	2.719345	0.7856206
6	-222.4234	-392.9663	170.543	1.017887	1.961796	0.8821693
12	-215.2606	-385.5981	170.3374	1.215063	1.751865	1.104186
18	-214.5149	-383.5925	169.0777	1.47478	3.038931	0.8113757
24	-221.6701	-390.4386	168.7685	2.002023	2.930414	0.7357051
30	-225.1798	-394.0011	168.8213	0.9230319	3.97348	0.5259925
36	-218.7847	-388.9517	170.167	0.9230319	2.525283	0.7636147
42	-215.733	-386.2119	170.479	0.4613472	2.70757	0.5616094
48	-227.6985	-397.4734	169.7749	0.7803305	3.152076	0.4341484
54	-223.2254	-393.1105	169.8851	0.3273321	3.32717	0.5078151
60	-219.8154	-389.6854	169.87	0.4536142	3.32717	0.5078151
66	-231.0947	-399.9193	168.8246	1.90307	3.043874	0.5097898
72	-211.551	-382.4231	170.8721	0.7777359	2.051057	0.5944248
78	-217.5534	-388.007	170.4536	1.648646	1.454303	0.8702424
84	-201.9241	-371.4312	169.5071	0.4387096	3.696404	0.5085661
90	-209.731	-379.8253	170.0943	0.6965755	2.871017	0.3579312
96	-205.5022	-374.7562	169.254	0.5971641	3.837083	0.4302132
102	-207.3705	-377.6788	170.3083	0.5093198	2.814517	0.3666636
108	-205.7656	-376.0729	170.3072	0.6440691	2.754546	0.5171445
114	-213.9816	-382.683	168.7014	1.48859	3.511613	0.6307996
120	-223.6405	-393.4169	169.7764	0.7575222	3.181865	0.4936319
126	-228.6999	-396.968	168.2681	1.17262	4.278749	0.5149364
132	-229.1415	-399.4473	170.3058	0.8360367	2.573808	0.53705
138	-215.7333	-385.5418	169.8085	0.9630437	2.943003	0.5494793
144	-224.335	-394.3097	169.9747	0.9302788	2.807444	0.5601722
150	-230.9173	-400.6222	169.7049	0.4684563	3.429567	0.3513566
156	-226.6354	-395.9083	169.2729	0.8887591	3.51854	0.3734598
162	-231.5197	-400.7165	169.1968	1.550963	2.980803	0.5589858
168	-225.2972	-395.3858	170.0886	1.159787	2.441971	0.6311972
174	-204.7795	-374.8746	170.0951	1.051902	2.540959	0.6356314
180	-215.6647	-386.9263	171.2616	0.7801402	1.643851	0.6356314
186	-211.4591	-381.8634	170.4043	0.4997345	2.76754	0.5143274
192	-233.0767	-401.0175	167.9408	2.157885	3.708858	0.4532808
198	-227.2591	-396.3152	169.0561	0.7009534	3.894033	0.6959143
204	-224.3108	-393.6695	169.3587	0.6259945	3.718785	0.5146192
210	-225.2315	-393.8091	168.5775	0.5329697	4.497625	0.3301671
216	-216.6485	-386.6366	169.9881	0.7157418	2.989925	0.4072101
222	-202.3917	-372.4601	170.0684	1.299999	2.346642	0.5630348
228	-216.4554	-386.5738	170.1183	1.299999	2.28176	0.6132767
234	-213.3204	-384.3357	171.0152	0.8869357	1.745227	0.7137056
240	-212.5311	-382.5199	169.9888	1.042483	2.627669	0.6942432
246	-219.3383	-389.8243	170.486	0.5419401	2.627669	0.6339159
252	-226.1516	-396.9091	170.7574	1.099777	1.839846	0.6131818
258	-220.5148	-391.34	170.8253	0.5021575	2.322253	0.6157393
264	-220.4952	-390.0383	169.5431	1.394208	2.736298	0.6795704
270	-212.9011	-383.6854	170.7843	0.7650067	2.132141	0.643624
276	-214.4844	-384.461	169.9766	0.5536033	3.159005	0.4941224
282	-214.0934	-384.0507	169.9573	1.138589	2.607194	0.596434
288	-221.4154	-392.3997	170.9843	0.2314382	2.098244	0.3885578
294	-218.7244	-387.4109	168.6865	2.3624	2.797264	0.5578408
300	-205.2346	-375.1407	169.9061	1.233806	2.580559	0.4862287
306	-223.8409	-393.7687	169.9279	1.102834	2.663726	0.6201187
312	-232.5935	-401.921	169.3275	1.697689	2.663726	0.6913658
318	-235.2358	-405.5471	170.3113	1.250967	1.785159	1.064893
324	-242.8565	-413.8746	171.0182	1.283704	1.083296	1.02953
330	-239.5227	-409.8268	170.3041	0.8912938	1.865857	1.310708
336	-242.824	-413.6964	170.8724	1.075022	1.522418	0.9407103
342	-226.8981	-396.634	169.7359	1.128876	2.846389	0.5674443
348	-224.8971	-395.112	170.2149	1.061707	2.400612	0.6593421
354	-223.272	-393.8408	170.5688	0.9695323	2.141927	0.6528581
360	-229.0843	-398.7646	169.6803	1.449371	2.57802	0.6092523
366	-221.5055	-391.8168	170.3113	0.9637029	2.359593	0.7347826
372	-234.1517	-404.3028	170.1511	0.7653425	2.768827	0.6348034
378	-236.9252	-406.9278	170.0027	0.8473077	2.837605	0.6348034
384	-229.4555	-399.9907	170.5352	0.8473077	2.314857	0.6098733
390	-226.0672	-395.5761	169.5089	3.126235	1.278839	0.8158138
396	-222.6333	-393.914	171.2807	0.8096687	1.485251	0.8158138
402	-210.4583	-381.3207	170.8624	0.8096687	2.027095	0.6024314
408	-216.7374	-385.9956	169.2582	0.8371219	3.60452	0.6024314
414	-227.5681	-396.4753	168.9072	2.069652	2.818649	0.5274052
420	-225.6711	-395.0896	169.4186	1.214453	3.077974	0.4342066
426	-233.5887	-400.7937	167.2051	2.871462	3.884881	0.6012938
432	-237.4776	-405.7541	168.2765	2.098489	3.417244	0.4340213
438	-228.7901	-397.7988	169.0087	2.10304	2.637319	0.6817587
444	-222.9611	-392.5774	169.6163	1.422991	2.637319	0.6762774
450	-220.2274	-390.437	170.2096	1.811086	1.530156	0.8965196
456	-223.7649	-394.1976	170.4327	1.286146	1.350028	1.307006
462	-223.5758	-394.0942	170.5184	1.531471	1.350028	1.026502
468	-224.9657	-395.1139	170.1482	1.531471	1.684871	1.060421
474	-232.3559	-403.1008	170.7449	1.116986	1.568952	0.9815552
480	-218.5577	-389.4472	170.8895	0.6572234	2.068791	0.7469836
486	-218.4592	-388.9586	170.4994	1.07308	2.05424	0.7469836
492	-211.6088	-382.4384	170.8297	0.561053	2.300173	0.5124799
498	-222.5257	-391.0935	168.5678	1.383589	3.77379	0.4885553
504	-220.821	-389.7021	168.881	1.798104	3.07124	0.5662204
510	-228.6	-398.826	170.226	1.203808	2.147376	0.8172564
516	-225.1789	-395.9856	170.8067	0.6467704	2.089912	0.8426649
522	-231.3548	-401.8891	170.5343	1.111649	1.982809	0.7441353
528	-234.233	-404.0946	169.8617	0.6937035	3.065727	0.7441353
534	-229.5328	-399.5572	170.0243	0.747574	2.852826	0.7441353
540	-227.5702	-397.6355	170.0653	0.8957051	2.753146	0.550883
546	-220.6629	-390.1103	169.4474	1.714412	2.570706	0.5971354
552	-205.4333	-375.7815	170.3481	0.7717582	2.589287	0.5629833
558	-208.891	-378.4874	169.5964	0.8444643	3.277074	0.5149163
564	-225.2218	-395.7084	170.4866	0.722469	2.490565	0.5891775
570	-226.4041	-397.0446	170.6405	0.6742298	2.323066	0.7146816
576	-224.0501	-393.2234	169.1733	2.035404	2.556889	0.6222443
582	-232.2629	-402.6543	170.3914	0.8454975	2.447292	0.6424828
588	-225.9281	-396.3416	170.4135	1.014956	2.085917	0.8916733
594	-233.1211	-403.8193	170.6982	0.6234584	2.374863	0.5615565
600	-229.9022	-399.8174	169.9152	0.8695853	2.90782	0.6232015
606	-225.7989	-396.4473	170.6484	0.908999	2.135477	0.6232015
612	-229.564	-400.0823	170.5183	0.4151046	2.685932	0.4405405
618	-218.8894	-389.4251	170.5357	0.351147	2.679843	0.4652834
624	-213.4953	-381.579	168.0837	0.3516532	5.040387	0.3132502
630	-225.4654	-394.4919	169.0265	0.85763	3.830397	0.4560023
636	-227.6818	-396.9621	169.2803	1.037048	3.398434	0.5424859
642	-220.5381	-391.1524	170.6142	0.8693844	2.216351	0.6032328
