Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2046.424	-2210.624	164.1999	3.343747	1.30701	1.375812	0.5567609	0.7434038	0.1713561	2.867725	1.881541
6	-2050.704	-2213.803	163.0984	3.807666	1.326505	1.653712	0.3107678	0.7526717	0.5800502	3.162408	1.910644
12	-2045.842	-2208.763	162.9212	4.006916	1.139996	1.738858	0.1446814	0.6300741	0.8211326	3.389641	1.893539
18	-2040.248	-2204.791	164.5432	3.894799	0.9364424	0.8350907	0.2501753	0.4830735	0.6744352	3.389641	1.713956
24	-2043.367	-2208.628	165.2609	4.083291	0.9003496	0.860423	0.05352385	0.4668394	0.7825253	2.994498	1.481002
30	-2050.033	-2215.507	165.4742	4.014284	1.075647	0.8621882	0.0776619	0.4202458	0.6648409	2.963526	1.343123
36	-2045.49	-2210.658	165.1684	4.203409	1.393679	0.9432045	0.0681802	0.5582143	0.6242898	2.963526	1.100767
42	-2041.828	-2207.391	165.5633	4.244777	1.105825	0.9432045	0.2571677	0.7461715	0.4781752	2.644247	1.05504
48	-2042.35	-2207.044	164.6933	4.149306	0.9743478	1.359776	0.2141834	0.8747984	0.4965476	3.445015	0.7562956
54	-2042.411	-2206.065	163.6547	4.820255	1.096862	1.359776	0.2823056	0.8747984	0.5846053	3.656887	0.9649948
60	-2030.339	-2194.413	164.0747	3.875606	1.001575	1.31405	0.5927535	0.6880856	0.655414	3.656887	1.028944
66	-2045.269	-2206.382	161.1135	4.641537	1.333435	1.81321	0.4344803	0.9688125	0.7407188	5.005972	1.155177
72	-2076.808	-2241.554	164.7462	3.265723	1.148462	1.025338	0.2190238	0.4065014	3.205267	1.024915	1.523611
78	-2058.352	-2222.573	164.2217	3.812509	1.206368	1.015569	0.1808766	0.4965991	3.172332	0.7464443	1.800285
84	-2065.568	-2230.251	164.6825	4.696735	0.8713184	1.104819	0.2525441	0.2882785	3.172332	0.5915319	1.487651
90	-2058.039	-2216.911	158.8718	4.704035	0.8599822	1.127716	0.5336472	0.8352429	0.9516154	6.717025	2.21862
96	-2053.512	-2206.425	152.9128	3.70705	1.196912	0.8096879	1.534212	2.832846	0.8850938	9.494307	2.727594
102	-2054.774	-2207.912	153.1388	4.173465	1.463745	0.9359534	2.46133	1.513051	1.019239	7.761279	3.386122
108	-2047.169	-2208.369	161.1997	3.554606	0.9496442	0.9862604	1.23588	0.4724524	0.285726	4.503902	2.805308
114	-2053.129	-2217.842	164.7134	4.934547	0.7159752	1.403789	0.7462277	0.1256231	3.153004	0.4102061	1.132857
120	-2055.404	-2219.063	163.6584	5.11762	1.007155	1.022327	0.9076621	3.340149	0.2804936	0.4070335	1.57549
126	-2058.27	-2221.405	163.1346	3.886222	1.386161	1.022327	0.8410153	3.461732	0.4908867	0.2124475	2.103624
132	-2051.563	-2214.98	163.4171	4.604158	0.959209	1.171518	0.8254448	3.461732	0.1376836	0.4071447	1.936804
138	-2063.996	-2227.507	163.511	4.486829	1.313165	1.22756	0.7992747	2.810594	0.2669425	0.220447	2.135264
144	-2045.904	-2210.461	164.5566	3.560323	1.11724	1.051292	0.4238907	2.839235	0.6860192	0.3256994	1.934618
150	-2038.27	-2201.622	163.3523	3.560323	1.209728	1.061136	0.3109323	3.619247	0.9851959	0.4623946	1.934618
156	-2031.146	-2195.908	164.7613	4.740696	0.9708069	1.164527	0.2420044	2.143316	0.3124275	0.4671603	2.099013
162	-2038.334	-2202.363	164.0281	4.740696	1.005671	1.336479	0.5653108	2.011893	0.2374752	0.229553	2.512471
168	-2048.235	-2211.385	163.1497	3.652823	1.381227	1.270119	0.6300643	2.149055	0.2406143	0.2457153	3.112837
174	-2040.484	-2203.041	162.5574	2.754861	1.077509	1.015106	0.6657917	3.24465	0.6077918	0.5000435	3.112837
180	-2032.646	-2194.262	161.6154	4.640344	1.380403	0.9528846	0.6321438	3.22694	0.1761068	0.5046244	3.112837
186	-2042.963	-2206.15	163.1867	3.387676	1.162157	1.074602	0.9627891	3.178115	0.2488737	0.7868805	2.270555
192	-2044.767	-2207.869	163.1021	2.905779	1.146082	0.9890103	0.9155301	4.213891	0.1962019	0.3660597	2.270555
198	-2056.838	-2219.676	162.8388	2.75093	0.9334742	1.124501	0.8431923	4.213891	1.032534	0.2021534	2.174795
204	-2042.531	-2207.684	165.1534	2.617085	1.113285	0.9312058	0.7548286	0.5261706	2.628086	0.2275835	2.14443
210	-2027.945	-2192.28	164.3354	4.719522	1.059664	1.052189	0.5613969	2.162974	0.4317135	0.2547734	2.238673
216	-2041.944	-2207.031	165.0879	2.821302	1.561024	1.517775	0.4119778	2.162974	0.2106731	0.2854054	2.120211
222	-2034.995	-2199.794	164.7989	4.963785	1.179784	1.154783	0.3290748	1.906201	0.4178656	0.2426237	2.042644
228	-2041.726	-2207.844	166.1178	3.333745	1.09604	1.074507	0.2743828	1.654741	0.3185008	0.2700565	2.160234
234	-2039.127	-2205.643	166.5153	4.482938	1.00058	0.9222273	0.192461	0.2920116	1.175971	0.1123852	2.093716
240	-2036.189	-2203.324	167.1345	3.55723	0.9021191	1.265264	0.269333	0.1947443	1.175971	0.2272263	1.820336
246	-2033.936	-2201.255	167.3186	3.762919	1.276047	1.192426	0.1326087	0.1537723	1.214032	0.2363112	1.474495
252	-2039.912	-2207.102	167.1898	3.73022	1.276047	1.129576	0.1923721	0.1038218	1.419104	0.3429132	1.390291
258	-2034.332	-2200.882	166.5498	4.824158	1.170761	0.8337047	0.1359141	0.2270325	1.38797	0.3465758	1.666485
264	-2025.671	-2192.963	167.2924	3.914544	0.8620946	1.233943	0.2733982	0.1908361	1.093652	0.2025894	1.679032
270	-2026.966	-2193.133	166.1676	5.24794	1.273231	0.8399192	0.2733982	0.1820053	1.093652	0.1270938	1.994562
276	-2032.286	-2199.875	167.5889	3.266167	1.166732	0.8275453	0.1491414	0.2866592	1.112553	0.09607668	1.910831
282	-2035.183	-2202.638	167.4556	3.766861	1.267127	0.8922074	0.1515997	0.4499303	1.112553	0.04757434	1.581949
288	-2036.449	-2203.502	167.0531	3.370527	1.03859	0.8123865	0.2528819	0.4725803	1.996371	0.2507437	1.393524
294	-2042.828	-2208.872	166.0442	3.471294	1.647054	0.8123865	0.2123516	0.3502406	2.07467	0.5417551	1.509415
300	-2033.742	-2200.158	166.416	3.471294	1.298871	1.019066	0.3681062	0.3804928	2.065788	0.2173559	1.431089
306	-2041.649	-2207.464	165.8153	4.877589	1.298871	1.365926	0.5686442	0.1460636	2.174834	0.1836502	0.8880792
312	-2046.731	-2212.449	165.7181	3.633923	1.149696	1.244385	0.4390243	0.09602044	2.580437	0.5596499	1.330554
318	-2048.469	-2214.088	165.6187	3.392633	1.14154	1.425227	0.3294705	0.3526454	1.976162	0.5596499	1.731795
324	-2045.428	-2209.94	164.513	5.240703	0.8433794	1.432153	0.3085965	0.3744466	1.785791	0.3326701	2.235135
330	-2048.517	-2215.016	166.4987	3.385175	0.826974	1.198778	0.364712	0.1769144	2.045006	0.4753001	1.603483
336	-2039.625	-2204.503	164.8785	3.773078	1.119133	1.102994	0.2683192	0.1701775	2.053277	0.67069	2.32914
