Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-316.5817	-487.1116	170.5299	1.634771	1.905743
6	-314.6827	-484.6279	169.9452	1.200875	2.56324
12	-309.193	-480.2765	171.0835	1.121403	1.878418
18	-324.6618	-494.5497	169.8879	1.489077	2.418808
24	-317.162	-487.4256	170.2636	1.467115	2.192909
30	-314.7058	-485.3127	170.6069	1.264704	2.101066
36	-315.9257	-487.0919	171.1662	1.499757	1.552655
42	-318.1914	-488.0888	169.8975	1.537384	2.382235
48	-316.9499	-487.3043	170.3544	1.537384	2.087826
54	-315.1779	-485.597	170.419	1.604877	2.000346
60	-316.4601	-485.5833	169.1231	1.546276	2.855583
66	-309.9011	-480.4645	170.5634	1.38408	2.051092
72	-323.5933	-494.3984	170.8051	1.602249	1.73846
78	-314.4705	-486.2242	171.7537	1.074514	1.430577
84	-315.0592	-485.7397	170.6805	1.232176	2.074063
90	-309.819	-480.2515	170.4326	1.434426	2.104074
96	-327.6854	-497.898	170.2126	1.425256	2.252801
102	-323.4882	-494.2837	170.7956	1.174891	2.03588
108	-308.391	-478.7469	170.356	1.696371	1.981365
114	-333.4641	-502.26	168.7959	1.681534	2.971451
120	-328.3076	-498.5351	170.2275	1.55098	2.161871
126	-325.0729	-493.9822	168.9093	1.959653	2.73403
132	-313.8493	-484.7252	170.876	1.444749	1.798865
138	-323.9752	-494.7863	170.811	1.522702	1.789838
144	-320.5388	-490.3162	169.7774	1.377393	2.557806
150	-315.8859	-487.6903	171.8044	1.155036	1.327617
156	-321.4401	-491.5506	170.1105	1.482258	2.281738
162	-316.5992	-486.6832	170.084	1.300798	2.413875
168	-316.905	-487.7088	170.8038	1.144261	2.050704
174	-322.8977	-494.6017	171.7041	1.140261	1.418153
180	-325.4585	-495.6897	170.2312	1.57016	2.147025
186	-324.5665	-494.5525	169.986	1.584691	2.295843
192	-324.9906	-495.2939	170.3033	1.366388	2.232333
198	-318.8911	-488.3508	169.4597	1.397567	2.741198
204	-318.4573	-486.8812	168.4239	2.148706	2.91412
210	-323.7109	-493.1775	169.4666	1.671766	2.568007
216	-329.5599	-499.5903	170.0304	1.09621	2.575295
222	-329.4195	-499.7089	170.2894	1.533588	2.132898
228	-328.9264	-499.3683	170.4419	1.429502	2.101187
234	-324.3456	-495.5018	171.1562	1.130134	1.822633
240	-330.6704	-501.3512	170.6808	0.6673479	2.436943
246	-325.9792	-497.4406	171.4615	0.6673479	1.929981
252	-335.4261	-505.876	170.4499	1.343256	2.152347
258	-335.108	-505.3205	170.2124	1.754804	2.03802
264	-329.1848	-499.7545	170.5697	1.215571	2.157456
270	-326.9153	-497.1772	170.2619	1.523435	2.157456
276	-330.8569	-501.4471	170.5902	1.195092	2.157456
282	-331.0217	-502.4762	171.4545	0.952917	1.738403
288	-326.7584	-497.7293	170.9709	1.436577	1.738403
294	-330.0367	-501.1589	171.1222	1.088892	1.874171
300	-334.83	-504.8885	170.0585	1.814469	2.100191
306	-326.9457	-497.3515	170.4059	1.467066	2.100191
312	-322.7869	-493.7561	170.9692	1.400877	1.764566
318	-329.4633	-500.4631	170.9998	1.252186	1.846246
324	-324.6694	-495.2926	170.6231	0.9685756	2.28239
330	-330.6895	-500.7286	170.0392	1.522072	2.301896
336	-324.3716	-494.76	170.3885	1.254455	2.249554
342	-324.0497	-494.0847	170.035	1.657428	2.217676
348	-335.2092	-506.301	171.0918	1.674102	1.47804
354	-317.4227	-487.1549	169.7322	1.602741	2.445224
360	-320.8925	-490.5605	169.668	1.666965	2.445224
366	-329.3756	-500.2729	170.8974	1.331549	1.86201
372	-324.8662	-494.8985	170.0323	1.449834	2.35226
378	-322.8882	-491.6245	168.7363	1.61557	3.046744
384	-315.291	-486.8491	171.5581	1.096049	1.561355
390	-323.4675	-494.3651	170.8976	1.303281	1.881129
396	-314.9199	-485.8889	170.9689	1.525485	1.676903
402	-313.3158	-483.7587	170.4428	1.058499	2.340058
408	-320.7443	-491.9681	171.2238	1.259124	1.6851
414	-318.1912	-489.3178	171.1266	1.356261	1.6851
420	-316.5445	-487.6871	171.1427	1.105034	1.849138
426	-316.8284	-487.8303	171.0019	1.245816	1.849138
432	-314.8544	-485.981	171.1266	0.9705859	1.951288
438	-314.412	-485.4177	171.0057	1.723276	1.50585
444	-318.4015	-489.9698	171.5682	1.084052	1.562727
450	-335.7809	-505.3333	169.5524	1.788431	2.441559
456	-329.3292	-499.7284	170.3993	1.488719	2.090288
462	-318.7064	-489.6755	170.9691	1.593971	1.62766
468	-312.5708	-483.9584	171.3876	1.175475	1.62766
474	-323.8613	-494.6058	170.7445	1.623838	1.765791
480	-329.2451	-498.0057	168.7606	1.236902	3.257343
486	-331.4317	-502.9907	171.559	1.134254	1.532456
492	-329.4004	-500.9628	171.5624	1.136711	1.528062
498	-311.1834	-482.2802	171.0968	1.402667	1.673297
504	-320.6195	-491.3688	170.7493	1.420988	1.90194
510	-324.6559	-495.9833	171.3273	1.133825	1.700528
516	-328.434	-498.1611	169.727	1.337885	2.613541
522	-308.3176	-479.3938	171.0763	1.169393	1.850541
528	-321.066	-492.0509	170.9849	1.584565	1.62309
534	-322.717	-492.1249	169.408	1.267596	2.851852
540	-316.6993	-486.5086	169.8092	1.71859	2.323195
546	-321.219	-490.6719	169.4529	1.7741	2.512872
552	-320.7238	-490.641	169.9172	1.309758	2.512872
558	-317.8424	-488.1092	170.2667	1.458606	2.196369
564	-314.096	-484.912	170.816	1.876012	1.533333
570	-315.6662	-486.045	170.3788	1.171192	2.309073
576	-326.2286	-497.3717	171.1431	1.452525	1.604102
582	-323.0841	-492.4787	169.3946	1.882075	2.481802
588	-328.1175	-498.507	170.3895	1.655902	1.985989
594	-314.4681	-484.8611	170.393	1.401135	2.151704
600	-314.8928	-485.1676	170.2748	1.432888	2.207807
606	-327.9822	-499.371	171.3888	0.9118269	1.812756
612	-327.8172	-498.5618	170.7446	1.10166	2.117691
618	-332.0005	-502.7364	170.7359	1.419538	1.911982
624	-330.014	-499.6986	169.6846	1.428853	2.583499
630	-327.4526	-498.2467	170.7941	1.340624	1.926003
636	-316.826	-487.8145	170.9885	1.408826	1.745498
642	-330.5548	-501.4048	170.85	1.310061	1.908872
648	-321.5872	-492.2748	170.6876	1.310469	2.017569
654	-329.1729	-499.4388	170.2659	0.8722769	2.568128
660	-326.3184	-495.2032	168.8849	1.415166	3.077727
666	-318.8848	-490.0171	171.1323	1.281166	1.734188
672	-323.8491	-493.6911	169.842	1.334604	2.544235
678	-319.3963	-489.9381	170.5417	1.619192	1.908285
684	-326.903	-497.2401	170.3372	1.176121	2.332462
690	-327.9259	-498.0058	170.0798	2.012023	1.954868
696	-330.5419	-498.2272	167.6853	2.012023	3.433832
702	-336.3812	-506.2827	169.9014	1.388005	2.473795
708	-333.3827	-504.2899	170.9072	1.039965	2.051269
714	-333.2015	-503.9884	170.7869	1.355029	1.921127
720	-315.2542	-485.8291	170.5749	1.36122	2.058594
726	-323.3877	-493.9235	170.5358	1.541793	1.964453
732	-323.1871	-492.9642	169.7771	1.08013	2.741227
738	-333.5355	-504.1398	170.6043	1.197457	2.146756
