Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-747.2467	-918.1461	170.8994	0.6610988	1.54205	1.268479
6	-746.138	-917.1796	171.0416	0.6610988	1.234597	1.400685
12	-756.8301	-926.9536	170.1234	1.18575	1.379515	1.596004
18	-743.2007	-913.6721	170.4714	0.8494809	1.566716	1.446688
24	-753.3769	-924.3125	170.9356	0.6164828	1.572242	1.245318
30	-749.5432	-920.3091	170.7659	0.6400055	1.901834	1.087646
36	-758.0985	-928.8383	170.7397	0.8101239	1.831501	1.029103
42	-749.9548	-921.052	171.0972	0.3523211	1.72992	1.081197
48	-745.1641	-915.9344	170.7703	0.4639979	2.110258	1.004878
54	-744.5835	-915.3985	170.815	0.3735456	2.132941	0.9635632
60	-751.5778	-922.6052	171.0274	0.3858305	1.91454	0.9687835
66	-747.3612	-917.9229	170.5617	0.9671444	1.91454	0.968446
72	-759.0014	-930.3839	171.3824	0.4107956	1.463212	1.058929
78	-755.5709	-926.5094	170.9386	0.8256484	1.495721	1.142061
84	-756.4157	-927.4457	171.0301	0.6609421	1.329033	1.335419
90	-758.8185	-929.8827	171.0643	0.7885498	1.379229	1.165785
96	-764.0948	-935.0802	170.9854	0.5324407	1.680425	1.165785
102	-760.1655	-931.3808	171.2153	0.6361358	1.437791	1.104165
108	-750.3123	-921.3227	171.0104	0.55171	1.710594	1.104165
114	-762.0549	-932.0658	170.0109	0.9667958	2.310689	1.117553
120	-754.3612	-925.1645	170.8034	0.6270835	1.846865	1.113874
126	-748.9721	-919.7075	170.7354	0.5964152	2.017738	1.041597
132	-759.9651	-930.6795	170.7143	0.6132198	1.997014	1.068214
138	-760.1183	-930.8673	170.749	0.6114841	2.187889	0.8300545
144	-748.4951	-919.1506	170.6555	0.5711146	2.194779	0.9647248
150	-751.0705	-922.1984	171.1278	0.365828	1.886314	0.8918763
156	-755.7931	-926.8245	171.0314	0.6130282	1.823453	0.9240868
162	-737.5212	-908.4416	170.9204	0.8381004	1.638645	1.014189
168	-739.6596	-910.2138	170.5542	0.8983462	1.631896	1.291896
174	-742.1056	-913.2879	171.1822	0.687424	1.354315	1.167715
180	-753.5758	-924.5919	171.0161	0.7914616	1.411727	1.177049
186	-744.4614	-915.4992	171.0378	0.6955434	1.31952	1.311775
192	-769.6828	-940.4572	170.7743	0.5824555	1.483341	1.465738
198	-769.8725	-940.3277	170.4552	0.9071557	1.660454	1.341625
204	-768.4104	-939.5743	171.1639	0.5113285	1.693379	1.000846
210	-774.5814	-944.8081	170.2267	0.8490554	2.051786	1.256049
216	-752.98	-923.9557	170.9758	0.5382892	1.575547	1.259755
222	-751.5864	-922.6822	171.0958	0.7171148	1.404021	1.175873
228	-753.5986	-924.4656	170.8671	0.7171148	1.433193	1.341592
234	-752.53	-923.4688	170.9388	0.7171148	1.272772	1.411242
240	-764.5117	-935.3618	170.8502	0.7964444	1.197394	1.478885
246	-767.6579	-938.0906	170.4326	0.8201911	1.435524	1.59474
252	-756.6768	-927.2709	170.5941	0.9503293	1.435248	1.375868
