Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-2045.571	-2215.844	170.2733	0.0900195	0.9896531	2.433915
6	-2053.836	-2224.463	170.627	0.04687674	1.089258	2.171851
12	-2053.966	-2224.328	170.3621	0.3381034	1.194442	2.085935
18	-2054.877	-2224.972	170.0951	0.3381034	1.071377	2.338008
24	-2063.661	-2234.077	170.4162	0.06474785	1.199048	2.225656
30	-2067.473	-2237.943	170.4699	0.1723601	1.18019	2.133211
36	-2058.929	-2229.043	170.1137	0.4530477	1.218925	2.157231
42	-2051.97	-2222.227	170.2568	0.3099728	1.218836	2.157231
48	-2050.692	-2220.7	170.0086	0.3130091	0.9051244	2.513039
54	-2053.842	-2224.19	170.3482	0.2440118	0.8430408	2.382001
60	-2048.972	-2219.067	170.0947	0.3566148	0.9007918	2.434431
66	-2061.594	-2232.068	170.4738	0.3581958	0.9473467	2.161359
72	-2050.705	-2221.033	170.3283	0.467317	1.026196	2.133638
78	-2041.828	-2212.145	170.3173	0.008091692	0.95113	2.481866
84	-2048.47	-2218.399	169.9287	0.5253583	0.8225338	2.481866
90	-2047.598	-2217.27	169.672	0.1420784	0.7460431	2.921649
96	-2057.613	-2227.886	170.2736	0.1123333	0.8218147	2.524848
102	-2048.021	-2218.519	170.4984	0.1486991	1.100607	2.181883
108	-2047.359	-2217.625	170.2661	0.1252759	0.9583095	2.436001
114	-2050.614	-2220.942	170.3284	0.1697101	0.9957604	2.344814
120	-2071.585	-2241.701	170.1162	0.1697101	1.072875	2.430231
126	-2053.594	-2223.915	170.3209	0.3365167	0.9790803	2.253669
132	-2065.844	-2236.035	170.1919	0.09836186	1.102963	2.408508
138	-2057.64	-2227.284	169.6437	0.2517714	0.8522434	2.808005
144	-2053.746	-2224.131	170.3849	0.198224	0.9673851	2.308755
150	-2063.168	-2233.778	170.6109	0.05591252	1.147911	2.138289
156	-2047.358	-2217.793	170.4352	0.2145684	1.164901	2.138289
162	-2040.928	-2211.479	170.5512	0.1096965	1.265829	2.064799
168	-2044.89	-2215.1	170.21	0.587238	1.337045	1.926301
174	-2047.811	-2218.449	170.6382	0.2064773	1.140922	2.025806
180	-2040.545	-2210.799	170.2542	0.2946895	0.9638481	2.332791
186	-2045.469	-2215.428	169.959	0.4109996	1.075532	2.375456
192	-2050.681	-2220.702	170.021	0.1227339	1.016069	2.554716
198	-2062.216	-2232.11	169.8939	0.5233874	1.025381	2.377301
204	-2053.033	-2222.996	169.9626	0.3416076	1.011746	2.45715
210	-2055.972	-2226.051	170.0795	0.4245234	1.074479	2.290834
216	-2048.64	-2218.742	170.1025	0.4086221	1.005326	2.330429
222	-2051.646	-2221.822	170.176	0.3134413	1.162924	2.24348
228	-2048.993	-2219.204	170.2102	0.7319183	0.9928699	2.059351
234	-2057.312	-2227.91	170.5984	0.3070249	1.236083	1.921414
240	-2050.609	-2221.063	170.4535	0.1734501	1.238029	2.105437
246	-2063.653	-2233.82	170.167	0.3903001	1.326057	2.093369
252	-2066.814	-2237.444	170.6296	0.4445945	1.242293	1.801761
258	-2059.036	-2229.579	170.543	0.3719626	1.401578	1.801761
264	-2061.066	-2231.022	169.9561	0.7242684	1.33557	2.005671
270	-2060.03	-2229.773	169.7432	0.34295	1.051746	2.568349
276	-2058.967	-2229.008	170.0405	0.1376263	0.8295147	2.648866
282	-2057.564	-2227.745	170.1808	0.4402577	0.8969192	2.329488
288	-2051.103	-2221.353	170.2501	0.2459209	0.8861905	2.415491
294	-2056.93	-2227.123	170.1927	0.2185722	0.9709051	2.415491
300	-2063.225	-2233.496	170.2712	0.2495471	1.149395	2.232009
306	-2063.309	-2233.569	170.2599	0.5324466	1.298727	1.955414
312	-2051.101	-2221.419	170.3179	0.1471715	0.9550934	2.391511
318	-2051.18	-2221.63	170.4501	0.1143187	1.087547	2.243696
324	-2061.915	-2232.22	170.3045	0.02631721	1.241946	2.294537
330	-2052.688	-2222.681	169.9928	0.4931255	1.086795	2.294537
