Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-3129.86	-3297.271	167.411	0.1895515	4.631847
6	-3117.986	-3285.447	167.4612	0.008594769	4.70508
12	-3117.247	-3283.681	166.4338	0.1701936	5.186667
18	-3113.599	-3280.472	166.873	0.1723659	4.94182
24	-3121.741	-3288.461	166.7207	0.2161585	5.002163
30	-3123.753	-3290.723	166.9702	0.1745298	4.886517
36	-3116.711	-3283.562	166.8515	0.131167	4.976711
42	-3124.385	-3291.354	166.9694	0.3048286	4.814302
48	-3122.597	-3289.592	166.9953	0.2222109	4.84597
54	-3119.563	-3286.619	167.0559	0.06209083	4.901412
60	-3113.292	-3280.289	166.9977	0.005020289	4.965531
66	-3110.449	-3277.002	166.5532	0.1024441	5.1581
72	-3115.945	-3282.498	166.5532	0.1024441	5.1581
78	-3125.032	-3291.334	166.3013	0.06314442	5.319041
84	-3125.616	-3292.18	166.5644	0.2850967	5.050647
90	-3121.801	-3288.252	166.4506	0.2530785	5.131526
96	-3117.622	-3285.057	167.4352	0.02622278	4.709727
102	-3109.845	-3277.127	167.2826	0.00632851	4.806108
108	-3116.098	-3283.414	167.3158	0.004206673	4.788788
114	-3122.583	-3289.206	166.623	0.2429202	5.041515
120	-3119.246	-3285.872	166.6265	0.23946	5.041515
126	-3120.289	-3287.367	167.0779	0.0548644	4.893171
132	-3111.477	-3277.528	166.0509	0.1427775	5.413209
138	-3106.951	-3273.223	166.2712	0.1801074	5.271125
144	-3111.155	-3278.176	167.0212	0.07398277	4.914115
150	-3105.795	-3272.736	166.9414	0.1537942	4.914115
156	-3108.902	-3275.451	166.5484	0.06380103	5.182143
162	-3100.255	-3266.572	166.3172	0.06785458	5.307695
168	-3103.226	-3269.795	166.5688	0.2434344	5.071324
174	-3110.01	-3277.303	167.2927	0.05920284	4.770985
180	-3112.561	-3279.684	167.1234	0.2242135	4.773337
186	-3114.882	-3282.005	167.1227	0.08487414	4.851491
192	-3110.301	-3277.441	167.1397	0.05138352	4.86068
198	-3114.001	-3281.122	167.1211	0.06998349	4.86068
204	-3116.199	-3282.921	166.7217	0.02659901	5.106792
210	-3117.227	-3283.978	166.7507	0.1363389	5.029815
216	-3114.719	-3280.724	166.0048	0.1631848	5.427362
222	-3119.68	-3286.336	166.6557	0.1890248	5.053293
228	-3131.492	-3298.072	166.5798	0.1838785	5.098255
234	-3117.675	-3284.551	166.8764	0.06390023	5.000241
240	-3122.787	-3290.506	167.719	0.03067558	4.548187
246	-3114.318	-3281.102	166.7846	0.02384379	5.073438
252	-3105.209	-3272.446	167.2366	0.002484993	4.833911
258	-3118.765	-3285.883	167.1177	0.1003758	4.845616
264	-3117.268	-3283.519	166.2509	0.2199986	5.260312
270	-3121.179	-3288.161	166.9818	0.1904239	4.871176
276	-3129.316	-3296.509	167.1937	0.09710846	4.805066
282	-3117.939	-3283.984	166.0454	0.3697254	5.291107
288	-3122.548	-3289.393	166.8456	0.1701151	4.958293
294	-3125.452	-3292.311	166.8588	0.1569325	4.958293
