Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-347.4576	-511.5135	164.0559	1.484465	5.852244	2.058272	0.914729	0.0852711	0.723172	0.276828	1.97965
6	-353.0184	-519.1818	166.1634	1.721613	3.386609	1.35212	0.962283	0.0377169	0.518169	0.481831	1.977924
12	-354.3712	-518.6919	164.3208	1.667118	2.430573	0.7743845	0.880847	0.119153	0.617546	0.382454	3.604486
18	-360.6082	-526.6441	166.0358	1.397789	4.236224	1.157558	0.880847	0.119153	0.577225	0.422775	1.7063
24	-355.1308	-519.3637	164.2329	1.018045	4.64328	1.364689	0.930039	0.0699614	0.670735	0.329265	3.007784
30	-350.5834	-514.8669	164.2835	1.994575	2.538441	2.727058	0.931648	0.0683516	0.613223	0.386777	2.351992
36	-361.2251	-526.0958	164.8707	1.342661	3.223667	2.976839	0.931873	0.0681273	0.51069	0.48931	1.893723
42	-355.2443	-519.1181	163.8738	1.719418	7.622674	2.918981	0.976902	0.0230978	0.629182	0.370818	1.132155
48	-352.7785	-515.4395	162.661	1.552635	6.031737	3.889183	0.831278	0.168722	0.683565	0.316435	1.314925
54	-355.9833	-519.8837	163.9004	1.817315	3.966635	2.500548	0.705924	0.294076	0.596774	0.403226	1.843743
60	-354.3596	-514.9245	160.5649	1.500119	15.51648	1.903514	0.656361	0.343639	0.581602	0.418398	1.863585
66	-349.526	-509.7693	160.2433	1.777237	15.41117	2.30081	0.815881	0.184119	0.789641	0.210359	1.90902
72	-358.8231	-519.6693	160.8462	1.588911	11.91231	3.598287	0.894973	0.105027	0.716431	0.283569	1.445016
78	-350.2176	-514.4963	164.2788	1.637481	5.553203	2.120088	0.901895	0.098105	0.69501	0.30499	1.715143
84	-350.4452	-513.1418	162.6966	2.098397	5.609858	2.041267	0.868069	0.131931	0.400104	0.599896	2.366831
90	-355.754	-518.3124	162.5584	1.274013	5.758993	1.993614	0.868069	0.131931	0.622623	0.377377	2.951775
96	-355.8315	-519.3494	163.5178	1.668494	5.213226	1.769956	0.955777	0.0442233	0.717557	0.282443	2.776687
102	-352.2231	-514.5723	162.3492	2.15131	8.075482	1.830625	0.91517	0.0848297	0.629312	0.370688	2.145057
108	-359.1843	-521.4008	162.2165	1.571757	7.237346	2.197594	0.855324	0.144676	0.619581	0.380419	2.426442
114	-357.122	-519.2518	162.1298	1.665021	7.237346	1.622187	0.885049	0.114951	0.652522	0.347478	2.849932
