Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2741.327	-2905.635	164.308	2.045017	0.9396445	1.467453	0.1318769	0.49635	0.1613032	5.707686	1.097058
6	-2747.643	-2908.921	161.2785	2.450653	0.9028694	1.467453	0.1157477	0.8239953	0.2036431	7.860364	1.297303
12	-2735.682	-2899.422	163.7404	1.991776	0.9717091	1.441025	0.114302	0.5094666	0.1199265	6.239377	1.20414
18	-2729.972	-2894.442	164.4699	1.837853	0.7966174	1.32409	0.0874004	0.5094666	0.1052078	5.933975	1.238303
24	-2737.717	-2903.463	165.7457	1.837853	0.9591166	1.457599	0.08494691	0.538792	0.1419659	4.525088	1.037444
30	-2730.042	-2895.275	165.2331	1.690047	0.9358683	1.720315	0.112347	0.6457645	0.1291578	4.824527	1.021412
36	-2730.397	-2895.58	165.1827	1.923733	0.8793537	1.272582	0.08358805	0.5203712	0.1274927	5.276311	1.071659
42	-2748.852	-2913.733	164.8814	1.873269	0.8895121	1.384542	0.1189107	0.5203712	0.08270817	5.276311	1.274535
48	-2732.488	-2898.246	165.7581	1.685394	0.9435086	1.384542	0.1131744	0.466799	0.1388403	4.357758	1.400461
54	-2725.621	-2891.891	166.2705	1.647626	0.9038248	1.361406	0.1334502	0.4829159	0.1145378	4.357758	1.035971
60	-2737.742	-2903.915	166.1732	1.652389	1.016732	1.446856	0.1334502	0.4769986	0.0814324	4.341873	0.9862304
66	-2727.583	-2893.431	165.848	1.652389	0.9693627	1.337444	0.09557681	0.4769986	0.1014597	4.547012	1.253391
72	-2743.388	-2903.901	160.5131	2.408002	0.9807526	1.135506	0.8748914	0.2166977	0.1871471	9.196919	0.9109858
78	-2752.064	-2913.073	161.0086	2.170592	0.9911495	0.9873902	0.8748914	0.1235655	0.1536594	9.105017	0.9649155
84	-2753.6	-2914.694	161.094	2.103694	0.9879714	1.14189	0.774597	0.1724758	0.1231288	9.105017	0.8540527
90	-2734.054	-2895.623	161.5688	1.936988	0.8277545	1.077794	0.7860553	0.1573822	0.1231288	8.959106	0.8988675
96	-2732.966	-2894.055	161.0893	2.254502	0.8973905	1.05306	0.8414418	0.1803343	0.1231288	8.959106	0.9978867
102	-2740.812	-2900.968	160.156	1.761945	0.890992	0.8293398	0.7061546	0.1803343	0.141966	10.30492	1.308698
108	-2740.193	-2901.536	161.3423	2.20976	1.017899	0.870144	0.7818109	0.1368293	0.156572	8.045828	1.669575
114	-2746.635	-2906.691	160.0556	2.416606	0.9425277	0.838951	0.7655299	0.1368293	0.1473923	8.777512	2.028144
120	-2754.919	-2914.921	160.0012	1.802108	0.9490178	1.373586	0.7628613	0.2801402	0.08000604	8.777512	1.994367
126	-2751.147	-2910.527	159.3809	2.266595	0.8665521	0.9871238	0.9415541	0.2685144	0.1008261	9.119004	2.10597
132	-2731.332	-2893.524	162.1919	1.803092	0.8665521	0.8266044	0.6838742	0.185534	0.1070562	7.756642	1.723976
138	-2732.397	-2896.057	163.6604	2.127315	0.8646774	1.002198	0.6854432	0.1746402	0.08508498	6.341103	1.374817
144	-2727.396	-2893.283	165.8873	2.154639	0.8625444	0.9473562	0.1118481	0.4237286	0.05908604	4.893078	1.036757
150	-2733.446	-2899.075	165.6292	2.198807	0.9677333	1.208523	0.1118481	0.4237286	0.0522582	4.770433	1.022907
156	-2740.982	-2905.378	164.396	2.392156	0.9501064	1.040961	0.102769	0.4237286	0.05620585	6.044064	1.018555
162	-2734.443	-2897.545	163.1024	2.378255	0.9187695	0.8186995	0.5435771	0.1263246	0.09155277	5.740312	2.258169
168	-2722.097	-2887.459	165.3616	2.1072	0.9187695	1.01151	0.4274598	0.06812257	0.1035731	5.020188	1.310574
174	-2731.418	-2896.943	165.5247	1.984185	0.9972375	1.01151	0.4793546	0.08677419	0.08718458	4.666748	1.437194
180	-2730.173	-2894.606	164.4333	2.437179	0.9116358	1.233322	0.4793546	0.07331311	0.1499828	5.070797	1.538131
186	-2735.16	-2899.225	164.0647	1.997082	0.935112	1.156258	0.5603954	0.09368065	0.08872768	5.582828	1.70221
192	-2734.575	-2900.072	165.4974	1.927797	0.9470675	1.24044	0.08054707	0.4403606	0.06591676	5.05411	1.084129
198	-2739.98	-2906.559	166.5795	2.139331	0.907932	1.081953	0.1032289	0.4887611	0.08370754	3.793129	1.182336
204	-2732.968	-2899.665	166.6973	1.757067	0.9463067	1.247217	0.101781	0.4009629	0.09172923	3.818543	1.234935
210	-2726.819	-2893.531	166.7122	1.697871	0.9536586	1.339034	0.05502234	0.3310679	0.104467	3.86138	1.234935
216	-2729.533	-2896.545	167.0117	2.005799	0.9388952	1.262253	0.06933565	0.2688016	0.05101574	3.472896	1.245918
222	-2729.522	-2897.255	167.7338	2.018043	0.8113887	1.196775	0.0819818	0.2688016	0.04597506	2.750683	1.386118
228	-2729.186	-2897.105	167.9187	1.855715	0.8113887	1.402985	0.05621561	0.2688016	0.06163463	2.701125	1.230408
234	-2740.321	-2904.004	163.6821	2.080997	0.9601781	1.451426	0.3761436	0.1730854	0.09394066	4.814852	2.277559
240	-2735.759	-2897.516	161.7567	2.209853	0.9601781	0.984506	0.3853689	0.07761215	0.08249792	4.811998	3.715799
246	-2730.58	-2891.463	160.8827	2.08926	0.8850084	1.231006	0.4032465	0.06812601	0.1180315	4.811998	4.1498
252	-2731.776	-2892.441	160.6652	2.08926	0.9976356	1.10129	0.3933678	0.08048187	0.1324489	4.945475	4.197781
258	-2726.245	-2886.317	160.0719	2.104023	1.00865	1.099147	0.4280897	0.09720237	0.07693567	5.137162	4.415335
264	-2725.428	-2891.046	165.6182	1.921864	0.9050325	0.8258095	0.0906168	0.4503126	0.091287	4.933266	1.431086
