Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-724.6926	-893.5833	168.8907	1.151193	3.632532	0.665824
6	-731.6142	-899.6919	168.0777	2.66624	3.050793	0.7989488
12	-738.834	-907.0371	168.2031	2.572708	3.018882	0.766485
18	-737.8696	-905.4946	167.625	2.572708	3.667838	0.6441201
24	-741.1465	-908.9383	167.7918	2.509527	3.492258	0.7458653
30	-737.711	-904.8536	167.1426	2.763993	4.028431	0.590705
36	-751.3612	-919.0454	167.6841	2.043774	4.028431	0.6472111
42	-747.7067	-914.1732	166.4665	2.043774	5.28128	0.5239504
48	-765.7592	-929.2435	163.4843	6.058352	5.796851	0.4208508
54	-728.568	-895.0827	166.5148	1.99566	5.274386	0.513283
60	-730.9636	-895.6559	164.6923	4.746133	5.25656	0.513283
66	-731.4518	-899.5448	168.093	1.563741	4.077358	0.5307497
72	-740.9528	-908.9709	168.0181	2.604651	3.240596	0.6654005
78	-737.5471	-906.1605	168.6134	1.615539	3.469976	0.6573732
84	-726.8895	-895.1858	168.2963	2.523369	3.042304	0.6244569
90	-725.6196	-894.4278	168.8083	2.482822	2.434848	0.830025
96	-731.6196	-900.4365	168.8169	2.057458	2.711404	0.8966107
102	-727.3162	-896.3859	169.0697	1.747568	2.742178	0.8783603
108	-734.0659	-902.9906	168.9247	1.958567	2.794971	0.7601821
114	-729.1668	-898.2286	169.0618	1.896852	2.710814	0.7601821
120	-739.6104	-909.3858	169.7754	1.022381	2.710814	0.8981428
126	-740.952	-908.7343	167.7823	2.451626	3.532269	0.7665651
132	-724.1099	-891.3502	167.2404	2.364186	4.223528	0.6195412
138	-735.331	-900.9994	165.6684	3.678626	4.898205	0.5300416
144	-722.2407	-888.5915	166.3508	2.677844	4.898205	0.4956817
150	-728.5251	-896.662	168.1369	1.691351	3.800807	0.7835145
156	-730.3116	-897.9084	167.5969	2.49392	3.764239	0.6245661
162	-744.9717	-913.1747	168.203	1.420058	4.049778	0.6832503
168	-730.909	-898.8503	167.9413	2.504487	3.381484	0.6881001
174	-733.5828	-901.1128	167.53	3.003688	3.443012	0.6581432
180	-732.3124	-900.0474	167.7351	2.563472	3.581135	0.602524
186	-733.1104	-901.8066	168.6962	1.251086	3.725788	0.6715267
192	-738.6283	-907.4745	168.8463	1.426958	3.352338	0.7608158
198	-742.0307	-908.7162	166.6855	3.188735	4.164466	0.6492165
204	-746.3397	-915.2585	168.9188	1.311267	3.412808	0.7273869
210	-744.9186	-911.6987	166.7801	4.187101	3.475352	0.5588094
216	-732.3407	-900.2083	167.8676	2.126182	3.776769	0.6464684
222	-724.3128	-892.2043	167.8915	2.969024	3.079308	0.7078302
228	-726.8728	-895.696	168.8232	1.977809	2.763182	0.9068122
234	-735.9496	-904.8808	168.9312	1.613114	3.057496	0.8105967
240	-726.6364	-894.4474	167.811	2.078974	3.835101	0.7167723
246	-727.5908	-895.4141	167.8233	2.143733	3.835101	0.5638863
252	-729.3863	-896.7205	167.3342	2.601169	3.969714	0.5353404
258	-732.4953	-900.341	167.8457	1.747167	4.147712	0.5818205
264	-722.8822	-888.887	166.0048	2.845938	5.120403	0.4763002
270	-731.9004	-898.724	166.8236	1.815339	5.120403	0.4763002
276	-734.1151	-902.0717	167.9566	2.702671	3.24151	0.6387556
282	-722.6707	-890.8875	168.2168	2.132199	3.395754	0.6987901
288	-735.1248	-903.9704	168.8456	1.898912	2.960751	0.7041582
294	-735.7915	-904.0787	168.2871	2.083713	3.35373	0.7189384
300	-730.2403	-898.4162	168.1759	2.647772	2.959891	0.8074478
306	-733.914	-902.1982	168.2842	2.647772	2.851588	0.8074478
312	-726.3509	-895.7967	169.4458	1.563836	2.590663	0.8074478
318	-734.6215	-903.555	168.9336	1.416971	3.263694	0.7763277
324	-732.5474	-900.9397	168.3924	2.033214	3.205339	0.8386409
330	-715.9183	-884.6643	168.7461	2.127304	2.773272	0.8386409
336	-730.4695	-899.5215	169.0519	1.592879	2.933256	0.8386409
342	-736.5272	-901.4452	164.918	3.779715	5.561439	0.3942758
348	-740.1146	-905.8135	165.6988	3.041811	5.286238	0.4627708
354	-726.9678	-894.1328	167.1651	2.623262	4.121287	0.5421311
360	-731.7278	-900.1829	168.4551	1.829019	3.404651	0.716798
366	-726.3908	-894.5838	168.193	2.174556	3.394971	0.6803087
372	-737.3569	-905.7382	168.3812	2.210985	3.137376	0.7467397
378	-716.5992	-884.5728	167.9736	2.121361	3.679706	0.6350774
384	-733.9176	-901.9027	167.9851	2.121361	3.671414	0.6273048
390	-743.2051	-910.5675	167.3624	1.795721	4.586552	0.5867152
396	-735.0488	-903.076	168.0272	2.66783	3.114724	0.7789742
402	-729.8326	-898.6804	168.8478	1.692351	3.114724	0.7464862
408	-730.6037	-899.822	169.2183	1.628161	2.673631	0.9098354
414	-733.3759	-902.806	169.4301	1.169031	3.002362	0.7842841
420	-732.1855	-901.5673	169.3819	1.169031	3.117004	0.6789277
426	-727.7677	-896.8124	169.0447	1.235267	3.340683	0.7583474
432	-726.1779	-895.1126	168.9347	1.781768	2.9217	0.7842212
438	-730.9878	-899.1272	168.1394	1.952711	3.674739	0.581214
444	-738.5974	-905.8448	167.2473	2.863637	3.862165	0.5469251
450	-725.2008	-891.5036	166.3028	3.319272	4.496292	0.5190541
456	-726.3127	-892.8244	166.5118	3.464679	4.191243	0.5279221
462	-729.3344	-895.3522	166.0178	4.404459	4.119336	0.5129017
468	-729.8857	-895.411	165.5253	4.32619	4.626938	0.6317371
474	-728.9095	-896.4249	167.5154	1.550678	4.667026	0.5310354
480	-721.5683	-890.0466	168.4784	1.768029	3.490994	0.5997473
486	-735.3381	-903.1395	167.8014	2.085626	3.84243	0.7113431
492	-738.532	-906.6246	168.0926	1.580331	4.044525	0.6059474
498	-736.3719	-905.0094	168.6375	1.4496	3.613649	0.6274055
504	-725.1875	-893.0801	167.8926	1.493479	4.334844	0.5749661
510	-736.3499	-903.754	167.4041	2.859362	3.702071	0.5760846
516	-730.8419	-899.0921	168.2502	2.421855	3.108799	0.7345668
522	-728.6993	-896.7639	168.0646	2.421855	3.281282	0.7545233
528	-749.1265	-917.3337	168.2072	2.428685	3.162561	0.708407
534	-736.3018	-903.7188	167.417	2.428685	3.978846	0.6597927
540	-724.3718	-892.2071	167.8353	1.93925	3.978846	0.6161531
546	-725.7494	-893.9479	168.1985	2.530597	3.054061	0.7684432
552	-738.3172	-907.2945	168.9773	1.369081	3.271282	0.7684432
558	-733.2395	-902.7119	169.4723	1.4927	2.487098	0.9716946
564	-727.0131	-896.2016	169.1886	2.305052	2.047602	0.9923447
570	-727.6267	-897.0307	169.404	1.524405	2.514478	0.9832507
576	-727.9621	-896.0502	168.0881	2.216192	3.490151	0.6292123
582	-731.3091	-898.773	167.4638	2.671389	3.774451	0.5934726
588	-725.7616	-894.2958	168.5341	1.910354	3.260398	0.7074992
594	-731.8001	-900.1614	168.3614	2.173776	3.210457	0.7102058
600	-734.1552	-903.2145	169.0593	2.173776	2.479815	0.7613504
606	-732.8096	-901.9653	169.1557	1.438158	2.894322	0.9303985
612	-732.7194	-901.5422	168.8227	1.809924	3.067618	0.6929976
618	-728.6119	-895.5269	166.9149	3.919491	3.429466	0.720877
624	-738.9476	-909.0413	170.0937	0.9143586	2.589572	0.7884634
630	-735.8288	-904.5129	168.6841	1.311698	3.646263	0.728633
636	-728.3468	-897.6243	169.2775	1.311698	3.052901	0.728633
642	-729.0354	-896.8293	167.7938	2.524176	3.526546	0.663832
648	-733.1928	-901.9355	168.7426	2.057393	2.952013	0.6610493
654	-734.265	-902.8352	168.5702	2.205698	2.965063	0.7275051
660	-726.4304	-895.3307	168.9003	1.697976	3.058116	0.7449308
666	-732.0275	-900.4782	168.4507	1.79981	3.37234	0.8076609
672	-738.3278	-908.3917	170.0639	1.168082	2.062767	1.112385
678	-739.4752	-909.8609	170.3857	1.175301	1.501678	1.310338
684	-736.2906	-906.331	170.0405	1.315977	1.70922	1.310338
690	-731.4372	-900.1172	168.6801	2.748565	2.187513	1.02231
696	-732.814	-901.8018	168.9877	1.515588	3.093132	0.8080705
702	-743.5938	-911.8473	168.2535	2.262346	3.203336	0.7762879
708	-730.8134	-899.5385	168.7251	2.139871	2.815839	0.7975575
714	-736.5011	-905.4862	168.9851	1.691231	2.727807	1.035345
720	-737.939	-907.0616	169.1226	1.466009	2.9889	0.8284577
726	-723.7744	-892.7282	168.9538	1.659125	3.051937	0.7258526
732	-721.8924	-891.1063	169.2139	1.270313	3.05378	0.8671093
738	-724.225	-892.858	168.6329	1.328685	3.69827	0.6998345
744	-724.0752	-890.9133	166.8382	3.602524	3.69827	0.7272544
750	-716.6226	-885.364	168.7414	1.389763	3.560665	0.6416816
756	-723.2866	-891.6638	168.3772	2.347429	3.094635	0.6326767
762	-735.689	-905.3078	169.6188	1.612237	2.356104	0.8293164
768	-728.2247	-897.4617	169.237	1.416469	2.920803	0.8293164
774	-727.6921	-895.174	167.482	2.874485	3.563077	0.6952927
780	-737.5442	-905.3805	167.8363	2.786834	3.245189	0.7394202
786	-735.8422	-904.287	168.4448	2.345333	2.97542	0.7326114
792	-724.8125	-893.9459	169.1334	1.533397	2.933326	0.8048305
798	-726.232	-896.0447	169.8127	1.195494	2.499517	0.9002654
804	-722.7371	-890.901	168.1638	2.278904	3.274546	0.783557
810	-746.5321	-915.1611	168.629	1.785331	3.274546	0.707844
816	-737.4836	-905.5924	168.1087	2.009451	3.642351	0.624697
822	-740.2898	-908.0242	167.7344	2.781643	3.395576	0.6610016
828	-732.2571	-900.1137	167.8566	2.243581	3.685545	0.6601765
834	-726.0857	-894.631	168.5453	2.26977	2.84961	0.8491443
840	-736.4451	-904.9122	168.4671	2.771634	2.432654	0.9731985
846	-727.5357	-895.7966	168.2609	2.771634	2.769158	0.8260357
852	-714.1347	-882.6142	168.4795	1.628781	3.580228	0.6801545
858	-732.2022	-899.7677	167.5655	2.74544	3.603037	0.6343801
864	-726.5673	-894.5629	167.9956	1.813309	3.912299	0.6531041
870	-736.1287	-904.8236	168.6949	1.753044	3.282076	0.6159742
876	-738.7482	-904.725	165.9768	1.93402	5.863592	0.5290959
882	-736.3097	-902.2158	165.9061	2.07463	5.793881	0.4000396
888	-732.0986	-899.5559	167.4573	2.186507	4.17148	0.5329671
894	-731.1509	-899.0056	167.8547	2.428239	3.549716	0.642254
900	-742.1653	-910.1926	168.0273	2.428239	3.395751	0.5931227
906	-750.7235	-919.0798	168.3563	1.779381	3.53315	0.7392127
912	-739.5951	-907.5288	167.9337	2.839778	3.139867	0.688796
918	-744.434	-911.8611	167.4271	3.677853	3.090216	0.6780446
924	-737.8036	-907.0244	169.2207	1.755697	2.578093	0.885108
930	-727.1657	-896.9055	169.7398	1.588169	2.218189	0.8764506
936	-727.075	-896.6489	169.5738	1.535271	2.382424	0.9331314
942	-724.2029	-893.3504	169.1475	1.61276	2.737178	0.9331314
948	-728.1656	-896.7613	168.5957	2.148423	2.902041	0.843856
954	-717.3334	-885.9056	168.5723	2.172507	2.902041	0.8483585
960	-732.5657	-901.7831	169.2174	1.65751	2.464052	1.093737
966	-729.0323	-898.3057	169.2735	1.566865	2.5859	1.003063
972	-732.8695	-901.8359	168.9664	1.670886	2.994901	0.7764227
978	-730.5853	-899.8304	169.2451	1.792029	2.623705	0.7535335
984	-736.93	-906.0539	169.1239	1.792029	2.764693	0.7227986
990	-737.0844	-906.3332	169.2488	1.430812	2.767979	0.9727788
996	-749.0159	-917.0487	168.0328	2.443697	3.339792	0.6826766
1002	-735.5501	-902.2544	166.7043	3.427705	4.005692	0.602636
1008	-729.3954	-897.4755	168.0801	1.778414	3.874143	0.6164795
1014	-729.9833	-898.0414	168.0581	1.599174	4.080477	0.5217905
1020	-739.3018	-905.8089	166.5072	4.225125	3.715128	0.5996407
1026	-724.4248	-891.5298	167.105	2.421335	4.33362	0.5530005
1032	-738.7038	-906.698	167.9941	2.322514	3.504105	0.6157562
1038	-747.6894	-914.9018	167.2124	2.322514	4.30338	0.5555968
1044	-725.8293	-893.8866	168.0573	2.291751	3.4798	0.5696723
1050	-725.2636	-892.9831	167.7195	3.52556	2.890227	0.685715
1056	-737.2182	-905.0884	167.8702	2.050706	3.792894	0.7275228
1062	-724.5526	-891.1138	166.5612	3.851025	3.883089	0.5996672
1068	-723.547	-889.0015	165.4545	3.711167	5.087322	0.4462087
1074	-727.6999	-896.7614	169.0615	1.28927	3.358885	0.5831237
1080	-726.0069	-894.8293	168.8224	1.483551	3.412087	0.5831237
