Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-14.89756	-185.6599	170.7624	0.999194	1.421525	0.4625777	0.961524	0.0384764	0.492254	0.507746	0.804964
6	-18.50017	-187.1712	168.671	2.10179	2.13178	1.062359	0.990647	0.00935281	0.689132	0.310868	1.314373
12	-16.42657	-188.3088	171.8823	0.1403637	1.126537	0.8887432	0.990647	0.00935281	0.580841	0.419159	1.125163
18	-25.98134	-196.3538	170.3724	1.565727	1.595286	0.4472849	0.988076	0.0119238	0.664564	0.335436	1.125163
24	-21.72937	-191.5215	169.7921	1.875566	1.365175	1.333595	0.988076	0.0119238	0.764375	0.235625	0.8214392
30	-18.40133	-188.9459	170.5445	0.7992718	1.600883	1.114186	0.977644	0.022356	0.740833	0.259167	0.7963245
36	-18.15238	-187.5152	169.3628	1.006706	2.943282	0.9790415	0.977644	0.022356	0.740833	0.259167	0.8331698
42	-23.67577	-194.476	170.8002	1.080864	0.9902343	0.9689826	0.973344	0.0266562	0.534635	0.465365	0.7737984
48	-23.45211	-194.2997	170.8476	0.328181	0.4111924	2.176392	0.971383	0.0286166	0.534635	0.465365	0.6907411
54	-22.90627	-193.897	170.9907	0.04073649	0.4457421	1.533	0.712091	0.287909	0.801505	0.198495	0.6907411
60	-14.73754	-184.5612	169.8237	0.06617577	0.4457421	2.729525	0.837221	0.162779	0.601218	0.398782	0.5360494
66	-14.36369	-184.9803	170.6166	0.3435971	0.9450639	2.844208	0.993235	0.00676519	0.756121	0.243879	0.3927572
72	-13.69347	-184.6801	170.9866	1.445367	1.26167	1.769711	0.998515	0.00148542	0.695835	0.304165	0.5303289
78	-5.103726	-176.7701	171.6664	0.3868415	0.5412953	2.492587	0.996483	0.00351672	0.806133	0.193867	0.7013421
84	-10.40624	-179.4138	169.0076	1.494953	2.229348	1.938453	0.992913	0.00708689	0.384962	0.615038	0.7013421
90	-18.6784	-187.4741	168.7957	0.2006746	5.166068	1.390266	0.997749	0.00225052	0.656739	0.343261	1.458901
96	-19.32848	-188.8188	169.4903	1.700876	3.357104	0.7634179	0.997291	0.00270865	0.414815	0.585185	0.8810522
102	-30.32809	-199.9808	169.6527	1.920196	1.38119	1.045993	0.998579	0.00142119	0.676122	0.323878	1.906114
108	-28.52964	-198.7878	170.2582	1.44188	1.526535	1.349114	0.998273	0.00172669	0.763789	0.236211	1.503451
114	-34.24783	-203.289	169.0412	0.7033764	1.725097	2.933495	0.989374	0.0106265	0.506512	0.493488	0.6291343
120	-21.85385	-191.7441	169.8903	0.4108922	1.11901	2.933495	0.989374	0.0106265	0.581985	0.418015	0.6949099
126	-29.61879	-197.736	168.1172	1.358742	3.331875	1.840965	0.989374	0.0106265	0.581985	0.418015	0.8499327
132	-22.52436	-188.9724	166.4481	2.787559	1.084367	3.267914	0.979961	0.0200395	0.718175	0.281825	1.268337
138	-20.55162	-193.2584	172.7068	0.05739047	0.7525549	1.637786	0.997615	0.00238502	0.718175	0.281825	0.744429
144	-27.87096	-199.4793	171.6083	0.03654259	2.053696	1.188969	0.998217	0.00178267	0.658512	0.341488	1.203951
150	-30.01049	-199.1332	169.1227	0.3487043	1.569747	3.243407	0.98245	0.01755	0.74739	0.25261	0.3943676
156	-17.69273	-188.1451	170.4524	0.4613221	1.322674	2.142691	0.98958	0.0104204	0.493577	0.506423	0.379093
162	-22.42654	-192.2121	169.7856	0.6552371	0.8587208	2.917372	0.988696	0.0113042	0.533852	0.466148	0.8319098
168	-33.70036	-205.8365	172.1361	0.9122781	0.5235919	1.581507	0.997505	0.00249513	0.6828	0.3172	0.4861381
174	-20.28924	-192.3903	172.1011	0.06019839	0.519212	2.375566	0.997129	0.00287117	0.649778	0.350222	0.4718743
180	-28.39016	-196.1265	167.7364	0.7960412	1.059214	4.863597	0.989722	0.0102775	0.64777	0.35223	0.4414186
186	-33.2791	-200.2541	166.975	0.4706999	7.258229	2.066261	0.99314	0.0068602	0.567517	0.432483	0.8483189
192	-39.26648	-208.8753	169.6088	0.614222	0.6397354	3.082366	0.957326	0.0426745	0.807353	0.192647	0.5172545
198	-38.47312	-207.0187	168.5456	0.9867942	1.021458	3.082366	0.947362	0.0526381	0.589424	0.410576	0.4682635
204	-48.51126	-218.0937	169.5824	0.8389783	0.8268237	2.034178	0.873777	0.126223	0.706871	0.293129	0.3781878
210	-42.27981	-212.2777	169.9979	0.2708544	0.7779022	2.442093	0.922732	0.0772682	0.678786	0.321214	0.405478
216	-38.79852	-209.4144	170.6159	0.1980548	0.3831468	2.326112	0.951791	0.0482088	0.477525	0.522475	0.3987268
222	-30.70125	-201.023	170.3218	0.2834374	0.6772244	2.108332	0.91398	0.0860202	0.447809	0.552191	0.4912398
228	-30.13147	-200.6391	170.5077	0.6666256	0.4430538	1.479408	0.838654	0.161346	0.695705	0.304295	0.6445063
234	-28.58633	-198.8904	170.304	0.4282212	0.8856681	1.567502	0.838654	0.161346	0.692417	0.307583	0.5990883
240	-13.30548	-186.4437	173.1382	0.108352	1.48654	1.57657	0.999761	0.000239352	0.418066	0.581934	0.4423245
246	-14.87599	-186.2917	171.4157	0.108352	2.509185	2.954214	0.999929	7.10649e-05	0.601469	0.398531	0.7558764
252	-17.50859	-188.8741	171.3655	0.2652668	2.827754	3.069992	0.999965	3.53542e-05	0.627329	0.372671	0.5222145
258	-18.96868	-191.5618	172.5931	0.7003151	0.557307	3.038009	0.999928	7.17989e-05	0.625547	0.374453	0.5684384
264	-20.47498	-192.7004	172.2254	0.1450898	1.526771	3.038009	0.999928	7.17989e-05	0.656974	0.343026	0.6188419
270	-16.06353	-190.2655	174.2019	0.8707418	0.5435381	1.730302	0.999972	2.83094e-05	0.678136	0.321864	0.6708653
276	-19.44677	-192.9124	173.4657	0.7673039	0.5488222	2.035455	0.999921	7.94167e-05	0.586917	0.413083	0.431849
282	-19.71467	-192.6552	172.9405	1.115192	0.8770103	1.8667	0.999918	8.15132e-05	0.612056	0.387944	0.687002
288	-24.4649	-197.0956	172.6307	0.07654141	1.398172	2.389914	0.999796	0.000204426	0.862342	0.137658	0.9462012
294	-11.43767	-184.3543	172.9166	0.1656835	1.59222	1.105142	0.999561	0.000438894	0.543596	0.456404	0.9217458
300	-17.43037	-189.5236	172.0933	0.4120978	1.82528	1.113173	0.999786	0.000213802	0.622429	0.377571	1.556793
306	-17.87913	-190.427	172.5478	0.4536929	4.310427	0.8775567	0.999985	1.53541e-05	0.72483	0.27517	1.061764
312	-17.44436	-191.528	174.0836	0.2913709	2.399227	1.210281	0.999997	3.40664e-06	0.607355	0.392645	1.261874
318	-22.71783	-196.2339	173.5161	0.1308633	2.556043	1.695963	0.999994	6.14166e-06	0.438319	0.561681	1.097728
324	-20.10096	-194.12	174.0191	0.4529171	0.3676924	2.725991	0.999986	1.43807e-05	0.474924	0.525076	0.5223547
330	-27.12433	-195.8103	168.6859	1.285731	5.055527	4.429143	0.999996	4.04795e-06	0.374272	0.625728	0.3874347
336	-34.70489	-207.6485	172.9436	0.971412	2.218613	1.325957	0.999985	1.53795e-05	0.662371	0.337629	1.056085
342	-31.91679	-203.9568	172.04	0.5209352	2.218613	1.325957	0.99999	9.98983e-06	0.478077	0.521923	2.174803
348	-35.43703	-207.8144	172.3773	0.6616895	2.655963	1.284146	0.999982	1.81751e-05	0.427967	0.572033	1.43374
354	-28.97524	-201.8222	172.847	0.5319063	1.297646	0.5290644	0.998205	0.00179487	0.746716	0.253284	0.9112036
360	-26.50103	-199.2235	172.7225	0.1671928	1.109721	0.8220492	0.998741	0.0012587	0.674796	0.325204	1.349601
366	-23.14296	-193.4352	170.2922	0.9075379	1.109721	1.309046	0.980765	0.0192352	0.46559	0.53441	1.171985
372	-17.89395	-187.2733	169.3793	2.173546	0.9863098	0.8830186	0.970989	0.0290108	0.582922	0.417078	1.17829
378	-18.19554	-189.0091	170.8136	0.09276182	0.7775296	2.730702	0.99191	0.00808957	0.50557	0.49443	0.7844581
384	-33.32658	-199.6609	166.3344	2.424629	1.833792	2.42605	0.926489	0.0735114	0.48614	0.51386	1.171293
390	-24.67536	-191.2491	166.5738	2.471846	1.462493	2.754214	0.942777	0.057223	0.580064	0.419936	1.036029
396	-23.88614	-190.9738	167.0877	2.471846	0.4497404	3.793661	0.942777	0.057223	0.854566	0.145434	0.6916847
402	-23.31984	-191.4073	168.0875	1.952722	2.154418	1.982479	0.983974	0.016026	0.711291	0.288709	0.8990103
408	-17.25158	-189.1395	171.8879	0.1008835	0.8803137	1.086226	0.984499	0.0155009	0.553784	0.446216	0.95645
414	-18.09991	-189.8473	171.7473	0.1200577	0.8803137	1.717325	0.991022	0.00897846	0.639478	0.360522	0.691938
420	-30.52032	-199.7616	169.2412	2.350987	1.152792	1.945119	0.99384	0.00616039	0.656565	0.343435	0.6390645
426	-22.89692	-192.031	169.1341	0.5897727	1.363836	2.608266	0.955607	0.0443925	0.614537	0.385463	0.3725368
432	-19.22744	-187.9816	168.7542	0.8198674	1.607127	1.815519	0.863553	0.136447	0.74217	0.25783	1.041562
438	-17.0264	-187.7717	170.7453	0.5051635	0.7651553	0.6234197	0.850005	0.149995	0.724168	0.275832	1.282362
444	-13.71404	-184.5299	170.8159	0.01576663	0.7768523	1.385574	0.884895	0.115105	0.500358	0.499642	0.9607589
450	-15.75555	-186.8197	171.0641	0.4374872	0.4994209	1.522311	0.943867	0.0561332	0.273297	0.726703	0.8082101
456	-18.34838	-186.6201	168.2718	0.4960269	5.267446	1.006952	0.988223	0.0117775	0.597384	0.402616	1.223609
462	-22.791	-191.6699	168.8789	0.1977125	4.453029	0.5299188	0.988223	0.0117775	0.510497	0.489503	1.670173
468	-34.16952	-201.3406	167.1711	0.6628109	4.731111	1.339986	0.940984	0.0590157	0.370401	0.629599	1.318462
474	-32.38109	-200.8659	168.4848	1.219085	1.09464	2.678005	0.940984	0.0590157	0.525334	0.474666	0.7479561
480	-37.67477	-208.4551	170.7803	0.06861477	0.7545263	1.646491	0.913309	0.0866909	0.579426	0.420574	0.8263466
486	-37.28878	-208.1766	170.8878	0.04522085	0.7545263	1.255755	0.854567	0.145433	0.358419	0.641581	0.952432
492	-20.65738	-191.1867	170.5293	0.08224959	1.049653	1.765416	0.9508	0.0491998	0.638876	0.361124	0.9599273
498	-21.87379	-188.217	166.3432	2.330345	4.614925	1.408094	0.984394	0.0156055	0.686602	0.313398	1.183587
504	-25.96949	-197.2182	171.2488	0.3089875	1.090054	0.8981578	0.990664	0.00933556	0.615279	0.384721	1.53328
510	-20.03739	-191.9994	171.962	0.0542845	0.8860922	1.389789	0.994962	0.00503759	0.602084	0.397916	1.178534
516	-22.49681	-194.5233	172.0265	0.1250689	1.134007	1.068137	0.994962	0.00503759	0.510103	0.489897	1.105617
522	-25.30488	-195.7427	170.4379	0.08911395	1.204366	2.261913	0.972198	0.0278017	0.693495	0.306505	0.5988351
528	-24.21271	-195.5952	171.3824	0.2137397	0.9414508	1.154198	0.957061	0.0429391	0.48038	0.51962	0.6271509
534	-25.72158	-194.2175	168.496	0.04918197	1.086954	4.229878	0.956075	0.0439253	0.768017	0.231983	0.4171364
