Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-517.5109	-687.0309	169.52	1.028374	0.6302474	1.765131	0.246912	0.753088	0.475432	0.524568	0.5606298
6	-514.9372	-683.7848	168.8476	1.596722	0.5310656	1.82514	0.368906	0.631094	0.431225	0.568775	0.3976548
12	-513.0708	-682.6834	169.6126	1.218487	0.6053665	1.410772	0.31382	0.68618	0.500804	0.499196	0.3969149
18	-543.6153	-712.3284	168.713	0.7153574	0.6937138	2.654979	0.468334	0.531666	0.377316	0.622684	0.3412081
24	-527.6651	-697.3813	169.7162	0.6397182	0.2177414	2.071932	0.173265	0.826735	0.432998	0.567002	0.3742637
30	-534.4592	-704.9061	170.447	0.4519679	0.4185326	1.466938	0.29823	0.70177	0.465363	0.534637	0.6399264
36	-532.3577	-702.6244	170.2667	0.5917389	0.323004	1.466938	0.394911	0.605089	0.458118	0.541882	0.5671362
42	-526.589	-694.5813	167.9924	1.010823	1.076573	2.705959	0.449644	0.550356	0.500681	0.499319	0.3783562
48	-534.4035	-701.2863	166.8829	1.464065	1.634119	2.78487	0.591857	0.408143	0.533702	0.466298	0.3150523
54	-520.1052	-688.5775	168.4723	1.394903	0.9643338	1.954999	0.363844	0.636156	0.433928	0.566072	0.3287858
60	-518.1368	-685.7078	167.571	0.4851788	0.9231186	3.79073	0.532268	0.467732	0.39124	0.60876	0.3332438
66	-520.3438	-689.281	168.9372	0.602394	0.9231186	2.351404	0.342935	0.657065	0.404842	0.595158	0.3332438
72	-523.57	-692.3697	168.7997	0.7705276	0.8679599	2.351404	0.435891	0.564109	0.451601	0.548399	0.3730482
78	-527.8941	-695.5374	167.6434	1.946147	0.8679599	2.351404	0.489265	0.510735	0.473441	0.526559	0.4382095
84	-539.2007	-708.6063	169.4056	0.7315257	1.327048	1.417049	0.529903	0.470097	0.327126	0.672874	0.4550897
90	-514.7656	-683.8756	169.1099	1.270265	0.5893674	1.786679	0.446669	0.553331	0.467203	0.532797	0.3633198
96	-515.087	-683.8653	168.7783	0.9375231	0.7221231	2.344737	0.551289	0.448711	0.421029	0.578971	0.3633198
102	-523.6184	-692.5443	168.9259	1.132349	1.235828	1.532727	0.50693	0.49307	0.421029	0.578971	0.4587161
108	-527.9764	-696.6106	168.6341	1.744742	1.020553	1.436326	0.45574	0.54426	0.391434	0.608566	0.4381278
114	-524.0071	-692.9814	168.9743	0.8555355	0.8666228	2.118591	0.560069	0.439931	0.4834	0.5166	0.4381278
120	-533.8414	-701.7737	167.9323	2.123968	1.009177	1.762115	0.389803	0.610197	0.527369	0.472631	0.5910992
126	-533.0948	-699.9801	166.8853	2.123968	2.086021	1.74929	0.598371	0.401629	0.51076	0.48924	0.7142413
132	-531.4142	-699.7817	168.3675	2.123968	0.6514653	1.685004	0.476168	0.523832	0.394925	0.605075	0.4979925
138	-537.4429	-707.7305	170.2875	0.1851755	0.9783727	1.390426	0.379	0.621	0.394925	0.605075	0.6260206
