Iteration	Posterior	Likelihood	Prior	tree_length
0	-3.906372	-177.5385	173.6321	0.5570676
6	-5.04827	-178.3721	173.3238	1.007455
12	1.3042	-172.3209	173.6251	0.5853063
18	6.940831	-166.6937	173.6346	0.4589165
24	5.089769	-168.4367	173.5265	0.7749044
30	11.21394	-162.2242	173.4381	0.2466142
36	13.45605	-160.1688	173.6249	0.5859084
42	9.181999	-164.4557	173.6377	0.5144431
48	2.398529	-171.2308	173.6294	0.4366603
54	1.203413	-172.1584	173.3618	0.2141089
60	0.3372781	-173.0482	173.3855	0.9442015
66	-0.8216113	-174.4591	173.6375	0.482481
72	-5.151371	-178.3979	173.2465	1.081624
78	2.148249	-171.487	173.6352	0.539266
84	0.5040545	-173.0328	173.5368	0.7600378
90	-1.31149	-174.4583	173.1468	1.171275
96	-3.300152	-176.5515	173.2513	1.077107
102	1.121602	-172.2254	173.347	0.9841221
108	4.359116	-169.1781	173.5372	0.759519
114	3.302548	-170.2346	173.5372	0.759519
120	4.3504	-169.1844	173.5348	0.7630036
126	-8.17146	-181.8048	173.6333	0.5505762
132	3.980019	-169.5283	173.5083	0.7997421
138	3.219408	-170.0741	173.2935	1.037142
144	5.17764	-168.3945	173.5722	0.7042111
150	4.150697	-169.3401	173.4908	0.8226593
156	3.748328	-169.3995	173.1479	1.170359
162	-9.582895	-182.63	173.0471	1.25608
168	-18.08215	-191.2151	173.133	1.183304
174	-20.23422	-193.7795	173.5453	0.7474445
180	-0.3929369	-174.0146	173.6217	0.5962151
186	0.08370917	-173.4253	173.509	0.7987859
192	-8.319134	-181.6732	173.354	0.976995
198	-10.58099	-184.2108	173.6298	0.4383536
204	-4.004552	-177.5819	173.5773	0.6951744
210	-2.357283	-175.9632	173.6059	0.6378838
216	-0.9875693	-174.5573	173.5698	0.7083572
222	-1.318345	-174.8555	173.5372	0.7595301
228	-15.18661	-188.7487	173.5621	0.7211068
234	-2.529169	-176.0466	173.5174	0.7874268
240	-6.658476	-180.2285	173.57	0.7079401
246	-4.31483	-177.9266	173.6118	0.3938024
252	-0.468386	-173.919	173.4506	0.2528341
258	-3.451859	-176.9803	173.5285	0.7720461
264	3.144341	-170.3273	173.4717	0.8464585
270	-1.365813	-174.9719	173.6061	0.6374308
276	3.281269	-170.2486	173.5299	0.7700858
282	7.020448	-166.5457	173.5661	0.7144785
288	3.139258	-170.4887	173.6279	0.4319607
294	8.596663	-164.8029	173.3996	0.9290382
300	11.06541	-162.5622	173.6276	0.5760422
306	6.899185	-166.7098	173.609	0.3887899
312	8.021178	-165.2756	173.2968	1.033951
318	2.481644	-171.0164	173.498	0.8132927
324	4.641618	-168.7364	173.378	0.9520884
330	-0.4441128	-174.0712	173.6271	0.5780928
336	-8.071077	-181.7028	173.6317	0.5589209
342	3.612391	-170.0227	173.6351	0.461778
348	5.432257	-168.1527	173.585	0.6811585
354	-4.524825	-177.7486	173.2238	1.102537
360	-2.276788	-175.1364	172.8596	1.406323
366	-4.36462	-177.7981	173.4335	0.8914339
372	0.2486388	-173.2988	173.5474	0.7442672
378	-6.269596	-179.8762	173.6066	0.384727
384	10.23441	-163.2495	173.4839	0.8313684
390	7.825698	-165.8082	173.6339	0.4554044
396	10.42274	-163.0205	173.4432	0.880272
402	1.691925	-171.4615	173.1534	1.165549
408	-0.4669251	-174.105	173.6381	0.5028368
414	4.997951	-168.5588	173.5568	0.7296752
420	6.722405	-166.9148	173.6372	0.5222724
426	4.265485	-169.3717	173.6372	0.5222724
432	3.522474	-169.6656	173.1881	1.134833
438	2.074344	-171.5637	173.638	0.4918161
444	-2.302616	-175.7016	173.399	0.9296568
450	-8.362668	-181.774	173.4113	0.916229
456	-10.21917	-183.8555	173.6364	0.5303016
462	4.121861	-169.3983	173.5202	0.7836963
468	-0.5132982	-173.894	173.3807	0.9492039
474	10.15735	-163.4389	173.5963	0.6589777
480	10.85208	-162.763	173.6151	0.6152254
486	9.789681	-163.731	173.5207	0.7829899
492	4.319241	-169.1384	173.4576	0.8634061
498	2.440123	-170.7084	173.1485	1.169779
504	-9.468421	-183.0887	173.6203	0.6004453
510	3.507274	-170.0789	173.5862	0.3556721
