Iteration	Posterior	Likelihood	Prior	tree_length
0	-12.66438	-186.123	173.4586	0.8621722
6	-17.61251	-190.6795	173.067	1.23953
12	-20.88272	-193.9497	173.067	1.23953
18	-20.64083	-193.7078	173.067	1.23953
24	-19.72675	-193.0785	173.3518	0.9793112
30	-27.71471	-200.9756	173.2609	1.068164
36	-15.93043	-189.0262	173.0958	1.215226
42	-31.58125	-204.9544	173.3732	0.9571735
48	-30.83963	-204.0924	173.2528	1.07578
54	-31.2534	-204.6815	173.4281	0.8975723
60	-28.02163	-201.6235	173.6019	0.6469401
66	-27.92171	-201.3617	173.44	0.8839721
72	-12.13398	-185.0242	172.8902	1.382491
78	-16.33392	-189.6553	173.3214	1.009871
84	-15.77668	-189.1067	173.33	1.001306
90	-17.56956	-190.6701	173.1006	1.211131
96	-11.7538	-184.9619	173.2081	1.116858
102	-15.95968	-188.7948	172.8351	1.425282
108	-8.691734	-182.2999	173.6081	0.6326829
114	-8.239858	-181.848	173.6081	0.6326829
120	-1.146373	-174.7458	173.5994	0.6522887
126	-5.490727	-178.9726	173.4818	0.8339039
132	-5.740442	-179.2223	173.4818	0.8339039
138	-0.1163828	-173.7542	173.6378	0.5128732
144	-4.898666	-178.2488	173.3501	0.9809542
150	-5.007395	-178.5791	173.5717	0.7050476
156	-12.44351	-186.0631	173.6196	0.6024729
162	-18.82172	-192.3489	173.5272	0.7738749
168	-19.86218	-193.2584	173.3962	0.9327197
174	-14.18728	-187.8133	173.6261	0.5817974
180	-6.958479	-180.112	173.1535	1.165425
186	-10.38583	-183.5838	173.1979	1.126016
192	-9.642102	-183.0216	173.3795	0.9504805
198	-9.555561	-182.872	173.3164	1.01473
204	-2.705822	-176.1689	173.4631	0.8568845
210	-9.063686	-182.5574	173.4938	0.8188063
216	-3.987462	-177.4078	173.4203	0.9062616
222	-6.585724	-180.0629	173.4772	0.8397242
228	-1.726605	-175.2293	173.5027	0.8072579
234	1.722808	-171.5911	173.3139	1.017207
240	-0.01175341	-173.5932	173.5815	0.68775
246	2.609816	-171.0172	173.6271	0.4292448
252	0.8916974	-172.3276	173.2193	1.10666
258	-2.865739	-176.1062	173.2405	1.087192
264	2.680133	-170.7563	173.4365	0.8880305
270	-5.503168	-178.9887	173.4855	0.8293109
276	-2.695579	-176.2252	173.5296	0.7703882
282	-7.699666	-180.5875	172.8878	1.384365
288	3.413066	-170.2203	173.6334	0.5502648
294	-10.41117	-183.4072	172.996	1.298094
300	-3.845134	-177.161	173.3159	1.015313
306	-4.040508	-177.6708	173.6303	0.5650526
312	-9.062847	-182.4191	173.3562	0.9747488
318	-1.270397	-174.8069	173.5365	0.7604863
324	-13.10418	-186.5374	173.4333	0.8917048
330	-11.94173	-185.1982	173.2564	1.072342
336	-17.11447	-190.3709	173.2564	1.072342
342	-15.46666	-188.9511	173.4844	0.830641
348	-10.66381	-184.0466	173.3828	0.947038
354	-17.47653	-190.3501	172.8736	1.39547
360	-16.88272	-190.4296	173.5469	0.7450077
366	-7.641576	-181.018	173.3764	0.9537288
372	-12.47421	-186.0808	173.6066	0.6362412
378	2.683817	-170.951	173.6348	0.4602552
384	-0.7801827	-174.101	173.3208	1.010405
390	-15.35926	-188.6965	173.3372	0.9940358
396	-17.46134	-190.7604	173.299	1.031753
402	-14.91181	-188.3207	173.4089	0.9188726
408	-18.03749	-191.424	173.3865	0.9431263
414	-15.91139	-189.4889	173.5775	0.6949104
420	-17.97801	-191.0208	173.0428	1.25965
426	-16.54788	-190.1777	173.6298	0.5674415
432	-16.24885	-189.6248	173.376	0.9542394
438	-3.690999	-177.067	173.376	0.9542394
444	-6.088409	-179.2091	173.1207	1.193938
450	-14.26858	-187.7286	173.46	0.8605286
456	-18.87645	-192.5016	173.6252	0.5847849
462	-23.72638	-196.9173	173.1909	1.132335
468	-20.64531	-194.0004	173.3551	0.97591
474	-12.41363	-185.8564	173.4427	0.8808274
480	-16.37568	-189.7038	173.3281	1.00318
486	-22.8125	-196.1406	173.3281	1.00318
492	-21.11193	-194.5135	173.4016	0.9268572
498	-11.88202	-184.9639	173.0819	1.226971
504	-17.19259	-190.3656	173.173	1.14829
510	-21.90521	-194.5431	172.6379	1.573292
516	-7.769386	-181.2606	173.4912	0.8220654
522	-14.2206	-187.4341	173.2135	1.111951
528	-9.11479	-182.5405	173.4257	0.9002912
534	-13.21643	-186.5456	173.3292	1.002081
540	-3.426827	-176.8435	173.4167	0.9103276
546	-8.04735	-181.678	173.6306	0.5637395
552	-0.02494391	-173.64	173.6151	0.6151386
558	-4.144665	-177.456	173.3114	1.019735
564	-3.974926	-177.4538	173.4788	0.8376452
570	-16.82824	-190.0503	173.222	1.104162
576	-14.58216	-187.6072	173.025	1.274353
582	-28.50579	-201.635	173.1292	1.186578
588	-28.2674	-201.3388	173.0714	1.235798
594	-30.41044	-203.632	173.2216	1.104609
600	-30.61268	-203.7176	173.1049	1.207425
606	-29.89732	-203.2264	173.3291	1.002152
612	-12.40822	-185.8643	173.456	0.8652651
618	-14.76586	-188.3533	173.5875	0.676459
624	-8.434281	-181.6641	173.2299	1.097008
630	-14.80165	-187.6577	172.8561	1.409052
636	-22.02796	-195.0075	172.9796	1.311392
642	-20.75008	-193.9107	173.1606	1.159186
648	-5.34664	-178.7037	173.3571	0.9738616
654	-17.61361	-191.2409	173.6273	0.5771729
660	-14.39264	-188.027	173.6344	0.4577526
666	-12.52722	-185.9946	173.4674	0.8516642
672	-8.583111	-181.9705	173.3874	0.9421311
678	-9.954188	-183.2887	173.3345	0.9968087
684	-11.59102	-185.042	173.4509	0.8712656
690	-10.49479	-183.8403	173.3455	0.9856837
696	-15.14747	-187.7673	172.6199	1.58647
702	-9.376245	-182.6027	173.2264	1.10016
708	-12.20751	-185.0865	172.879	1.391277
714	3.054881	-170.5487	173.6035	0.6433153
720	1.083003	-172.5157	173.5987	0.653863
726	-9.206157	-182.5353	173.3292	1.002123
732	-9.324165	-182.7263	173.4022	0.9262423
738	-9.643298	-183.2625	173.6192	0.6036153
744	-8.094593	-181.7268	173.6322	0.5562419
750	-18.21684	-191.8405	173.6236	0.5900921
756	-16.32888	-189.9578	173.6289	0.5710993
762	-18.62598	-191.9129	173.287	1.043403
768	-21.25628	-194.6919	173.4356	0.8890051
774	-20.48234	-193.864	173.3817	0.9482448
780	-7.780832	-181.2784	173.4975	0.8139377
786	-10.35229	-183.3624	173.0101	1.286607
792	-1.546035	-174.9525	173.4065	0.921544
798	-13.52636	-186.9813	173.455	0.8665137
804	-12.23943	-185.6847	173.4453	0.877853
810	-16.93249	-190.2911	173.3586	0.9723256
816	-8.580841	-182.1963	173.6155	0.6141863
822	-11.04365	-184.6574	173.6137	0.6187268
828	-8.675883	-182.3102	173.6343	0.545247
834	-5.668989	-178.8974	173.2284	1.098319
840	-2.070035	-175.6703	173.6003	0.6504278
846	5.267696	-168.0308	173.2985	1.032247
852	-3.394435	-176.9142	173.5198	0.7842348
858	-9.534592	-183.1541	173.6195	0.6029341
864	-7.521792	-180.7776	173.2558	1.07297
870	-11.07335	-184.4236	173.3502	0.9808553
876	-11.49695	-184.8042	173.3072	1.02379
882	-17.30216	-190.9402	173.6381	0.4950772
888	-7.096413	-180.7138	173.6174	0.4049054
894	-6.055291	-179.6473	173.592	0.6676208
900	-5.806925	-179.2441	173.4371	0.8872808
906	1.233957	-172.1563	173.3903	0.939068
912	-5.641011	-179.1341	173.4931	0.8196085
918	-16.22691	-189.5488	173.3219	1.009314
924	-10.25844	-183.2199	172.9615	1.325961
930	-5.765274	-179.3085	173.5432	0.7505899
936	-4.295514	-177.8453	173.5498	0.7405378
942	-8.214983	-181.8499	173.6349	0.5415213
948	-13.47515	-186.9459	173.4707	0.8475934
954	-10.37825	-183.7827	173.4045	0.9237195
960	-11.32154	-184.8397	173.5182	0.7864114
966	-11.24527	-184.8707	173.6254	0.4245141
972	-22.71932	-196.2178	173.4984	0.8127654
978	-34.38698	-207.8152	173.4282	0.8974645
984	-32.15709	-205.3977	173.2406	1.087108
990	-18.17186	-190.8567	172.6849	1.538659
996	-13.71465	-186.5069	172.7923	1.458049
1002	-16.79152	-190.4141	173.6226	0.5932949
1008	-14.08079	-187.4148	173.334	0.9972738
1014	-2.478405	-176.1165	173.6381	0.5059652
1020	-7.58749	-180.918	173.3306	1.000724
1026	-14.95291	-188.2835	173.3306	1.000724
1032	-21.44577	-195.0828	173.637	0.5244098
1038	-16.63133	-189.2837	172.6524	1.562652
1044	-14.99678	-188.6299	173.6331	0.5518956
1050	-12.46787	-185.9385	173.4706	0.8477683
1056	-20.62482	-193.9688	173.344	0.9872013
1062	-11.63438	-185.0838	173.4494	0.8730757
1068	-10.79317	-184.334	173.5408	0.7542098
1074	-4.433883	-177.8176	173.3837	0.9460473
1080	-7.432056	-180.9269	173.4949	0.8173615
1086	-2.603634	-176.2418	173.6381	0.4989357
1092	-14.1013	-187.4275	173.3262	1.005096
1098	-20.43545	-193.2271	172.7917	1.458523
1104	-12.6632	-186.2219	173.5586	0.7266858
1110	-11.88898	-185.2379	173.3489	0.9822132
1116	-7.386459	-180.7321	173.3457	0.9854879
1122	-14.49534	-188.0271	173.5317	0.7673811
1128	-15.64055	-188.7302	173.0896	1.220447
1134	-21.879	-193.9851	172.1061	1.945325
