Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2002.044	-2165.479	163.4353	3.425382	1.267174	0.8746145	4.68088	0.7848807
6	-1997.635	-2157.895	160.2595	6.683342	0.971416	1.104672	4.68088	0.7590288
12	-2002.546	-2165.431	162.8845	3.979958	1.48603	0.9318188	4.308857	0.9093163
18	-2010.192	-2170.227	160.0356	6.471129	1.229204	0.8659135	5.118241	0.7295488
24	-2008.561	-2171.103	162.5417	4.97622	1.133024	0.7998483	4.188648	0.8377603
30	-2000.224	-2161.539	161.3156	5.548467	1.366644	0.8867167	4.499058	0.8733265
36	-1996.289	-2157.291	161.0023	5.894409	1.523414	0.9501466	4.2549	0.8733265
42	-2007.539	-2167.407	159.8682	7.068233	1.163892	1.076825	4.437644	0.8700671
48	-2008.846	-2170.982	162.1358	3.475142	1.150358	0.7685669	6.18582	0.7310159
54	-1988.478	-2148.475	159.9972	5.100496	1.203604	0.8777595	6.581813	0.6552807
60	-1993.683	-2153.058	159.3747	4.608524	1.604919	0.8568803	7.371687	0.5391912
66	-2003.296	-2163.687	160.3909	3.133884	1.739581	0.8408848	7.724122	0.5381497
72	-1997.174	-2159.609	162.4349	3.974418	1.317821	1.040649	4.9908	0.6662475
78	-1993.879	-2153.396	159.5177	5.918244	1.317821	0.8221656	6.198647	0.6283978
84	-1991.794	-2152.036	160.2412	5.918244	1.723659	0.7769502	5.016971	0.8281732
90	-1998.115	-2162.111	163.9954	2.949429	1.495015	0.9631789	4.257508	0.8281732
96	-1995.103	-2155.403	160.2999	5.546515	2.241199	0.8362417	4.912033	0.7145214
102	-1993.433	-2154.374	160.941	4.769741	1.907083	1.073352	5.061411	0.7593817
108	-1991.69	-2154.053	162.3629	3.656021	1.559642	0.8627847	5.26744	0.7688456
114	-1996.542	-2157.25	160.7086	4.485692	2.060221	0.9881987	5.559783	0.7177085
120	-2002.637	-2161.85	159.2127	7.317162	0.8298893	1.016045	5.360202	0.6994087
126	-2002.031	-2164.186	162.1558	4.404071	1.229928	0.7934036	5.019064	0.8834014
132	-2006.195	-2170.18	163.985	3.137269	0.8725081	0.8179396	4.918124	0.7071994
138	-1990.656	-2153.344	162.6888	4.914884	1.068792	0.7620407	4.186994	0.8576402
144	-1990.825	-2153.925	163.0996	3.468941	1.439687	0.959475	4.722036	0.7856093
150	-1988.879	-2151.502	162.6223	3.053061	2.06645	0.8799561	5.123256	0.8027432
156	-1983.446	-2144.849	161.4033	4.922532	1.530004	0.807253	5.075532	0.7183429
162	-1994.184	-2157.514	163.3298	2.951844	1.538507	0.7545958	5.163469	0.7168085
168	-2002.387	-2161.812	159.425	5.863888	2.29255	1.006829	5.257303	0.7168085
174	-1997.221	-2161.137	163.9156	3.236052	1.546347	0.8450066	4.106501	0.8452016
180	-1992.235	-2155.319	163.0839	3.913939	1.347791	0.7703198	4.556341	0.8000201
186	-2002.574	-2161.143	158.5689	8.434672	1.339545	1.087878	4.158647	0.903362
192	-2017.202	-2174.871	157.6693	8.761696	1.375825	0.6989269	5.220199	0.7164035
198	-1997.287	-2160.021	162.7337	3.297026	1.755921	0.7448663	5.225924	0.7166683
204	-2007.998	-2171.28	163.2818	1.797966	1.755921	0.9478468	6.048413	0.5378269
210	-1998.81	-2162.404	163.5939	2.263922	1.176863	0.7903355	5.9672	0.5605376
216	-1986.037	-2146.845	160.8082	4.049642	1.78772	0.904702	6.267497	0.6078473
222	-1993.171	-2154.785	161.6136	3.702253	1.89469	0.9059569	5.674609	0.6946056
228	-1995.631	-2155.522	159.8905	5.95907	1.113429	0.8681023	5.902253	0.7054914
234	-2005.817	-2161.896	156.0793	9.902039	1.445874	0.9078889	5.435669	0.6519677
240	-1999.734	-2161.986	162.2516	4.000201	1.14873	0.8887096	5.435669	0.720269
246	-1996.438	-2157.852	161.414	4.372568	1.113742	0.8633186	5.964273	0.7145594
252	-2003.277	-2161.773	158.4961	8.232974	1.473342	0.7684999	4.694652	0.8164088
258	-1995.884	-2158.967	163.0833	3.276894	1.836393	0.8916175	4.694652	0.6955856
264	-2000.443	-2161.122	160.6791	4.197869	2.67747	0.9742974	5.452278	0.6248952
270	-1998.004	-2155.564	157.5595	7.253021	1.561089	0.9578485	6.449528	0.6458686
276	-1998.32	-2160.285	161.9655	3.018629	1.770698	0.9962786	6.052391	0.6394173
282	-1991.365	-2151.029	159.6635	5.907351	1.299547	0.9303201	5.898196	0.7646535
288	-1984.175	-2143.229	159.054	6.38048	1.68831	0.9121581	5.75481	0.650381
294	-1991.82	-2153.178	161.3581	4.122955	1.68831	0.8711433	5.753471	0.6403971
300	-1985.546	-2146.101	160.5552	4.122955	1.468359	0.9086494	6.748469	0.5610014
306	-1993.359	-2153.679	160.3195	4.122955	2.255451	0.9177744	6.288225	0.5642113
312	-1996.923	-2158.404	161.4814	2.579906	1.657561	0.8833265	7.216867	0.5536806
318	-1985.445	-2146.099	160.6531	4.398181	1.409337	0.8089742	6.53649	0.5038439
324	-1997.457	-2158.297	160.8399	4.295203	1.729614	0.8079949	6.131938	0.6220459
330	-1987.515	-2150.632	163.1171	3.104462	1.197719	0.9972481	5.337541	0.6696899
336	-1990.46	-2152.023	161.5634	4.992801	1.20656	1.003114	4.894869	0.8140068
342	-1996.901	-2160.674	163.7731	3.13748	1.278393	1.007204	4.488768	0.7837083
348	-1997.695	-2156.815	159.1194	6.336251	2.741222	0.812619	4.868609	0.819769
354	-1994.147	-2157.382	163.2349	3.65491	0.6997643	0.856602	5.292747	0.6823926
360	-1995.832	-2158.585	162.7527	2.790123	1.552435	0.8335783	5.878166	0.5667676
366	-1991.524	-2154.501	162.9763	2.529928	1.502016	0.9091503	5.886999	0.5667676
372	-1989.371	-2148.857	159.4868	5.337036	1.343343	0.7852897	6.83375	0.596375
378	-1990.645	-2152.137	161.4923	3.683661	1.310684	0.8654089	6.427664	0.6166582
384	-1998.603	-2157.806	159.2036	4.750977	1.867717	0.747843	7.27364	0.5171779
390	-2000.819	-2161.751	160.9315	3.277769	2.899515	0.7982341	6.157815	0.5319074
396	-1993.508	-2151.901	158.3929	6.341457	1.872885	1.068917	6.150729	0.6123241
402	-1992.152	-2154.817	162.6647	3.768217	1.11281	0.9001786	5.26759	0.7382552
408	-1997.353	-2158.523	161.1704	4.508433	1.444368	0.7080216	5.924517	0.6700707
414	-1991.874	-2156.285	164.4106	2.782995	0.6784432	0.7457653	5.102513	0.7063478
420	-1993.843	-2155.067	161.2239	4.406554	1.619225	0.8083446	5.693391	0.70849
426	-2005.113	-2169.26	164.1468	2.234631	2.231324	0.9846243	4.233084	0.7218224
432	-1993.784	-2157.474	163.6899	3.642574	1.268556	0.7959262	4.233084	0.8516483
438	-2001.746	-2165.433	163.6869	3.642574	0.9834147	1.019187	4.322865	0.8199583
444	-2000.267	-2161.833	161.566	4.355854	1.651151	1.071088	5.069864	0.7729627
450	-1998.422	-2160.554	162.1323	5.253242	1.082501	0.8966179	4.292195	0.8173824
456	-2008.803	-2169.479	160.6762	4.554551	1.716644	0.8536228	5.974707	0.6831886
462	-2015.751	-2176.783	161.0319	5.248008	2.019592	0.9140669	4.492804	0.8426948
468	-2010.784	-2174.253	163.4692	4.04411	0.9300457	0.9667658	4.143453	0.9377522
474	-1995.779	-2158.531	162.7524	4.40429	1.065741	0.8072693	4.60072	0.8487075
480	-1993.247	-2155.49	162.2428	4.869474	1.393358	0.7514686	4.356539	0.8740739
486	-1996.681	-2161.279	164.5981	2.8399	1.20841	0.8052662	4.233092	0.7796325
492	-1996.55	-2157.527	160.9766	5.606362	1.182006	1.03311	4.893489	0.7718012
498	-1999.22	-2160.526	161.3059	4.137572	2.391761	0.7978396	5.195445	0.7718012
504	-1995.228	-2156.789	161.5615	5.485421	1.371651	0.8628489	4.350139	0.8554472
510	-1995.173	-2154.557	159.3836	7.202218	1.293095	0.8308537	4.922886	0.8503527
516	-1991.741	-2155.209	163.4688	3.446105	1.366476	0.7888725	4.577792	0.8329873
522	-2001.914	-2165.57	163.6559	3.231427	0.8976058	1.076432	4.785243	0.8303948
528	-2000.856	-2161.907	161.0509	5.877273	1.195294	0.7575804	4.841293	0.7203213
534	-1995.531	-2158.028	162.4966	3.585818	1.195294	0.604404	5.860774	0.6540364
540	-1991.936	-2153.12	161.1843	3.979376	2.001394	0.6784668	5.987728	0.6253268
546	-1997.832	-2160.159	162.3267	3.635333	1.277834	0.8176654	5.693927	0.6753387
552	-1991.648	-2153.811	162.1625	4.154846	1.550373	0.8744722	5.000628	0.7157947
558	-1983.862	-2145.48	161.6175	4.437079	1.492453	0.7980063	5.392503	0.7157947
564	-1976.409	-2140.11	163.7016	2.957554	1.166413	0.8846682	4.994626	0.7518258
570	-1985.031	-2145.876	160.8446	4.497934	1.166413	1.060506	6.164557	0.705834
576	-1978.917	-2139.315	160.3977	5.878857	1.306725	0.8440725	5.26456	0.7739719
