Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1418.985	-1582.876	163.8913	0.08365523	0.8635856	1.212456	1.100348	0.571052	0.428948	0.601539	0.398461	4.485896
6	-1442.03	-1605.814	163.7842	0.043139	0.9688479	1.149724	1.14681	0.63953	0.36047	0.493084	0.506916	4.524011
12	-1423.431	-1587.782	164.3504	0.03425446	0.8782832	1.153591	1.14681	0.565732	0.434268	0.593826	0.406174	4.250331
18	-1421.738	-1584.531	162.7932	0.05568868	1.147491	1.153591	0.9074486	0.646212	0.353788	0.46862	0.53138	5.105353
24	-1421.51	-1585.338	163.8281	0.0853681	0.7312411	0.9839859	0.9071988	0.566483	0.433517	0.577494	0.422506	4.821947
30	-1431.491	-1595.095	163.6044	0.02557443	1.001646	1.006338	1.009962	0.665437	0.334563	0.429314	0.570686	4.788253
36	-1434.847	-1598.174	163.3271	0.155898	0.7955128	0.9962022	0.8815394	0.560534	0.439466	0.546807	0.453193	5.029588
42	-1430.596	-1594.492	163.8957	0.1931616	0.9641203	0.8029436	1.06326	0.683807	0.316193	0.546807	0.453193	4.640629
48	-1418.257	-1581.628	163.3718	0.08135817	1.088136	1.083317	0.9392215	0.496059	0.503941	0.546807	0.453193	4.799803
54	-1408.074	-1572.132	164.0581	0.1060084	0.9047205	1.073251	1.114929	0.654629	0.345371	0.50703	0.49297	4.4367
60	-1409.684	-1574.303	164.619	0.03559195	0.8171049	0.9609107	1.15743	0.632411	0.367589	0.504648	0.495352	4.239916
66	-1422.068	-1587.265	165.1967	0.06838561	0.5651673	1.182003	1.138923	0.632411	0.367589	0.384259	0.615741	3.921634
72	-1423.967	-1587.451	163.4843	0.03213996	0.7727059	1.012908	0.9098378	0.618398	0.381602	0.537615	0.462385	5.009325
78	-1417.48	-1580.859	163.3794	0.232197	0.8185141	1.140442	0.9498107	0.638779	0.361221	0.551356	0.448644	4.8463
84	-1424.926	-1587.445	162.5193	0.1313841	0.7847018	1.183278	0.8517148	0.53638	0.46362	0.457525	0.542475	5.406129
90	-1421.345	-1585.226	163.8814	0.1301597	0.7787795	1.022623	1.095829	0.534963	0.465037	0.479348	0.520652	4.604665
96	-1420.876	-1585.195	164.3192	0.2106151	0.8431802	0.7083734	1.101044	0.615748	0.384252	0.440255	0.559745	4.466001
