Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2280.921	-2448.327	167.4063	0.8803417	0.8596858	1.415553	0.2152289	0.2181635	0.1438718	2.732382	2.070173
6	-2277.228	-2443.435	166.2072	0.9496068	0.8899666	1.248798	0.2829859	0.2885186	0.2749197	3.061557	2.498545
12	-2275.303	-2441.598	166.2954	0.8697887	0.8470332	1.091492	0.3910389	0.3048888	0.2542789	3.148715	2.498545
18	-2278.145	-2445.885	167.7408	0.8807267	0.7536102	1.149676	0.3102949	0.2261745	0.1661885	2.435732	2.204256
24	-2278.925	-2445.521	166.5952	0.9703613	0.815051	1.117155	0.3102949	0.3308729	0.2724799	3.254222	2.204256
30	-2280.078	-2446.059	165.9813	1.14233	0.8731354	1.288545	0.3725493	0.3025496	0.1391527	3.575069	2.199378
36	-2267.465	-2434.102	166.6367	0.8646107	0.8243691	1.373887	0.3242892	0.2129292	0.2715281	3.351114	2.077653
42	-2271.439	-2437.937	166.4978	0.7111252	0.9584069	1.08682	0.2431161	0.3036867	0.2322225	3.700569	2.157042
48	-2280.952	-2446.482	165.5297	1.017184	1.048584	1.203858	0.3530772	0.3522433	0.3178775	4.265545	1.926347
54	-2287.719	-2451.94	164.2208	0.8928058	0.9857195	1.266642	0.2746558	0.2586336	0.5725573	4.640202	2.555616
60	-2289.3	-2454.725	165.4251	0.8507439	0.9725313	1.076834	0.2889122	0.2529594	0.5125041	4.404879	2.127479
66	-2284.765	-2450.577	165.812	0.9716779	0.9327664	1.032571	0.2626324	0.3099601	0.5549218	4.096653	2.003412
72	-2293.724	-2460.117	166.3934	0.8128855	0.9252161	0.7714871	0.5433025	0.256776	0.2686798	4.255983	1.83017
78	-2295.838	-2462.028	166.1901	0.5905142	0.9252161	0.7301376	0.5433025	0.4438434	0.2480538	4.89393	1.577073
84	-2272.217	-2439.925	167.7081	0.8292234	0.9463022	1.282013	0.1157824	0.2368099	0.3974983	3.256143	1.43758
90	-2271.062	-2438.819	167.7564	1.012612	0.9777519	1.054968	0.2592996	0.2075893	0.3832822	3.256143	1.331848
96	-2275.108	-2443.218	168.1102	0.9143794	0.8385029	1.414544	0.1145358	0.2854777	0.3524726	3.087002	1.156056
102	-2289.771	-2457.799	168.0279	0.765806	1.011024	1.409853	0.2326804	0.2643602	0.1927959	3.117669	1.235984
108	-2280.123	-2448.348	168.2258	0.9251191	1.080087	1.11672	0.1508938	0.2269191	0.2633919	3.117669	1.166114
114	-2277.01	-2446.461	169.4505	0.8466263	0.9894711	1.0886	0.08794022	0.2269191	0.2187689	2.023444	1.311794
120	-2274.499	-2443.984	169.4843	0.8466263	0.9247834	1.197271	0.07049191	0.2303665	0.1548704	2.023444	1.311794
126	-2274.829	-2444.469	169.6402	0.8303258	1.056024	1.040738	0.1502913	0.1385806	0.1667389	1.999854	1.237083
132	-2272.353	-2442.394	170.0407	1.032568	0.9760292	1.024014	0.1430834	0.05513783	0.1741264	1.349612	1.420427
138	-2272.787	-2443.186	170.3988	1.008167	0.75027	0.9837271	0.1389491	0.052996	0.1010698	1.357571	1.420427
144	-2287.909	-2457.321	169.4125	0.9934465	0.8960713	0.7791671	0.1228715	0.1421842	0.1590208	1.94831	1.673027
150	-2277.83	-2448.264	170.4346	0.8813812	0.9456485	1.09108	0.06963325	0.07454159	0.07596468	0.8853962	1.669559
156	-2283.646	-2454.244	170.5987	0.9609876	0.8414257	0.9449643	0.06114033	0.06524905	0.04456155	0.8577402	1.728388
162	-2289.893	-2459.515	169.6222	0.959414	0.8759573	0.9636509	0.09424265	0.1248638	0.1406799	1.770994	1.601997
168	-2281.477	-2450.995	169.5182	0.959414	0.8759573	1.069956	0.153188	0.1288431	0.1406799	1.770994	1.554247
174	-2287.541	-2457.189	169.6471	1.068749	0.8282462	0.9526594	0.08464466	0.07155871	0.144768	1.827346	1.54803
180	-2273.563	-2444.643	171.0799	1.03063	0.8146008	0.994267	0.09088375	0.1510227	0.06744984	1.098836	0.9551651
186	-2276.319	-2447.384	171.0655	0.8624416	0.7791188	0.9595687	0.124544	0.05247174	0.07669878	1.081885	1.252595
192	-2268.545	-2438.515	169.9708	0.9117386	0.864938	0.982102	0.1810441	0.09527559	0.1291573	1.740925	1.35687
198	-2273.2	-2443.149	169.9487	0.8280805	0.8903046	1.070047	0.11018	0.1929761	0.1291573	1.740925	1.328901
204	-2286.638	-2456.518	169.8798	0.7724939	0.9734087	1.068986	0.11018	0.2257774	0.1291573	1.749177	1.328901
210	-2279.5	-2449.632	170.1326	0.7656948	0.8420694	0.9820308	0.1104497	0.2257774	0.08963106	1.955771	1.165083
216	-2280.876	-2450.965	170.0895	0.7860369	0.7782949	0.9711227	0.233045	0.2257774	0.1029541	2.110811	0.9828594
222	-2282.059	-2447.114	165.0546	0.790077	0.9264621	1.17098	0.4086548	0.6359734	0.201996	6.32151	0.7268662
228	-2288.207	-2453.043	164.8359	0.9059725	0.691276	1.068282	0.521031	0.7996467	0.2585793	6.32151	0.8651143
234	-2284.966	-2450.568	165.6019	0.9059725	0.9167685	1.512451	0.3530115	0.6334237	0.2609105	5.216463	0.875567
240	-2287.076	-2455.052	167.976	0.6124611	0.9971927	1.352618	0.1811128	0.5851964	0.2609105	3.135293	1.155904
246	-2280.382	-2449.228	168.8463	0.6596882	0.8263479	1.462336	0.1946145	0.1940161	0.2462391	2.695362	1.13942
