Iteration	Posterior	Likelihood	Prior	tree_length
0	-46.08265	-219.1799	173.0972	1.213964
6	-37.42354	-210.4874	173.0638	1.24214
12	-47.28339	-220.0467	172.7633	1.480015
18	-45.01302	-218.065	173.052	1.252025
24	-44.83324	-218.2152	173.382	0.9479094
30	-33.78821	-206.9965	173.2083	1.116695
36	-38.79487	-211.9275	173.1326	1.183602
42	-33.43455	-206.5991	173.1646	1.155693
48	-35.94166	-209.339	173.3973	0.9314889
54	-44.9955	-217.683	172.6875	1.536739
60	-42.39191	-215.204	172.812	1.442969
66	-47.03244	-219.7057	172.6732	1.54726
72	-41.37805	-213.9079	172.5298	1.651588
78	-45.75743	-218.9864	173.2289	1.097857
84	-41.45692	-214.4343	172.9774	1.313137
90	-35.25826	-208.5971	173.3389	0.9923977
96	-34.35392	-207.6928	173.3389	0.9923977
102	-38.83296	-212.3508	173.5179	0.7868494
108	-35.06036	-208.0093	172.9489	1.336035
114	-36.07899	-209.3453	173.2663	1.063086
120	-32.6104	-206.0366	173.4262	0.8997388
126	-41.22234	-214.1879	172.9656	1.322674
132	-47.19112	-220.5027	173.3116	1.019508
138	-49.69339	-222.716	173.0226	1.276301
144	-58.15674	-231.1533	172.9966	1.297638
150	-47.0841	-219.3244	172.2403	1.854202
156	-41.84492	-215.098	173.2531	1.075445
162	-48.41801	-220.5664	172.1484	1.916791
168	-43.04764	-215.7331	172.6854	1.538261
174	-49.63407	-222.2197	172.5856	1.611376
180	-42.70841	-215.5981	172.8897	1.382887
186	-39.97101	-212.921	172.95	1.335186
192	-45.361	-218.6193	173.2583	1.070604
198	-45.08509	-218.1383	173.0532	1.251001
204	-49.38119	-222.4931	173.112	1.201415
210	-39.94883	-212.916	172.9672	1.321399
216	-40.20419	-213.1096	172.9054	1.370558
222	-45.76325	-218.942	173.1788	1.143158
228	-48.40524	-221.3927	172.9874	1.305061
234	-49.56412	-222.5515	172.9874	1.305061
240	-35.83757	-208.825	172.9874	1.305061
246	-36.65448	-209.7225	173.0681	1.238602
252	-42.69839	-215.7665	173.0681	1.238602
258	-47.16787	-219.5697	172.4018	1.742366
264	-57.03805	-229.8755	172.8374	1.423467
270	-56.25352	-229.2794	173.0259	1.273613
276	-47.8189	-220.6682	172.8493	1.414332
282	-38.3825	-211.3254	172.9429	1.340877
288	-42.87714	-215.82	172.9429	1.340877
294	-42.12831	-215.5346	173.4063	0.9218015
300	-45.97939	-218.9483	172.9689	1.320029
306	-40.35506	-213.2996	172.9446	1.339496
312	-39.93019	-213.1458	173.2156	1.110029
318	-42.09676	-214.8565	172.7597	1.482707
324	-46.11512	-218.9407	172.8256	1.432597
330	-45.69317	-218.4949	172.8018	1.450827
336	-36.85993	-209.7642	172.9042	1.371453
342	-37.67914	-210.4711	172.792	1.458264
348	-34.00702	-207.2344	173.2274	1.099247
354	-40.79709	-212.9416	172.1445	1.919369
360	-40.1159	-213.1674	173.0515	1.252471
366	-45.71893	-218.7565	173.0375	1.264034
372	-41.31898	-214.2879	172.9689	1.320033
378	-41.38385	-214.0353	172.6514	1.563336
384	-41.78237	-214.9228	173.1404	1.176854
390	-45.69509	-218.5529	172.8578	1.407763
396	-38.13973	-211.0824	172.9427	1.341002
402	-47.98571	-221.0976	173.1119	1.201485
408	-50.50231	-223.391	172.8887	1.383677
414	-34.34306	-207.6003	173.2573	1.07156
420	-69.43154	-241.9277	172.4962	1.675636
426	-62.36741	-234.8636	172.4962	1.675636
432	-53.55203	-226.0606	172.5086	1.66682
438	-40.46836	-213.5546	173.0863	1.223264
444	-50.03357	-222.8971	172.8635	1.403275
450	-50.36276	-223.3659	173.0032	1.292238
456	-44.08891	-217.0424	172.9535	1.33237
462	-40.45815	-212.8766	172.4184	1.730687
468	-52.53772	-225.4071	172.8694	1.398715
474	-45.85267	-218.247	172.3943	1.747629
480	-36.70534	-209.86	173.1547	1.164398
486	-47.01059	-220.2982	173.2876	1.042806
492	-33.9313	-207.1726	173.2413	1.086431
498	-33.54495	-207.0249	173.48	0.8362276
504	-34.42799	-207.8183	173.3903	0.9390641
510	-32.10433	-205.4576	173.3533	0.9777628
516	-38.5601	-211.5441	172.984	1.30781
522	-45.70412	-218.7007	172.9966	1.297596
528	-34.36424	-206.8446	172.4803	1.686928
534	-49.78749	-223.0095	173.222	1.104163
540	-38.4934	-211.709	173.2156	1.110068
546	-46.89125	-219.1626	172.2714	1.83291
552	-51.64378	-224.7603	173.1165	1.197494
558	-49.27489	-221.6419	172.367	1.766679
564	-56.80791	-229.8325	173.0246	1.274672
570	-67.95503	-240.3949	172.4399	1.715558
576	-60.17951	-233.3362	173.1567	1.162646
582	-39.31568	-212.3793	173.0636	1.242328
588	-34.99322	-207.9675	172.9743	1.315695
594	-39.22507	-212.1993	172.9743	1.315695
600	-44.27725	-217.1576	172.8803	1.390209
606	-48.14627	-220.6952	172.549	1.637843
612	-36.9729	-209.9961	173.0232	1.275846
618	-33.95026	-206.6014	172.6511	1.563557
624	-40.66999	-213.8223	173.1523	1.166507
630	-27.35213	-200.7692	173.4171	0.9098457
636	-36.4028	-209.5443	173.1415	1.17589
642	-39.1039	-211.3041	172.2002	1.88163
648	-35.88575	-208.7722	172.8865	1.385401
654	-44.34011	-217.7964	173.4563	0.8649106
660	-40.40905	-213.4605	173.0514	1.252503
666	-47.12837	-220.3359	173.2075	1.117371
672	-50.05466	-222.512	172.4573	1.703259
678	-61.21696	-233.6743	172.4573	1.703259
684	-67.159	-239.3347	172.1757	1.89824
690	-50.19202	-223.3898	173.1977	1.1262
696	-52.33332	-224.8273	172.494	1.67721
702	-50.21156	-223.135	172.9235	1.356278
708	-49.60005	-222.1853	172.5852	1.611677
714	-45.00475	-218.0452	173.0404	1.261642
720	-56.0826	-228.9332	172.8506	1.413319
726	-51.56762	-224.4317	172.8641	1.402838
732	-39.50699	-212.6925	173.1855	1.137154
738	-37.87736	-210.6742	172.7969	1.454564
744	-37.43521	-210.6267	173.1915	1.131798
750	-42.73864	-215.5112	172.7726	1.47299
756	-53.57178	-227.0641	173.4923	0.8206902
762	-43.96696	-217.275	173.308	1.023024
768	-74.8094	-247.2681	172.4587	1.702282
774	-62.47837	-234.3677	171.8893	2.089442
780	-53.44192	-226.4612	173.0193	1.279089
786	-38.10878	-210.8665	172.7578	1.484191
792	-51.47058	-224.3561	172.8855	1.386141
798	-51.05121	-223.7258	172.6746	1.546293
804	-55.53911	-228.5572	173.0181	1.280028
810	-37.22663	-209.9706	172.744	1.494556
816	-42.68834	-215.4185	172.7301	1.50496
822	-41.51846	-213.8116	172.2932	1.817901
828	-40.99436	-214.2457	173.2513	1.077112
834	-39.90874	-212.9932	173.0845	1.224781
840	-43.15914	-215.4827	172.3236	1.796895
846	-42.54052	-215.6017	173.0612	1.244329
852	-41.48771	-214.8616	173.3739	0.9564156
858	-48.80185	-221.3746	172.5728	1.620688
864	-52.40029	-225.5734	173.1731	1.148183
870	-53.69906	-226.0879	172.3888	1.751436
876	-59.53207	-231.6129	172.0808	1.962273
882	-49.30939	-221.3994	172.0901	1.956089
888	-39.89616	-212.2988	172.4026	1.741775
894	-42.27648	-215.2876	173.0111	1.285769
900	-36.35366	-209.559	173.2054	1.1193
906	-44.77864	-217.9053	173.1267	1.188768
912	-37.25407	-210.2699	173.0158	1.281886
918	-42.88284	-216.1633	173.2804	1.049661
924	-48.3816	-221.1978	172.8162	1.439787
930	-49.21506	-222.0675	172.8525	1.411864
936	-50.66801	-223.279	172.611	1.592945
942	-43.44738	-216.9339	173.4865	0.8280554
948	-45.11787	-218.4797	173.3618	0.9689834
954	-38.33968	-210.8922	172.5525	1.635328
960	-46.59013	-219.9236	173.3335	0.9977816
966	-49.0508	-221.8248	172.774	1.47196
972	-54.36774	-227.6756	173.3078	1.023173
978	-46.29643	-218.7466	172.4502	1.708304
984	-52.85471	-225.7273	172.8726	1.396226
990	-47.43071	-220.9116	173.4809	0.8350915
996	-40.49471	-213.2095	172.7148	1.516445
1002	-46.12815	-218.9147	172.7866	1.462373
1008	-58.29141	-230.9404	172.649	1.565146
1014	-47.66624	-220.332	172.6657	1.552815
1020	-53.74496	-226.7345	172.9895	1.303374
1026	-63.92648	-236.8891	172.9626	1.325089
1032	-46.19271	-219.3567	173.164	1.156203
1038	-36.00774	-208.794	172.7863	1.462626
1044	-44.50416	-217.3227	172.8185	1.438009
1050	-55.50195	-227.5673	172.0653	1.97266
1056	-61.42063	-234.2372	172.8166	1.439475
1062	-50.42568	-223.3389	172.9133	1.364352
1068	-47.57353	-220.3557	172.7821	1.465765
1074	-46.30105	-218.934	172.633	1.576895
1080	-49.37817	-222.5015	173.1234	1.191599
1086	-35.23749	-208.526	173.2885	1.041944
1092	-34.58568	-207.4828	172.8971	1.377051
1098	-40.70272	-214.1563	173.4536	0.8681474
1104	-44.03569	-217.0042	172.9685	1.320334
1110	-41.26624	-213.9519	172.6857	1.538059
1116	-50.17304	-223.0358	172.8628	1.403863
1122	-48.94515	-221.4816	172.5365	1.646834
1128	-61.29114	-234.2269	172.9358	1.346489
1134	-51.31275	-224.4431	173.1303	1.185597
1140	-41.37878	-214.126	172.7473	1.492102
1146	-30.85336	-204.1092	173.2559	1.072863
1152	-38.86182	-212.0805	173.2187	1.107244
1158	-31.34818	-204.3186	172.9704	1.318774
1164	-27.92295	-200.7169	172.7939	1.456813
1170	-51.80291	-224.5932	172.7903	1.459584
1176	-53.77249	-226.0538	172.2813	1.826057
1182	-30.69922	-203.7116	173.0124	1.284707
1188	-40.05727	-212.7839	172.7266	1.507569
1194	-44.63876	-217.6714	173.0326	1.268087
1200	-39.67356	-212.2027	172.5292	1.652085
1206	-37.24363	-210.4602	173.2165	1.109199
1212	-44.6488	-216.8656	172.2168	1.870269
1218	-37.02215	-210.014	172.9918	1.301487
1224	-33.57125	-206.405	172.8338	1.426305
1230	-37.96324	-210.8911	172.9278	1.352826
1236	-39.1816	-212.151	172.9694	1.319591
1242	-41.70436	-215.0725	173.3681	0.9624609
1248	-39.14574	-212.2625	173.1168	1.19727
1254	-39.6184	-212.5455	172.9271	1.35343
1260	-34.7677	-207.7303	172.9626	1.325053
1266	-41.6341	-215.0723	173.4382	0.8860326
1272	-40.87273	-214.0948	173.222	1.104177
1278	-36.94512	-210.0795	173.1344	1.182116
1284	-43.29395	-216.6969	173.4029	0.9254398
1290	-38.32588	-211.4531	173.1273	1.188255
1296	-45.42716	-218.4534	173.0262	1.273348
1302	-45.52567	-217.8092	172.2836	1.824525
1308	-44.94794	-217.7988	172.8509	1.413078
1314	-55.85119	-229.1836	173.3324	0.9988734
1320	-58.56352	-231.7051	173.1416	1.175838
1326	-54.91121	-228.1099	173.1987	1.12536
1332	-44.84161	-217.9397	173.0981	1.213233
1338	-46.04445	-219.1774	173.133	1.183323
1344	-38.63493	-211.3504	172.7155	1.515915
1350	-37.82006	-211.001	173.1809	1.14122
1356	-36.26165	-209.6983	173.4367	0.8878248
1362	-47.18079	-219.7985	172.6177	1.588034
1368	-40.27014	-213.4227	173.1526	1.166245
1374	-36.69878	-209.7548	173.056	1.248678
1380	-43.4562	-216.1579	172.7017	1.526147
1386	-48.8669	-221.4199	172.553	1.634976
1392	-43.2748	-215.6178	172.343	1.783415
1398	-48.71789	-221.5844	172.8665	1.400998
1404	-40.52226	-213.1372	172.6149	1.590086
1410	-40.39748	-213.7986	173.4012	0.927353
1416	-36.44794	-209.7791	173.3311	1.000144
1422	-38.27963	-211.1473	172.8677	1.400061
1428	-38.19898	-211.2656	173.0666	1.239801
1434	-42.87186	-215.4771	172.6053	1.597097
1440	-51.10383	-224.084	172.9802	1.310889
1446	-45.3645	-217.623	172.2585	1.841732
1452	-58.50601	-230.8634	172.3574	1.773391
1458	-47.16782	-220.4155	173.2476	1.080565
1464	-62.5819	-235.0074	172.4255	1.725693
1470	-50.60094	-223.7079	173.1069	1.205712
1476	-50.74194	-223.6409	172.8989	1.375622
1482	-49.77089	-222.4867	172.7158	1.515681
1488	-52.19705	-224.6175	172.4205	1.729244
1494	-46.01346	-219.0303	173.0168	1.281101
1500	-44.53598	-217.5362	173.0003	1.294619
1506	-44.2474	-217.2477	173.0003	1.294619
1512	-46.21732	-219.5661	173.3487	0.9823987
1518	-32.60726	-206.1124	173.5051	0.8040226
1524	-47.21708	-219.8318	172.6147	1.590231
1530	-48.01961	-220.476	172.4564	1.703876
1536	-47.51083	-219.9848	172.474	1.691426
1542	-47.68443	-220.5928	172.9084	1.368184
1548	-47.10463	-220.1924	173.0878	1.221987
1554	-51.06196	-223.7173	172.6553	1.560496
