Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-200.8444	-367.6858	166.8414	0.5362699	0.5711276	0.2076532	1.452492	0.226604	0.773396	0.328639	0.671361	2.902771
6	-193.7475	-360.1997	166.4523	1.392835	0.7021609	0.1581282	0.701586	0.364876	0.635124	0.328639	0.671361	2.804982
12	-194.3207	-359.6613	165.3407	0.2700997	0.9081788	0.3058816	0.9405963	0.667163	0.332837	0.579085	0.420915	4.040973
18	-197.8449	-363.7448	165.8999	0.2840317	1.745776	0.5073817	0.9405963	0.383807	0.616193	0.492776	0.507224	3.19563
24	-194.1146	-361.8669	167.7523	0.4731873	0.6343778	0.3235898	1.135161	0.217171	0.782829	0.325655	0.674345	2.653127
30	-186.5646	-353.4902	166.9256	0.4600275	0.4550505	0.5059972	1.090096	0.392774	0.607226	0.325655	0.674345	3.136258
36	-195.5007	-360.4228	164.9221	0.356841	0.8467455	0.6672553	1.098926	0.341405	0.658595	0.140272	0.859728	4.279476
42	-203.1403	-368.8671	165.7268	0.7523589	0.9640257	0.6816655	1.629564	0.465296	0.534704	0.227653	0.772347	3.062457
48	-209.5444	-374.375	164.8306	0.7523589	1.027711	0.6355753	1.45277	0.185361	0.814639	0.66854	0.33146	3.756628
54	-200.5587	-364.8225	164.2638	0.344071	0.9256003	0.7045052	0.6110389	0.278006	0.721994	0.568026	0.431974	4.700696
60	-191.4347	-357.7228	166.2881	0.5066751	0.4658959	0.7045052	1.227288	0.221124	0.778876	0.419151	0.580849	3.372163
66	-203.2518	-369.9096	166.6578	0.154154	0.6197604	0.8938139	1.015449	0.185464	0.814536	0.354696	0.645304	3.372163
72	-193.6472	-360.9998	167.3526	0.2090008	0.4612314	0.3028511	0.8747002	0.429329	0.570671	0.559668	0.440332	3.134585
78	-203.7276	-369.9316	166.204	0.5016538	0.4612314	0.8786593	0.8747002	0.2682	0.7318	0.386403	0.613597	3.503231
84	-211.8494	-377.3472	165.4978	0.1900772	0.7184465	1.210747	1.220346	0.40506	0.59494	0.439745	0.560255	3.515697
90	-215.314	-380.1293	164.8154	0.8657818	0.3202747	0.9082599	0.6894565	0.356448	0.643552	0.470925	0.529075	4.13262
96	-207.4715	-372.9449	165.4733	0.3013311	0.3691937	0.8239481	1.22523	0.391552	0.608448	0.669109	0.330891	3.848941
102	-195.4042	-363.782	168.3778	0.0884798	0.5060971	0.610199	0.9189596	0.349969	0.650031	0.208452	0.791548	2.622603
108	-184.7837	-351.5116	166.7279	0.07053491	0.3397779	0.6609306	0.9189596	0.138823	0.861177	0.690067	0.309933	3.730783
114	-181.0218	-347.1914	166.1696	0.1535744	0.6815507	1.068475	1.06668	0.506027	0.493973	0.690067	0.309933	3.367003
120	-177.7877	-344.1408	166.3531	0.1720545	0.8610662	0.6298958	1.06668	0.506027	0.493973	0.383963	0.616037	3.367003
126	-188.9912	-355.7219	166.7307	0.2568617	0.6319324	0.6692393	1.06668	0.345451	0.654549	0.578835	0.421165	3.221655
132	-188.0225	-354.2868	166.2643	0.4240529	1.009452	0.4217828	1.178844	0.271381	0.728619	0.578835	0.421165	3.25755
138	-193.7714	-361.4405	167.6691	0.05572385	0.7497395	0.3741957	0.9454412	0.290642	0.709358	0.367094	0.632906	2.938692
144	-191.2272	-358.1477	166.9205	0.04227796	0.5076455	0.5954117	1.137007	0.190147	0.809853	0.367094	0.632906	3.414875
150	-182.1453	-349.4096	167.2643	0.2419119	0.5882184	0.526195	0.9211994	0.266297	0.733703	0.480043	0.519957	3.12627
156	-183.5234	-347.287	163.7636	0.5142705	0.6722582	0.5854053	0.828448	0.269106	0.730894	0.443718	0.556282	4.961101
162	-179.532	-345.2569	165.7249	0.2570951	0.7477851	0.7410541	1.034335	0.32097	0.67903	0.434575	0.565425	3.736194
168	-206.8049	-373.2528	166.4479	0.799769	0.2115524	0.2476328	1.2475	0.153165	0.846835	0.299301	0.700699	3.225355
174	-211.6357	-375.5789	163.9432	0.4147865	0.6624218	0.4751285	0.8505515	0.22765	0.77235	0.638309	0.361691	5.000699
180	-203.0881	-371.1936	168.1055	0.3558926	0.5306706	0.4751285	1.470529	0.161652	0.838348	0.426082	0.573918	2.369081
186	-203.0445	-371.238	168.1935	0.0859759	0.449345	0.4165222	1.520304	0.264088	0.735912	0.390148	0.609852	2.392954
192	-205.3356	-371.571	166.2353	0.6870732	0.8877842	0.1360236	0.7018173	0.588525	0.411475	0.387214	0.612786	3.133617
198	-203.0885	-368.8354	165.7469	0.1317209	0.7083107	0.3696594	0.7018173	0.591927	0.408073	0.444039	0.555961	4.116912
204	-188.8208	-353.601	164.7802	0.1871079	0.735636	0.4410893	0.8930333	0.171878	0.828122	0.530724	0.469276	4.646475
210	-193.8014	-360.7346	166.9332	0.09055886	0.3230574	0.4247009	0.8930333	0.114047	0.885953	0.295112	0.704888	3.762288
216	-186.6397	-352.7245	166.0848	0.08581909	0.6141317	0.4436932	0.8553996	0.576845	0.423155	0.437815	0.562185	3.897757
222	-193.2823	-359.3957	166.1134	0.2799748	0.4741626	0.7454471	1.216816	0.483984	0.516016	0.437053	0.562947	3.476509
228	-184.56	-350.904	166.3441	0.3821886	0.3468712	0.5522165	1.216816	0.412944	0.587056	0.261843	0.738157	3.476509
234	-182.3966	-348.5865	166.19	0.08781504	0.7725081	0.579511	1.216816	0.391417	0.608583	0.474551	0.525449	3.497307
240	-180.3548	-347.2029	166.8481	0.3978357	0.6521087	0.4135953	1.233819	0.161593	0.838407	0.409026	0.590974	3.215425
246	-191.296	-357.5228	166.2268	0.3027376	0.6521087	0.4448866	1.521757	0.271876	0.728124	0.409724	0.590276	3.34954
252	-187.7282	-354.3361	166.6079	0.1401877	0.5011208	0.5889578	1.210465	0.461548	0.538452	0.416743	0.583257	3.34954
258	-201.1555	-367.7084	166.5529	0.2848332	0.6927907	0.3067402	1.389738	0.333427	0.666573	0.532486	0.467514	3.182227
264	-197.2573	-365.3665	168.1092	0.2353077	0.5273444	0.4609667	1.597712	0.193165	0.806835	0.378063	0.621937	2.336715
270	-197.194	-364.5001	167.3061	0.2755565	0.6532789	0.5372821	0.8124646	0.295376	0.704624	0.384654	0.615346	3.105907
276	-192.2881	-356.9152	164.6271	0.2512041	0.6828053	0.5223079	0.7441542	0.480916	0.519084	0.384654	0.615346	4.638806
282	-198.1903	-363.9538	165.7635	0.183401	0.4723654	0.7489861	1.081217	0.323356	0.676644	0.286919	0.713081	3.903421
288	-185.7788	-350.6664	164.8875	0.09501483	0.6923817	0.4700164	0.5835852	0.278687	0.721313	0.668567	0.331433	4.762087
294	-197.459	-361.7917	164.3327	0.2148872	0.6923817	0.2439759	0.8485751	0.428269	0.571731	0.643999	0.356001	4.762087
300	-183.8049	-349.827	166.0221	0.06299459	0.7480425	0.4572218	0.9183142	0.510939	0.489061	0.59115	0.40885	3.836517
306	-196.1379	-363.8073	167.6694	0.387669	0.3899066	0.4693607	0.8614688	0.41978	0.58022	0.407468	0.592532	2.861
312	-185.1043	-352.6132	167.5089	0.3456231	0.7025055	0.4254628	1.55809	0.401089	0.598911	0.638075	0.361925	2.458484
318	-193.3058	-360.8742	167.5684	0.1283056	0.5917599	0.4254628	1.55809	0.0746097	0.92539	0.54704	0.45296	2.974958
324	-199.8219	-367.5492	167.7273	0.1156008	0.4984023	0.343618	1.339628	0.0961214	0.903879	0.487897	0.512103	2.991957
330	-214.896	-381.4905	166.5945	0.5363881	0.525683	0.4764437	1.233478	0.203782	0.796218	0.376318	0.623682	3.282533
336	-202.5542	-368.0618	165.5076	0.5142901	1.90786	0.4378245	0.9955365	0.433107	0.566893	0.235328	0.764672	3.282533
342	-211.8245	-377.2375	165.413	0.943052	0.5141519	0.5045165	0.9955365	0.297739	0.702261	0.364584	0.635416	3.797231
