Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-121.7959	-387.2201	265.4242	0.541477	0.00628426	0.00367032	0.0013092	0.00744919	0.00971321	0.0050136	0.00330709	0.0140692	0.00611098	0.0411575	0.000622997	0.0208771	0.0110203	0.0185974	0.0244396	0.0185035	0.0106132	0.0153758	0.00601809	0.00332862	0.036861	0.0069121	0.00287946	0.00720332	0.0132234	0.0174062	0.00503602	0.0210416	0.0159193	0.0368837	0.0318953	0.00774975	0.0158394	0.00913581	0.00305521	0.1892244
6	-120.7007	-385.9232	265.2225	0.523984	0.00608124	0.0246007	0.0035615	0.00720852	0.00676375	0.00222856	0.00320025	0.0118061	0.0056949	0.0398278	0.000114964	0.0202026	0.0106642	0.0179966	0.02365	0.0179057	0.0102703	0.0148791	0.00582367	0.00322108	0.0356702	0.00668879	0.00278643	0.0069706	0.0127961	0.0168438	0.00487332	0.0144291	0.015405	0.0356921	0.0308648	0.0343066	0.0153277	0.0047037	0.00295651	0.1402327
12	-112.0922	-377.622	265.5298	0.53122	0.00616522	0.0249404	0.00361068	0.00730808	0.00685716	0.00225933	0.00324445	0.0119691	0.00577355	0.0403779	0.000168893	0.0179167	0.0108115	0.0182451	0.0239766	0.018153	0.0104122	0.0150846	0.00590409	0.00326557	0.0285117	0.00678116	0.00282491	0.0018642	0.0129729	0.0170764	0.00494062	0.0146284	0.0156178	0.036185	0.0328471	0.0347804	0.0155393	0.00476866	0.00299734	0.2266279
18	-102.413	-367.801	265.3879	0.532157	0.00617609	0.0249844	0.00361705	0.00732096	0.00695321	0.00736483	0.00325017	0.0127021	0.00578372	0.0250573	0.000169191	0.0179483	0.0108306	0.0182773	0.0240189	0.0239406	0.00951159	0.0151111	0.0059145	0.00502688	0.028562	0.00793225	0.00282989	0.00186749	0.0129957	0.0171065	0.00494934	0.0146542	0.0156453	0.0362488	0.032905	0.0348417	0.0155667	0.00477707	0.00300262	0.1786702
24	-105.9393	-371.6396	265.7003	0.591973	0.00468749	0.0189625	0.00387212	0.00555642	0.00525473	0.00151294	0.00246679	0.00964057	0.00903138	0.0190179	0.000128412	0.0136223	0.0315865	0.013872	0.0182297	0.0181703	0.00721905	0.011469	0.00448895	0.00381527	0.00771927	0.041082	0.00214782	0.00303651	0.00986343	0.0129834	0.00375642	0.0111222	0.0118744	0.0275119	0.030162	0.026444	0.0118148	0.00362567	0.00227891	0.3315022
30	-107.5377	-372.9477	265.41	0.585677	0.00463764	0.0187608	0.0183339	0.00549732	0.002328	0.00149685	0.00244056	0.00953804	0.00893532	0.0185385	0.000127046	0.0134774	0.0312506	0.0137244	0.0180358	0.0179771	0.00714227	0.011347	0.00444121	0.0037747	0.00763717	0.0406451	0.00212497	0.00300421	0.00975852	0.0128453	0.00371647	0.0110039	0.0117481	0.0290729	0.0297737	0.0261627	0.0116891	0.00108168	0.00225467	0.1849766
36	-100.229	-365.8222	265.5933	0.591317	0.0046823	0.0189415	0.0113336	0.00555026	0.000640112	0.00982782	0.00246406	0.00962989	0.00902137	0.014127	0.000628229	0.0136072	0.0315515	0.00320785	0.0182095	0.0181502	0.00721105	0.0114563	0.00448398	0.00381105	0.00771072	0.0410365	0.00214544	0.00303315	0.0098525	0.013641	0.00375226	0.0111098	0.0118612	0.0293529	0.0300605	0.0264147	0.0118017	0.00609979	0.00227639	0.2562003
42	-106.8865	-372.6119	265.7254	0.596207	0.00472102	0.0190981	0.0130834	0.00559616	0.000427851	0.00990909	0.00248444	0.00970952	0.00909597	0.00836158	0.000633424	0.0137197	0.0318124	0.00323437	0.0183601	0.0183003	0.00727068	0.011551	0.00452106	0.00384256	0.00777448	0.0413758	0.00216318	0.00305823	0.00993397	0.0137538	0.0051818	0.0112017	0.0119593	0.0384619	0.030309	0.0125425	0.0118993	0.00615023	0.00229521	0.3594913
48	-106.2514	-371.9768	265.7254	0.589354	0.00466676	0.0188786	0.012933	0.00553184	0.0018168	0.0097952	0.00245588	0.01818	0.0112799	0.00826548	0.000626144	0.013562	0.0314468	0.0031972	0.0181491	0.0180899	0.00718711	0.0114182	0.0044691	0.0037984	0.0122664	0.0409003	0.00213831	0.00302308	0.00981979	0.0135957	0.00512224	0.011073	0.00646973	0.0380199	0.0299607	0.0123984	0.0117625	0.00607954	0.00226883	0.3594913
54	-105.3134	-370.8201	265.5068	0.572751	0.00453528	0.0183468	0.0125687	0.00537599	0.00176561	0.00908164	0.00238669	0.0176678	0.0109622	0.00803262	0.000608503	0.0131799	0.0305608	0.00310713	0.0176377	0.0175803	0.00698463	0.0110966	0.00419905	0.00369138	0.0119208	0.039748	0.00207807	0.00293791	0.00954314	0.0132127	0.00497794	0.010761	0.00628746	0.046124	0.0486956	0.0120491	0.0114311	0.00590827	0.00220491	0.2174449
