Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-2954.428	-3118.27	163.8423	0.2695528	0.8799832	1.292772	0.860871	4.977784
6	-2956.539	-3120.671	164.1313	0.3410571	1.029212	1.21072	1.028978	4.644529
12	-2953.916	-3117.531	163.6151	0.2785497	0.8963017	1.393366	0.8906118	5.019625
18	-2957.659	-3121.067	163.408	0.2903912	0.7982445	1.119231	0.8917733	5.328645
24	-2954.106	-3118.765	164.6585	0.1192914	0.9629172	1.177915	1.009571	4.53939
30	-2959.944	-3123.92	163.9759	0.2034948	1.084506	1.501077	0.9929868	4.641506
36	-2952.809	-3117.039	164.2297	0.1960798	1.040032	1.331116	0.8908909	4.676146
42	-2957.309	-3120.84	163.5305	0.3155122	0.9516272	1.36537	0.9058541	5.021898
48	-2953.123	-3116.788	163.6648	0.2267639	0.9745614	1.36537	0.8927583	4.991109
54	-2947.301	-3111.117	163.8156	0.2267639	0.888725	1.408719	0.961924	4.893279
60	-2955.252	-3118.961	163.708	0.2712838	0.9466039	1.31746	0.9470889	4.953363
66	-2955.544	-3118.902	163.3582	0.3206884	0.9466039	1.237954	0.9736672	5.148332
72	-2956.065	-3119.971	163.9062	0.08526211	0.8801799	1.268646	1.119173	4.914069
78	-2960.971	-3125.636	164.6657	0.05596774	1.018819	1.248401	1.0773	4.462397
84	-2954.571	-3119.316	164.7444	0.05596774	0.9415295	1.263357	1.061264	4.462397
90	-2952.541	-3117.093	164.5525	0.09590783	0.8742408	1.343494	1.020566	4.564653
96	-2970.065	-3133.784	163.7194	0.2250013	1.036392	1.042728	1.054579	5.013759
102	-2954.146	-3117.538	163.3919	0.4537084	1.054581	1.41941	0.9889241	4.889981
108	-2965.532	-3129.909	164.3762	0.1601838	0.9044901	1.452184	0.881213	4.630599
114	-2962.527	-3126.101	163.5743	0.1101464	0.9104162	1.19299	0.8525717	5.256653
120	-2968.501	-3131.504	163.0031	0.1101464	0.8623134	1.648107	0.8716058	5.349077
126	-2962.433	-3126.518	164.0848	0.3745726	1.072526	1.175954	0.9512518	4.690296
132	-2947.696	-3112.067	164.3703	0.2231344	0.9895432	1.225479	1.094741	4.553853
138	-2957.495	-3121.848	164.3529	0.196174	0.8686962	1.272126	1.152192	4.588438
144	-2967.588	-3131.907	164.3195	0.2363466	1.087792	1.272126	0.9268564	4.588438
150	-2956.638	-3120.113	163.4748	0.4081259	0.8239982	1.186438	0.7964638	5.228742
156	-2952.226	-3115.598	163.3719	0.264436	0.8526913	1.09562	0.8175381	5.387387
162	-2946.267	-3110.149	163.8819	0.3285789	0.933988	1.267618	0.9000497	4.884881
168	-2956.722	-3120.136	163.4132	0.3719565	1.042442	1.373432	0.8709441	5.020381
174	-2956.528	-3120.585	164.0571	0.1972339	1.049201	1.231605	0.9568965	4.784117
180	-2963.863	-3128.18	164.317	0.07387449	0.8466263	1.303521	0.9520321	4.784117
186	-2963.522	-3127.678	164.1566	0.1321575	0.9760809	1.260472	0.9673444	4.784117
192	-2956.677	-3120.182	163.5047	0.2940101	1.001338	1.300273	0.958234	5.026398
198	-2954.165	-3117.053	162.8879	0.3491489	1.154342	1.263332	0.8282824	5.344615
204	-2948.91	-3112.184	163.2745	0.2561045	1.093838	1.108869	0.937362	5.239644
210	-2951.055	-3114.801	163.7454	0.2995943	0.9525575	1.210321	1.048103	4.915486
216	-2945.05	-3107.553	162.5033	0.2995943	1.142686	1.636518	0.9916072	5.305757
222	-2939.877	-3102.85	162.9737	0.4391444	1.098676	1.209248	0.9659759	5.231323
228	-2939.445	-3103.638	164.1934	0.1043963	0.8595952	1.450247	0.9232378	4.766482
234	-2952.118	-3116.149	164.0305	0.3011012	0.882916	1.136568	1.072297	4.821613
240	-2958.444	-3122.603	164.1598	0.3011012	0.9405278	1.118352	0.9968593	4.769618
246	-2947.332	-3111.187	163.8553	0.2681429	0.9197669	1.138863	0.9805481	4.966957
252	-2944.788	-3107.759	162.9714	0.2604121	0.9609151	1.256997	0.9484008	5.39107
258	-2937.918	-3101.863	163.9444	0.1642465	0.9275508	1.313906	0.9423209	4.896532
264	-2930.89	-3095.11	164.2198	0.2029356	0.9391811	1.200693	1.080301	4.699482
270	-2936.963	-3101.124	164.1615	0.1621639	0.9452887	1.394966	0.9846799	4.699482
276	-2941.02	-3105.208	164.1883	0.03879199	0.9452887	1.344999	0.9805186	4.78256
282	-2944.42	-3108.368	163.9479	0.261293	0.8522839	1.361371	1.027365	4.809194
288	-2954.201	-3118.092	163.891	0.341987	0.8692622	1.346789	0.9485534	4.838369
294	-2949.555	-3113.047	163.4927	0.3363961	1.111534	1.353806	0.9104496	4.946172
300	-2953.884	-3116.169	162.2848	0.4438403	1.31832	1.294936	0.8689319	5.496804
306	-2952.694	-3116.602	163.9084	0.3692803	1.148352	1.286679	0.9690263	4.679017
312	-2955.793	-3119.862	164.0691	0.2406086	1.076223	1.286679	1.082416	4.637788
318	-2939.372	-3102.556	163.1842	0.2080947	0.8959486	1.426628	0.9993341	5.219841
324	-2939.76	-3102.847	163.0871	0.455496	0.9072809	1.395644	0.9612021	5.167832
330	-2951.992	-3116.064	164.0723	0.249612	0.8630443	1.463624	1.057736	4.668847
336	-2954.732	-3118.952	164.2196	0.2585283	0.8323828	1.137987	0.937936	4.841851
342	-2946.594	-3110.179	163.5853	0.2825009	0.9238245	1.334015	0.937936	5.024153
348	-2956.302	-3119.659	163.3573	0.2557733	1.123053	1.376518	0.9529323	5.024153
354	-2948.684	-3113.316	164.6319	0.1995114	0.780463	1.37373	0.9607217	4.530662
360	-2959.564	-3124.62	165.0562	0.03440422	0.8602991	1.121241	1.041481	4.43445
366	-2961.771	-3125.757	163.9863	0.03183324	1.130479	1.105316	0.9716247	4.932066
372	-2953.834	-3118.285	164.4508	0.07227585	0.9799022	1.194083	1.016468	4.659947
378	-2959.617	-3122.687	163.0693	0.3526759	1.094856	1.468009	0.9459711	5.101311
384	-2960.2	-3124.26	164.0608	0.09685672	0.9596807	1.216471	0.9459711	4.902343
390	-2967.052	-3131.293	164.2417	0.07478892	0.9709079	1.209841	1.083499	4.73437
396	-2961.933	-3126.553	164.6198	0.1834099	1.062288	1.284194	1.133469	4.340539
402	-2966.014	-3130.056	164.0418	0.2511816	1.016837	1.444216	1.155422	4.554583
408	-2961.682	-3125.443	163.7614	0.4563538	1.05893	1.376295	1.144863	4.615473
414	-2958.004	-3121.817	163.8129	0.1115346	0.9205788	1.07735	1.027357	5.084962
420	-2947.801	-3111.498	163.6969	0.1480869	0.889879	1.316998	0.9013603	5.084962
426	-2965.304	-3129.129	163.8252	0.3942713	0.9353252	1.316998	0.9223802	4.839887
432	-2965.451	-3129.312	163.8612	0.1964883	0.9128185	1.298213	1.032351	4.891443
438	-2969.264	-3133.48	164.2161	0.1405187	1.10064	1.247007	1.032351	4.647615
444	-2968.474	-3131.905	163.4308	0.4212525	1.051251	1.279193	0.9892739	4.963189
450	-2959.196	-3122.551	163.3547	0.4212525	1.005378	1.398032	0.9965036	4.963189
456	-2969.842	-3133.47	163.6282	0.2859623	0.9448089	1.118994	1.032605	5.051335
462	-2968.864	-3133.257	164.3928	0.2344842	0.8389349	1.175806	0.9699968	4.716101
468	-2958.962	-3122.96	163.9977	0.3426431	1.071832	1.288609	1.073738	4.626832
474	-2955.996	-3120.51	164.5142	0.1201712	0.897117	1.053573	1.02868	4.715105
480	-2947.856	-3111.737	163.8815	0.07365261	0.9404183	1.299608	0.9851799	4.958705
486	-2943.189	-3107.008	163.819	0.1507915	0.8167975	1.17984	0.9851799	5.083631
492	-2957.646	-3121.982	164.3357	0.2770888	0.7210171	1.156204	1.066826	4.744349
498	-2963.62	-3127.701	164.0811	0.02060039	1.000893	1.468997	0.8821003	4.810502
504	-2951.207	-3115.093	163.8856	0.008722818	1.132623	1.201975	1.037414	4.909874
510	-2958.061	-3121.474	163.4129	0.1492204	1.09396	1.201975	0.8807124	5.202489
516	-2954.287	-3117.371	163.0842	0.3497057	1.103209	1.274447	0.9286468	5.202489
522	-2954.765	-3118.049	163.2831	0.372592	0.8746193	1.240354	0.8858062	5.248077
528	-2955.556	-3118.513	162.9573	0.2907648	1.113759	1.142458	0.8265243	5.427315
534	-2957.78	-3121.45	163.6696	0.3483526	1.115235	1.178223	0.9509907	4.911793
540	-2954.293	-3118.047	163.7538	0.2525025	0.9546771	1.182212	1.073167	4.937328
546	-2960.303	-3123.818	163.5144	0.04209311	0.8549914	1.230128	0.996011	5.258285
552	-2962.444	-3126.002	163.5579	0.13857	0.842526	1.175926	0.8893918	5.276109
558	-2974.555	-3138.675	164.1205	0.2237843	0.9039054	1.17875	0.9349874	4.856183
564	-2971.072	-3135.9	164.828	0.2237843	0.9994956	1.171745	1.18604	4.26808
570	-2967.407	-3131.883	164.4766	0.1596708	0.8862735	1.268068	1.102085	4.560066
576	-2962.564	-3126.488	163.9244	0.1265312	0.919973	1.426726	0.9610446	4.862159
582	-2961.593	-3125.269	163.676	0.4032495	0.9636752	1.453826	1.047081	4.759669
588	-2976.547	-3140.659	164.1113	0.1992415	0.9636752	1.148491	0.9084877	4.8732
594	-2966.768	-3130.721	163.9526	0.1328053	1.015859	1.21899	0.9084877	4.930746
600	-2960.149	-3124.107	163.9583	0.2733669	0.8702603	1.175187	0.92356	4.945794
606	-2957.524	-3120.861	163.3371	0.2733669	1.084121	1.483594	0.9643103	4.984291
612	-2959.904	-3123.265	163.3619	0.2733669	1.012078	1.341008	0.9643103	5.085864
618	-2951.48	-3115.312	163.832	0.3998885	0.8632079	1.263336	0.9766068	4.871806
