Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-603.1012	-868.722	265.6209	0.779099	0.00677572	0.000494218	0.00354108	0.00268409	0.00257831	0.00221252	0.000694134	0.00317187	0.0031636	0.00177559	0.000192469	0.00755898	0.00242912	0.00349181	0.0028137	0.00579363	0.000184641	0.00659951	0.000758659	0.00122231	0.0116866	0.00463276	0.0219588	0.00801416	0.00597289	0.0234457	0.00140651	0.00644239	0.00610445	0.0361295	0.00725475	0.00359823	0.00664037	0.0185865	0.000891067	0.2716125
6	-612.9207	-878.5312	265.6106	0.793479	0.00690077	0.00363159	0.00350483	0.00273363	0.00192839	0.00104299	0.000706945	0.00323041	0.00315591	0.00180836	3.71018e-05	0.00769849	0.00247395	0.00355625	0.00286563	0.00590056	0.000188049	0.00672131	0.000772661	0.00124487	0.0119023	0.00471827	0.0223641	0.00328328	0.00608313	0.0238784	0.00143247	0.00480147	0.00248463	0.0367963	0.00738865	0.00366464	0.00676292	0.00995052	0.000907513	0.2656353
12	-601.6044	-867.2373	265.6329	0.796794	0.0069296	0.00364676	0.00351947	0.00274505	0.00193645	0.00104735	0.000709899	0.0032439	0.00105483	0.00181592	3.72568e-05	0.00697409	0.00248429	0.00357111	0.00287761	0.00592522	0.000188834	0.0067494	0.00077589	0.00125007	0.00988272	0.00473798	0.0224575	0.003297	0.00610854	0.0239782	0.00143845	0.00482153	0.00249501	0.03695	0.00818131	0.00367995	0.00679118	0.00999209	0.000911305	0.2789848
18	-604.3812	-870.0209	265.6397	0.792021	0.00688809	0.00362491	0.00349839	0.0027286	0.00198903	0.00409562	0.000705647	0.00350902	0.00104852	0.000675001	3.70336e-05	0.00693232	0.00246941	0.00354972	0.00286037	0.00802133	0.000175958	0.00670897	0.000771242	0.00195051	0.00982352	0.00559909	0.022323	0.00327725	0.00607195	0.0238345	0.00142984	0.00479265	0.00248007	0.0367287	0.0081323	0.00365791	0.0067505	0.00993223	0.000905846	0.2833803
24	-602.7013	-868.4157	265.7145	0.823453	0.00661468	0.002676	0.00440596	0.00283494	0.00106063	0.000346377	0.00303089	0.00382562	0.0022657	0.00625005	5.41899e-06	0.00555411	0.00560859	0.00202578	0.00524963	0.0067398	8.61148e-05	0.0056105	0.00147343	0.000754418	0.00456699	0.00866685	0.0255647	0.00102731	0.00815201	0.0137051	0.000751335	0.00538021	0.000939774	0.0169695	0.00415677	0.0112209	0.00368266	0.00414223	0.00120232	0.3463587
30	-604.7017	-870.2854	265.5837	0.835142	0.00670858	0.00271399	0.00446851	0.00287519	0.000486525	0.000351295	0.00307392	0.00387993	0.00229786	0.00633877	5.49592e-06	0.00563296	0.00568821	0.00205453	0.00532415	0.00683548	8.73373e-05	0.00569014	0.00149434	0.000765128	0.00463182	0.00878989	0.0259276	0.00104189	0.00826774	0.0138997	0.000762001	0.00545659	0.000953115	0.00632873	0.00442942	0.0113802	0.00373494	0.00126212	0.00121939	0.2512579
36	-596.9485	-862.6127	265.6643	0.83543	0.00671089	0.0042735	0.00447005	0.00287618	0.000132512	0.000351416	0.00307498	0.00388126	0.00229865	0.00634096	2.78488e-05	0.0056349	0.00569017	0.000483962	0.00532599	0.00683784	8.73674e-05	0.0056921	0.00149486	0.000765391	0.00463342	0.00879291	0.0259365	0.00104225	0.00827059	0.0139045	0.000762263	0.00545847	0.000953444	0.00633091	0.00443095	0.0113842	0.00373622	0.00126255	0.00121981	0.3005757
42	-610.8849	-876.6248	265.7399	0.835904	0.0067147	0.00427593	0.00447259	0.00287781	8.865e-05	0.000351615	0.00307672	0.00388346	0.00296046	0.00634455	2.78646e-05	0.0056381	0.0056934	0.000484236	0.00532901	0.00684172	8.74169e-05	0.00569533	0.00149571	0.000765825	0.00463605	0.0134687	0.0259512	0.00104284	0.00827528	0.0139124	0.00106712	0.00448839	0.000953984	0.00865377	0.00443346	0.00388545	0.00373834	0.00126327	0.00122051	0.3800265
48	-601.6918	-867.4316	265.7399	0.831638	0.00668043	0.0042541	0.00444976	0.00286312	8.81975e-05	0.000342824	0.00306102	0.00646931	0.00294535	0.00631217	2.77223e-05	0.00560932	0.00566434	0.000481765	0.00530181	0.0068068	8.69708e-05	0.00566626	0.00148807	0.000761917	0.00753488	0.0133999	0.0258188	0.00103752	0.00823304	0.0138413	0.00106167	0.00446548	0.000531992	0.0086096	0.00441084	0.00386562	0.00371926	0.00125682	0.00121428	0.3800265
54	-598.2381	-863.9138	265.6757	0.826311	0.00663764	0.00422685	0.00442126	0.00284478	8.76326e-05	0.000340628	0.00304141	0.00642787	0.00292649	0.00627174	2.75448e-05	0.00557339	0.00562806	0.000478679	0.00526785	0.0067632	8.64137e-05	0.00562997	0.00132324	0.000757036	0.00748662	0.0133141	0.0256534	0.00103088	0.0081803	0.0137527	0.00105487	0.00443688	0.000528584	0.0113087	0.00773795	0.00384086	0.00369544	0.0016999	0.0012065	0.3095003
60	-600.6297	-866.2841	265.6545	0.829837	0.00666596	0.00424489	0.00347245	0.00333781	8.80065e-05	0.000531127	0.00305439	0.0064553	0.00293898	0.0062985	0.000121119	0.00391377	0.00565208	0.000480722	0.00529033	0.00679206	8.67824e-05	0.00565399	0.00132889	0.000760267	0.00751857	0.0133709	0.0257629	0.00103527	0.00821521	0.0138114	0.00105938	0.00445581	0.000754586	0.0113569	0.00777097	0.00385725	0.00110762	0.00170715	0.00121165	0.2934157
66	-617.7794	-883.4611	265.6817	0.750973	0.00994068	0.00633023	0.00517832	0.00961723	0.000131241	0.000792047	0.00455488	0.00962653	0.00438277	0.0093927	0.00018062	0.00583645	0.00842871	0.00071688	0.00320838	0.0101287	0.000805335	0.00843157	0.00198172	0.00113375	0.0112121	0.0199395	0.0384191	0.00154386	0.012251	0.0129863	0.0015798	0.00664477	0.00112528	0.0169361	0.0115885	0.0079976	0.00165175	0.0025458	0.00180688	0.314533
72	-612.5436	-878.1786	265.635	0.750861	0.0099392	0.00632929	0.00517755	0.00961581	0.000131221	0.00079193	0.00455421	0.00912732	0.00438212	0.00939131	0.000180593	0.00583559	0.00842746	0.00136275	0.0032079	0.0101272	0.000805215	0.00843032	0.00198143	0.00113359	0.0112105	0.0199366	0.0384134	0.00154363	0.0122492	0.0129844	0.00157957	0.00664379	0.00112512	0.0169336	0.0115868	0.00799641	0.0016515	0.00254543	0.00180661	0.2803202
78	-613.5966	-879.2439	265.6473	0.755729	0.0100036	0.00637033	0.00521112	0.00967815	0.000132072	0.000797064	0.00458373	0.00918649	0.00441053	0.0094522	0.00019039	0.00280723	0.00456916	0.00137159	0.0032287	0.0101929	0.000883637	0.00848498	0.00139389	0.00114094	0.0112831	0.0200658	0.0386625	0.00420929	0.0123286	0.0130686	0.00158981	0.00187119	0.00791243	0.0170434	0.0116619	0.00249986	0.00166221	0.00256193	0.00376114	0.2884173
84	-610.2322	-875.9115	265.6793	0.774692	0.0102546	0.00653017	0.00534187	0.00992099	0.000135386	0.000947563	0.00469875	0.00941699	0.00270836	0.00968936	0.000195167	0.00287767	0.00468381	0.001406	0.00330971	0.00311388	0.000905808	0.00869788	0.00161747	0.00116956	0.0115663	0.0205693	0.0173357	0.00431491	0.012638	0.0133965	0.00280062	0.0019318	0.0129605	0.0174711	0.0119545	0.00256258	0.00170391	0.00262621	0.00385551	0.3124894
90	-598.2296	-863.8446	265.615	0.803856	0.0106407	0.00677601	0.00554298	0.00490062	0.000911488	0.000983236	0.00487564	0.00977151	0.00281032	0.0100541	0.000202515	0.002986	0.00486014	0.00145893	0.00343432	0.00323111	0.000939909	0.00683576	0.00167836	0.00121359	0.00715637	0.0213437	0.00647811	0.00447735	0.0131137	0.0139008	0.00290605	0.00200452	0.0134485	0.00119932	0.0124046	0.00265905	0.00176806	0.00272508	0.00645102	0.268189
96	-601.2145	-866.838	265.6235	0.801149	0.0106049	0.00675318	0.00552431	0.00488411	0.00234378	0.000979924	0.00646264	0.0097386	0.00280085	0.0100203	0.000201833	0.00519678	0.00484377	0.00145402	0.00136416	0.00322023	0.000936743	0.00681273	0.00629532	0.00120951	0.00713226	0.0212718	0.00645628	0.00446227	0.00929618	0.013854	0.00289626	0.0014629	0.0134032	0.00104853	0.0123628	0.0026501	0.00176211	0.0027159	0.00642929	0.273221
102	-605.2254	-870.7854	265.56	0.801939	0.0106153	0.00675984	0.0069874	0.00181587	0.00234609	0.00225107	0.00646901	0.0097482	0.00280361	0.0100302	0.000202032	0.00152597	0.00484855	0.00145545	0.0013655	0.0032234	0.000937667	0.00681945	0.00630153	0.00424554	0.00713929	0.0212928	0.00646265	0.00446667	0.00930535	0.0138677	0.00289912	0.00146435	0.0134164	0.00104956	0.012375	0.00265271	0.00176384	0.00271858	0.00643563	0.2398511
108	-607.5325	-873.1811	265.6485	0.80091	0.0106017	0.00556514	0.00697843	0.00181354	0.00234308	0.00224818	0.00646071	0.00973569	0.00280001	0.0100173	0.000201772	0.000514344	0.00484232	0.00269021	0.00136375	0.00321927	0.000936464	0.0068107	0.00286596	0.00424009	0.0126451	0.0212654	0.00645436	0.00446094	0.0092934	0.0138499	0.0030503	0.00146247	0.0133992	0.00104821	0.0123591	0.00264931	0.00176158	0.00271509	0.00642738	0.2892774
114	-606.8402	-872.4831	265.6428	0.800455	0.0105957	0.00556198	0.00697447	0.00181251	0.00231758	0.0022469	0.00645704	0.00973016	0.00279842	0.0100116	0.000201658	0.000514051	0.00483957	0.00415472	0.00136298	0.00224569	0.000935932	0.00680683	0.00286433	0.00433562	0.0126379	0.0212533	0.00645069	0.0044584	0.00928812	0.013842	0.00304856	0.00146164	0.0133915	0.00104762	0.0123521	0.0026478	0.00176058	0.00271355	0.00642372	0.2854274
120	-602.1513	-867.7941	265.6428	0.800338	0.0105941	0.00556117	0.00697345	0.00181224	0.00231725	0.00164224	0.0064561	0.00972874	0.00279802	0.0100101	0.000201628	0.000513976	0.00483887	0.00528007	0.00136278	0.00482189	0.000935795	0.00764007	0.00286391	0.00433499	0.0126361	0.0212502	0.00644975	0.00445775	0.00623566	0.01384	0.00304812	0.00146142	0.0133896	0.00104747	0.0123503	0.00264742	0.00176032	0.00197796	0.00642279	0.2854274
126	-598.8482	-864.5519	265.7036	0.806613	0.0106772	0.00560477	0.00702813	0.00182645	0.00513059	0.00165512	0.00650672	0.00116875	0.00480203	0.00690143	0.000222372	0.000518006	0.00487681	0.00532147	0.00137346	0.0048597	0.000943132	0.00769998	0.00288637	0.00325812	0.0127352	0.0214169	0.00650032	0.0044927	0.00628455	0.0139485	0.00286889	0.00147288	0.0134946	0.000672191	0.0124471	0.00266817	0.00177412	0.00287729	0.00647315	0.3347778
132	-610.9388	-876.5263	265.5874	0.766394	0.0101448	0.00532531	0.0066777	0.00841356	0.00487477	0.00157259	0.00618228	0.00111048	0.00456259	0.00655731	0.000211284	0.000492178	0.0057428	0.00505613	0.00251491	0.00461738	0.000896106	0.00731604	0.00274245	0.00753253	0.0121002	0.020349	0.0061762	0.00426869	0.00597119	0.013253	0.00272584	0.00139944	0.0128217	0.000902316	0.0118265	0.00253513	0.0378494	0.00273382	0.00615038	0.2531709
138	-610.729	-876.2545	265.5255	0.765746	0.0101362	0.00532081	0.00667205	0.00840645	0.00487065	0.00157126	0.00617706	0.00110954	0.00455874	0.00655177	0.000187551	0.000491762	0.00573794	0.00509452	0.00251278	0.00461348	0.000895349	0.00730986	0.00274013	0.00752616	0.0120899	0.0203318	0.0042034	0.00426508	0.00596615	0.0132418	0.00272353	0.00419191	0.0128109	0.000901553	0.0118165	0.00253299	0.0378174	0.00273151	0.00614519	0.2248749
144	-605.5853	-871.266	265.6807	0.76459	0.0101209	0.00531277	0.00666197	0.00839375	0.0048633	0.00257326	0.00616772	0.00069389	0.00455185	0.00654188	0.00026591	0.000491019	0.00572927	0.00508682	0.000921434	0.00460651	0.000893996	0.00729882	0.00273599	0.00751479	0.0120717	0.0203011	0.00419705	0.00425864	0.00595713	0.0132218	0.00271942	0.00418558	0.0127915	0.000900191	0.0142277	0.00252916	0.0377603	0.00272738	0.0061359	0.3136247
150	-605.0847	-870.8117	265.727	0.76191	0.0100854	0.00529415	0.00663862	0.00836433	0.00484625	0.00256424	0.00614611	0.000691458	0.0045359	0.00651895	0.00146706	0.000489298	0.00926282	0.00506899	0.000918205	0.00459037	0.000890863	0.00727324	0.00143143	0.00748845	0.0120294	0.0202299	0.00418234	0.00424371	0.00593625	0.0131754	0.00135097	0.00417091	0.0127467	0.00230028	0.0141779	0.0025203	0.0376279	0.00271782	0.0061144	0.3615752
156	-606.3049	-871.9317	265.6268	0.766953	0.0101522	0.0053292	0.00668256	0.00157198	0.00487833	0.00258122	0.00618679	0.000696035	0.00456592	0.0065621	0.00147677	0.000492537	0.00932413	0.00510255	0.000924282	0.00462075	0.00089676	0.00732138	0.00103628	0.00753802	0.012109	0.0203638	0.00421003	0.0042718	0.00597555	0.0132627	0.00135991	0.00483167	0.0128311	0.00231551	0.0142717	0.00253698	0.037877	0.00273581	0.00615487	0.2752228
