Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-673.7947	-845.9106	172.1158	0.9355473	1.318819
6	-670.4992	-842.9163	172.4171	0.7953785	1.183044
12	-666.532	-838.7255	172.1934	0.8548821	1.320845
18	-679.7443	-852.4055	172.6612	0.7240408	1.021691
24	-671.6067	-843.3058	171.6992	1.282393	1.37655
30	-673.4475	-845.6327	172.1852	1.035835	1.177261
36	-680.4884	-852.7867	172.2983	0.7376647	1.327744
42	-668.4871	-841.0214	172.5343	0.7796186	1.092001
48	-663.9438	-836.387	172.4432	0.7796186	1.173579
54	-677.3715	-848.5993	171.2278	1.502077	1.574401
60	-666.111	-838.1475	172.0365	0.9575629	1.364523
66	-668.2099	-840.358	172.1481	0.7551625	1.432555
72	-668.8142	-840.9258	172.1116	1.006587	1.264362
78	-679.292	-851.1808	171.8887	1.272207	1.230764
84	-666.4799	-838.8785	172.3986	0.8130123	1.184187
90	-673.3312	-845.1383	171.8071	1.316933	1.262575
96	-676.2286	-848.2685	172.0399	1.07123	1.270236
102	-666.0925	-838.1039	172.0114	1.032017	1.325261
108	-666.2312	-837.9506	171.7194	1.489635	1.197736
114	-679.5032	-852.0953	172.5922	0.7616839	1.053945
120	-682.1705	-854.5081	172.3376	0.9237367	1.141732
126	-685.6165	-858.2543	172.6378	0.7187043	1.049128
132	-675.7009	-848.359	172.6581	0.5651269	1.151624
138	-672.6177	-844.6412	172.0236	1.20603	1.170788
144	-671.6738	-843.2872	171.6134	1.189943	1.511498
150	-678.6375	-850.5643	171.9268	0.8752687	1.511498
156	-667.8833	-839.7861	171.9029	1.167223	1.304282
162	-671.4886	-843.3657	171.8771	0.9813706	1.469327
168	-664.0819	-836.0287	171.9468	0.9303483	1.455123
174	-660.5626	-833.0462	172.4836	0.7980666	1.121973
180	-669.8464	-841.9126	172.0662	0.8924989	1.392107
186	-675.939	-847.9929	172.0539	1.091853	1.24152
192	-670.0964	-841.569	171.4726	1.632535	1.293377
198	-673.3804	-845.6194	172.239	0.9559602	1.199696
204	-677.6124	-849.8756	172.2632	0.8747895	1.247629
210	-681.4679	-853.7857	172.3178	0.8869519	1.191064
216	-678.3208	-850.916	172.5952	0.7263402	1.082505
222	-671.9915	-843.4831	171.4916	1.70797	1.22085
228	-676.6109	-849.0633	172.4524	0.6452912	1.270887
234	-671.1654	-843.4964	172.331	0.9456458	1.128109
240	-660.114	-832.3967	172.2827	0.9108475	1.20082
246	-664.6016	-837.0861	172.4846	0.897566	1.029591
252	-655.3263	-827.6223	172.296	0.897566	1.200772
258	-668.0688	-839.787	171.7182	1.160606	1.454335
264	-675.3403	-847.1624	171.8221	0.9704243	1.518872
270	-676.8288	-848.6786	171.8498	1.220435	1.304732
276	-683.6248	-855.729	172.1042	0.8572789	1.389708
282	-669.2177	-841.4085	172.1908	1.251771	0.971312
288	-669.4701	-841.4974	172.0273	1.121981	1.23871
294	-670.493	-842.6567	172.1637	1.125524	1.117025
300	-677.9456	-849.9262	171.9805	0.880549	1.467107
306	-679.6169	-852.3889	172.772	0.657572	0.9712301
312	-671.5311	-843.6082	172.0772	0.8883735	1.386756
318	-673.546	-845.657	172.111	1.019915	1.2538
324	-677.1159	-849.4743	172.3584	0.7620169	1.259896
330	-677.4506	-849.8526	172.402	0.8809008	1.122184
336	-664.1118	-836.1011	171.9893	1.315593	1.105887
342	-664.3555	-836.8905	172.535	0.7707388	1.099227
348	-677.4485	-849.6154	172.1669	0.961992	1.255496
354	-670.4342	-842.498	172.0638	1.128393	1.202418
360	-677.0504	-849.1569	172.1064	1.096245	1.193235
366	-673.7889	-845.9526	172.1637	0.8718501	1.331255
372	-668.957	-841.1518	172.1948	0.9551	1.237972
378	-669.1565	-841.5469	172.3903	0.8441443	1.164823
384	-673.1551	-845.3941	172.2389	1.122284	1.050179
390	-673.2202	-845.6723	172.4521	0.7267225	1.209276
396	-670.1421	-842.7044	172.5623	0.7288051	1.110629
402	-675.543	-847.6703	172.1273	0.8850107	1.349858
408	-668.0741	-840.1401	172.066	1.150454	1.181594
414	-662.7134	-834.7866	172.0733	0.9919793	1.307677
420	-661.0605	-833.0874	172.0269	1.038387	1.307677
426	-668.0625	-840.2999	172.2374	1.082356	1.088977
432	-667.5782	-839.8281	172.2499	0.9259614	1.216008
438	-670.6744	-842.9195	172.2451	0.8913711	1.248972
444	-679.048	-851.0621	172.014	1.191278	1.191643
450	-685.1484	-857.0168	171.8684	1.3034	1.222304
456	-679.732	-851.6783	171.9463	1.206402	1.236577
462	-674.3196	-846.5771	172.2575	0.8143771	1.301164
468	-665.6157	-838.1741	172.5585	0.7620984	1.08523
474	-672.2594	-844.5098	172.2504	1.054186	1.102831
480	-689.2649	-861.0994	171.8345	1.203417	1.330563
486	-672.75	-844.4461	171.6961	1.161275	1.470626
492	-665.054	-837.4235	172.3695	0.9531721	1.086156
498	-666.7196	-838.7192	171.9996	0.9501007	1.399287
504	-666.6282	-838.9694	172.3412	0.931305	1.131795
510	-670.9406	-843.2066	172.266	0.8775503	1.24295
516	-668.1802	-840.4609	172.2807	0.9510659	1.167842
522	-656.7046	-828.7787	172.0741	1.158238	1.167842
528	-665.7498	-838.1729	172.423	0.9106652	1.075766
534	-675.0104	-847.3621	172.3516	0.9690423	1.088011
540	-666.6317	-838.9962	172.3645	0.909658	1.130244
546	-668.9292	-841.1169	172.1877	0.849491	1.32969
552	-682.0197	-853.9677	171.948	0.9772566	1.418274
558	-669.0475	-840.9236	171.8761	1.304818	1.214625
564	-661.6869	-833.9326	172.2456	0.7264599	1.377878
570	-671.3326	-843.4056	172.073	1.005164	1.2972
576	-675.5449	-847.6552	172.1103	1.195503	1.102619
582	-669.8361	-841.3694	171.5332	1.390303	1.424587
588	-677.1105	-849.022	171.9115	1.067222	1.37665
594	-682.4838	-854.2482	171.7644	1.069169	1.488194
600	-680.0816	-852.2963	172.2147	0.8303601	1.323106
606	-686.5777	-858.9466	172.3689	0.8094071	1.212659
