Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-625.0918	-786.7594	161.6676	1.443364	8.654076	3.247448	2.171355
6	-623.0445	-783.9447	160.9002	1.374688	8.210707	3.511915	2.636592
12	-636.9348	-796.0446	159.1098	2.457946	10.27546	3.282656	2.768245
18	-645.796	-805.1242	159.3282	1.816511	12.29298	3.635568	2.43207
24	-625.8367	-784.9756	159.1389	1.033855	14.37291	2.041903	3.635508
30	-612.8281	-773.8761	161.0479	1.418274	10.05188	2.682726	2.62985
36	-619.9446	-775.9914	156.0468	1.418274	19.05532	6.431888	1.944898
42	-607.564	-768.0895	160.5255	1.799626	11.5574	3.783992	1.694217
48	-610.8366	-770.7089	159.8723	1.577647	13.07832	3.869454	1.939829
54	-600.5751	-763.7099	163.1348	0.6387603	9.442497	3.187545	1.567476
60	-638.5279	-798.0673	159.5394	0.3479123	27.59712	3.00607	1.576365
66	-642.8818	-803.0639	160.1821	2.153718	12.13447	3.627575	1.677555
72	-627.9368	-787.9608	160.024	1.31847	15.25911	2.738459	2.380006
78	-626.5592	-788.21	161.6508	1.257822	10.21581	2.692617	2.312631
84	-637.8197	-796.444	158.6243	1.731426	16.00789	2.516016	3.012654
90	-613.869	-773.7577	159.8887	0.8891856	14.44504	2.434295	3.037802
96	-619.838	-779.9272	160.0892	2.535729	8.905745	3.602152	2.197524
102	-616.9802	-775.3927	158.4125	1.639774	15.53064	3.602152	2.605653
108	-630.92	-790.2295	159.3095	1.586833	13.26562	3.120489	2.737981
114	-630.1978	-788.5749	158.3771	3.54869	12.33717	2.767313	2.478909
120	-635.863	-796.2634	160.4004	1.87934	12.33717	2.998795	2.104271
126	-628.9564	-789.0091	160.0528	1.87934	12.33717	2.998795	2.328777
132	-608.6065	-768.0788	159.4723	1.87934	12.54706	2.956816	2.680656
138	-614.5598	-775.0591	160.4993	1.31466	12.54706	3.431326	2.087088
144	-618.6001	-778.0201	159.4199	1.633225	13.52203	3.925228	2.087088
150	-635.955	-795.6362	159.6813	1.34448	13.97146	3.665355	2.197239
156	-632.9994	-791.9991	158.9997	1.34448	18.56602	2.933383	2.41376
162	-630.4859	-788.4772	157.9913	1.687052	14.73702	4.716058	2.26253
168	-628.0058	-789.0454	161.0395	1.678655	6.785858	4.306724	2.217918
174	-630.8413	-790.4667	159.6253	1.865845	11.34528	3.633508	2.390392
180	-638.6749	-799.874	161.1991	0.6754401	11.32635	3.805593	2.035086
186	-624.442	-782.5293	158.0873	1.453438	14.99879	5.523536	1.773127
192	-629.3335	-789.1634	159.8298	1.618081	14.41655	3.518664	1.939975
198	-626.4908	-784.5713	158.0805	1.925952	17.00942	4.308107	1.961225
204	-613.2801	-771.5077	158.2276	1.699811	16.6545	4.326004	2.055649
210	-622.3762	-781.6976	159.3213	1.580374	10.63263	4.798256	2.16291
216	-622.6107	-782.1621	159.5514	1.580374	13.40165	3.302531	2.456786
222	-614.1966	-777.2202	163.0236	0.4863304	6.656798	3.216148	2.443711
228	-604.4734	-763.4599	158.9865	0.7082736	17.82482	4.323549	2.038355
234	-619.498	-779.6729	160.1749	0.530827	17.82482	4.173807	1.43077
240	-617.2676	-775.5798	158.3123	2.902796	11.31875	4.324037	2.129385
246	-623.1158	-782.0542	158.9384	1.374346	10.59489	5.757839	1.925429
252	-632.9054	-788.8423	155.937	1.71069	25.46653	5.757839	1.450586
258	-625.2299	-784.1414	158.9114	0.9977367	14.23489	5.757839	1.476474
264	-627.4299	-786.5915	159.1616	1.754172	14.51734	2.668897	2.801963
270	-636.8876	-795.3033	158.4157	2.281884	15.14324	3.521919	2.309966
276	-629.5672	-789.2546	159.6874	2.72931	8.965982	3.521919	2.368439
282	-638.2622	-799.7304	161.4682	1.793603	6.2083	2.544467	3.126607
288	-626.257	-787.4156	161.1586	1.793603	6.792465	4.220968	2.119716
294	-631.0408	-793.0803	162.0395	0.8921081	8.770993	1.944929	3.0631
300	-640.1175	-798.0705	157.953	1.39772	20.13735	3.479772	2.492378
306	-638.97	-798.0496	159.0796	2.228823	12.79534	2.892566	2.704082
312	-618.0427	-774.7244	156.6818	1.053669	22.32037	5.716076	1.814552
318	-608.5966	-767.9917	159.3951	1.11234	14.47809	4.295109	2.039098
324	-613.0924	-771.0334	157.941	1.634784	15.79556	4.380961	2.37681
330	-621.1873	-781.8078	160.6205	1.560082	8.231794	2.952189	3.02897
336	-626.1762	-786.9338	160.7576	0.6684857	11.38556	2.764458	2.957897
342	-619.9947	-779.9903	159.9956	2.022706	11.25052	3.188236	2.356734
348	-624.1359	-784.3969	160.261	1.703117	10.20019	4.313917	1.870699
354	-626.76	-783.755	156.995	0.7718376	20.21989	3.459795	3.4485
360	-622.163	-782.1788	160.0158	1.752075	10.45438	3.528271	2.456894
366	-640.217	-796.226	156.009	4.480689	13.6913	2.721364	3.154874
372	-628.0995	-790.0384	161.9389	1.731956	6.399374	3.144753	2.45869
378	-615.3394	-777.2839	161.9445	1.964588	6.399374	2.40368	2.769704
384	-617.5373	-775.1699	157.6326	2.716755	12.44786	5.101197	1.969453
390	-615.448	-774.9418	159.4938	1.590213	15.57583	3.68216	1.881501
396	-634.2278	-794.1867	159.9588	1.814759	9.720606	3.68216	2.507836
402	-637.8446	-798.3421	160.4975	1.676506	8.731253	2.651962	3.101844
408	-641.7838	-803.8722	162.0884	1.184057	6.496939	3.2897	2.589764
414	-633.9332	-793.3648	159.4317	0.9752456	13.91299	2.920712	3.050687
420	-637.8772	-795.2543	157.3771	0.9752456	20.93459	2.920712	3.339299
426	-639.131	-799.484	160.3529	2.883115	6.916618	3.289441	2.499499
432	-644.435	-801.3954	156.9604	1.279422	22.57448	4.216549	2.43614
438	-641.975	-800.383	158.4081	1.923321	9.668244	5.256401	2.43614
444	-630.2192	-789.1722	158.9529	1.218296	16.60041	3.695836	2.314242
