Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-397.5669	-567.8139	170.247	1.447799	2.216118
6	-389.9489	-560.0605	170.1116	0.8390842	2.683943
12	-402.2341	-572.2513	170.0172	0.933494	2.683943
18	-382.1652	-551.1145	168.9493	2.189066	2.568023
24	-375.1222	-545.5832	170.461	1.317225	2.16203
30	-371.5994	-542.4647	170.8653	1.017938	2.093434
36	-380.2299	-550.6111	170.3813	0.8832334	2.489411
42	-386.8307	-557.5937	170.763	1.099819	2.106839
48	-385.9667	-555.8627	169.896	1.609819	2.337189
54	-385.4827	-556.7253	171.2426	0.6871221	2.062811
60	-393.4926	-562.873	169.3804	1.593227	2.669837
66	-390.2234	-558.2275	168.0041	1.932212	3.29344
72	-380.164	-550.1458	169.9818	0.8411606	2.762148
78	-384.8042	-555.6057	170.8015	1.233893	1.992701
84	-378.1337	-549.1938	171.0602	0.7925268	2.113462
90	-388.4642	-558.7205	170.2563	1.123679	2.416863
96	-378.1602	-548.4065	170.2462	1.100216	2.438011
102	-380.1774	-550.3103	170.133	1.100216	2.508986
108	-379.6075	-550.5798	170.9723	0.8584441	2.12782
114	-375.6685	-546.2047	170.5362	1.08212	2.26536
120	-387.2418	-557.2292	169.9873	1.630958	2.26536
126	-387.1157	-557.667	170.5512	1.210357	2.172874
132	-384.494	-555.7075	171.2135	1.210357	1.726862
138	-379.6083	-550.2448	170.6365	1.288199	2.066162
144	-386.8522	-556.9057	170.0535	1.288199	2.441021
150	-386.696	-556.3995	169.7035	1.204583	2.710088
156	-385.2183	-554.1081	168.8898	1.210879	3.196304
162	-389.6776	-559.2879	169.6103	0.9276171	2.935024
168	-383.8085	-553.9049	170.0964	1.142744	2.505271
174	-384.5716	-554.9118	170.3402	0.6804274	2.640893
180	-385.1153	-556.5915	171.4761	0.9753274	1.70739
186	-386.9995	-557.4838	170.4844	1.313861	2.149021
192	-385.1852	-555.0205	169.8353	1.904537	2.186964
198	-384.5342	-554.8785	170.3443	1.171683	2.330726
204	-384.6411	-554.314	169.6729	1.48768	2.554221
210	-378.9055	-550.0475	171.1419	0.8955802	1.991262
216	-374.9472	-545.9136	170.9663	0.7790446	2.183391
222	-377.7222	-548.9291	171.2069	0.7790446	2.025572
228	-385.199	-555.5434	170.3444	1.200769	2.312156
234	-398.0166	-568.8935	170.8769	0.7286008	2.273567
240	-396.5908	-567.1691	170.5783	1.027209	2.273567
246	-395.8271	-565.233	169.4059	1.249133	2.86427
252	-388.5699	-558.4938	169.9238	1.471456	2.407236
258	-386.9016	-556.5727	169.6711	1.625561	2.469298
264	-394.0625	-563.5399	169.4774	1.682071	2.554894
