Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-1286.575	-1552.156	265.5803	0.895596	0.00440339	0.000168577	0.00423935	0.00343496	0.000143966	0.000905983	0.00353598	0.00342315	0.00432092	0.00148727	0.00134156	0.00464727	0.0024637	0.0173911	0.000129545	0.00548867	0.00313537	0.00219473	0.00523568	0.002985	0.00101287	0.00109637	0.00843351	0.00216093	0.0014938	0.00403523	0.00277283	0.00114842	0.000890661	0.00283861	0.00030582	0.00186957	0.000625138	0.00193846	0.00270586	0.2495699
6	-1278.564	-1544.117	265.5527	0.890381	0.00437775	0.000167596	0.00421466	0.00341496	0.000143128	0.000900708	0.00351539	0.00340322	0.00429576	0.00147861	0.00133375	0.00462021	0.00244936	0.0172898	0.000128791	0.00545671	0.00311711	0.00218195	0.00520519	0.00296762	0.00100697	0.0108216	0.0083844	0.00214834	0.0014851	0.0027047	0.00275668	0.00114173	0.000376091	0.00165155	0.000155043	0.00185868	0.000621498	0.00115421	0.00269011	0.2365366
12	-1274.906	-1540.401	265.4947	0.893198	0.0043916	0.000168126	0.00422799	0.00342576	0.000143581	0.000903557	0.00352651	0.00137481	0.00430935	0.00148329	0.000725272	0.0052952	0.00245711	0.0173445	0.000129198	0.00430211	0.00312697	0.00218885	0.00522166	0.00297701	0.00101016	0.0108559	0.00841093	0.00215514	0.0014898	0.00271326	0.0027654	0.00114534	0.000377281	0.00165677	0.000155533	0.00186456	0.000623464	0.00115786	0.00269862	0.2128899
18	-1280.752	-1546.339	265.5869	0.891179	0.00438167	0.000167746	0.00421844	0.00341802	0.000801315	0.000901515	0.00351854	0.000615968	0.0011111	0.00133781	0.000723633	0.00528324	0.00245155	0.0173053	0.000128906	0.0097492	0.00311991	0.0021839	0.0054411	0.00297028	0.00100788	0.0108313	0.00839192	0.00215027	0.00148643	0.00270713	0.00275916	0.00114275	0.000376428	0.00165303	0.000155182	0.00186035	0.000622055	0.00115524	0.00269252	0.2529213
24	-1296.238	-1561.803	265.5652	0.889005	0.00437098	0.000167337	0.00420815	0.00340968	0.00114177	0.000899316	0.0029005	0.000614465	0.00110839	0.00133454	0.00173668	0.00527034	0.00244557	0.0172631	0.000682627	0.00972541	0.00311229	0.00217857	0.00542782	0.00296303	0.00243243	0.0108049	0.00837144	0.00214502	0.0014828	0.00270052	0.00275242	0.00113997	0.000215349	0.00164899	2.61839e-05	0.00185581	0.000620537	0.00115242	0.00268595	0.2422674
30	-1287.272	-1552.832	265.5598	0.888499	0.0043685	0.000167242	0.00420575	0.00340775	0.00114112	0.000898805	0.00289886	0.000614116	0.00110776	0.00133379	0.00173569	0.00526735	0.000868438	0.0172533	0.000682239	0.00971988	0.00367914	0.00217734	0.00542474	0.00296135	0.00400652	0.0107988	0.00836668	0.0021438	0.00148196	0.00269899	0.00275086	0.00113932	0.000215227	0.00164806	2.61691e-05	0.00185476	0.000620184	0.00115177	0.00268442	0.2397526
36	-1285.09	-1550.655	265.5649	0.889198	0.00437193	0.000132955	0.00420906	0.00341042	0.00114202	0.000899511	0.00290113	0.000614598	0.00110863	0.00133483	0.00173706	0.00527149	0.00086912	0.0172669	0.000682775	0.00972752	0.00368203	0.00217905	0.005429	0.00296367	0.00400967	0.0108073	0.00837326	0.00142267	0.00148312	0.00270111	0.00275302	0.00114021	0.000186887	0.00164935	2.61896e-05	0.00185621	0.000620672	0.00115267	0.00268653	0.2421193
42	-1289.806	-1555.307	265.5004	0.881746	0.00433529	0.000664252	0.00417379	0.00338184	0.000616639	0.000891973	0.00287682	0.000685279	0.00109934	0.00132365	0.0017225	0.00906991	0.000861837	0.0171222	0.000677054	0.009646	0.00412174	0.00216079	0.0053835	0.00293884	0.00319157	0.0107167	0.00830309	0.00141074	0.0014707	0.00267847	0.00272995	0.00113066	0.000185321	0.00163553	2.59702e-05	0.00184066	0.00537435	0.00114301	0.00266402	0.215029
48	-1291.881	-1557.436	265.5543	0.882097	0.00433702	0.000664516	0.00417545	0.00338319	0.000616884	0.000892328	0.00287797	0.000685551	0.00109978	0.00132417	0.00172318	0.00953614	0.00086218	0.017129	0.000677323	0.00964984	0.00412338	0.00216165	0.00538565	0.00294001	0.00319284	0.010721	0.00756548	0.0014113	0.00147128	0.00267954	0.00273104	0.00113111	0.000185395	0.00163618	2.59805e-05	0.00219823	0.00537649	0.000667103	0.00266508	0.2372474
54	-1288.036	-1553.622	265.5863	0.879469	0.0043241	0.000662537	0.00416301	0.00337311	0.000615046	0.00166277	0.00286939	0.000415635	0.0010965	0.000528256	0.00171805	0.00950773	0.000859612	0.0170779	0.000675306	0.00962109	0.0041111	0.00215521	0.0053696	0.00293125	0.00318333	0.010689	0.00754294	0.0014071	0.0014669	0.00267156	0.00594698	0.00112774	0.000184843	0.00163131	2.59031e-05	0.00219169	0.00536047	0.000706609	0.00265714	0.2525868
