Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-656.0687	-820.7234	164.6547	1.701093	0.5182222	3.704259	1.126623	0.08010896	3.656202	0.7557623
6	-639.8718	-807.4095	167.5377	1.173482	0.4092612	0.9868761	1.126623	0.2532373	3.656202	1.059693
12	-636.69	-807.7629	171.0729	0.6704198	0.5343674	1.364008	0.3332344	1.04015	0.1919067	0.9873841
18	-642.9186	-808.1637	165.2451	0.8284659	0.3434773	4.039478	1.394293	0.5869853	2.698814	1.064398
24	-631.458	-801.0279	169.57	0.9465299	0.5159007	0.5853005	1.667884	0.5869853	1.285442	1.045076
30	-640.2323	-809.8018	169.5695	1.685526	0.4194581	0.6869446	1.140397	0.3979463	1.285442	1.045076
36	-648.5026	-818.9148	170.4122	1.234505	0.2967431	0.04120994	1.140397	0.189325	1.954941	0.9341406
42	-655.2233	-821.8511	166.6277	1.156965	0.401377	0.2140059	2.046729	0.3921621	4.343172	1.022251
48	-653.3054	-821.4315	168.1261	1.742029	0.401377	0.531789	1.085014	0.3998922	2.928375	1.022251
54	-640.2859	-810.4899	170.204	2.209373	0.3980737	0.07786764	0.3732906	0.3284063	1.261084	1.392934
60	-635.9772	-806.8433	170.8661	1.634663	0.4967257	0.2762286	0.2189997	0.4383937	0.9102195	1.338342
66	-642.1437	-812.1093	169.9656	2.198336	0.3959253	0.2734207	0.1877544	1.254322	1.019746	1.009373
72	-640.5002	-809.8211	169.3209	1.998641	0.3959253	0.0187452	0.1843096	1.497115	1.942186	0.9082561
78	-640.7305	-811.8193	171.0888	1.338427	0.6354468	0.06815012	0.1893837	0.7280814	0.9610737	1.18409
84	-640.4976	-810.56	170.0624	1.785884	0.5419758	0.1371276	0.1411776	0.7280814	1.237004	1.510322
90	-641.4565	-811.111	169.6544	1.083775	0.6125961	0.2754766	0.3206931	1.409901	1.28647	1.474638
96	-644.0686	-813.0145	168.9459	1.567585	0.4791501	0.1768463	0.8492358	0.929442	1.065943	1.933027
102	-643.4674	-813.091	169.6236	1.024991	0.3914905	0.8062319	2.807652	0.3536321	0.2857342	0.9060163
108	-660.5521	-827.6172	167.0651	2.386312	0.566628	1.160741	2.7519	0.9551952	0.1008278	1.314669
114	-650.7531	-817.9807	167.2276	1.981051	0.566628	1.116033	1.204792	1.338561	1.528536	1.273024
120	-646.6435	-813.926	167.2826	1.247246	0.586801	3.450057	0.9768216	1.338561	0.315091	1.008837
126	-654.9947	-820.3593	165.3646	1.417937	0.6301616	4.264606	2.631805	0.2768575	0.375394	1.227911
132	-662.494	-831.798	169.304	1.14145	0.4785661	0.759999	0.7497892	1.951356	0.1735667	1.53816
138	-651.8134	-819.9491	168.1357	0.8544899	0.6433302	1.259129	1.109508	1.540976	0.6638487	1.789089
144	-649.9017	-820.1409	170.2391	0.8329339	0.5265792	0.7276883	0.04401362	0.4318963	1.313151	1.852005
150	-644.3453	-813.6904	169.3451	1.466859	0.3128268	2.116868	0.04401362	0.8367747	0.5254529	1.478925
156	-649.4613	-815.4872	166.0259	2.813759	0.5346888	4.265329	0.01380007	0.1384819	1.169246	1.418224
162	-649.6246	-820.4085	170.7839	1.403566	0.6700298	0.2562506	0.6431338	0.3425707	1.03139	1.077483
168	-649.9625	-820.1714	170.2088	1.018522	0.3424552	0.5376251	0.09181737	0.1969585	3.095852	0.6036447
174	-650.6548	-820.7968	170.142	1.899541	0.4215575	0.1674673	0.04758937	0.350941	1.442705	1.639368
180	-647.665	-816.162	168.497	1.48871	0.3715298	1.516954	1.14598	0.2215199	0.8450136	1.88021
186	-669.4141	-840.2213	170.8072	1.48871	0.4416442	0.4408086	1.005505	0.667455	0.30609	1.056736
192	-651.4752	-819.801	168.3258	0.8298002	0.6799178	0.7445877	1.250069	0.8011045	2.611285	0.9596505
198	-645.348	-815.1679	169.8199	1.027639	0.6781091	0.6693369	1.147932	0.2695611	1.635848	0.9547227
204	-647.1327	-817.2232	170.0906	0.8056301	0.9156938	0.5405907	0.6437111	0.2695611	1.818469	1.112385
210	-645.8046	-816.6542	170.8496	1.523891	0.4273752	0.628396	0.3321621	0.1805019	1.106576	1.158174
216	-652.2122	-816.7994	164.5872	1.27423	0.4370574	1.032925	3.011849	1.651993	2.347871	1.695828
222	-644.8468	-814.9625	170.1157	1.591916	0.4399519	0.276951	0.8307583	0.08814607	1.594956	1.256439
228	-653.5927	-821.2504	167.6577	0.9660777	0.6242519	2.613246	0.8307583	1.610515	0.1347724	1.62662
234	-651.0139	-816.8055	165.7916	1.535274	0.4820511	4.323417	1.142336	0.748247	0.312756	1.709717
240	-632.576	-802.0869	169.5108	1.102892	0.6943108	1.442351	0.5438288	0.4732076	0.174417	1.970304
246	-639.688	-809.3384	169.6504	1.424471	0.4571043	1.442351	1.220137	0.496554	0.2364232	1.256592
252	-644.566	-816.7571	172.1911	0.942762	0.5006674	0.2604337	0.2214689	1.186239	0.01184349	0.88199
258	-651.7112	-821.313	169.6018	1.341834	0.6053926	1.244673	1.944834	0.4860368	0.06070364	0.9199749
264	-646.6072	-816.1896	169.5825	1.267862	0.5271645	0.916969	0.8281587	2.105297	0.1764648	0.7710167
270	-646.7968	-815.3217	168.5249	1.513953	0.3477883	0.5731011	3.602935	0.4793539	0.3685178	0.777605
276	-638.8477	-806.0788	167.2311	0.9862378	0.4251771	2.098613	3.41246	0.9932307	0.2505352	0.777605
282	-654.7226	-819.6087	164.8861	2.751314	0.4251771	0.1284487	3.946181	1.000232	2.30885	0.984723
288	-647.9094	-814.404	166.4947	1.372771	0.4494316	0.5968774	1.531844	2.233085	2.30885	1.203975
294	-642.9517	-813.8133	170.8616	1.159529	0.4494316	0.2829492	1.007411	0.1993599	1.06034	1.170921
300	-652.1853	-821.3733	169.188	1.514625	0.487992	0.3223305	0.4672167	1.464726	1.991024	0.7406253
306	-649.3412	-817.4431	168.1019	1.522926	0.5863334	0.2604206	0.4755955	1.279985	3.217613	0.7275844
312	-658.9925	-830.294	171.3015	1.427456	0.7769884	0.2957855	0.678788	0.7805983	0.1460829	0.7753217
318	-643.9826	-815.1107	171.1281	1.307298	0.6335905	0.05421696	0.9421335	0.8517009	0.2317001	1.057224
324	-640.2917	-812.2713	171.9795	0.7857015	0.931148	0.1847917	0.2197389	0.5270174	0.5151583	1.057224
330	-649.0259	-821.079	172.053	0.697327	0.4719272	0.7777742	0.3980504	0.2684886	0.4282458	1.097638
336	-649.5774	-818.3712	168.7939	1.118851	0.6220948	0.7777742	0.591968	1.024368	2.294622	0.9806033
342	-652.0309	-819.5932	167.5624	1.306469	0.586393	1.871421	0.2219616	0.7119669	2.814366	1.125329
348	-653.3212	-823.0348	169.7136	0.9955382	0.4306122	0.5088807	1.991073	0.5122653	0.5846708	1.40305
354	-659.6876	-829.6908	170.0033	0.9076382	0.3850504	0.4284876	1.337956	1.409786	0.2870519	1.38531
360	-652.7186	-822.1962	169.4776	1.023971	0.541894	0.850396	0.931896	0.9929337	0.5427523	1.681031
366	-651.1266	-820.6433	169.5167	1.023971	0.5425718	1.272764	1.22293	0.569562	0.484822	1.482154
372	-649.2828	-818.3356	169.0528	2.205562	0.5145858	1.593135	1.075461	0.1609471	0.2523591	1.390266
378	-647.9425	-818.09	170.1475	1.090167	0.6870055	0.6868451	1.482553	0.5059941	0.1866434	1.363964
384	-648.7533	-816.7745	168.0212	1.508792	0.4213488	1.097088	3.823066	0.1421949	0.4394248	0.7123367
