Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1416.604	-1583.43	166.8253	0.9669335	2.267755	3.742151	0.3859135
6	-1415.211	-1579.717	164.5052	1.273819	3.538148	4.753179	0.2897495
12	-1411.916	-1576.826	164.9093	0.8668775	2.575134	5.359819	0.2515928
18	-1412.378	-1574.701	162.3228	1.880096	5.407345	5.289569	0.2970945
24	-1416.917	-1581.714	164.7977	2.920904	2.173982	3.922095	0.4850067
30	-1426.025	-1588.367	162.3425	4.415379	3.304021	4.04242	0.4338435
36	-1422.393	-1587.491	165.0984	1.807684	3.059947	4.034246	0.3790568
42	-1417.89	-1584.821	166.9316	0.8897116	3.059947	3.098514	0.3513415
48	-1422.744	-1587.903	165.159	0.8585132	3.974546	4.25285	0.2955798
54	-1425.267	-1591.623	166.3568	1.03686	2.042095	4.25285	0.3053566
60	-1414.705	-1582.588	167.883	0.3111825	2.559166	3.009841	0.2837377
66	-1417.495	-1584.471	166.9762	0.2004264	2.567362	3.981705	0.2602378
72	-1427.451	-1595.189	167.738	0.6015421	1.972024	3.348928	0.2924958
78	-1421.849	-1588.565	166.716	1.196295	2.378417	3.529313	0.3779331
84	-1413.069	-1579.417	166.3474	1.256356	2.769397	3.544846	0.3820334
90	-1424.562	-1590.445	165.8832	0.8595151	3.486051	3.82524	0.2913321
96	-1425.636	-1586.492	160.8555	1.800073	4.159191	7.395131	0.2339581
102	-1423.903	-1584.45	160.5467	2.0994	5.630451	6.753414	0.3099191
108	-1427.038	-1590.191	163.1523	1.810427	4.620729	4.882876	0.2611788
114	-1422.406	-1585.592	163.1861	1.634003	4.111385	5.314248	0.2611788
120	-1418.57	-1583.207	164.6373	1.342044	4.212252	4.199371	0.3369833
126	-1422.079	-1584.071	161.9922	3.673389	3.337723	5.104559	0.4124575
132	-1416.319	-1581.291	164.9719	1.220594	4.995988	3.552751	0.3339637
138	-1412.139	-1578.298	166.1593	0.8703266	2.551385	4.23954	0.3307129
144	-1407.673	-1572.621	164.9472	1.065296	3.453006	4.622365	0.3283198
150	-1413.426	-1577.997	164.5713	1.505465	3.092951	4.813939	0.3440396
156	-1414.232	-1579.187	164.9551	1.104706	3.396756	4.528016	0.2672523
162	-1431.25	-1595.35	164.1005	1.427871	3.107538	5.2533	0.2672523
168	-1413.835	-1579.923	166.0875	0.7469422	2.560094	4.433182	0.3358463
