Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-244.7145	-411.0444	166.3299	0.2635319	1.797498	4.492006	1.480501
6	-252.3302	-417.3315	165.0012	0.4054937	1.92853	4.444862	2.249533
12	-243.182	-409.6625	166.4805	0.1968819	1.277521	3.988637	2.108753
18	-251.3549	-417.226	165.8711	0.2595453	1.532887	4.643632	1.873867
24	-242.3746	-407.8223	165.4477	0.1787664	1.686612	4.927398	1.92775
30	-245.8595	-411.3398	165.4803	0.4474307	1.993302	4.927398	1.52615
36	-256.5989	-421.7453	165.1464	0.1964808	0.8285246	6.648915	1.497304
42	-245.7913	-410.8027	165.0114	0.06293442	1.408702	6.345696	1.497304
48	-269.4981	-434.5213	165.0233	0.5406877	0.7843864	5.697722	2.037991
54	-253.4997	-419.6191	166.1194	0.09077284	0.7287942	5.440843	1.810665
60	-257.6108	-421.842	164.2312	0.2053691	1.24788	6.948775	1.636914
66	-256.9072	-423.4434	166.5362	0.6428281	1.200871	4.207017	1.669494
72	-245.753	-411.479	165.726	0.3161211	1.491874	4.910011	1.77778
78	-236.1179	-403.5937	167.4758	0.02344141	0.6734253	4.535194	1.574548
84	-253.6299	-418.7088	165.0789	0.08336133	1.537002	5.729604	1.790355
90	-254.735	-420.4449	165.7099	0.362209	1.357112	4.440379	2.158689
96	-257.4931	-423.7975	166.3043	0.362209	1.36094	3.867782	2.142069
102	-257.5975	-424.6613	167.0638	0.177604	0.5569299	3.310783	2.618372
108	-270.1163	-435.9528	165.8365	0.1807822	0.6318817	4.115149	2.838439
114	-259.8954	-423.3439	163.4485	0.5398042	1.748081	7.151721	1.47233
120	-251.5567	-416.6868	165.1301	0.3383601	2.078707	5.386579	1.47233
126	-259.1823	-423.0444	163.8621	0.1822488	2.933763	5.511325	1.929143
132	-267.8165	-434.7106	166.8941	0.7417604	0.6765163	4.375991	1.589003
138	-250.0396	-416.825	166.7855	0.06549175	1.304021	3.465523	2.317927
144	-261.154	-426.82	165.666	0.3180933	1.146482	4.703925	2.178443
150	-254.4953	-420.9692	166.4739	0.293027	1.202475	3.771734	2.239222
156	-243.3559	-408.8697	165.5139	0.2146251	1.283478	4.730801	2.239222
162	-262.6953	-427.9664	165.2711	0.4378771	1.447321	3.4272	2.961985
168	-252.6032	-419.4314	166.8281	0.3724114	1.029761	2.048476	3.138684
174	-254.828	-421.3395	166.5115	0.2422758	1.288102	3.107745	2.613083
180	-254.8741	-420.9867	166.1127	0.3424396	0.9466917	4.526745	2.116854
186	-257.2225	-422.3761	165.1536	0.3424396	1.500242	4.51602	2.392346
192	-256.0946	-421.1093	165.0147	0.2364786	1.648763	5.445751	1.853825
198	-258.517	-424.5215	166.0045	0.3251559	1.158443	4.646899	1.980659
204	-251.9421	-416.0965	164.1545	0.3227047	2.821371	5.200411	1.900991
210	-240.0536	-404.385	164.3314	0.2278318	1.768257	6.25513	1.697282
216	-246.7328	-411.122	164.3892	0.02254206	1.589839	6.25513	1.910987
222	-258.2555	-422.5088	164.2534	0.05931212	2.306569	5.647328	1.973594
228	-261.2058	-425.6405	164.4347	0.5509995	3.268355	3.896178	2.221532
234	-260.6347	-426.4619	165.8272	0.402937	1.836151	4.766885	1.521293
240	-265.0996	-429.4824	164.3828	0.3700362	2.851494	4.766885	1.992643
246	-260.3499	-424.4213	164.0714	0.2019492	3.694268	4.682589	1.992643
252	-259.2008	-425.046	165.8453	0.1534494	1.667319	4.238767	2.14899
258	-259.7628	-425.6549	165.8921	0.2641505	0.9882943	4.308453	2.421958
264	-258.2698	-425.6582	167.3885	0.4875509	0.7893701	3.539414	1.931999
270	-263.034	-428.3909	165.3569	0.4875509	0.8044106	4.427073	2.655742
276	-266.7676	-433.1002	166.3326	0.6855408	0.636059	3.162152	2.807138
282	-253.0248	-419.0553	166.0306	0.6855408	0.9559195	3.476819	2.611758
288	-246.8784	-412.6426	165.7642	0.1885598	1.59659	3.476819	2.699214
294	-242.7195	-409.1883	166.4687	0.5489236	1.541112	3.624742	1.957879
300	-260.768	-423.4664	162.6983	0.4945118	2.545727	6.616838	1.949679
306	-266.1212	-424.6899	158.5686	0.9020219	3.489526	10.42219	1.419549
312	-250.5318	-415.7609	165.2291	0.5755482	1.976593	4.611865	1.848325
318	-245.0775	-411.2876	166.2101	0.03693085	1.573683	4.25693	2.03014
324	-250.3234	-415.7294	165.4061	0.1400906	2.176618	3.303597	2.746295
330	-251.6189	-417.4211	165.8022	0.4763938	1.23359	2.048173	3.561991
336	-242.694	-410.2293	167.5353	0.4069172	1.23359	2.048173	2.566207
342	-228.1399	-395.3394	167.1995	0.0468625	1.154138	3.671874	2.022387
348	-237.1604	-402.6961	165.5357	0.137095	2.077772	4.391798	2.02809
354	-242.5284	-408.7057	166.1773	0.05410025	1.4532	4.108802	2.210954
360	-252.5128	-419.4302	166.9175	0.4468097	1.359258	3.182729	2.134838
366	-267.2625	-432.042	164.7794	0.8201852	1.169425	3.981463	2.855952
372	-258.9571	-424.8619	165.9048	0.2215503	1.027539	3.616925	2.843256
378	-261.5307	-426.1344	164.6037	0.6384228	0.7672625	3.060273	3.843019
384	-257.814	-423.9256	166.1116	0.6384228	1.302799	2.259706	3.120554
390	-247.7825	-413.6214	165.839	0.2844162	1.405808	3.499456	2.690262
396	-239.7836	-406.5043	166.7206	0.3667293	0.9878564	3.568116	2.301223
402	-230.3293	-397.0377	166.7085	0.3667293	1.605847	2.974464	2.306239
408	-246.8016	-412.3789	165.5774	0.6347505	1.125475	4.590537	2.117335
414	-245.3698	-411.0258	165.6561	0.4253363	1.620267	3.447565	2.624627
420	-242.1555	-408.5861	166.4307	0.3101737	1.161544	3.759302	2.289851
426	-256.9872	-422.859	165.8719	0.103641	2.117999	3.823292	2.180525
432	-247.5935	-413.5707	165.9772	0.4585956	1.99482	3.655923	2.056285
438	-240.5212	-405.5044	164.9832	0.4513427	1.218041	5.716031	1.822711
444	-252.4411	-417.1439	164.7028	0.2794403	1.291139	6.385944	1.618835
450	-256.0507	-420.3879	164.3372	0.2766706	2.365198	5.749554	1.663125
456	-260.2698	-427.636	167.3662	0.03556872	0.4631794	3.882239	2.193685
462	-256.7244	-418.7299	162.0055	0.1809662	3.605042	7.092633	1.811386
468	-242.3102	-409.5289	167.2187	0.2977592	1.00168	4.085643	1.656706
474	-247.338	-414.3379	166.9999	0.1297368	1.417556	4.064302	1.656706
480	-263.8816	-426.9143	163.0328	0.4876847	2.134554	6.970992	1.704096
486	-253.4453	-419.1015	165.6561	0.6649264	2.18675	4.429698	1.483869
492	-238.1695	-404.9395	166.77	0.1601954	0.8624535	3.981768	2.216696
498	-241.8116	-406.2694	164.4578	0.1451095	2.245724	5.884857	1.642136
504	-251.4865	-416.1164	164.6299	0.4051621	1.132945	5.870575	2.04465
510	-257.2927	-421.8355	164.5429	0.6324875	1.616393	4.409672	2.592158
516	-246.0849	-412.356	166.2711	0.1439848	0.8310873	3.585111	2.805882
522	-255.5533	-421.464	165.9107	0.1844527	0.9240963	5.246281	1.892261
528	-247.6516	-413.0336	165.382	0.3065274	0.7317424	6.232934	1.617715
534	-256.0045	-419.4749	163.4704	0.3744039	2.037874	6.898817	1.580646
540	-248.4986	-413.2517	164.7531	0.4213991	2.441404	5.28602	1.549385
546	-251.4392	-418.0406	166.6014	0.1557432	1.725143	4.300343	1.549385
552	-253.769	-419.2964	165.5273	0.1450583	2.346646	4.116486	2.066201
558	-247.0527	-412.7598	165.7071	0.1634783	2.108204	4.079929	2.08673
564	-250.6922	-415.6698	164.9775	0.3622228	0.8857998	6.25241	1.745591
570	-242.618	-408.1945	165.5765	0.07989944	0.8461979	5.996675	1.730325
576	-256.2088	-421.8346	165.6258	0.6438412	1.388309	3.54606	2.581587
582	-260.1704	-425.7924	165.622	0.1952915	3.001544	3.009094	2.373592
588	-253.5406	-419.8762	166.3356	0.2288762	0.9241311	4.040858	2.373592
594	-257.0307	-423.3084	166.2777	0.2856594	0.8924926	3.630423	2.650261
600	-243.1975	-408.8994	165.702	0.3288662	1.118044	4.386315	2.370185
606	-244.093	-409.1212	165.0282	0.5993779	2.733796	3.598465	2.240895
612	-246.8434	-412.9752	166.1318	0.2862858	1.823627	4.194454	1.804307
618	-240.4967	-405.8429	165.3462	0.2881808	2.157972	4.983548	1.599621
624	-236.0472	-401.5218	165.4746	0.1295457	1.964812	4.983548	1.736528
630	-239.8067	-405.4067	165.6	0.2966266	1.056053	5.754702	1.581734
636	-238.1754	-402.8318	164.6564	0.4180793	2.036628	5.668664	1.581734
642	-256.2921	-419.8295	163.5374	0.5902532	1.0868	7.476246	1.594006
648	-257.3336	-423.9782	166.6446	0.5686114	1.0868	4.514303	1.502682
654	-269.965	-434.3533	164.3883	0.5686114	1.283064	6.565068	1.511581
660	-241.4832	-407.1804	165.6971	0.3174533	1.979698	4.135704	2.025967
666	-266.847	-432.5014	165.6545	0.2572966	1.375534	4.956135	1.911263
672	-270.7988	-436.659	165.8602	0.2105332	2.080955	4.052839	1.98706
678	-258.7406	-423.3323	164.5917	0.3271393	1.508622	5.610286	2.053516
684	-250.8127	-416.5728	165.7601	0.06026954	1.958784	2.935605	2.91371
690	-243.1653	-408.9536	165.7883	0.0208344	1.461749	4.338626	2.329215
696	-254.1197	-419.4128	165.2931	0.2242382	2.193819	4.497391	1.997697
702	-259.4397	-425.2217	165.782	0.01637372	1.029992	4.029903	2.790068
708	-257.4689	-423.8139	166.345	0.1289274	1.010774	3.375945	2.788626
714	-267.9757	-434.2776	166.3019	0.2862267	1.134097	3.484638	2.576026
720	-275.9602	-441.2563	165.296	0.2787472	1.436937	3.954833	2.729286
726	-273.386	-437.9887	164.6027	0.4870943	1.170653	4.500047	2.849912
732	-267.6936	-432.6415	164.9479	0.4870943	1.351746	4.5787	2.480063
738	-264.6019	-429.3986	164.7966	0.36318	1.425688	4.270295	2.79653
744	-262.963	-429.2666	166.3035	0.08455361	1.425688	3.842902	2.297897
750	-255.995	-421.9332	165.9382	0.5186844	1.172959	3.64553	2.533696
