Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-222.9637	-388.9897	166.026	0.8685051	1.201938	1.070338	3.789436
6	-243.0908	-409.7038	166.6129	0.1794977	1.376138	1.144013	3.708078
12	-234.096	-401.0429	166.947	0.5804119	0.6300668	1.246585	3.643246
18	-228.4083	-393.7058	165.2975	0.7935184	1.792966	1.247219	3.831512
24	-225.5799	-393.2379	167.658	0.3524634	0.9345319	1.247219	3.190062
30	-223.6238	-391.4619	167.8381	0.509506	0.6749034	1.535386	2.966279
36	-221.3726	-388.0038	166.6311	0.4624303	1.758929	1.577309	3.069413
42	-217.7968	-383.7129	165.9161	0.32511	1.758929	1.352073	3.701876
48	-217.3876	-385.1603	167.7727	0.366136	1.615827	1.607384	2.49213
54	-226.8063	-393.6941	166.8878	0.2116851	1.314972	1.467325	3.37535
60	-227.4888	-393.4316	165.9428	0.8856066	0.6903676	1.277489	3.996943
66	-227.5207	-394.209	166.6883	0.3024046	0.7948239	1.649838	3.632471
72	-228.1782	-393.8178	165.6396	0.42176	2.084942	1.534786	3.537468
78	-224.4544	-390.543	166.0886	0.42176	2.178846	1.383554	3.317817
84	-211.9829	-377.6916	165.7088	0.4890509	1.310713	1.198599	4.054266
90	-219.4232	-385.3697	165.9466	0.3768458	1.553796	1.143403	3.882048
96	-230.7142	-398.3533	167.6391	0.4419148	1.553796	1.722183	2.492237
102	-212.3126	-379.8573	167.5447	0.4778637	0.8650015	2.689988	2.342853
108	-203.9547	-370.8521	166.8974	0.4542512	1.852518	1.68403	2.799788
114	-208.4436	-374.8047	166.361	0.1045535	1.036848	1.230568	4.037476
120	-217.4945	-384.6163	167.1218	0.1628448	1.036848	1.386944	3.474688
126	-203.7233	-371.5997	167.8764	0.7488936	1.291245	1.480981	2.458709
132	-210.0983	-376.9971	166.8988	0.5637719	1.563054	1.846579	2.791719
138	-213.5341	-379.8548	166.3207	0.5980145	0.7391857	2.498616	3.208713
144	-218.9635	-386.6917	167.7282	0.7699886	0.7380922	2.32334	2.351799
150	-201.9636	-369.5221	167.5585	0.6044631	0.9860342	1.642643	2.830582
156	-201.3731	-368.8716	167.4985	0.260388	1.003275	1.368381	3.226608
162	-203.4388	-371.4788	168.04	0.9006128	0.9138814	1.466632	2.504588
168	-218.5835	-386.0078	167.4243	0.6718375	1.382446	1.110386	2.956839
174	-211.2023	-378.3225	167.1202	0.8727762	1.044394	2.319543	2.482316
180	-205.846	-372.476	166.6301	0.8727762	0.6710145	1.403196	3.545712
186	-215.5899	-379.781	164.1911	0.8359204	1.192565	3.102898	3.699508
192	-205.6891	-371.7788	166.0896	1.076653	0.8408422	1.159093	3.788648
198	-207.5303	-373.4557	165.9254	0.5703766	1.025678	1.050782	4.12907
204	-207.6852	-375.3099	167.6247	0.5703766	0.6690324	0.8933044	3.440368
210	-206.0307	-372.5023	166.4716	0.1210778	1.135639	1.730863	3.619967
216	-210.7879	-377.9766	167.1887	0.2394066	0.7723262	1.684169	3.369954
222	-239.7348	-406.4672	166.7324	1.022397	1.169411	2.458759	2.466403
228	-215.4466	-381.5924	166.1458	0.6190515	1.815523	1.538542	3.2579
234	-215.1	-382.0661	166.9661	0.6190515	0.9273354	1.565076	3.2579
240	-213.4929	-380.0684	166.5754	0.6190515	0.9716719	1.565076	3.46139
246	-199.8616	-368.0775	168.2159	0.4776058	1.540324	1.199727	2.443637
252	-204.8913	-372.2374	167.346	0.1496118	1.661068	2.145762	2.531826
258	-209.3893	-377.7553	168.366	0.7867086	0.6282467	2.300679	2.005901
264	-211.9217	-378.5954	166.6736	1.075673	1.494301	1.420485	2.915064
270	-211.6383	-378.6748	167.0364	0.4697533	0.7405961	2.401117	2.915064
276	-206.5909	-373.82	167.2291	0.9218202	1.153862	2.311035	2.31911
282	-212.0002	-378.6149	166.6147	0.5425466	2.808139	2.856355	1.674256
288	-221.5917	-389.7899	168.1982	0.8159746	1.319973	1.580184	2.128653
294	-222.8938	-390.0802	167.1863	0.4090366	1.454038	1.649038	2.892882
300	-226.772	-391.701	164.929	0.2576324	1.52958	1.541519	4.315573
306	-225.0803	-390.6332	165.5528	0.4313477	1.824734	1.341554	3.822616
312	-211.2766	-379.1185	167.8418	0.2900628	0.7012117	1.260445	3.244449
318	-227.4833	-391.052	163.5687	0.5031757	1.32716	1.249157	5.209354
324	-212.9075	-378.6162	165.7088	0.2624709	1.136556	0.9439118	4.424033
330	-214.8989	-380.5391	165.6402	0.500512	1.414239	1.417678	3.90474
336	-215.7548	-382.2051	166.4503	0.6299421	1.427528	1.806346	3.122575
342	-210.7572	-378.0221	167.2649	0.5717071	0.5415357	0.8725492	3.721239
348	-214.7095	-381.2183	166.5088	0.5864409	0.7197256	1.629675	3.625069
354	-204.5607	-372.9798	168.4191	0.2636572	0.7312968	1.920162	2.493573
360	-210.9571	-378.899	167.9419	0.06153609	1.618731	1.737842	2.493573
366	-204.8181	-372.4023	167.5842	0.1877186	1.917179	1.737842	2.472605
372	-206.6433	-372.9771	166.3338	0.6881164	2.407033	1.899183	2.58922
378	-205.6054	-372.6999	167.0945	0.2008211	2.236346	1.552793	2.71763
384	-201.2172	-369.5696	168.3524	0.5350389	1.11062	1.30474	2.51625
390	-201.5955	-369.2358	167.6403	0.1995191	1.049974	1.130314	3.29185
396	-199.9987	-367.3237	167.3251	0.4580287	0.8254638	1.302404	3.355411
402	-196.4079	-363.7833	167.3755	0.4968732	0.9565869	1.253561	3.25502
408	-214.0935	-378.9227	164.8291	0.4463624	1.601319	1.730149	4.1205
414	-208.6686	-376.0081	167.3395	0.3176324	1.213162	1.730149	2.94697
420	-210.0542	-377.9963	167.9421	0.05696775	1.108391	1.15612	3.147822
