Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	tree_length
0	-701.9346	-872.1155	170.1808	1.81152	1.404843	1.054553
6	-695.5441	-865.595	170.0509	1.949075	1.207322	1.239286
12	-696.7451	-867.3797	170.6346	1.023378	1.359867	1.345693
18	-692.5635	-863.442	170.8784	0.7940354	1.095539	1.535704
24	-687.7203	-858.7084	170.988	1.048738	0.7019129	1.5588
30	-699.5275	-870.377	170.8495	1.131815	1.317738	1.10815
36	-687.7495	-858.4496	170.7001	1.124385	1.317738	1.244605
42	-690.338	-861.1569	170.8189	1.241943	1.32865	1.024332
48	-689.0101	-859.689	170.6789	1.521772	0.8622709	1.320645
54	-685.5196	-856.0447	170.5251	1.414649	1.19257	1.258951
60	-688.6536	-859.3483	170.6947	1.335702	1.064282	1.287259
66	-705.9529	-876.5028	170.5498	1.260955	1.281741	1.287259
72	-693.0019	-863.0675	170.0656	1.603181	1.394818	1.325005
78	-692.7539	-863.4052	170.6512	1.18874	1.088776	1.41626
84	-699.8618	-870.844	170.9822	0.9837706	0.9800597	1.402175
90	-709.9409	-880.4479	170.507	1.985736	1.096274	0.8799607
96	-696.9141	-866.5001	169.586	2.433754	1.637065	0.8987708
102	-693.3463	-863.3774	170.031	2.077007	1.478992	0.8987708
108	-689.0124	-859.5083	170.4959	1.141477	1.701434	1.071503
114	-698.0954	-868.6235	170.5281	1.305888	1.1524	1.373248
120	-699.9128	-869.6036	169.6908	2.368064	0.8502099	1.53218
126	-700.4599	-871.3312	170.8713	1.3238	0.7825348	1.380589
132	-701.6931	-871.9449	170.2518	1.481807	1.219271	1.405547
138	-689.8017	-860.268	170.4663	1.26307	1.217272	1.403453
144	-694.3029	-864.8357	170.5328	1.466037	0.9041335	1.4433
150	-692.9865	-862.8419	169.8554	1.955261	1.171626	1.420522
156	-683.2084	-854.2337	171.0252	0.9222136	1.282853	1.169085
162	-698.3284	-869.1579	170.8295	1.291722	0.9916701	1.271188
168	-686.2167	-856.9553	170.7387	1.291722	1.000311	1.337855
174	-694.6828	-865.1993	170.5165	1.227692	0.7595764	1.728741
180	-693.3877	-864.532	171.1444	1.153077	0.9173427	1.183094
186	-687.721	-858.5861	170.865	1.153077	1.232195	1.152018
192	-676.516	-846.8248	170.3088	1.379789	1.302414	1.371692
198	-681.6073	-852.2984	170.6911	0.9748193	1.167963	1.4879
204	-694.5113	-865.7041	171.1929	1.056284	0.9720064	1.177171
210	-680.0226	-850.7876	170.7649	1.39453	1.068346	1.177171
216	-698.0492	-869.1783	171.1291	1.154849	0.9107068	1.200484
222	-696.506	-866.8006	170.2946	1.727473	1.009458	1.359771
228	-702.2134	-872.8151	170.6016	1.368878	0.9323188	1.439805
234	-701.6219	-871.8453	170.2234	1.705288	1.063298	1.38905
240	-709.8939	-880.4637	170.5698	1.230144	1.227599	1.339221
246	-698.7599	-868.8392	170.0794	1.918133	1.227599	1.220623
