Iteration	Posterior	Likelihood	Prior	tree_length
0	-25.18021	-198.3384	173.1582	1.16131
6	-21.66281	-195.0305	173.3677	0.962914
12	-17.10331	-190.3303	173.227	1.09967
18	-16.13944	-189.3664	173.227	1.09967
24	-16.865	-190.1858	173.3208	1.010423
30	-26.92863	-199.292	172.3633	1.769254
36	-20.91308	-194.1135	173.2004	1.123798
42	-21.65604	-194.8564	173.2004	1.123798
48	-26.80715	-199.9297	173.1226	1.192297
54	-26.22147	-199.7304	173.5089	0.7989589
60	-22.95435	-196.3612	173.4069	0.9211115
66	-15.06975	-188.6151	173.5453	0.7474042
72	-14.52578	-188.0809	173.5551	0.7323556
78	-14.29285	-187.5482	173.2553	1.073393
84	-14.87622	-188.4606	173.5844	0.6822541
90	-22.39941	-195.5488	173.1493	1.169074
96	-27.27739	-199.9213	172.6439	1.568835
102	-15.11991	-188.6314	173.5115	0.7955041
108	-24.87286	-197.6796	172.8068	1.447
114	-25.42467	-198.3476	172.923	1.356677
120	-20.78726	-193.9825	173.1952	1.128465
126	-21.88872	-194.8891	173.0004	1.294521
132	-31.63583	-204.5941	172.9583	1.328537
138	-28.12539	-201.0284	172.903	1.372429
144	-31.27853	-204.182	172.9035	1.372045
150	-42.51552	-214.0152	171.4996	2.341146
156	-40.55418	-212.5452	171.991	2.022253
162	-32.37315	-205.4422	173.069	1.237791
168	-29.77284	-203.147	173.3742	0.9561206
174	-26.15278	-198.9033	172.7505	1.489663
180	-23.83231	-196.9586	173.1263	1.1891
186	-26.351	-199.4788	173.1278	1.187772
192	-27.12786	-200.248	173.1201	1.194389
198	-36.07124	-208.9729	172.9016	1.373506
204	-35.62702	-208.8364	173.2094	1.11571
210	-25.95871	-199.2514	173.2927	1.037858
216	-24.10914	-197.599	173.4899	0.823774
222	-26.88008	-200.2909	173.4109	0.9167582
228	-39.84966	-212.3655	172.5159	1.661595
234	-29.23216	-201.8819	172.6497	1.564615
240	-29.39442	-202.6768	173.2824	1.047819
246	-29.45336	-202.9415	173.4882	0.8259488
252	-27.91192	-201.1773	173.2654	1.06395
258	-30.36458	-203.1346	172.77	1.474978
264	-25.6276	-198.1818	172.5542	1.63409
270	-38.82277	-212.1701	173.3474	0.9837716
276	-29.42791	-201.7077	172.2798	1.82713
282	-23.79606	-196.9342	173.1382	1.178804
288	-19.87516	-193.4268	173.5517	0.7376861
294	-21.22172	-194.5843	173.3626	0.9681454
300	-32.30917	-204.8165	172.5073	1.66771
306	-25.52406	-198.7896	173.2655	1.06379
312	-22.92393	-196.1895	173.2655	1.06379
318	-30.0692	-202.2556	172.1864	1.890987
324	-32.86666	-206.4167	173.55	0.7402333
330	-21.18186	-194.4886	173.3067	1.024263
336	-24.43824	-197.485	173.0468	1.256354
342	-24.82744	-198.3427	173.5152	0.7904489
348	-25.66302	-198.9991	173.3361	0.9952129
354	-18.22526	-191.6859	173.4606	0.8597977
360	-18.5367	-191.9973	173.4606	0.8597977
366	-24.68251	-197.9767	173.2942	1.036454
372	-31.65563	-205.0679	173.4123	0.9151858
378	-25.03909	-198.2556	173.2165	1.109202
384	-21.2488	-194.6651	173.4163	0.9107532
390	-27.27104	-200.0986	172.8275	1.43111
396	-26.43421	-199.2879	172.8537	1.410901
402	-33.06703	-205.9207	172.8537	1.410901
408	-29.52186	-202.3756	172.8537	1.410901
414	-28.03186	-201.1156	173.0837	1.225411
420	-23.98923	-197.4055	173.4163	0.9107631
426	-19.22746	-192.3957	173.1682	1.15247
432	-25.44009	-198.3684	172.9283	1.352412
438	-32.46628	-205.9566	173.4903	0.823247
444	-30.13674	-203.4208	173.2841	1.046196
450	-24.62127	-198.1582	173.5369	0.7599046
456	-30.81406	-203.8786	173.0646	1.241516
462	-40.65039	-213.0698	172.4194	1.729992
468	-33.20964	-206.4093	173.1996	1.12448
474	-30.86542	-204.1078	173.2424	1.085461
480	-20.66867	-193.911	173.2424	1.085461
486	-26.81383	-199.963	173.1491	1.169264
492	-27.80239	-201.0231	173.2208	1.105339
498	-33.79406	-206.0676	172.2736	1.831393
504	-35.77697	-209.2072	173.4302	0.8951277
510	-31.97781	-204.8303	172.8525	1.411813
516	-31.85301	-204.513	172.66	1.557009
522	-32.76752	-206.071	173.3034	1.027474
528	-31.13263	-203.8634	172.7308	1.504473
534	-40.35002	-213.7895	173.4395	0.8845398
540	-41.66458	-214.6525	172.988	1.304614
546	-29.51864	-201.8513	172.3326	1.790615
552	-29.25403	-202.4789	173.2249	1.10159
558	-33.23984	-206.3845	173.1447	1.173158
564	-25.86522	-199.0099	173.1447	1.173158
570	-27.37604	-200.2878	172.9117	1.365554
576	-29.13696	-202.4869	173.3499	0.981174
582	-28.61857	-202.2171	173.5986	0.6541394
588	-32.48789	-205.4997	173.0118	1.285174
594	-27.8891	-200.4877	172.5986	1.601969
600	-28.18812	-201.5706	173.3825	0.9473199
606	-27.37617	-200.7587	173.3825	0.9473199
612	-24.39907	-197.6596	173.2606	1.068479
