Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-266.2333	-434.5739	168.3406	1.455912	1.576897	0.9625756	1.322587	0.8377801
6	-254.6063	-423.8128	169.2066	1.257124	1.289475	0.7362097	1.141775	0.8478467
12	-254.7519	-422.0305	167.2786	1.526991	1.840921	1.026483	2.151351	0.6078064
18	-257.2065	-425.8102	168.6037	0.05118585	1.790872	1.01721	2.037803	1.030563
24	-271.7992	-440.565	168.7658	0.02668554	1.627259	1.01721	1.386661	1.571979
30	-263.9891	-433.6909	169.7018	0.1371274	0.9485428	1.068894	1.816385	0.7966765
36	-259.7865	-430.1209	170.3344	0.2210729	0.5410992	0.7760262	1.79768	0.7493424
42	-250.9843	-421.0701	170.0859	0.6723435	0.8022245	0.7760262	1.204499	0.9467376
48	-267.1899	-436.3643	169.1744	0.2355736	2.385607	0.3801063	1.203889	1.124461
54	-260.0129	-430.1209	170.108	0.1291753	1.062704	0.3863275	1.924643	0.7186789
60	-268.0011	-435.7433	167.7422	2.038611	2.059572	0.8551539	1.123339	0.6880421
66	-260.5647	-429.7983	169.2336	0.1423244	1.608346	0.8551539	1.739531	0.9316021
72	-256.0621	-425.1094	169.0474	0.4915944	1.776097	0.8047831	1.339705	1.0668
78	-256.3164	-425.6409	169.3245	0.03170359	1.355337	1.14656	1.106926	1.454136
84	-261.48	-431.0848	169.6048	0.1767617	1.230712	0.6796988	1.783838	1.010374
90	-257.6764	-426.1099	168.4335	0.7343203	1.537815	0.8536262	2.144221	0.7738606
96	-261.759	-430.2974	168.5384	1.93768	0.8835024	0.607756	1.439893	1.065522
102	-266.7116	-434.5421	167.8305	0.8299604	2.499281	1.009218	1.712211	0.7320182
108	-255.823	-424.1691	168.3461	0.5383566	2.601926	0.5080662	1.924834	0.621306
114	-264.488	-434.2357	169.7476	0.4528901	0.6702823	1.158993	1.45127	1.003231
120	-262.8832	-430.8535	167.9704	1.440227	1.164616	1.46245	1.72712	0.6677517
126	-267.8321	-434.61	166.7778	1.933047	1.505025	1.121284	2.396131	0.7272405
132	-267.171	-436.9755	169.8045	0.08980323	0.9248573	0.9407753	1.401389	1.295385
138	-271.2881	-440.4092	169.1211	0.3232571	1.920492	0.7617026	1.265647	1.143632
144	-271.9787	-441.1833	169.2047	0.2824423	1.162936	0.8760523	0.6936474	1.97798
150	-282.278	-448.7491	166.4711	0.9618893	3.432788	1.824909	1.511518	0.7265032
156	-264.3383	-431.2454	166.9071	1.243261	2.142195	1.300616	2.291166	0.5714387
162	-262.695	-430.3717	167.6767	0.9585285	2.561475	0.942318	1.621466	0.906763
168	-258.566	-427.1641	168.598	0.3760978	1.415566	1.091803	2.144666	0.8649816
174	-253.1699	-422.8245	169.6546	0.5481964	0.7962568	0.5237077	2.144666	0.7465981
180	-255.7438	-424.0159	168.2721	1.206358	2.336124	0.6047783	1.48508	0.5499066
186	-261.89	-430.3408	168.4508	1.391849	0.9995498	0.728419	2.224629	0.5084029
192	-258.0622	-427.0331	168.9709	0.009282524	1.48636	1.03384	2.224629	0.7381771
198	-262.5259	-431.3754	168.8494	0.005436809	2.165281	0.5922895	2.224629	0.6472636
204	-254.5218	-424.1423	169.6205	0.03248367	1.504151	0.9350615	1.583847	0.8089225
210	-261.4809	-430.6474	169.1665	0.08567013	1.556848	0.5736127	2.316989	0.7459045
216	-253.7178	-423.4535	169.7357	0.008248819	1.445854	0.6206243	1.713128	0.9621381
222	-246.3829	-416.2808	169.8978	0.1397638	1.385638	0.6206243	1.169902	1.244121
228	-246.1415	-414.0283	167.8868	2.07483	1.320841	0.7051566	1.174376	1.292778
234	-254.1799	-423.8733	169.6935	0.06229673	1.088197	1.353253	1.227235	1.071608
240	-245.3421	-415.6805	170.3385	0.2977823	0.7380342	0.653372	1.469919	0.9797008
246	-243.9663	-413.536	169.5697	0.06762412	1.630725	0.6884148	1.79496	0.6990824
252	-250.8647	-421.1463	170.2816	0.166073	0.7939423	0.7702453	1.472825	1.004039
258	-261.7225	-431.8125	170.09	0.5019292	0.9235406	0.5790495	0.8455378	1.450769
264	-261.3397	-430.6604	169.3207	0.7436096	1.080019	0.7013872	1.696134	0.943169
270	-262.2614	-430.4566	168.1952	1.919359	1.277419	0.4762929	1.696134	0.864465
276	-279.1969	-447.0879	167.891	1.919359	1.85845	0.329748	1.4907	0.864465
282	-264.618	-433.3747	168.7567	1.587452	0.9017109	0.5357318	1.310376	1.323199
288	-262.8477	-431.8543	169.0065	0.3620235	2.007337	0.5869876	1.586756	0.9893079
294	-257.3793	-427.1557	169.7763	0.3737037	1.638186	0.4681303	1.231912	0.9664465
300	-257.4019	-427.1974	169.7955	0.4405356	1.093336	0.7949231	0.9710554	1.347101
306	-261.0707	-428.8987	167.8279	1.257448	2.704841	0.8228693	1.328605	0.7146744
312	-261.1317	-427.7308	166.5991	1.742498	2.704841	1.102474	1.543613	1.015706
318	-256.8066	-426.8195	170.0129	0.7647082	0.6076904	0.9887332	1.190728	0.9055949
324	-253.7532	-422.4302	168.677	1.17802	1.705324	0.9887332	1.063134	0.9055949
330	-258.1524	-426.7827	168.6303	1.515284	1.503898	0.3247997	1.615812	0.6545122
