Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-465.5174	-634.4644	168.947	0.00786933	0.00315334	0.00906465	0.0121044	0.00134531	0.00053276	0.0330665	0.0456404	0.0262695	0.0526519	0.060606	0.106285	0.0291558	0.0115956	0.0851127	0.079215	0.0538686	0.0286365	0.0314439	0.0123511	0.072149	0.0264801	0.0214772	0.00994256	0.00647751	0.0194434	0.011743	0.00937108	0.00427324	0.00529668	0.0200363	0.0111749	0.00592322	0.0639521	0.00114	0.0143315	0.0290515	0.040846	0.0115854	0.0711631	0.0413598	0.00298734	0.0256082	0.028727	0.00620222	0.00365442	0.0523133	0.00783246	0.0178047	0.00988733	0.0145502	0.0305767	0.114163	0.0208802	0.00716296	0.0287074	0.0252333	0.0297558	0.0100944	0.0137408	0.0376971	0.041373	0.104525	0.00544538	0.00912279	0.0537288	0.0136982	0.0254434	0.0880151	0.0439414	0.0852696	0.0263841	0.0230693	0.129936	0.000532634	0.00394587	0.0235956	0.0174932	0.104919	0.0898613	0.021389	0.0267871	0.00390813	0.0493058	0.0499554	0.0993879	0.0630676	0.0123152	0.0200657	0.0844433	0.0047786	0.0021942	0.00432171	0.0594842	0.108077	0.0842625	0.0263998	1.084485	0.00239538	0.000959859	0.00275923	0.00368452	0.000409505	0.000162169	0.0100653	0.0138927	0.0079963	0.016027	0.0184482	0.0323525	0.00887486	0.00352965	0.0259079	0.0241126	0.0163973	0.00871682	0.00957136	0.00375962	0.0219618	0.00806041	0.00653754	0.00302646	0.00197172	0.00591848	0.0035745	0.00285251	0.00130075	0.00161228	0.00609894	0.00340158	0.001803	0.0194667	0.000347011	0.00436243	0.00884313	0.0124333	0.00352654	0.0216617	0.0125897	0.000909331	0.007795	0.00874435	0.00188792	0.00111239	0.0159239	0.00238416	0.00541966	0.00300965	0.00442901	0.00930739	0.0347505	0.00635581	0.00218037	0.00873837	0.00768089	0.00905751	0.00307268	0.00418262	0.0114748	0.0125937	0.0318167	0.00165754	0.00277693	0.0163548	0.00416967	0.00774484	0.0267913	0.0133755	0.0259556	0.00803117	0.00702218	0.0395518	0.000162131	0.0012011	0.00718238	0.00532485	0.0319369	0.0273533	0.00651071	0.00815385	0.00118961	0.0150084	0.0152062	0.0302532	0.0191974	0.0037487	0.0061079	0.0257041	0.00145458	0.000667902	0.00131551	0.0181067	0.0328982	0.0256491	0.00803596	3.285207
36	-481.685	-651.3944	169.7094	0.00253223	0.0160342	0.00795789	0.00791217	0.0240863	0.00769262	0.0144267	0.0478033	0.0155527	0.0678992	0.0702511	0.106741	0.0194808	0.00915926	0.0145618	0.0217076	0.0457713	0.00420529	0.0310232	0.00178058	0.0131986	0.0441931	0.0199648	0.0123595	0.0192458	0.0113013	0.0166727	0.0197133	0.0526076	0.00450899	0.0191274	0.0236512	0.0475183	0.0418618	0.00137287	0.0208416	0.028113	0.0442406	0.00354069	0.060042	0.0263529	0.000990767	0.0271446	0.0864896	0.0377965	0.00853862	0.012825	0.00141525	0.0135951	0.00552683	0.0134948	0.0479281	0.0973533	0.000244959	0.0171834	0.0287318	0.0211055	0.0314176	0.00314056	0.0406129	0.0246531	0.0248613	0.0608827	0.00164872	0.0169448	0.0148767	0.0314227	0.0234439	0.0367988	0.00665739	0.0491005	0.0315557	0.0107884	0.0718402	0.000396836	0.00827385	0.00400026	0.0691724	0.10023	0.0380619	0.0375512	0.0122624	0.061233	0.0877122	0.0388282	0.0233748	0.0205167	0.0289234	0.0322362	0.0321403	0.00446599	0.0587148	0.00150638	0.0214197	0.122762	0.0586851	0.00641934	1.071867	0.000892602	0.00565201	0.00280513	0.00278902	0.00849035	0.00271162	0.00508538	0.0168505	0.00548227	0.0239343	0.0247633	0.0376259	0.00686692	0.00322861	0.00513298	0.00765185	0.0161342	0.00148235	0.0109356	0.000627649	0.00465248	0.0155779	0.00703752	0.00435667	0.0067841	0.00398368	0.00587707	0.00694887	0.018544	0.00158941	0.00674236	0.00833697	0.01675	0.0147562	0.000483932	0.00734662	0.00990975	0.0155947	0.00124808	0.0211646	0.00928933	0.000349242	0.0095684	0.0304873	0.0133232	0.00300984	0.00452077	0.000498871	0.00479221	0.00194819	0.00475686	0.0168945	0.0343167	8.63472e-05	0.00605709	0.0101279	0.00743964	0.0110746	0.00110704	0.0143159	0.00869013	0.00876354	0.021461	0.000581168	0.00597297	0.005244	0.0110764	0.00826389	0.0129715	0.00234671	0.0173078	0.0111233	0.00380289	0.0253235	0.000139884	0.00291651	0.00141008	0.024383	0.0353307	0.0134167	0.0132367	0.00432247	0.0215844	0.0309183	0.0136868	0.00823955	0.00723209	0.0101954	0.0113632	0.0113294	0.00157425	0.0206968	0.000530995	0.00755038	0.0432733	0.0206863	0.0022628	2.836904
72	-484.6767	-654.3843	169.7076	0.0059372	0.0128617	0.00947975	0.0332584	0.0218255	0.00741319	0.0216866	0.0475918	0.000184362	0.0307909	0.0209952	0.0662373	0.0442743	0.0112312	0.0556841	0.0222232	0.069494	0.0154029	0.0450843	0.0177845	0.0344349	0.0251084	0.00668248	0.00167104	0.027548	0.0225679	0.00407156	0.00894681	0.045706	0.00841283	0.0267935	0.0289179	0.0217668	0.0137786	0.00757099	0.0374407	0.0194856	0.0288348	0.0180749	0.0213588	0.0563827	0.00269623	0.00249311	0.112938	0.0134642	0.0105284	0.0856459	0.000530247	0.0420923	0.00783895	0.0483826	0.0112036	0.0587343	0.00100547	0.0031515	0.0687313	0.00919427	0.0445042	0.0306224	0.0822008	0.0415301	0.00502995	0.0590307	0.0292328	0.0525625	0.0278767	0.0847633	0.0227307	0.0313129	0.0248137	0.0503943	0.033126	0.00651642	0.098746	0.0212228	0.0102152	0.0171472	0.0265682	0.0261886	0.0091867	0.0318831	0.0136803	0.0105583	0.053198	0.0248337	0.00985808	0.00259588	0.0157957	0.0276592	0.0623011	0.0239857	0.0317792	0.0097653	0.0602599	0.0347503	0.0618471	0.0307192	1.060949	0.00208717	0.00452141	0.00333252	0.0116917	0.00767256	0.00260604	0.00762373	0.0167305	6.48109e-05	0.0108242	0.00738066	0.0232851	0.0155642	0.00394823	0.0195753	0.00781238	0.02443	0.00541476	0.015849	0.00625198	0.0121053	0.00882664	0.00234917	0.000587439	0.00968425	0.00793353	0.00143132	0.00314517	0.0160675	0.00295746	0.00941903	0.0101658	0.00765193	0.00484373	0.00266151	0.0131619	0.00684998	0.0101366	0.00635407	0.00750849	0.0198208	0.000947836	0.00087643	0.0397023	0.00473323	0.00370118	0.0301081	0.000186403	0.0147972	0.00275571	0.0170085	0.00393851	0.0206475	0.000353465	0.00110788	0.0241619	0.00323216	0.0156451	0.010765	0.0288969	0.0145995	0.00176823	0.0207517	0.0102765	0.0184779	0.0097998	0.0297978	0.00799079	0.0110078	0.00872303	0.0177157	0.0116451	0.00229079	0.0347133	0.00746069	0.00359106	0.00602793	0.00933983	0.00920638	0.0032295	0.0112082	0.0048092	0.00371167	0.0187013	0.00873005	0.00346552	0.000912559	0.00555283	0.00972335	0.0219014	0.00843196	0.0111717	0.0034329	0.0211838	0.0122162	0.0217418	0.0107991	2.844618
108	-483.4796	-652.6073	169.1276	0.00389207	0.0287277	0.000726319	0.0540532	0.00633164	0.00640089	0.0214413	0.0544217	0.00989948	0.0275845	0.00750253	0.13704	0.0333198	0.00282679	0.02303	0.064881	0.0146892	0.00613316	0.049476	0.00894771	0.0184734	0.0148785	0.0585287	0.0332737	0.0358983	0.0525197	0.0273541	0.0332469	0.00453937	0.00508567	0.000427228	0.0210225	0.0319815	0.00677943	0.0288431	0.012084	0.0168138	0.0360761	0.0545463	0.0193085	0.045952	0.00812686	0.00409794	0.121166	0.00705556	0.00490509	0.03246	0.00390825	0.0459253	0.0262338	0.0333234	0.0823766	0.116923	0.00590138	0.00144976	0.0618262	0.0332184	0.0427447	0.0224757	0.00306949	0.0320155	0.0255951	0.0583349	0.0315543	0.0773709	0.0350636	0.0679224	0.0990623	0.0618986	0.00469675	0.00340253	0.00662804	0.00399856	0.0653243	0.0199735	0.00154791	0.0343026	0.0278037	0.0576649	0.00429762	0.0236759	0.0535421	0.00287841	0.0844278	0.0519886	0.00178694	0.00299938	0.0148208	0.0357054	0.0489191	0.0182076	0.0287645	0.0317792	0.103764	0.0382813	0.0198884	0.047232	1.211898	0.00125419	0.00925725	0.00023405	0.0174182	0.00204032	0.00206263	0.00690928	0.0175369	0.00319002	0.00888887	0.00241763	0.0441598	0.010737	0.00091091	0.00742121	0.0209074	0.00473348	0.00197636	0.0159432	0.00288332	0.00595288	0.00479446	0.0188604	0.0107222	0.0115679	0.016924	0.00881463	0.0107135	0.00146277	0.00163881	0.000137671	0.00677432	0.0103058	0.00218461	0.00929444	0.00389398	0.00541811	0.0116252	0.0175771	0.006222	0.0148076	0.00261881	0.00132053	0.0390445	0.00227359	0.00158062	0.01046	0.0012594	0.014799	0.0084536	0.0107382	0.0265451	0.0376776	0.00190167	0.000467171	0.019923	0.0107044	0.0137741	0.00724259	0.000989116	0.0103167	0.0082478	0.0187979	0.0101681	0.0249321	0.0112989	0.0218874	0.031922	0.0199463	0.00151349	0.00109644	0.00213583	0.0012885	0.0210502	0.00643629	0.0004988	0.0110537	0.0089595	0.018582	0.00138487	0.00762934	0.0172535	0.000927542	0.0272061	0.0167529	0.000575825	0.000966524	0.00477587	0.0115058	0.0157638	0.00586724	0.00926912	0.0102406	0.0334369	0.0123358	0.00640886	0.0152201	3.103264
144	-486.8668	-656.6765	169.8097	0.00194488	0.00498996	0.00881171	0.0224278	0.0144557	0.010419	0.0118758	0.00711598	0.0060682	0.066508	0.00402803	0.214685	0.0167932	0.0113214	0.074004	0.0558152	0.0595035	0.00761806	0.0143726	0.0472123	0.0207338	0.0106716	0.0257187	0.000283728	0.0170313	0.0312426	0.0188104	0.0495288	0.0141738	0.026097	0.000304582	0.0202621	0.0542562	0.00457722	0.0275216	0.0711982	0.0257241	0.00457584	0.0155362	0.03201	0.0597088	0.00177052	0.00394871	0.0641502	0.0154853	0.00220147	0.0340719	0.00439288	0.0352728	0.0136457	0.00828218	0.0443508	0.090585	0.00616945	0.0288635	0.0424016	0.00325715	0.0461343	0.0215579	0.000347533	0.030771	0.0405018	0.0737277	0.0119115	0.0619415	0.0288569	0.0117537	0.0698029	0.0604973	0.0179369	0.00348732	0.0191095	0.00483293	0.0499828	0.0411105	0.0116747	0.0334651	0.0295945	0.0528813	0.00922035	0.0205873	0.00949833	0.0154724	0.0191975	0.0576845	0.00665938	0.0112939	0.0762853	0.0268249	0.0195513	0.138652	0.0165568	0.0261865	0.0327063	0.0364685	0.00760718	0.0065768	0.9537681	0.000682968	0.00175228	0.00309433	0.00787577	0.00507627	0.00365873	0.00417034	0.00249886	0.00213092	0.023355	0.00141449	0.0753891	0.00589712	0.00397563	0.0259873	0.0196001	0.0208953	0.00267517	0.00504709	0.0165791	0.0072809	0.00374745	0.00903141	9.96344e-05	0.00598073	0.0109712	0.00660549	0.0173926	0.00497728	0.00916425	0.000106958	0.00711525	0.0190527	0.00160734	0.00966451	0.0250021	0.0090333	0.00160686	0.00545571	0.0112407	0.0209674	0.000621739	0.00138664	0.0225271	0.00543782	0.00077307	0.0119647	0.00154261	0.0123864	0.00479184	0.00290838	0.0155743	0.0318099	0.00216647	0.0101357	0.0148898	0.00114378	0.0162006	0.0075703	0.00012204	0.0108056	0.0142227	0.0258903	0.00418285	0.0217514	0.0101334	0.00412744	0.0245121	0.0212443	0.00629876	0.00122461	0.00671053	0.00169714	0.017552	0.0144364	0.00409971	0.0117517	0.0103924	0.0185699	0.00323783	0.00722946	0.00333545	0.00543332	0.00674142	0.0202566	0.00233852	0.00396599	0.0267884	0.00941985	0.00686567	0.0486893	0.00581412	0.0091957	0.0114852	0.0128063	0.00267135	0.00230952	2.847695
180	-474.9231	-643.3202	168.3971	0.00187321	0.00525955	0.00638793	0.0349132	0.00669334	0.00376949	0.0103979	0.0315166	0.00667468	0.0304232	0.0142972	0.120823	0.0756636	0.00638806	0.0247	0.0195921	0.0485625	0.0106884	0.0380218	0.0623518	0.0440254	0.0371103	0.0393501	0.00189899	0.0540787	0.0519242	0.0340569	0.00799964	0.0462646	0.052589	0.0053338	0.00783017	0.057145	0.031157	0.00847269	0.00880798	0.00358767	0.0164163	0.00505803	0.0591574	0.0818766	0.00347081	0.00764268	0.0437984	0.0484837	0.00590001	0.0636439	0.0146328	0.0229872	0.0354679	0.0240395	0.0179115	0.0862455	0.0246905	0.0304367	0.0692118	0.00447354	0.00255135	0.00310662	0.000649213	0.0391083	0.0138284	0.0555331	0.0239649	0.0405235	0.0117215	0.0540231	0.138859	0.0674848	0.00571801	0.082359	0.0620338	0.00959127	0.128024	0.0211857	0.0116146	0.0191862	0.0705351	0.147405	0.0226144	0.030024	0.0210083	0.0216962	0.0156757	0.0292858	0.016996	0.00481005	0.0697277	0.0181035	0.0171363	0.0586679	0.0284596	0.0170475	0.0304497	0.115561	0.00502051	0.0431885	1.648731	0.000569252	0.00159833	0.00194123	0.0106098	0.00203404	0.00114551	0.00315984	0.00957761	0.00202838	0.00924532	0.00434479	0.036717	0.0229935	0.00194127	0.0075061	0.00595385	0.0147577	0.0032481	0.0115545	0.0189481	0.0133789	0.0112775	0.0119582	0.000577086	0.016434	0.0157793	0.0103496	0.00243102	0.0140594	0.0159813	0.00162089	0.00237952	0.0173658	0.00946834	0.00257477	0.00267667	0.00109026	0.00498876	0.00153709	0.0179774	0.0248815	0.00105475	0.00232254	0.0133099	0.0147338	0.00179296	0.0193408	0.00444678	0.0069856	0.0107784	0.00730538	0.00544314	0.0262092	0.00750323	0.00924944	0.0210328	0.00135947	0.000775333	0.000944075	0.00019729	0.0118846	0.00420233	0.016876	0.00728273	0.0123147	0.00356207	0.0164171	0.042198	0.020508	0.00173765	0.0250281	0.0188515	0.0029147	0.0389053	0.00643815	0.00352958	0.00583051	0.021435	0.0447951	0.00687232	0.00912402	0.00638425	0.00659329	0.0047637	0.00889968	0.00516493	0.00146173	0.0211896	0.00550149	0.00520758	0.0178286	0.00864861	0.00518059	0.00925338	0.0351179	0.00152569	0.0131246	3.290654
216	-466.9094	-636.3735	169.4641	0.000675724	0.0125056	0.00335167	0.0232296	0.0142792	0.000756201	0.0245464	0.00915315	0.00163734	0.0421723	0.024648	0.144281	0.0242162	0.048152	0.102722	0.0153172	0.039927	0.038207	0.0344915	0.0228104	0.0371162	0.00680373	0.0317943	0.00585667	0.0212983	0.035697	0.0330436	0.026573	0.0171267	0.00337236	0.00524859	0.0680228	0.0178991	0.0364824	0.0181544	0.013916	0.00311312	0.0046735	0.0267813	0.0707853	0.0439348	0.0167412	0.00316044	0.0496782	0.00586749	0.00816228	0.0717061	0.0157042	0.00197865	0.0349077	0.0268965	0.0508386	0.0621545	0.0367283	0.00495935	0.0440981	0.0458659	0.0176027	0.0507979	0.0187486	0.0499611	0.00127963	0.0369223	0.011329	0.0183946	0.0215643	0.0154794	0.0184288	0.0423749	0.0282178	0.0289333	0.0100814	0.0285239	0.0964835	0.0220555	0.0226795	0.00413032	0.0547567	0.08729	0.0256523	0.0331834	0.0270711	0.00882131	0.0643121	0.0443268	0.02636	0.00468611	0.0333906	0.001748	0.0361092	0.0313422	0.0829991	0.0437131	0.0262501	0.00118604	0.0272039	0.0175537	1.288273	0.000236585	0.00437847	0.00117349	0.00813316	0.00499945	0.000264761	0.00859418	0.0032047	0.000573267	0.0147653	0.00862976	0.0505156	0.00847858	0.016859	0.035965	0.00536287	0.0139792	0.013377	0.0120762	0.00798639	0.0129951	0.00238212	0.0111318	0.00205054	0.00745696	0.0124982	0.0115692	0.00930375	0.00599639	0.00118073	0.00183764	0.0238161	0.00626683	0.0127732	0.00635623	0.00487226	0.00108996	0.00163628	0.00937667	0.0247833	0.0153824	0.00586141	0.00110653	0.0173933	0.00205433	0.00285778	0.0251057	0.00549835	0.000692766	0.0122219	0.00941701	0.0177996	0.0217615	0.0128593	0.00173637	0.0154396	0.0160586	0.00616305	0.0177854	0.00656427	0.0174924	0.000448024	0.0129272	0.0039665	0.00644032	0.00755008	0.00541965	0.00645228	0.0148363	0.00987963	0.0101301	0.0035297	0.00998678	0.0337808	0.00772205	0.00794054	0.00144611	0.0191714	0.030562	0.00898137	0.0116182	0.00947813	0.00308852	0.022517	0.0155197	0.00922916	0.0016407	0.0116907	0.000612011	0.0126425	0.0109735	0.0290596	0.0153048	0.00919067	0.000415256	0.00952464	0.00614591	2.856164
252	-464.7455	-633.609	168.8635	0.0171839	0.0159012	0.000651622	0.0231311	0.0158283	0.000567144	0.0204812	0.0637681	0.000576594	0.0281581	0.0299401	0.148776	0.0400138	0.00333143	0.0479781	0.0184299	0.0690415	0.0271758	0.0167134	0.0263703	0.042758	0.0368107	0.0537359	0.0241554	0.0230035	0.00174575	0.0429503	0.0145423	0.0511474	0.0174022	0.0135152	0.00547525	0.0314897	0.0274024	0.0288734	0.0179575	0.0153273	0.0107194	0.0203495	0.0960399	0.0450898	0.00374333	0.00974972	0.100622	0.00734043	0.019378	0.0732015	0.00506317	0.0559632	0.0395177	0.0132616	0.0841841	0.0304305	0.0322163	8.6265e-06	0.0751904	0.0445102	0.0259739	0.0678443	0.00428223	0.035354	0.0166001	0.0244135	0.0470627	0.0875001	0.0408275	0.058127	0.0294063	0.0580832	0.0304382	0.0116629	0.00729671	0.00104359	0.0491229	0.0322188	0.0429696	0.0124869	0.0831095	0.0773141	0.00106705	0.00840718	0.015289	0.0113849	0.121799	0.0268507	0.0607955	0.042398	0.0238339	0.0285745	0.0132447	0.0178466	0.106778	0.0569771	0.0704875	0.0169544	0.040449	0.00509915	1.074413	0.00514446	0.00476046	0.000195081	0.00692492	0.00473863	0.00016979	0.00613162	0.0190907	0.000172619	0.00842989	0.0089634	0.0445403	0.0119792	0.000997357	0.0143636	0.00551749	0.0206695	0.00813583	0.00500363	0.00789469	0.0128008	0.0110203	0.0160873	0.0072316	0.00688674	0.000522639	0.0128583	0.00435365	0.0153124	0.00520983	0.00404616	0.00163917	0.00942732	0.00820367	0.00864404	0.00537608	0.00458865	0.00320914	0.00609219	0.0287522	0.0134989	0.00112067	0.00291885	0.0301239	0.00219756	0.00580133	0.0219149	0.0015158	0.0167541	0.0118307	0.00397022	0.0252028	0.0091102	0.00964484	2.58258e-06	0.0225103	0.0133254	0.007776	0.0203111	0.001282	0.0105842	0.00496969	0.00730885	0.0140895	0.0261956	0.0122228	0.0174019	0.00880359	0.0173888	0.00911252	0.00349162	0.00218447	0.000312428	0.0147063	0.00964559	0.0128641	0.0037383	0.0248811	0.0231461	0.000319452	0.00251692	0.00457717	0.00340837	0.036464	0.0080385	0.0182008	0.012693	0.00713533	0.00855455	0.00396517	0.00534288	0.0319668	0.0170577	0.0211024	0.00507576	0.0121095	0.00152657	3.340264
288	-475.2331	-644.4624	169.2293	0.0232976	0.00265556	0.018392	0.0262187	0.0193109	0.0073016	0.020184	0.00911877	0.00833227	0.0504293	0.00853607	0.094296	0.0155943	0.00166912	0.0130201	0.0325517	0.0422805	0.0581737	0.0124931	0.0258334	0.0110899	0.0637693	0.0496122	0.00696192	0.00624769	0.0377774	0.00766096	0.0409321	0.00969855	0.010815	0.0639489	0.00591992	0.0258572	0.015264	0.0065426	0.0205987	0.0178791	0.015153	0.0186242	0.0389575	0.0264713	0.00899262	0.00917992	0.112171	0.0121774	0.00908839	0.031563	0.0170168	0.00519144	0.0316722	0.00166341	0.105307	0.0337858	0.00724949	0.000615411	0.0466524	0.0268631	0.0476442	0.109805	0.00464701	0.038916	0.0102232	0.120197	0.0218539	0.0816959	0.014731	0.0327178	0.00540933	0.0706675	0.0192781	0.0203273	0.00108201	0.0135216	0.10514	0.0680262	0.0413875	0.00350524	0.0940537	0.0455839	0.0108933	0.00701551	0.0361604	0.00588537	0.0722226	0.0349623	0.105286	0.0486338	0.0232468	0.0531468	0.0089034	0.0109143	0.0365326	0.111222	0.0193185	0.0159497	0.0463981	0.0590512	1.072872	0.00745566	0.000849831	0.0058858	0.00839049	0.00617986	0.00233665	0.00645926	0.00291818	0.00266648	0.0161383	0.0027317	0.0301765	0.00499046	0.000534149	0.00416668	0.0104172	0.0135306	0.0186167	0.00399804	0.00826718	0.00354898	0.0204074	0.0158769	0.00222795	0.00199938	0.0120895	0.00245165	0.013099	0.00310372	0.003461	0.0204648	0.00189449	0.00827479	0.00488478	0.00209375	0.00659196	0.00572166	0.00484924	0.0059601	0.0124671	0.00847132	0.00287781	0.00293775	0.0358968	0.00389699	0.00290846	0.0101008	0.00544569	0.00166136	0.0101357	0.000532324	0.0337004	0.0108121	0.00231997	0.000196943	0.0149297	0.0085967	0.015247	0.0351398	0.00148713	0.0124539	0.0032716	0.0384652	0.00699367	0.0261442	0.00471419	0.0104703	0.00173109	0.0226149	0.00616934	0.00650512	0.000346263	0.00432717	0.0336468	0.0217697	0.0132448	0.00112174	0.0300989	0.0145877	0.00348606	0.00224509	0.011572	0.00188343	0.0231126	0.0111886	0.0336934	0.0155637	0.00743942	0.017008	0.00284925	0.00349278	0.0116911	0.0355931	0.00618228	0.00510421	0.0148483	0.0188975	3.124816
324	-471.6508	-640.5648	168.914	0.0124108	0.00883317	0.0267984	0.00374456	0.0064143	0.0289495	0.0111231	0.054417	0.0371136	0.024683	0.0303162	0.128605	0.0294765	0.00314696	0.0807519	0.0283669	0.0577621	0.0310814	0.0239483	0.0094357	0.112535	0.0693185	0.00673286	0.0174543	0.0541743	0.0140622	0.0219477	0.0243896	0.0132458	0.0231501	0.00409987	0.013279	0.0371175	0.0303109	0.0443324	0.00155472	0.0109914	0.00494386	0.00781278	0.0917054	0.0448039	0.00470435	0.00196454	0.108077	0.00100066	0.00734342	0.0487573	0.0289583	0.00593762	0.0243703	0.0247243	0.0609118	0.0538389	0.0068627	0.00057052	0.0300953	0.0338334	0.014133	0.0600585	0.00176818	0.0151915	0.0479859	0.0711448	0.0311008	0.024505	0.0247998	0.0178037	0.00629516	0.073085	0.00182914	0.0231125	0.00081284	0.0528916	0.107874	0.0690079	0.0824309	0.00375696	0.0577297	0.10004	0.00923193	0.0917678	0.0300931	0.00259762	0.0198236	0.0299099	0.0117462	0.018886	0.0199206	0.0690049	0.0270048	0.0440003	0.080806	0.0754404	0.0387895	0.0231478	0.00923674	0.0108295	1.217382	0.00384606	0.00273737	0.00830474	0.00116042	0.00198777	0.00897134	0.00344702	0.0168637	0.0115014	0.00764918	0.00939488	0.0398541	0.00913467	0.00097523	0.0250247	0.00879079	0.0179003	0.00963203	0.0074215	0.00292409	0.0348743	0.0214816	0.00208649	0.00540902	0.0167884	0.00435783	0.00680153	0.00755826	0.00410483	0.00717413	0.00127053	0.00411512	0.0115026	0.00939324	0.0137384	0.000481802	0.00340621	0.00153209	0.00242115	0.0284192	0.0138846	0.00145786	0.000608803	0.0334926	0.0003101	0.0022757	0.0151097	0.00897408	0.00184005	0.00755227	0.00766197	0.0188764	0.0166845	0.00212673	0.000176802	0.00932642	0.0104849	0.00437978	0.0186119	0.000547953	0.00470779	0.0148707	0.0220475	0.00963803	0.00759402	0.00768538	0.0055173	0.00195085	0.0226488	0.000566843	0.00716247	0.000251896	0.0163909	0.0334297	0.0213853	0.025545	0.00116427	0.0178902	0.031002	0.00286094	0.0284385	0.00932575	0.000804993	0.00614326	0.00926898	0.0036401	0.00585271	0.00617331	0.0213844	0.00836871	0.0136355	0.0250415	0.0233787	0.0120207	0.00717341	0.00286243	0.00335603	3.226884
