Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-3192.388	-3358.888	166.4996	0.04112958	0.00637527	0.0264891	0.00931109	0.00913027	0.0240807	0.00366136	0.084745	0.0151923	0.00249876	0.0371809	0.0176721	0.129569	0.119366	0.0656159	0.00720321	0.0209335	0.0138177	0.0489889	0.0613033	0.0427893	0.0685318	0.0155138	0.0646409	0.0122782	0.277707	0.0227568	0.0147253	0.0115455	0.0747807	0.123446	0.00858846	0.153893	0.0843301	0.0518716	0.131424	0.0644554	0.000280673	0.065937	0.0269065	0.0124102	0.0241482	0.0607646	0.09986	0.0188452	0.0711135	0.0558165	0.0237866	0.0531377	0.129604	0.149746	0.022196	0.0476504	0.0397852	0.149366	0.0342759	0.0021648	0.024593	0.0193271	0.0113818	0.0457505	0.0522641	0.0257442	0.0809421	0.0176511	0.0673483	0.151616	0.015061	0.0314182	0.0167639	0.0699974	0.0056472	0.0291546	0.00369961	0.0192572	0.0542503	0.0647585	0.00661914	0.0623202	0.0139712	0.0659182	0.00316941	0.251795	0.127146	0.147658	0.119979	0.036181	0.0670096	0.0309092	0.0345159	0.146107	0.106841	0.0179265	0.000322342	0.0277589	0.0547721	0.0553172	0.024601	0.00122093	0.00507291	0.00178316	0.00174853	0.00461168	0.000701185	0.0162295	0.00290948	0.000478537	0.00712051	0.00338437	0.0248136	0.0228598	0.0125661	0.00137948	0.00400897	0.00264623	0.00938185	0.0117402	0.00819456	0.0131245	0.00297104	0.0123793	0.00235139	0.0531836	0.00435815	0.00282004	0.00221108	0.0143212	0.023641	0.00164477	0.0294721	0.01615	0.0099339	0.025169	0.0123438	5.37516e-05	0.0126276	0.00515285	0.00237667	0.00462462	0.011637	0.0191241	0.00360904	0.0136189	0.0106894	0.00455537	0.0101764	0.0248203	0.0286777	0.00425075	0.00912551	0.00761925	0.0286051	0.00656416	0.00041458	0.0047098	0.00370132	0.00217973	0.00876165	0.0100091	0.00493026	0.0155012	0.00338035	0.0128978	0.0290358	0.00288432	0.00601688	0.00321044	0.0134052	0.00108149	0.00558339	0.000708511	0.00368793	0.0103895	0.0124019	0.00126763	0.0119349	0.00267563	0.012624	0.000606973	0.0482211	0.0243497	0.0282779	0.0229772	0.00692901	0.012833	0.00591941	0.00661012	0.0279808	0.0204611	0.00343309	6.17315e-05	0.0053161	0.0104894	0.0105938	0.00471133	0.952982	0.986146	1.01234	1.04756	5.221672
36	-3199.069	-3365.41	166.3401	0.04394893	0.00404986	0.0320665	0.0112357	0.00121777	0.0245577	0.0101842	0.0842583	0.0257358	0.00156724	0.0289465	0.0185052	0.176612	0.163646	0.0644319	0.00120941	0.0220757	0.0154674	0.0588546	0.0535722	0.0772841	0.0639304	0.0098361	0.0970434	0.0113874	0.167718	0.0504001	0.0134516	0.0133945	0.0695233	0.0956928	0.034838	0.214115	0.0853424	0.0291832	0.0945911	0.0361904	0.00588582	0.0705195	0.034628	0.0300921	0.0338479	0.0367683	0.10834	0.0252193	0.0898499	0.0348203	0.0126532	0.074513	0.128426	0.120246	0.0452464	0.0323026	0.0537619	0.181988	0.0348118	0.0110662	0.0249616	0.0157583	0.00440506	0.010186	0.0484523	0.078448	0.0665052	0.018544	0.123396	0.154815	0.0113228	0.0182813	0.017211	0.0701282	0.0032456	0.00369381	0.0123918	0.00247361	0.0487188	0.0440875	0.00530083	0.122443	0.0306943	0.0641948	0.0112209	0.131189	0.212628	0.138735	0.0873438	0.0130255	0.034842	0.0411848	0.031597	0.13653	0.10234	0.0529549	0.00773515	0.00806521	0.0792531	0.0581023	0.0347541	0.000762936	0.00604087	0.00211664	0.000229411	0.00462632	0.00191855	0.015873	0.00484825	0.000295246	0.0054531	0.00348611	0.0332712	0.0308285	0.0121381	0.000227836	0.00415875	0.00291384	0.0110874	0.0100922	0.0145592	0.0120436	0.00185298	0.0182816	0.00214523	0.0315956	0.00949465	0.00253408	0.00252333	0.0130972	0.0180271	0.00656297	0.0403361	0.0160773	0.00549769	0.0178196	0.00681776	0.0011088	0.0132849	0.00652342	0.00566892	0.00637645	0.00692663	0.0204097	0.00475096	0.0169264	0.00655964	0.00238368	0.0140372	0.0241936	0.0226526	0.00852377	0.00608534	0.010128	0.0342839	0.00655805	0.00208471	0.0047024	0.00296864	0.000829849	0.00191889	0.00912772	0.0147785	0.0125286	0.00349342	0.0232459	0.029165	0.00213305	0.00344394	0.00324231	0.0132111	0.000611424	0.00069586	0.00233444	0.000465992	0.00917793	0.00830546	0.0009986	0.0230664	0.00578236	0.0120934	0.00211386	0.0247142	0.0400561	0.0261357	0.0164543	0.00245383	0.00656373	0.00775862	0.00595242	0.0257202	0.0192794	0.00997595	0.00145719	0.00151937	0.0149301	0.0109456	0.00654717	0.949782	0.985142	1.01312	1.05084	5.308261
72	-3191.533	-3358.022	166.4894	0.1687573	0.0192321	0.0508593	0.00260425	0.00248516	0.0158057	0.00471243	0.0831973	0.00802733	0.00584982	0.0300211	0.0224286	0.136141	0.0936397	0.0759958	0.000556533	0.0716023	0.00440457	0.101197	0.0705285	0.0860261	0.078619	0.01294	0.0201566	0.0201135	0.150344	0.0109942	0.0219438	0.0163543	0.0322879	0.141061	0.0318025	0.196678	0.0568165	0.103471	0.145739	0.0310126	0.00226975	0.02824	0.00966436	0.037285	0.043349	0.0632821	0.0589239	0.0287333	0.0591867	0.0627413	0.014574	0.0501229	0.108489	0.177042	0.0520332	0.0516461	0.051631	0.172332	0.0129175	0.00686356	0.0157681	0.0595257	0.00817579	0.0138591	0.056053	0.0282519	0.0577821	0.0173949	0.135238	0.156143	0.00910163	0.0551603	0.0114707	0.0479996	0.00295819	0.0151717	0.0438233	0.024829	0.0767717	0.0694377	0.000682955	0.0681219	0.0234652	0.0540475	0.0100888	0.183339	0.123541	0.075771	0.0811241	0.0198891	0.068111	0.0237047	0.0357603	0.141811	0.107062	0.0556972	0.0133446	0.00865507	0.0546539	0.027993	0.0279643	0.00372952	0.00986274	0.000505022	0.000481927	0.00306508	0.000913844	0.0161338	0.00155668	0.00113441	0.00582174	0.0043494	0.0264007	0.0181588	0.0147372	0.000107924	0.0138853	0.000854143	0.0196242	0.013677	0.0166823	0.0152459	0.00250935	0.00390881	0.00390045	0.029155	0.00213202	0.00425538	0.00317146	0.00626134	0.0273547	0.0061672	0.0381401	0.011018	0.0200653	0.0282619	0.00601403	0.000440155	0.00547636	0.00187413	0.00723037	0.00840632	0.0122718	0.0114266	0.00557203	0.0114776	0.0121669	0.00282621	0.00971994	0.0210383	0.0343323	0.0100904	0.0100153	0.0100124	0.033419	0.00250498	0.00133099	0.00305778	0.0115433	0.00158546	0.00268759	0.0108699	0.00547866	0.0112052	0.00337325	0.0262255	0.0302795	0.001765	0.0106968	0.00222442	0.00930817	0.000573657	0.00294213	0.0084983	0.00481489	0.0148877	0.0134655	0.00013244	0.0132103	0.00455041	0.010481	0.00195645	0.0355534	0.0239572	0.0146937	0.0157317	0.00385693	0.0132082	0.00459686	0.00693471	0.0275002	0.0207616	0.0108009	0.00258781	0.00167841	0.0105986	0.00542845	0.0054229	0.811907	0.934249	1.04033	1.19709	5.156715
108	-3198.55	-3365.183	166.6331	0.05449222	0.0135986	0.0253464	0.0117114	0.0158508	0.0196751	0.00153988	0.0781861	0.0133408	0.0018276	0.0276377	0.0142817	0.0905321	0.108115	0.0594728	0.000244905	0.0445114	0.00442825	0.106104	0.073005	0.0608023	0.0760318	0.0221005	0.0696488	0.0341385	0.205259	0.0166137	0.0228523	0.00961306	0.0613597	0.161583	0.0302916	0.175055	0.0786062	0.0552527	0.105931	0.0228841	0.0146453	0.0650591	0.0209931	0.107336	0.0299702	0.073473	0.0677417	0.0478955	0.109314	0.0562122	0.0305618	0.0425712	0.104635	0.0769983	0.0250655	0.0509838	0.0339785	0.17318	0.0528513	0.00429846	0.00207155	0.00935111	0.000604866	0.04964	0.0500965	0.024146	0.0503493	0.00848576	0.149492	0.198112	0.039022	0.0364699	0.020151	0.0482639	0.00257057	0.0244357	0.0163081	0.0114266	0.0430631	0.045907	0.00726905	0.0823308	0.0394839	0.0493918	0.0231014	0.188874	0.0975653	0.0302768	0.0792239	0.0124238	0.0435705	0.0446451	0.0689208	0.0919663	0.1168	0.0493784	0.0415409	0.00650267	0.019735	0.0871743	0.0250585	0.00264543	0.00493082	0.00227831	0.00308357	0.00382754	0.000299564	0.0152101	0.00259528	0.000355537	0.00537656	0.00277833	0.0176119	0.0210324	0.0115697	4.76432e-05	0.00865913	0.000861461	0.0206412	0.0142022	0.0118283	0.014791	0.00429938	0.0135493	0.00664122	0.0399306	0.00323199	0.00444563	0.0018701	0.0119368	0.0314339	0.00589286	0.0340548	0.0152919	0.0107487	0.0206075	0.00445182	0.00284906	0.0126564	0.00408395	0.0208808	0.00583033	0.0142933	0.0131783	0.00931747	0.0212656	0.0109354	0.00594543	0.00828169	0.0203555	0.0149791	0.00487618	0.00991826	0.00661009	0.03369	0.0102816	0.000836212	0.000402995	0.00181914	0.000117669	0.00965685	0.00974564	0.0046973	0.00979484	0.0016508	0.0290817	0.0385403	0.00759125	0.00709476	0.00392013	0.00938915	0.000500072	0.00475365	0.00317254	0.00222289	0.00837739	0.00893064	0.0014141	0.0160164	0.00768111	0.00960856	0.0044941	0.0367431	0.0189801	0.00588998	0.015412	0.0024169	0.0084761	0.00868515	0.0134077	0.0178909	0.0227219	0.00960596	0.00808127	0.00126501	0.00383919	0.0169587	0.00487482	0.937846	0.981328	1.01601	1.06311	5.140396
144	-3193.76	-3360.185	166.4256	0.112019	0.00655328	0.0518505	0.0168447	0.000765413	0.00634665	0.00430615	0.157757	0.00632075	0.00123353	0.0250134	0.00772499	0.0951637	0.149193	0.0321979	0.0192016	0.0206565	0.00433312	0.108225	0.0733354	0.0425169	0.0541206	0.00797564	0.0144573	0.00464511	0.229459	0.0279597	0.0205067	0.0200659	0.0208999	0.104463	0.00839243	0.143839	0.079881	0.0448996	0.120579	0.0433688	0.00632672	0.0379796	0.0568797	0.054642	0.0188318	0.0896871	0.0465625	0.0460496	0.0672616	0.0483234	0.012636	0.0531856	0.12061	0.100413	0.0375985	0.0176827	0.0507958	0.150652	0.051254	0.0204278	0.0183372	0.00561018	0.00186046	0.0512904	0.082906	0.0528311	0.086375	0.0122332	0.156187	0.227165	0.0110487	0.0288532	0.0323206	0.0331023	0.00572159	0.0301126	0.049191	0.00796083	0.0170278	0.0700725	0.00996305	0.121939	0.0209253	0.0802159	0.00221014	0.140545	0.127741	0.071663	0.0664052	0.0273667	0.0984547	0.0342911	0.0763568	0.135931	0.120672	0.0343077	0.0356025	0.00168022	0.0183251	0.109201	0.046544	0.0012546	0.00992658	0.00322485	0.000146535	0.00121504	0.000824397	0.030202	0.00121008	0.000236154	0.00478871	0.00147892	0.0182187	0.0285624	0.00616417	0.00367607	0.00395461	0.00082956	0.0207192	0.0140398	0.00813969	0.0103612	0.00152691	0.00276779	0.000889288	0.0439291	0.00535278	0.00392593	0.00384153	0.00400121	0.0199991	0.0016067	0.0275374	0.0152929	0.00859586	0.0230844	0.00830278	0.00121123	0.00727105	0.0108894	0.010461	0.00360528	0.0171702	0.00891422	0.00881601	0.012877	0.00925133	0.00241911	0.0101822	0.0230904	0.0192236	0.00719809	0.00338529	0.00972467	0.0288417	0.00981238	0.00391083	0.00351059	0.00107405	0.000356178	0.00981934	0.015872	0.0101143	0.0165362	0.00234201	0.0299015	0.04349	0.00211524	0.00552383	0.00618765	0.00633731	0.00109538	0.00576493	0.00941743	0.00152407	0.00325991	0.0134151	0.00190739	0.0233448	0.00400606	0.015357	0.000423123	0.0269069	0.0244556	0.0137196	0.012713	0.00523925	0.0188488	0.0065649	0.0146182	0.0260234	0.0231021	0.00656807	0.00681596	0.000321671	0.00350826	0.0209061	0.00891068	0.873598	0.958901	1.02986	1.13042	5.2234
180	-3195.828	-3362.167	166.3394	0.1652533	0.00321819	0.0410731	0.00479746	0.00485315	0.00020897	0.006447	0.10279	0.0243156	0.000257706	0.0167341	0.0793472	0.114381	0.105186	0.0737308	0.0300439	0.0610115	0.01179	0.105013	0.0750697	0.0704695	0.0649181	0.0175066	0.0293808	0.0215305	0.202685	0.0154892	0.0149762	0.0318933	0.0694896	0.12795	0.00545335	0.142304	0.111547	0.0553524	0.169698	0.0447985	0.0285435	0.0668778	0.0200162	0.0665362	0.0443441	0.0499881	0.0687823	0.032141	0.0412136	0.0432191	0.0286296	0.0741157	0.100543	0.0854752	0.00973496	0.0235234	0.0302149	0.0925825	0.0505186	0.0130698	0.0215132	0.0214232	0.0146912	0.0793349	0.0980405	0.0618884	0.0666539	0.00600771	0.0633132	0.196463	0.0329363	0.0284175	0.0106337	0.0255606	0.00777108	0.00786935	0.0361384	0.0267495	0.0444965	0.0618911	0.00802594	0.0937473	0.0482493	0.029919	0.0104446	0.177305	0.126099	0.106491	0.0811197	0.0210921	0.0486956	0.0187135	0.0348648	0.175387	0.11912	0.0665059	0.0274539	0.0145254	0.0205355	0.0318137	0.0439448	0.000613967	0.00783594	0.000915261	0.000925886	3.98673e-05	0.00122996	0.0196103	0.00463895	4.91653e-05	0.00319254	0.0151379	0.0218217	0.0200674	0.0140664	0.00573179	0.0116398	0.00224931	0.0200345	0.0143218	0.0134442	0.0123851	0.00333991	0.00560528	0.00410759	0.0386684	0.00295504	0.00285716	0.00608462	0.0132573	0.0244104	0.00104039	0.0271488	0.0212809	0.0105602	0.0323751	0.00854668	0.00544554	0.012759	0.0038187	0.0126938	0.00845998	0.00953674	0.0131223	0.00613188	0.00786275	0.00824535	0.00546196	0.0141398	0.0191816	0.016307	0.00185724	0.0044878	0.00576441	0.0176629	0.00963795	0.00249346	0.0041043	0.00408712	0.0028028	0.0151355	0.0187042	0.0118071	0.0127163	0.00114615	0.0120789	0.0374813	0.0062836	0.0054215	0.0020287	0.00487646	0.00148257	0.00150132	0.0068945	0.00510329	0.00848905	0.0118076	0.00153119	0.0178852	0.00920501	0.00570797	0.00199262	0.0338264	0.0240573	0.0203165	0.015476	0.00402396	0.00929017	0.00357017	0.00665153	0.0334604	0.0227258	0.012688	0.00523768	0.00277117	0.00391776	0.00606943	0.00838381	0.815663	0.93584	1.03977	1.19297	5.241628
216	-3198.594	-3365.291	166.6973	0.001191709	0.00599375	0.0181863	0.00766523	0.000630846	0.00094567	0.0166489	0.0986699	0.0176885	0.0026614	0.0307685	0.0190281	0.113524	0.108234	0.0364442	0.0492288	0.042303	0.0372577	0.0955479	0.0843121	0.0769981	0.0889353	0.0147571	0.0622391	0.0055588	0.202741	0.0357819	0.00613938	0.0186513	0.073996	0.167487	0.0208822	0.135767	0.137992	0.0545263	0.114533	0.0371967	0.00152315	0.111841	0.0155424	0.0183498	0.0453032	0.0566784	0.0692144	0.0504217	0.0664277	0.061765	0.0287495	0.061164	0.109079	0.0809061	0.0206986	0.0277151	0.0231831	0.108676	0.0438526	0.00389273	0.0200808	0.0168062	0.0107223	0.0851082	0.057568	0.0680085	0.036768	0.00832673	0.13852	0.152372	0.0129854	0.0491152	0.0226889	0.014924	0.00720584	0.0056183	0.0554136	0.0298772	0.0195894	0.0398949	0.00392764	0.0644886	0.0242916	0.0630937	0.000736665	0.16916	0.125777	0.0770927	0.079576	0.0229193	0.0393333	0.0357326	0.0298644	0.118867	0.119663	0.0285567	0.0440313	0.0269003	0.00603336	0.0514964	0.106344	0.00116738	0.00354205	0.00149292	0.000122867	0.000184184	0.00324263	0.0192175	0.00344511	0.000518349	0.00599263	0.00370602	0.0221105	0.0210802	0.00709807	0.00958806	0.00823915	0.00725652	0.0186094	0.0164211	0.0149966	0.0173215	0.00287417	0.012122	0.00108266	0.039487	0.00696908	0.00119574	0.00363262	0.0144119	0.0326206	0.00406713	0.0264427	0.026876	0.0106198	0.022307	0.00724464	0.000296657	0.0217828	0.00302713	0.0035739	0.0088235	0.011039	0.0134806	0.0098204	0.0129378	0.0120297	0.0055994	0.0119126	0.0212448	0.0157577	0.00403137	0.00539795	0.00451526	0.0211663	0.00854098	0.000758169	0.00391104	0.00327327	0.00208834	0.0165761	0.0112123	0.0132457	0.00716114	0.00162176	0.0269788	0.0296768	0.0025291	0.00956594	0.00441901	0.00290668	0.00140345	0.00109425	0.0107926	0.00581904	0.00381534	0.00777014	0.000764968	0.0125601	0.00473116	0.0122885	0.000143477	0.0329465	0.0244969	0.015015	0.0154987	0.00446388	0.00766076	0.00695948	0.00581656	0.0231512	0.0233063	0.00556186	0.00857576	0.00523924	0.00117509	0.0100297	0.0207122	0.998629	0.99962	1.00038	1.00137	5.134383
252	-3194.408	-3361.113	166.7046	0.07810653	0.00456377	0.0273504	0.0075103	0.00402062	0.000270742	0.00805441	0.103134	0.0120661	0.00648983	0.0205055	0.0469054	0.113389	0.114219	0.0293418	0.0197916	0.0370075	0.0299804	0.11229	0.0434752	0.0408252	0.0732696	0.0179288	0.0350256	0.00742232	0.191235	0.0116853	0.00420307	0.00220729	0.048843	0.123756	0.0115818	0.142045	0.0987611	0.0372545	0.135867	0.0120788	0.0156305	0.0928455	0.00466888	0.0782288	0.0671367	0.0592992	0.0661931	0.0508103	0.0752153	0.0256114	0.00985946	0.072576	0.14258	0.0655553	0.0213143	0.0614925	0.0567485	0.165271	0.0103006	0.00991465	0.0347523	0.00148687	0.0183072	0.0529605	0.0389041	0.0542709	0.065491	0.0431152	0.158861	0.188165	0.0384259	0.0248543	0.0441741	0.0274294	0.0110473	0.0160393	0.0303351	0.00824526	0.0730475	0.0559096	0.0150495	0.112021	0.0311556	0.0764565	0.00206649	0.112905	0.154612	0.0540002	0.0527379	0.0764617	0.0749825	0.0203223	0.016462	0.134189	0.104918	0.00824701	0.0338008	0.0292215	0.00549188	0.0291785	0.0720184	0.000897016	0.00537576	0.00147616	0.000790258	5.32147e-05	0.00158311	0.020271	0.0023716	0.00127559	0.00403038	0.00921933	0.0222867	0.02245	0.00576717	0.00389008	0.00727387	0.00589269	0.0220708	0.00854512	0.00802426	0.0144012	0.00352394	0.00688434	0.00145887	0.0375874	0.00229677	0.00082612	0.000433846	0.00960016	0.0243244	0.00227642	0.0279191	0.0194116	0.00732243	0.0267048	0.0023741	0.00307219	0.0182489	0.000917675	0.015376	0.0131958	0.0116554	0.0130103	0.00998684	0.0147837	0.00503395	0.00193789	0.0142649	0.0280244	0.012885	0.00418935	0.0120864	0.011154	0.0324842	0.0020246	0.00194874	0.00683061	0.000292246	0.00359831	0.0104095	0.00764665	0.010667	0.0128723	0.00847435	0.0312244	0.0369841	0.00755267	0.00488514	0.00868248	0.00539129	0.00217136	0.00315255	0.0059624	0.00162062	0.0143576	0.0109891	0.00295801	0.0220178	0.00612367	0.0150276	0.000406172	0.0221917	0.0303893	0.0106138	0.0103657	0.0150287	0.0147379	0.00399437	0.00323562	0.0263751	0.0206219	0.00162096	0.0066436	0.00574352	0.00107944	0.00573508	0.0141553	0.911285	0.972449	1.02208	1.09068	5.087726
288	-3197.202	-3363.812	166.6101	0.086532	0.007818	0.0424782	0.00532854	0.0062508	6.33593e-05	0.00706181	0.0947913	0.00594823	0.0136561	0.0392482	0.042946	0.102153	0.110111	0.0394092	0.013396	0.0400658	0.0137446	0.0843249	0.0809068	0.0605114	0.0698645	0.0366889	0.0444265	0.00576726	0.175023	0.0333943	0.0230684	0.00215495	0.0537129	0.115058	0.0103751	0.206155	0.137289	0.0665481	0.163777	0.00934816	0.0126703	0.0604902	0.0321747	0.0543145	0.0519868	0.0484301	0.028609	0.0495064	0.0913492	0.0504428	0.0131527	0.076995	0.135939	0.130441	0.0332158	0.0255158	0.0307046	0.126744	0.00998787	0.0233629	0.00510044	0.0238867	0.00671909	0.0794442	0.0772445	0.0529572	0.0983493	0.00783378	0.128221	0.173391	0.00565408	0.0332495	0.0365198	0.0465342	0.00682676	0.00359584	0.0152337	0.00994356	0.039176	0.0601882	0.0105369	0.0691765	0.0257568	0.0762038	0.0292598	0.111256	0.107751	0.0714229	0.148945	0.0463291	0.0120271	0.0409066	0.0182355	0.111187	0.162411	0.00422421	0.00762275	0.00700008	0.0274496	0.085576	0.00313943	0.00152238	0.00827168	0.00103761	0.0012172	1.23378e-05	0.00137513	0.0184585	0.00115828	0.00265921	0.0076427	0.00836276	0.0198921	0.0214416	0.00767405	0.00260858	0.00780191	0.00267646	0.0164204	0.0157548	0.0117832	0.0136045	0.00714433	0.00865107	0.00112304	0.0340818	0.00650278	0.00449205	0.000419629	0.0104594	0.022405	0.00202032	0.0401441	0.0267339	0.0129587	0.0318918	0.00182034	0.00246725	0.0117791	0.0062653	0.0105765	0.0101233	0.00943067	0.00557096	0.00964026	0.0177882	0.00982259	0.0025612	0.014993	0.026471	0.0254005	0.00646803	0.00496862	0.00597902	0.0246805	0.00194491	0.00454939	0.000993196	0.0046514	0.00130839	0.01547	0.0150416	0.0103122	0.0191513	0.00152545	0.0249681	0.0337639	0.001101	0.00647459	0.00711141	0.0090615	0.00132936	0.000700208	0.00296643	0.00193628	0.00762864	0.0117203	0.00205183	0.0134706	0.00501557	0.014839	0.0056977	0.0216645	0.0209821	0.013908	0.0290037	0.00902155	0.002342	0.00796565	0.00355095	0.0216511	0.0316258	0.000822571	0.00148436	0.00136311	0.00534519	0.016664	0.000611334	0.901869	0.969169	1.02411	1.10054	5.135382
324	-3192.728	-3358.837	166.1082	0.1232093	0.00744053	0.0251637	0.0108735	0.00636871	0.000459433	0.00179432	0.12632	0.00929484	0.00169541	0.0372709	0.0397774	0.116223	0.120518	0.0392565	0.018298	0.0461389	0.0138498	0.0636444	0.0523316	0.0695456	0.0482342	0.0266587	0.00321834	0.00688577	0.264418	0.0252585	0.0118736	0.00440081	0.044571	0.176324	0.00375388	0.134314	0.0966333	0.0425143	0.186334	0.0263682	0.00995635	0.0558192	0.0501092	0.0955466	0.0224256	0.0588689	0.080514	0.0585785	0.120661	0.0598883	0.0243428	0.0363166	0.123142	0.135407	0.0398196	0.0793668	0.0568422	0.147271	0.00538501	0.0174893	0.0235618	0.013395	0.0234562	0.0636879	0.0293763	0.0816049	0.0893577	0.00912849	0.0762361	0.243685	0.0247387	0.0257571	0.0241499	0.0661008	0.010145	0.0244332	0.0254955	0.00203152	0.0267232	0.00696175	0.0648119	0.12306	0.00833897	0.0684509	0.00513944	0.132361	0.128196	0.135205	0.0724871	0.0550371	0.0311104	0.025579	0.0366233	0.150627	0.107659	0.0274866	0.0355566	0.0130222	0.0235987	0.0549814	0.0172876	0.00137981	0.0046665	0.00201643	0.00118105	8.51999e-05	0.000332748	0.0234255	0.00172369	0.000314407	0.00691171	0.00737654	0.0215531	0.0223495	0.00727993	0.00339327	0.00855625	0.00256837	0.0118026	0.00970466	0.0128969	0.00894481	0.00494374	0.000596827	0.00127694	0.0490352	0.00468408	0.0022019	0.000816111	0.00826548	0.0326985	0.00069614	0.0249079	0.0179202	0.00788408	0.0345549	0.00488987	0.00184636	0.0103514	0.00929253	0.0177187	0.00415872	0.010917	0.014931	0.0108631	0.022376	0.011106	0.00451426	0.00673474	0.0228361	0.0251107	0.00738437	0.0147182	0.0105411	0.0273108	0.000998626	0.00324331	0.00436943	0.00248405	0.00434985	0.0118106	0.0054477	0.0151333	0.016571	0.00169284	0.0141376	0.0451903	0.00458767	0.00477653	0.00447849	0.0122581	0.00188134	0.00453102	0.00472802	0.000376736	0.0049557	0.00129102	0.0120191	0.0228209	0.00154642	0.0126939	0.000953087	0.0245458	0.0237733	0.0250732	0.0134424	0.0102064	0.00576928	0.0047435	0.00679162	0.027933	0.0199648	0.00509726	0.00659381	0.0024149	0.00437627	0.010196	0.00320591	0.86129	0.954231	1.03218	1.14356	5.392421
