Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-340.9007	-501.6161	160.7154	0.133704	6.148223	2.946131	4.305853
6	-335.4783	-494.8161	159.3378	0.1436968	5.400897	3.384045	5.026322
12	-342.121	-501.087	158.9661	0.1439133	5.432068	2.600186	5.655235
18	-333.8041	-493.0628	159.2588	0.1739609	3.704547	1.946631	6.357821
24	-338.6474	-499.3629	160.7155	0.1616443	3.704547	2.576392	5.222337
30	-340.7914	-496.7165	155.9251	0.1494788	4.097446	2.126671	7.938974
36	-338.0145	-496.7066	158.6921	0.1585349	4.244297	1.414186	6.786004
42	-343.5223	-500.2132	156.6909	0.1539493	4.770075	0.8902907	7.986013
48	-348.1332	-505.1268	156.9935	0.1554643	4.770075	2.03346	7.211341
54	-355.4749	-516.1144	160.6395	0.1533179	6.902619	3.093847	4.065014
60	-343.3611	-502.4705	159.1094	0.1786189	4.185857	2.278401	6.098708
66	-345.0805	-507.7946	162.7141	0.2732444	3.53442	2.144924	4.344734
72	-344.0378	-502.4417	158.4039	0.1371146	5.622613	2.094354	6.191188
78	-342.3297	-501.593	159.2633	0.1371146	4.396841	2.504243	5.848207
84	-338.4061	-498.5213	160.1152	0.1379717	3.965314	1.879451	5.860756
90	-324.0734	-482.9088	158.8354	0.1704298	4.894055	1.637971	6.386961
96	-316.5747	-473.8913	157.3167	0.1337361	5.473503	1.479608	7.152498
102	-329.273	-486.3042	157.0312	0.1330223	3.998408	1.74402	7.59251
108	-328.6245	-486.12	157.4955	0.1235681	4.165193	1.544257	7.403148
114	-330.2511	-490.5251	160.274	0.1235681	3.532901	3.552017	5.007561
120	-336.7724	-499.326	162.5536	0.2024661	4.136838	3.224806	3.648925
126	-328.781	-489.2612	160.4802	0.2168265	4.305555	2.182052	5.341617
132	-329.6091	-488.5575	158.9485	0.1590663	4.477627	1.59213	6.47928
138	-345.5545	-505.3118	159.7573	0.1647369	4.233341	1.909597	5.939107
144	-323.4097	-485.2405	161.8307	0.1753728	3.827834	2.324025	4.692502
150	-332.6509	-492.5286	159.8777	0.1237024	7.353768	2.220582	4.89664
156	-327.8897	-489.3112	161.4216	0.1695785	3.180565	1.719431	5.489028
162	-327.1959	-488.2347	161.0389	0.1641048	5.573504	1.749618	4.930705
168	-328.3431	-486.4971	158.154	0.1530507	4.496454	1.685778	6.85568
174	-332.1501	-492.011	159.8609	0.1401035	6.487955	2.456949	4.969705
180	-343.9686	-505.2783	161.3097	0.1543904	3.71783	2.778832	4.779206
186	-329.501	-489.8223	160.3213	0.1651435	3.711817	1.885258	5.814713
192	-324.884	-486.1739	161.2899	0.3593063	4.314698	1.99778	4.913254
198	-330.2856	-488.9012	158.6156	0.1672809	3.703385	1.11288	7.159357
204	-334.6022	-494.6878	160.0856	0.1937615	4.237183	1.345546	6.050666
210	-354.4609	-511.6015	157.1406	0.1363439	6.137021	2.562189	6.491736
216	-346.6076	-503.0907	156.4831	0.153459	3.754663	1.779282	7.934794
222	-340.5661	-497.905	157.339	0.1356417	3.341817	1.891626	7.56784
228	-349.413	-510.9876	161.5746	0.1496134	3.368948	2.45685	4.938007
234	-331.334	-493.4201	162.0861	0.1751872	3.507665	2.7103	4.445095
240	-342.2911	-500.632	158.3409	0.1554432	4.415968	1.384057	6.94059
246	-334.7747	-497.2386	162.4639	0.1842943	3.08258	1.957313	4.808957
252	-342.8089	-500.398	157.5891	0.1607296	4.274054	1.787552	7.16856
258	-321.6485	-480.4503	158.8018	0.1447668	3.831255	1.787552	6.664879
264	-329.1899	-485.9552	156.7653	0.1090448	4.267239	2.08492	7.480887
270	-326.943	-484.0381	157.0951	0.1830591	3.258785	1.594107	7.861434
276	-339.0448	-494.9394	155.8945	0.3965731	4.857707	1.699809	7.824514
282	-334.7969	-497.3878	162.5908	0.1845379	2.150383	1.830593	5.197947
288	-332.0095	-493.9312	161.9217	0.2939521	2.113095	1.398869	5.760405
294	-324.459	-485.7057	161.2467	0.1552644	2.727015	2.039821	5.592799
300	-341.156	-503.3214	162.1654	0.1554424	3.698374	2.285457	4.582534
306	-327.4379	-490.8574	163.4196	0.1815088	3.136349	2.766482	3.790467
312	-322.0157	-481.4965	159.4808	0.2878088	5.348109	1.405597	5.971301
318	-334.0616	-494.2351	160.1735	0.4521649	5.348109	1.26649	5.578281
324	-337.624	-497.6751	160.0512	0.2226721	5.348109	1.618347	5.578281
330	-331.6302	-492.5093	160.8791	0.1420095	5.087738	1.733493	5.175802
336	-344.2895	-504.8816	160.5922	0.275568	3.504437	2.839566	5.152048
342	-349.1353	-508.0559	158.9206	0.5144971	2.195032	2.977123	6.378946
348	-351.3185	-511.0133	159.6948	0.6636864	4.208682	1.988626	5.66484
354	-343.1056	-504.8742	161.7686	0.3465521	3.982732	2.415608	4.527436
360	-344.8713	-502.3576	157.4863	0.1520751	4.318845	2.049883	7.073629
366	-341.4289	-500.1863	158.7574	0.1495	5.481456	2.085675	6.034264
372	-332.5584	-494.8976	162.3392	0.1585433	3.588704	2.699237	4.288559
378	-328.7	-489.4139	160.7138	0.1652068	4.47771	1.950037	5.315564
384	-336.836	-497.4712	160.6352	0.1836032	3.599137	1.934355	5.644566
390	-335.081	-492.6283	157.5473	0.1465376	4.860428	2.588331	6.592491
396	-332.7783	-495.1924	162.4141	0.1664159	3.527266	2.894522	4.153092
402	-337.2992	-500.043	162.7438	0.1675435	5.294649	2.678521	3.511422
408	-333.8497	-494.7024	160.8528	0.1310024	4.628012	2.493043	4.910548
414	-337.1896	-494.7686	157.579	0.1019922	5.170163	3.361873	6.091999
420	-343.7788	-501.324	157.5452	0.1116011	4.952214	2.88505	6.425589
426	-339.1094	-495.773	156.6636	0.1253922	4.514449	3.153921	6.877182
432	-347.4011	-504.388	156.9869	0.1321288	4.345029	2.653035	7.02051
438	-350.4258	-508.8946	158.4689	0.1488217	4.795878	2.121561	6.363487
444	-339.1008	-499.3383	160.2375	0.1691722	2.937018	1.749701	6.212361
450	-338.407	-496.9309	158.5239	0.1225456	5.590642	2.436213	5.955953
456	-332.7507	-494.8085	162.0577	0.1697634	3.927784	2.436213	4.471191
462	-328.7728	-487.2324	158.4596	0.1139378	3.927784	2.063274	6.685812
468	-337.8174	-497.3679	159.5505	0.1566571	4.450498	1.66386	6.122908
474	-330.0616	-491.7657	161.7041	0.1566571	3.317528	1.899773	5.190124
480	-329.9763	-488.8159	158.8396	0.1491868	3.829477	2.079489	6.484641
486	-335.9189	-494.0816	158.1627	0.1368266	3.634489	2.572694	6.656288
492	-337.5357	-495.6027	158.067	0.1368266	4.206969	2.023678	6.817763
498	-337.0173	-493.0545	156.0372	0.2014752	4.32436	1.876363	7.914883
504	-336.7179	-497.8476	161.1296	0.1604804	4.40445	1.876363	5.151752
510	-333.6121	-495.7623	162.1502	0.1714862	2.486259	1.876363	5.275978
516	-340.9159	-503.3157	162.3999	0.2119342	2.886248	1.43849	5.19391
522	-334.8477	-496.2192	161.3715	0.1672115	3.968495	1.63518	5.287752
528	-333.4649	-492.9808	159.516	0.3419018	5.490348	1.825989	5.653866
534	-348.2116	-509.1158	160.9043	0.4146408	3.476341	1.563979	5.616479
540	-333.5836	-495.9403	162.3567	0.2418962	3.476341	1.865657	4.741067
546	-322.1023	-482.5359	160.4335	0.1879464	5.5218	2.121312	5.061321
552	-328.8653	-490.317	161.4517	0.1811834	3.036239	1.45275	5.667022
558	-337.7219	-498.8831	161.1612	0.2587571	3.324972	1.469792	5.667022
564	-347.7697	-509.368	161.5983	0.1817483	3.843433	1.955905	5.018381
570	-342.7124	-504.441	161.7287	0.3014872	3.843433	3.185949	4.187862
576	-344.3874	-504.5338	160.1464	0.4293069	6.75569	2.145893	4.757653
582	-334.5963	-493.6776	159.0814	0.3718405	3.453468	3.143906	5.781227
588	-342.3673	-502.0783	159.7111	0.228773	4.856935	2.512255	5.409593
594	-337.9036	-497.6	159.6964	0.1380865	4.479826	2.163282	5.771792
600	-342.8561	-503.1766	160.3205	0.1575947	3.625513	1.993395	5.789716
606	-337.0757	-497.3759	160.3002	0.1443929	3.65838	2.626503	5.449291
612	-341.5112	-498.1973	156.6862	0.1237984	5.395677	3.170376	6.60695
618	-345.0929	-503.6997	158.6068	0.1237984	5.395677	2.005119	6.19728
624	-332.9985	-491.4566	158.4581	0.1443929	5.144516	1.3239	6.704688
630	-345.7493	-503.953	158.2037	0.1368366	3.307859	2.498122	6.788526
636	-344.6219	-499.9362	155.3143	0.1368366	2.826416	1.665093	8.954776
642	-349.337	-505.0035	155.6665	0.1247154	4.076988	1.665093	8.342226
648	-365.1686	-519.902	154.7334	0.1262638	5.258388	1.95219	8.342226
654	-341.2313	-498.0722	156.8409	0.1168969	5.409139	2.306918	6.989541
660	-330.7298	-490.4177	159.6879	0.3230349	4.011309	2.326577	5.73361
666	-333.4232	-494.1035	160.6803	0.1860921	4.063604	1.755566	5.560552
672	-340.0434	-499.3679	159.3245	0.2053887	4.143455	1.755566	6.264969
678	-346.7954	-509.1159	162.3205	0.2053887	3.412243	2.273448	4.576672
684	-335.7936	-495.9111	160.1175	0.1327994	5.789044	3.255697	4.563381
690	-344.9222	-503.7272	158.805	0.2004556	3.840632	1.932519	6.551535
696	-348.0715	-507.9747	159.9031	0.2526948	4.369853	2.289781	5.560109
702	-355.5176	-514.6219	159.1043	0.4012953	4.584453	2.820249	5.560109
708	-354.9453	-509.4843	154.5391	0.3185732	4.584453	2.14659	8.428926
714	-333.0722	-492.294	159.2219	0.2499944	3.7642	2.085396	6.241078
720	-342.7531	-500.5322	157.7792	0.1859611	5.464098	2.030326	6.580412
726	-337.9942	-497.5882	159.5941	0.1859611	3.323485	1.334402	6.633946
732	-335.5639	-492.505	156.9411	0.139899	3.834816	1.973924	7.566871
738	-329.0478	-488.8293	159.7815	0.1576417	4.52424	2.174238	5.694951
744	-315.2975	-474.4588	159.1613	0.1728178	3.987075	1.740251	6.429707
750	-321.452	-482.4994	161.0474	0.1514523	3.987075	2.650693	4.906979
756	-317.0872	-473.7835	156.6964	0.1175697	4.298226	2.626429	7.213247
762	-322.0105	-479.0771	157.0667	0.1175697	3.197107	2.626429	7.381498
768	-319.2989	-479.8357	160.5368	0.1175697	4.534371	2.079331	5.350787
774	-317.1904	-477.8354	160.645	0.1191252	4.714512	2.29609	5.115792
780	-327.9013	-488.6454	160.7441	0.1284191	4.010966	2.586816	5.115792
786	-326.4641	-486.0415	159.5774	0.1284191	5.251253	3.695037	4.770041
792	-324.9665	-485.5158	160.5493	0.1769295	4.504062	1.891573	5.423969
798	-325.401	-487.1205	161.7195	0.1271193	4.703328	2.917452	4.163943
804	-335.0662	-495.8556	160.7894	0.1304112	5.675832	2.88564	4.42539
810	-346.7276	-508.3217	161.5941	0.1586041	2.778187	2.88564	4.910783
816	-328.2755	-488.095	159.8195	0.1689665	4.944623	2.906934	5.139103
822	-335.6177	-498.6496	163.0319	0.1981351	2.350947	2.188345	4.655962
828	-332.4623	-492.1355	159.6732	0.1530813	4.191577	2.505791	5.678527
834	-334.1281	-495.9604	161.8323	0.1530813	2.904321	3.496802	4.387105
840	-333.2745	-494.0703	160.7958	0.1575742	2.544031	3.890371	4.893377
846	-338.4683	-500.8044	162.3361	0.1694023	4.337251	3.305979	3.680058
852	-344.2053	-507.5232	163.3179	0.1547742	2.564242	3.305979	3.7906
858	-332.9896	-491.73	158.7404	0.1349962	6.404767	3.617262	4.970996
864	-329.3869	-488.1232	158.7363	0.1271603	3.609322	2.913612	6.174206
870	-333.1976	-493.1061	159.9085	0.1603525	4.647995	2.484095	5.416023
876	-331.1831	-490.889	159.7059	0.1603525	5.114738	2.176871	5.560411
882	-321.0721	-481.3963	160.3243	0.1626967	4.592778	2.141505	5.391042
888	-317.8016	-478.8073	161.0057	0.1185748	4.706217	3.171493	4.428047
894	-322.6341	-482.1328	159.4988	0.1261493	5.048597	2.11188	5.747195
900	-329.9614	-488.7779	158.8165	0.1261493	5.048597	2.279361	6.028474
906	-330.7567	-491.6831	160.9264	0.1275037	3.958695	1.76875	5.484567
912	-324.4141	-486.589	162.1749	0.1627455	5.46211	2.636192	3.819761
918	-328.5541	-489.0542	160.5001	0.1752334	3.907404	2.3152	5.409142
924	-346.4757	-504.905	158.4293	0.1231748	3.495955	2.032293	6.859161
930	-343.5224	-504.0075	160.4851	0.2414072	6.983532	2.032293	4.682542
936	-336.1185	-497.5579	161.4393	0.1630489	4.675847	2.380221	4.61338
942	-332.1892	-492.3304	160.1413	0.1487084	4.675847	1.835545	5.642629
948	-332.9238	-491.1041	158.1803	0.1659765	3.178456	1.980381	7.111151
954	-334.2073	-493.2875	159.0802	0.1590526	4.715053	1.892876	6.173661
960	-333.4968	-493.5962	160.0994	0.1442878	2.442858	2.33161	6.183421
966	-320.0826	-481.3291	161.2465	0.1564354	3.33477	2.33161	5.198191
972	-337.1979	-494.2658	157.0679	0.1630449	4.536868	2.113222	7.19277
978	-334.6152	-494.5826	159.9674	0.1361847	3.375866	2.428245	5.844624
984	-325.1322	-487.8463	162.7141	0.1917403	4.064106	2.315743	4.10939
990	-331.2254	-493.1418	161.9164	0.1576204	4.478451	2.315743	4.44566
996	-334.9271	-497.5224	162.5953	0.1542212	2.687125	3.756803	3.894243
1002	-333.911	-495.7726	161.8616	0.1472568	3.539165	2.459645	4.716087
1008	-324.3622	-486.4892	162.1269	0.1403524	2.939901	3.657634	4.121971
1014	-318.865	-481.526	162.661	0.1420654	3.199807	3.413425	3.852571
1020	-326.0285	-486.0664	160.0378	0.1515604	5.206464	3.079842	4.856183
1026	-328.5877	-491.5826	162.9949	0.1738209	2.54748	2.211478	4.59207
1032	-329.7831	-488.8008	159.0176	0.1357718	3.728124	1.935149	6.507524
1038	-331.4174	-487.5684	156.151	0.1438074	3.4161	1.935149	8.148557
1044	-337.8305	-496.9665	159.136	0.1513593	4.242152	2.546384	5.935152
1050	-338.1519	-501.0933	162.9414	0.1796492	4.720595	1.772873	4.08472
1056	-330.1466	-491.6931	161.5466	0.1682297	3.897844	2.510437	4.727342
1062	-333.8572	-494.3762	160.519	0.1403288	5.130594	2.879503	4.727342
1068	-323.747	-483.704	159.9571	0.1521894	4.803128	2.032178	5.596222
1074	-321.7078	-482.1552	160.4475	0.1253891	4.543821	2.083845	5.390377
1080	-318.7626	-479.7493	160.9866	0.1359148	3.04558	2.784688	5.211017
