Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-2063.212	-2231.52	168.3088	1.337334	3.463778
6	-2052.83	-2222.397	169.5671	1.268161	2.754633
12	-2058.181	-2227.73	169.5498	1.405774	2.680955
18	-2063.341	-2231.174	167.8331	1.674328	3.544666
24	-2061.326	-2229.509	168.1821	1.674328	3.340506
30	-2060.468	-2230.153	169.6853	1.158411	2.749512
36	-2056.073	-2225.534	169.4615	1.382169	2.749512
42	-2057.652	-2226.118	168.4661	1.627448	3.200509
48	-2055.58	-2224.592	169.0118	1.627448	2.873814
54	-2063.8	-2233.256	169.4562	1.403009	2.740012
60	-2055.972	-2225.489	169.5165	1.240206	2.802537
66	-2070.766	-2240.185	169.4188	1.276412	2.83993
72	-2061.831	-2231.251	169.4191	1.453584	2.731769
78	-2068.206	-2238.211	170.0047	1.025384	2.635048
84	-2053.616	-2222.986	169.3698	1.351994	2.82381
90	-2068.459	-2238.364	169.9056	1.366347	2.484759
96	-2076.326	-2245.13	168.8038	1.295102	3.197359
102	-2071.834	-2240.518	168.6834	1.62623	3.071983
108	-2059.499	-2227.618	168.1182	1.719436	3.351512
114	-2072.154	-2241.384	169.2303	1.289529	2.945948
120	-2059.974	-2229.514	169.5404	1.198494	2.813392
126	-2061.121	-2230.764	169.643	1.198494	2.750865
132	-2067.484	-2237.525	170.0406	1.198494	2.505289
138	-2069.482	-2237.776	168.2946	1.88173	3.151397
144	-2069.228	-2237.536	168.3075	1.713678	3.243386
150	-2068.579	-2238.073	169.4931	1.170604	2.859007
156	-2068.669	-2239.213	170.5433	1.041025	2.287131
162	-2079.895	-2248.788	168.8928	1.23812	3.178367
168	-2069.101	-2239.005	169.9037	1.39424	2.468477
174	-2060.979	-2230.399	169.4198	1.357596	2.78998
180	-2067.214	-2236.248	169.034	1.568872	2.895855
186	-2070.594	-2240.023	169.4291	1.266516	2.839673
192	-2060.096	-2229.232	169.1357	1.266516	3.016607
198	-2070.618	-2240.178	169.5603	1.22659	2.784168
204	-2063.921	-2233.709	169.7875	1.182191	2.672245
210	-2061.818	-2231.16	169.342	1.276404	2.886455
216	-2064.596	-2233.83	169.2334	1.517066	2.806363
222	-2069.631	-2238.488	168.8569	1.292889	3.167178
228	-2073.734	-2243.518	169.7842	1.292889	2.60598
234	-2081.343	-2250.974	169.6309	1.179396	2.769883
240	-2075.065	-2244.663	169.5982	1.527817	2.575719
246	-2071.272	-2239.954	168.6819	1.560952	3.111814
252	-2063.14	-2232.045	168.9048	1.513935	3.006709
258	-2076.492	-2245.679	169.1867	1.275999	2.980325
264	-2061.354	-2230.839	169.4847	1.380776	2.736177
270	-2060.115	-2228.754	168.6387	1.595183	3.117177
276	-2067.958	-2237.78	169.8212	1.389818	2.522822
282	-2065.61	-2235.455	169.8449	1.249233	2.595425
288	-2070.722	-2240.797	170.0743	1.019915	2.595425
294	-2071.589	-2241.077	169.4877	1.391081	2.728049
300	-2076.221	-2245.484	169.2627	1.391081	2.86504
306	-2070.979	-2240.286	169.3075	1.391081	2.837871
312	-2049.486	-2219.261	169.7753	1.217074	2.658276
318	-2066.125	-2236.323	170.1983	1.1193	2.456125
324	-2073.843	-2243.723	169.88	1.437567	2.456125
330	-2065.281	-2234.7	169.4196	1.349734	2.79487
336	-2061.125	-2230.073	168.9477	1.447806	3.020618
342	-2067.261	-2236.209	168.9477	1.447806	3.020618
348	-2072.866	-2242.916	170.0491	1.278404	2.44989
354	-2071.363	-2240.855	169.4922	1.228232	2.824603
360	-2071.212	-2240.763	169.5514	1.332339	2.725
366	-2069.225	-2238.929	169.7038	1.503528	2.525145
372	-2056.272	-2225.63	169.358	1.503528	2.738618
378	-2057.657	-2227.68	170.023	1.11867	2.565947
384	-2062.48	-2232.237	169.7565	1.385229	2.565947
390	-2055.241	-2224.745	169.5034	1.246322	2.806802
396	-2060.561	-2229.558	168.9971	1.596407	2.901517
402	-2055.817	-2225.379	169.5619	1.327966	2.721267
408	-2052.18	-2222.282	170.1017	1.236483	2.443232
414	-2068.133	-2238.199	170.066	1.213642	2.479915
420	-2056.325	-2225.581	169.256	1.37134	2.881021
426	-2057.189	-2225.921	168.7322	1.314136	3.228493
432	-2058.677	-2227.721	169.0447	1.282176	3.061697
438	-2051.948	-2220.455	168.5066	1.489248	3.258339
444	-2053.947	-2222.596	168.649	1.299205	3.286458
450	-2059.672	-2228.682	169.0105	1.379749	3.023787
456	-2057.202	-2226.863	169.6616	1.306348	2.673321
462	-2059.744	-2229.003	169.2588	1.382531	2.87257
468	-2059.606	-2227.382	167.7761	1.837809	3.482553
474	-2053.499	-2222.965	169.466	1.326799	2.780559
480	-2056.732	-2226.685	169.9531	1.392532	2.438504
486	-2066.481	-2235.748	169.2675	1.460169	2.820216
492	-2068.293	-2237.781	169.4881	1.15058	2.874194
498	-2064.632	-2234.051	169.4194	1.2101	2.879732
504	-2065.139	-2234.551	169.4111	1.4397	2.745141
510	-2061.032	-2228.995	167.9635	1.85975	3.359984
516	-2071.059	-2240.52	169.4614	1.477635	2.691097
522	-2075.085	-2245.918	170.8322	1.164925	2.018197
528	-2066.19	-2235.148	168.9576	1.346015	3.075562
534	-2069.865	-2239.134	169.2694	1.522743	2.780947
540	-2063.52	-2233.097	169.5775	1.225543	2.774293
546	-2065.696	-2234.491	168.7953	1.202151	3.25735
552	-2064.988	-2234.26	169.2719	1.450479	2.823416
558	-2062.054	-2231.289	169.2351	1.344789	2.909721
564	-2070.91	-2240.128	169.2181	1.361836	2.909721
570	-2065.997	-2235.234	169.2371	1.413424	2.867018
576	-2062.454	-2232.985	170.5315	1.423675	2.046028
582	-2067.449	-2236.807	169.3585	1.210403	2.916382
588	-2064.217	-2233.978	169.7614	1.42176	2.540183
594	-2069.568	-2238.765	169.1964	1.611522	2.77137
600	-2060.387	-2229.707	169.3205	1.37247	2.841308
606	-2055.451	-2224.762	169.3108	1.382101	2.841308
612	-2065.731	-2235.673	169.9418	1.382101	2.452185
618	-2064.176	-2232.988	168.812	1.568538	3.029582
624	-2066.492	-2235.943	169.4511	1.347247	2.777214
630	-2070.477	-2240.378	169.9007	1.356613	2.493923
636	-2066.263	-2235.892	169.6288	1.281849	2.708518
642	-2062.241	-2231.79	169.5496	1.247769	2.77777
648	-2059.754	-2229.239	169.4853	1.31568	2.775596
654	-2061.508	-2230.703	169.1947	1.418498	2.889596
660	-2065.582	-2235.111	169.5281	1.08506	2.889596
666	-2068.7	-2238.68	169.9801	1.526077	2.336999
672	-2079.012	-2248.542	169.5291	1.333743	2.737768
678	-2081.352	-2251.007	169.6547	1.367578	2.639883
684	-2085.551	-2255.276	169.7252	1.183933	2.709447
690	-2092.795	-2262.978	170.1832	1.070709	2.496069
696	-2075.226	-2244.553	169.3264	1.362005	2.844034
702	-2082.71	-2250.981	168.2718	1.689425	3.278734
708	-2074.344	-2243.659	169.3153	1.447839	2.798647
714	-2056.608	-2225.436	168.8279	1.554316	3.028573
720	-2057.182	-2226.563	169.381	1.191708	2.914085
726	-2062.366	-2231.577	169.2111	1.30688	2.947047
732	-2064.253	-2233.441	169.1879	1.375299	2.919793
738	-2063.247	-2232.93	169.6831	1.48164	2.551643
744	-2062.558	-2231.604	169.0459	1.540038	2.90609
750	-2064.334	-2234.296	169.9618	1.395754	2.431014
756	-2059.13	-2228.761	169.6313	1.35	2.66514
762	-2065.663	-2235.21	169.5466	1.271159	2.765356
768	-2064.165	-2233.646	169.4813	1.213397	2.840264
774	-2067.006	-2236.617	169.6107	1.300466	2.708171
780	-2073.599	-2242.342	168.743	1.300466	3.230166
786	-2068.326	-2237.973	169.6475	1.300466	2.685599
792	-2059.473	-2229.185	169.7127	1.092993	2.77268
798	-2060.525	-2229.857	169.3316	1.289822	2.884618
804	-2062.683	-2232.153	169.47	1.235857	2.833455
810	-2067.018	-2236.695	169.6767	1.254592	2.695869
816	-2073.066	-2242.828	169.7622	1.344888	2.587424
822	-2071.094	-2240.113	169.019	1.329434	3.048826
828	-2069.796	-2238.136	168.3396	1.572633	3.307621
834	-2061.027	-2230.62	169.5932	1.17759	2.793956
840	-2074.459	-2243.705	169.2467	1.670577	2.704469
846	-2069.553	-2238.892	169.3385	1.269072	2.893011
852	-2069.456	-2238.24	168.7836	1.664237	2.989207
858	-2064.525	-2233.687	169.1628	1.3666	2.940162
864	-2079.554	-2249.065	169.5102	1.3666	2.72927
870	-2068.637	-2238.888	170.251	1.087276	2.443122
876	-2077.377	-2246.384	169.0076	1.234581	3.112207
882	-2065.904	-2236.204	170.3005	1.384398	2.222517
888	-2061.442	-2231.083	169.6417	1.357312	2.654203
894	-2059.194	-2228.835	169.6409	1.439345	2.604058
900	-2063.131	-2232.415	169.2835	1.439345	2.823162
906	-2069.36	-2239.532	170.1723	1.306854	2.354139
912	-2060.032	-2229.733	169.701	1.306854	2.648756
918	-2063.505	-2233.745	170.2401	1.308097	2.310201
924	-2069.641	-2238.945	169.3041	1.301919	2.893955
930	-2066.469	-2235.744	169.275	1.58603	2.738885
936	-2060.792	-2230.596	169.8047	1.301998	2.587667
942	-2066.204	-2236.309	170.1053	1.169749	2.482841
948	-2051.396	-2221.334	169.9377	1.341223	2.48037
954	-2056.177	-2225.652	169.4747	1.183493	2.862378
960	-2063.465	-2232.527	169.0624	1.312353	3.033067
966	-2067.072	-2236.885	169.8137	1.417794	2.510024
972	-2072.068	-2241.887	169.8194	1.244855	2.613952
978	-2069.641	-2239.606	169.9651	1.099153	2.613952
984	-2065.725	-2234.743	169.0179	1.330908	3.048576
990	-2071.601	-2241.106	169.5045	1.273865	2.789369
996	-2060.696	-2230.553	169.857	1.383672	2.504318
1002	-2060.141	-2229.342	169.2011	1.232064	2.998036
1008	-2049.358	-2218.674	169.3157	1.413222	2.81945
1014	-2067.676	-2236.225	168.5496	1.413222	3.27783
1020	-2065.574	-2234.823	169.2491	1.336028	2.906547
1026	-2058.213	-2227.429	169.2154	1.369797	2.906547
1032	-2056.393	-2225.919	169.5262	1.282003	2.771201
1038	-2054.845	-2224.674	169.8286	1.302184	2.572736
1044	-2055.39	-2224.704	169.3133	1.451315	2.797723
1050	-2057.502	-2226.315	168.8131	1.425536	3.114302
