Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-676.7483	-839.5262	162.7779	0.05602014	0.929925	1.012637	0.9752788	0.381342	0.618658	0.667358	0.332642	5.296983
6	-680.2687	-843.5425	163.2738	0.04284898	1.204173	1.092697	0.9752788	0.391344	0.608656	0.518459	0.481541	4.797867
12	-684.6557	-847.0969	162.4412	0.057781	1.062044	0.9491882	0.9752788	0.290439	0.709561	0.534342	0.465658	5.44961
18	-696.6755	-859.7602	163.0847	0.1069214	1.440194	1.390803	0.9729781	0.461558	0.538442	0.534342	0.465658	4.567136
24	-693.2731	-855.91	162.6369	0.4416344	1.013973	0.9478836	0.8932406	0.373529	0.626471	0.417125	0.582875	5.173577
30	-685.8648	-848.7987	162.9339	0.495082	1.339863	0.9424665	1.107217	0.672277	0.327723	0.439489	0.560511	4.696819
36	-699.8151	-862.3397	162.5246	0.03154143	1.64934	0.8309075	0.7569046	0.487228	0.512772	0.363854	0.636146	5.259288
42	-687.8733	-849.9156	162.0423	0.06812122	1.111877	0.876239	0.7576648	0.487228	0.512772	0.743213	0.256787	5.814804
48	-691.7873	-853.6008	161.8136	0.0266678	1.394188	1.024382	0.7293252	0.330507	0.669493	0.393031	0.606969	5.718471
54	-697.239	-859.7075	162.4685	0.04654831	0.9823261	1.078619	0.8809187	0.44524	0.55476	0.434291	0.565709	5.419034
60	-688.8085	-851.0615	162.2531	0.3476126	1.22744	0.8586826	0.8430651	0.362085	0.637915	0.650188	0.349812	5.419034
66	-688.3534	-850.4174	162.064	0.0141705	1.14267	1.260124	0.978799	0.525147	0.474853	0.650188	0.349812	5.43748
72	-686.7775	-849.939	163.1614	0.1636462	1.281432	0.9635228	0.978799	0.33007	0.66993	0.690759	0.309241	4.885157
78	-685.2745	-848.1027	162.8282	0.1851284	1.020647	1.133685	0.8494683	0.542818	0.457182	0.566438	0.433562	5.108456
