Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-215.6457	-382.708	167.0623	0.963305	4.438512
6	-227.6248	-394.1219	166.4971	1.543805	4.438512
12	-214.3958	-383.272	168.8762	0.8844552	3.44403
18	-220.409	-386.4616	166.0526	1.111422	4.921014
24	-213.6137	-382.188	168.5743	0.7988574	3.668631
30	-211.0581	-378.5395	167.4814	1.045587	4.154831
36	-200.5839	-368.5537	167.9698	1.045587	3.875855
42	-204.105	-370.7085	166.6034	1.090909	4.624783
48	-214.5083	-382.9301	168.4219	1.140634	3.560005
54	-216.9467	-383.9077	166.961	1.571759	4.161395
60	-222.6316	-390.9914	168.3598	0.9041703	3.732669
66	-213.1367	-380.8333	167.6966	0.8691802	4.132505
72	-211.6009	-379.5019	167.9011	1.529249	3.644798
78	-194.3244	-362.4776	168.1532	0.9558119	3.82208
84	-194.6805	-362.4807	167.8001	1.325516	3.814786
90	-201.2344	-369.1198	167.8854	1.204855	3.833504
96	-211.6671	-380.4557	168.7886	0.8052413	3.540613
102	-205.8127	-374.6153	168.8026	0.7576821	3.559139
108	-198.0763	-366.0707	167.9944	1.534798	3.587616
114	-199.6034	-367.9173	168.3139	1.684516	3.320583
120	-203.6299	-370.8077	167.1778	1.243012	4.21611
126	-203.0599	-372.1719	169.112	1.199128	3.120078
132	-207.7531	-374.6113	166.8582	0.8032984	4.64218
138	-212.0057	-379.5067	167.501	1.283528	4.009636
144	-207.2573	-375.5572	168.2999	1.163198	3.617849
150	-212.276	-380.8124	168.5363	1.192765	3.463207
156	-210.9298	-377.8626	166.9328	1.109054	4.429469
162	-213.1864	-379.2667	166.0804	1.686923	4.599111
168	-202.268	-370.9633	168.6952	1.198721	3.366678
174	-199.3485	-366.369	167.0205	1.028042	4.42561
180	-207.1253	-375.3319	168.2067	1.346053	3.568212
186	-209.4244	-375.9497	166.5253	1.189032	4.613994
192	-201.672	-369.0135	167.3416	1.189032	4.153273
198	-215.0333	-382.692	167.6588	1.462549	3.820801
204	-194.9316	-364.3044	169.3729	1.068622	3.041651
210	-209.437	-377.7549	168.3179	1.273009	3.544679
216	-205.9487	-374.8039	168.8552	1.240392	3.248341
222	-206.0961	-373.0298	166.9337	1.020652	4.478672
228	-210.3624	-379.164	168.8017	1.386847	3.19604
234	-214.5986	-383.0775	168.4789	1.537786	3.30262
240	-203.776	-372.4492	168.6732	1.710327	3.093974
246	-217.3525	-386.502	169.1495	1.165397	3.117565
252	-212.8731	-380.4596	167.5864	1.55883	3.810615
258	-222.4209	-388.6888	166.2679	1.124053	4.793997
264	-219.5344	-388.077	168.5426	1.147732	3.48553
270	-228.7013	-396.7609	168.0596	1.129972	3.775856
276	-218.2392	-384.4981	166.2589	1.232818	4.739034
282	-220.5135	-386.8728	166.3592	1.166798	4.719308
288	-208.3974	-376.261	167.8636	1.687113	3.58253
294	-210.4619	-378.9063	168.4444	0.8921048	3.690709
300	-205.7925	-373.2447	167.4522	1.065252	4.160252
306	-208.729	-375.5031	166.7741	1.423307	4.346104
312	-205.5289	-373.2031	167.6742	1.266255	3.920176
318	-214.3138	-382.3185	168.0047	0.9700754	3.899174
324	-208.1302	-375.3431	167.2129	0.8908617	4.394325
330	-216.3921	-382.486	166.0939	1.073712	4.918943
336	-234.897	-401.4897	166.5927	1.017009	4.672142
342	-225.661	-391.6086	165.9477	1.106759	4.981965
348	-216.3922	-383.2727	166.8805	1.200178	4.408075
354	-231.5621	-397.6312	166.0691	1.324408	4.795204
360	-218.7319	-387.0464	168.3144	0.9294684	3.744307
366	-225.2599	-391.1235	165.8636	1.510924	4.810871
372	-238.2619	-404.8192	166.5573	0.8025403	4.810871
378	-236.0646	-403.8905	167.8259	1.309205	3.809055
384	-233.7694	-401.2899	167.5205	1.08504	4.1102
390	-219.2833	-386.1406	166.8573	1.198551	4.422044
396	-219.7454	-386.6436	166.8982	1.100132	4.453978
402	-222.4038	-389.3381	166.9343	1.165978	4.396801
408	-219.0739	-386.0809	167.0069	0.9729967	4.464253
414	-223.5389	-391.9226	168.3837	0.765811	3.797054
420	-227.2097	-394.6131	167.4034	1.104501	4.16576
426	-227.5324	-394.6945	167.1621	1.104501	4.302571
432	-222.2132	-388.503	166.2898	1.175007	4.753578
438	-218.9052	-387.2025	168.2973	1.494607	3.432942
444	-205.7639	-375.4158	169.6519	0.7906441	3.039785
450	-206.6009	-375.6005	168.9996	1.310743	3.121984
456	-211.2169	-378.9725	167.7556	0.5770666	4.251328
462	-224.0312	-393.2165	169.1853	0.7873048	3.31859
468	-224.9065	-393.9689	169.0625	0.9064621	3.321895
474	-212.2289	-379.2383	167.0094	0.7672407	4.576925
480	-213.8428	-381.4739	167.631	0.8330245	4.190005
486	-228.9384	-395.1601	166.2217	1.256245	4.747021
492	-223.8865	-391.1333	167.2468	0.8423524	4.402228
498	-232.1352	-399.2302	167.0949	0.8614741	4.477205
504	-230.6251	-399.2855	168.6603	1.446004	3.246359
510	-234.3018	-403.3954	169.0936	2.094488	2.638112
