Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-674.1403	-842.4771	168.3368	0.5625051	0.6232132	1.329209	1.833652	0.448657	0.551343	0.595898	0.404102	0.9133401
6	-676.5266	-845.2282	168.7016	0.07768022	0.737211	1.007981	2.00287	0.367342	0.632658	0.552086	0.447914	1.096151
12	-666.2094	-835.3667	169.1572	0.0364732	0.4958349	1.152028	2.098512	0.220454	0.779546	0.619258	0.380742	0.7939225
18	-665.0797	-833.4523	168.3726	0.2358819	0.9006281	1.285501	1.879115	0.421418	0.578582	0.577677	0.422323	0.9421091
24	-673.1272	-840.252	167.1247	1.006198	0.7378912	0.6406556	3.361374	0.451968	0.548032	0.457353	0.542647	0.5978401
30	-676.3006	-844.5653	168.2646	0.9480761	0.7408471	0.7274691	2.193295	0.426703	0.573297	0.457353	0.542647	0.6281668
36	-684.9674	-852.5255	167.558	1.386175	1.16249	0.9873853	1.668857	0.516344	0.483656	0.555351	0.444649	0.8150096
42	-676.083	-844.5863	168.5033	0.7416761	0.8771875	1.008893	1.193476	0.425578	0.574422	0.5136	0.4864	1.250046
48	-671.8845	-840.7294	168.8449	0.7291763	1.023797	0.6830843	1.507627	0.56451	0.43549	0.403215	0.596785	0.7967777
54	-662.0791	-830.9578	168.8787	0.04098555	1.119299	0.8971189	1.465258	0.451011	0.548989	0.540965	0.459035	1.18227
60	-670.8305	-840.4242	169.5937	0.03049645	0.7260818	0.7531535	1.47797	0.548969	0.451031	0.530064	0.469936	1.006849
66	-674.8732	-842.979	168.1058	1.209889	0.800533	1.515576	1.132297	0.344547	0.655453	0.584349	0.415651	0.8974017
72	-669.708	-838.8544	169.1464	0.8646855	0.4600772	0.8498022	1.413455	0.296353	0.703647	0.558714	0.441286	0.8799896
78	-671.1772	-840.1826	169.0054	0.3494864	0.7377739	0.9015393	1.70535	0.415378	0.584622	0.439523	0.560477	0.9030229
84	-672.4168	-841.9436	169.5268	0.03481694	0.7411953	0.8859372	1.567304	0.413493	0.586507	0.611296	0.388704	0.8593857
90	-680.234	-848.8983	168.6643	0.2701598	0.8852743	0.9882197	1.776074	0.400227	0.599773	0.466684	0.533316	1.028116
96	-673.059	-841.8385	168.7795	0.4133727	0.794068	0.639426	2.050479	0.425128	0.574872	0.528033	0.471967	0.9062872
102	-678.8678	-848.1201	169.2523	0.9509325	0.5544966	0.6131116	0.8914504	0.42715	0.57285	0.528033	0.471967	1.263581
108	-669.3663	-837.9027	168.5364	0.6871613	0.5433397	1.537888	1.247303	0.389986	0.610014	0.55711	0.44289	1.050452
114	-669.8578	-837.5656	167.7078	0.5098058	1.053177	1.619203	1.93197	0.450246	0.549754	0.672618	0.327382	0.8443317
120	-675.4892	-843.5707	168.0815	0.661584	1.219347	1.263047	0.9682683	0.492628	0.507372	0.672618	0.327382	1.400112
126	-682.3556	-851.2644	168.9088	0.9587027	1.219347	0.5048643	0.8094877	0.492628	0.507372	0.402646	0.597354	1.153841
132	-669.5774	-839.53	169.9526	0.05726661	0.9107141	0.36017	1.116108	0.492628	0.507372	0.402646	0.597354	1.070261
138	-667.8201	-836.4396	168.6195	0.6441615	1.188794	0.8188633	1.246052	0.49882	0.50118	0.493285	0.506715	1.070261
144	-665.2171	-834.4679	169.2507	0.4042225	0.9706525	0.7290517	1.134423	0.454006	0.545994	0.493285	0.506715	1.096287
150	-662.9166	-831.9944	169.0779	0.2515629	0.5693436	1.212359	1.281061	0.44505	0.55495	0.570003	0.429997	1.175454
156	-662.8556	-831.6276	168.772	0.2410643	0.8543967	1.212359	1.291642	0.50678	0.49322	0.62932	0.37068	1.230932
162	-668.036	-837.1393	169.1033	0.08419012	0.7637179	1.017757	1.403289	0.50678	0.49322	0.532187	0.467813	1.199508
168	-680.2724	-849.5438	169.2713	0.1380796	1.292693	0.5993683	1.366714	0.356055	0.643945	0.64823	0.35177	0.9945315
174	-691.5902	-860.488	168.8979	0.4988706	1.078943	0.9644271	1.366714	0.337401	0.662599	0.641055	0.358945	0.8718619
180	-677.14	-846.0618	168.9217	0.2979151	0.6478787	0.9183744	1.256802	0.368605	0.631395	0.595056	0.404944	1.4961
186	-684.9688	-853.5377	168.5689	0.01415468	0.9637956	1.100366	1.478527	0.544382	0.455618	0.543322	0.456678	1.40686
192	-694.0457	-862.6623	168.6166	0.4220691	0.9637956	0.7027878	1.206168	0.517851	0.482149	0.498399	0.501601	1.558123
198	-703.2628	-871.5945	168.3317	0.6721964	1.05168	1.276652	1.030904	0.372565	0.627435	0.648168	0.351832	1.276797
204	-686.2808	-855.2587	168.9779	0.1646509	0.7789819	1.276652	1.145611	0.360975	0.639025	0.474233	0.525767	1.259348
210	-678.3155	-846.549	168.2335	0.263873	1.000367	1.482171	1.428502	0.395464	0.604536	0.683887	0.316113	1.259348
216	-677.1555	-846.6272	169.4717	0.07549769	0.6715144	1.075549	0.930185	0.237833	0.762167	0.609349	0.390651	1.459976
222	-685.5021	-853.8489	168.3468	0.572311	0.9450529	1.195399	1.127911	0.339975	0.660025	0.654917	0.345083	1.434538
228	-692.4335	-861.1232	168.6897	0.1264008	0.9968752	1.033772	1.408093	0.413771	0.586229	0.605654	0.394346	1.328831
234	-691.3153	-860.3523	169.037	0.2125208	1.037852	0.7585167	1.616485	0.425212	0.574788	0.461478	0.538522	0.9367936
240	-691.7798	-860.2394	168.4596	0.2125208	0.5172093	1.017672	2.682923	0.271458	0.728542	0.525231	0.474769	0.735156
246	-693.975	-862.2669	168.2919	0.4141174	0.732498	1.165068	2.270945	0.454635	0.545365	0.584901	0.415099	0.6493076
252	-682.208	-850.6305	168.4224	0.6846805	0.9646473	0.7874467	2.045184	0.454635	0.545365	0.585449	0.414551	0.572122
258	-673.0188	-841.6012	168.5824	0.1461174	1.092041	1.011584	1.83539	0.39053	0.60947	0.635589	0.364411	0.9854342
264	-670.8258	-839.0873	168.2615	0.2738328	0.8684377	1.1922	2.175986	0.517252	0.482748	0.635589	0.364411	0.8439658
