Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1592.908	-1760.922	168.0142	1.532799	0.4801152	1.406692	1.011724	0.379731	0.620269	0.429637	0.570363	1.128731
6	-1592.751	-1760.694	167.9431	1.532799	0.7048319	1.522126	0.8784065	0.475342	0.524658	0.469775	0.530225	1.019034
12	-1593.643	-1760.118	166.4758	2.096438	0.5443117	1.937751	1.091997	0.479418	0.520582	0.447605	0.552395	1.409133
18	-1590.278	-1756.944	166.6654	2.096438	0.9358841	1.754168	0.8829118	0.465643	0.534357	0.415201	0.584799	1.27459
24	-1590.803	-1758.634	167.8318	0.6432426	0.9358841	1.48485	0.7713213	0.518009	0.481991	0.477477	0.522523	1.74701
30	-1593.106	-1761.2	168.0934	0.08926015	0.7355997	1.963669	0.8832125	0.404573	0.595427	0.495317	0.504683	1.721889
36	-1585.537	-1754.044	168.5072	0.07967796	0.8829415	1.423591	1.022245	0.571593	0.428407	0.506987	0.493013	1.572851
42	-1596.428	-1764.645	168.2178	0.1913126	1.47469	1.15614	1.288169	0.598328	0.401672	0.331153	0.668847	1.313005
48	-1579.189	-1747.467	168.2782	0.3383294	0.8064559	1.666455	1.19309	0.52212	0.47788	0.542878	0.457122	1.298796
54	-1586.188	-1755.151	168.9626	0.1498938	0.7589519	1.347072	1.0026	0.356485	0.643515	0.399547	0.600453	1.377068
60	-1582.259	-1751.211	168.9525	0.3287687	0.847701	1.192942	0.9015791	0.551584	0.448416	0.523154	0.476846	1.328844
66	-1581.405	-1749.817	168.4114	0.2227786	0.847701	2.005784	0.8850314	0.49172	0.50828	0.523154	0.476846	1.257243
72	-1583.434	-1751.951	168.5179	0.4447434	0.847701	1.605594	0.8544788	0.488976	0.511024	0.492374	0.507626	1.301512
78	-1577.934	-1746.176	168.2417	0.2436227	1.10874	1.686673	1.062876	0.488976	0.511024	0.463746	0.536254	1.250071
84	-1584.719	-1753.02	168.301	0.2373406	0.673074	2.208244	1.285807	0.555949	0.444051	0.369882	0.630118	1.018782
90	-1590.742	-1759.417	168.6748	0.553151	0.7081771	1.212664	1.210193	0.495204	0.504796	0.292107	0.707893	1.286542
96	-1571.151	-1739.835	168.6843	0.1170951	1.017865	1.429195	1.008497	0.410506	0.589494	0.484878	0.515122	1.31677
102	-1584.948	-1753.567	168.6191	0.03903329	0.842684	1.429195	0.9301102	0.601635	0.398365	0.481112	0.518888	1.621386
108	-1580.803	-1749.844	169.0411	0.02194943	0.7234746	1.350007	0.9301102	0.428701	0.571299	0.481112	0.518888	1.454377
114	-1579.834	-1748.789	168.9555	0.03942574	0.5165524	1.721796	1.021869	0.423394	0.576606	0.409036	0.590964	1.31293
120	-1572.464	-1741.094	168.6309	0.5898843	0.7283264	1.120622	1.02046	0.522906	0.477094	0.415672	0.584328	1.436587
126	-1580.749	-1749.152	168.4032	0.3232819	1.190042	1.245616	0.9585514	0.582955	0.417045	0.39052	0.60948	1.436587
132	-1589.105	-1757.186	168.0818	0.2341018	1.238224	1.351771	0.8564107	0.653017	0.346983	0.421384	0.578616	1.718991
138	-1592.708	-1760.983	168.2748	0.4362924	1.238224	1.228572	0.8564107	0.493838	0.506162	0.407268	0.592732	1.486611
144	-1599.244	-1767.034	167.7903	0.7583768	0.6450407	2.209782	0.8564107	0.462184	0.537816	0.407268	0.592732	1.382142
150	-1587.113	-1755.514	168.4009	0.5027306	0.8270056	1.498213	1.001134	0.486028	0.513972	0.407268	0.592732	1.341587
156	-1585.7	-1754.747	169.0468	0.1921088	0.9390127	1.15478	0.9281858	0.486028	0.513972	0.475976	0.524024	1.294888
162	-1586.81	-1755.924	169.1145	0.5151704	0.8033165	0.9643339	0.8451838	0.502511	0.497489	0.443078	0.556922	1.312164
168	-1579.911	-1748.094	168.1831	0.6768844	0.7511346	1.740077	0.7253903	0.495683	0.504317	0.44532	0.55468	1.465461
174	-1579.574	-1748.118	168.5432	0.4014965	0.9428067	1.229584	0.799328	0.503787	0.496213	0.514244	0.485756	1.560359
180	-1571.024	-1739.678	168.6538	0.3322249	0.9428067	1.405499	0.9478573	0.515837	0.484163	0.496107	0.503893	1.282116
186	-1572.779	-1740.853	168.0737	0.1746232	0.9196505	1.857219	0.903433	0.515837	0.484163	0.351616	0.648384	1.617884
192	-1579.449	-1748.074	168.6253	0.06205587	1.082619	1.226615	0.8013804	0.515837	0.484163	0.452666	0.547334	1.649706
198	-1568.803	-1736.951	168.1484	0.2271293	0.9834242	1.745548	0.8477672	0.512767	0.487233	0.454512	0.545488	1.560328
204	-1572.883	-1740.982	168.0989	0.2271293	1.11728	1.899899	0.8748939	0.512767	0.487233	0.445669	0.554331	1.374386
210	-1579.527	-1748.211	168.6841	0.4012118	0.6319626	1.642175	0.9302386	0.428144	0.571856	0.445027	0.554973	1.290337
216	-1581.753	-1750.218	168.4648	0.1477615	1.29156	1.294511	0.9852454	0.55061	0.44939	0.445027	0.554973	1.368743
222	-1592.988	-1761.246	168.2581	0.3579155	1.061549	1.305431	1.37461	0.596204	0.403796	0.421103	0.578897	1.242182
228	-1580.622	-1748.975	168.353	0.6412957	0.8721941	1.454344	1.122083	0.489517	0.510483	0.387773	0.612227	1.169681
234	-1573.93	-1742.413	168.4838	0.6264613	0.641636	1.63015	1.170597	0.382485	0.617515	0.459343	0.540657	1.075559
240	-1588.565	-1757.02	168.4553	0.7328123	0.84322	1.13274	1.044297	0.481348	0.518652	0.459343	0.540657	1.338516
246	-1577.694	-1746.676	168.9814	0.4222484	0.6094693	1.463587	0.8656586	0.414601	0.585399	0.441503	0.558497	1.237418
252	-1588.632	-1757.794	169.162	0.1134982	0.5508435	1.463587	0.9553016	0.459169	0.540831	0.490021	0.509979	1.292201
258	-1578.108	-1746.455	168.3471	0.3591536	0.9439036	1.560447	0.9176678	0.49625	0.50375	0.490021	0.509979	1.411755
264	-1587.774	-1757.085	169.3112	0.165768	0.4992786	1.503234	0.815427	0.374093	0.625907	0.434512	0.565488	1.270812
270	-1597.824	-1766.982	169.1582	0.02896472	0.769129	1.322203	0.8507988	0.351357	0.648643	0.434512	0.565488	1.441188
276	-1596.146	-1764.742	168.5956	0.4934587	0.7260514	1.476359	0.9574959	0.515068	0.484932	0.543102	0.456898	1.311093
282	-1592.205	-1760.888	168.6837	0.3539027	0.7919884	1.476359	0.9610203	0.59459	0.40541	0.478194	0.521806	1.311093
288	-1579.993	-1748.758	168.7653	0.2340774	0.7919884	1.26356	1.091434	0.527697	0.472303	0.385742	0.614258	1.406932
294	-1575.727	-1744.675	168.9481	0.03098268	0.7819747	1.295993	0.8687205	0.551768	0.448232	0.385742	0.614258	1.576264
300	-1579.734	-1748.998	169.2647	0.05557833	0.7326218	1.273975	0.7991644	0.551768	0.448232	0.388029	0.611971	1.422936
306	-1585.87	-1754.614	168.7445	0.5652662	0.5163845	1.383923	0.7592037	0.462259	0.537741	0.474182	0.525818	1.496755
312	-1580.004	-1748.189	168.1854	0.5040974	0.9587259	1.582552	0.9442486	0.496063	0.503937	0.453227	0.546773	1.379912
318	-1592.086	-1760.337	168.2511	0.5040974	0.9587259	1.582552	1.066863	0.483812	0.516188	0.503272	0.496728	1.223752
324	-1596.065	-1765.109	169.0441	0.1599091	0.6337368	1.336445	1.067254	0.38845	0.61155	0.396884	0.603116	1.339146
330	-1594.487	-1763.34	168.8525	0.1043731	0.8496643	1.024885	0.9855392	0.483771	0.516229	0.403392	0.596608	1.644904
336	-1591.779	-1760.256	168.4769	0.2007657	0.8496643	1.501864	0.7921417	0.487936	0.512064	0.425663	0.574337	1.644904
342	-1584.391	-1752.963	168.5714	0.4270654	0.7929936	1.506115	0.9116832	0.494892	0.505108	0.425663	0.574337	1.352433
348	-1587.591	-1755.847	168.2557	0.3935565	0.989729	1.325606	0.8181166	0.548141	0.451859	0.434967	0.565033	1.668243
354	-1602.018	-1770.383	168.3649	0.3823852	0.8149767	1.916244	0.8020354	0.450423	0.549577	0.480659	0.519341	1.324853
360	-1593.369	-1761.898	168.5297	0.1760232	1.234438	1.112406	1.189094	0.478971	0.521029	0.444494	0.555506	1.316085
366	-1582.532	-1751.667	169.1349	0.03333758	0.9015655	1.168976	1.002482	0.478971	0.521029	0.440402	0.559598	1.316085
372	-1591.375	-1759.967	168.5918	0.441892	0.7408247	1.326544	0.9762947	0.478971	0.521029	0.490351	0.509649	1.438806
378	-1588.055	-1756.65	168.5951	1.002007	0.7196158	1.326544	0.691511	0.501804	0.498196	0.357857	0.642143	1.266056
384	-1580.386	-1749.087	168.701	0.7262022	0.4849246	1.348985	1.165548	0.366846	0.633154	0.454627	0.545373	1.146345
390	-1584.466	-1753.092	168.6259	0.5466995	0.6925616	1.477206	1.177975	0.503031	0.496969	0.454627	0.545373	1.074763
396	-1572.728	-1741.299	168.5704	0.4869872	0.6795546	1.206113	0.9336096	0.503031	0.496969	0.509505	0.490495	1.582616
402	-1574.708	-1743.486	168.778	0.2784932	0.9461369	1.182637	0.9003901	0.51238	0.48762	0.459491	0.540509	1.435075
408	-1577.073	-1746.166	169.0932	0.1194032	0.8088446	1.279837	1.146951	0.52701	0.47299	0.454846	0.545154	1.13979
414	-1584.3	-1753.211	168.9108	0.4023363	0.8088446	1.081708	0.8483991	0.498014	0.501986	0.445514	0.554486	1.46085
420	-1585.327	-1753.944	168.6174	0.3160932	0.8247999	1.167188	1.119856	0.479738	0.520262	0.421533	0.578467	1.472206
426	-1597.631	-1765.527	167.8959	0.556338	0.9739234	1.86534	0.8227287	0.470122	0.529878	0.537044	0.462956	1.449714
432	-1598.239	-1766.487	168.2478	0.332067	0.9580311	1.65964	0.7971833	0.453794	0.546206	0.545808	0.454192	1.525562
438	-1600.809	-1769.387	168.5779	0.06741054	0.7235636	2.079814	1.093174	0.454278	0.545722	0.533543	0.466457	1.122147
444	-1600.586	-1768.732	168.1454	0.879235	0.6024894	1.597448	1.076853	0.531599	0.468401	0.462353	0.537647	1.264081
450	-1594.602	-1763.183	168.5808	0.701259	0.6024894	1.654605	0.8973211	0.416853	0.583147	0.520255	0.479745	1.161822
456	-1596.945	-1765.082	168.1369	0.4262401	1.066189	1.702871	0.6785739	0.518388	0.481612	0.488214	0.511786	1.5111
462	-1593.036	-1761.605	168.5698	0.09765332	0.6828939	1.761205	0.8246463	0.423943	0.576057	0.441824	0.558176	1.577522
468	-1592.785	-1761.132	168.3474	0.6092943	0.5903939	1.382882	0.9209383	0.519151	0.480849	0.439968	0.560032	1.601477
474	-1576.429	-1745.185	168.756	0.5380056	0.6465948	1.417099	0.9209383	0.46817	0.53183	0.441157	0.558843	1.28225
480	-1589.755	-1758.38	168.625	0.58991	0.8247681	1.223201	0.9289499	0.608052	0.391948	0.498385	0.501615	1.367992
