Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	54.07248	-211.6862	265.7587	0.332701	0.000639106	0.00907558	0.013071	0.00145283	0.00779202	0.0196774	0.0123844	0.0226819	0.00401288	0.0313217	0.0102206	0.00818566	0.0208333	0.000339599	0.00921	0.0127916	0.0154294	0.0251437	0.0165137	0.0273573	0.0144355	0.00668538	0.0283657	0.101566	0.0253469	0.0149688	0.0192087	0.0296607	0.00682788	0.0650832	0.017208	0.0571463	0.00263772	0.00810106	0.00192321	0.4167372
6	52.966	-212.7928	265.7588	0.338714	0.000747886	0.0092396	0.0133072	0.00147908	0.00840586	0.020033	0.0126082	0.0230918	0.00408541	0.0318878	0.0104053	0.0083336	0.0212099	0.000345737	0.00937645	0.0130228	0.0199567	0.0255982	0.0168122	0.0278518	0.0146964	0.0717667	0.0288784	0.0408728	0.025805	0.0152393	0.0195559	0.0301968	0.00695129	0.0404833	0.017519	0.0581791	0.00313768	0.00824747	0.00195797	0.4170503
12	52.66808	-212.9048	265.5729	0.341086	0.000753123	0.0093043	0.0152979	0.00148944	0.00846472	0.0201733	0.0126965	0.0232535	0.00411401	0.0321111	0.0104782	0.0165699	0.0213584	0.000348158	0.00944211	0.00996153	0.0200964	0.0257774	0.0169299	0.0280468	0.0147993	0.0722693	0.0290806	0.041159	0.0259857	0.0236497	0.00714083	0.0238742	0.00385706	0.0407668	0.0176417	0.0585865	0.00315965	0.00830522	0.00197168	0.245919
18	54.79366	-210.9789	265.7726	0.341316	0.000753629	0.00931056	0.0122109	0.00255682	0.00847042	0.0201869	0.012705	0.0232692	0.00411678	0.0321327	0.0104852	0.016581	0.0213727	0.000348392	0.00944846	0.00996823	0.0201099	0.0133906	0.0169413	0.040093	0.0148092	0.0723178	0.0291002	0.0411866	0.0260032	0.0236656	0.00714563	0.0238903	0.00385965	0.0407942	0.0058664	0.0586259	0.00704899	0.0083108	0.0116083	0.4710864
24	52.04568	-213.5816	265.6272	0.341485	0.000256991	0.00931519	0.0122169	0.00255809	0.00847463	0.0201969	0.0127113	0.0232807	0.00411883	0.0321487	0.0104905	0.0165893	0.0213834	0.000348565	0.00945315	0.00997318	0.0201199	0.0133972	0.0169497	0.040113	0.0148166	0.0723538	0.0291146	0.0412071	0.0260161	0.0236774	0.00714918	0.0239022	0.00386157	0.0408144	0.00586932	0.058655	0.00705249	0.00831493	0.0116141	0.2754746
30	58.13816	-207.4581	265.5963	0.502448	0.00229707	0.0294772	0.00224707	0.000350147	0.00302417	0.00362482	0.0238889	0.0192667	0.00988586	0.0197231	0.00439334	0.00830196	0.0126983	0.00270815	0.00462845	0.00801782	0.00435362	0.0121046	0.00721441	0.0104518	0.001327	0.0504351	0.0118918	0.0432745	0.0294496	0.00968434	0.0120744	0.0270626	0.00207856	0.0204425	0.00408624	0.0244245	0.00976859	0.0215106	0.0413843	0.2577817
36	69.76666	-195.7344	265.5011	0.524175	0.00387089	0.0307519	0.00127328	0.000365288	0.00315494	0.00378157	0.024922	0.0200998	0.0103133	0.00799088	0.00458332	0.00866095	0.0132474	0.00282526	0.00489378	0.00836453	0.00454188	0.0126281	0.00752638	0.0109038	0.00138438	0.052616	0.0124061	0.0132583	0.030723	0.0101031	0.0125966	0.0282329	0.00216845	0.0213264	0.00426294	0.0254806	0.0109527	0.0224407	0.0431739	0.215284
42	56.96083	-208.7537	265.7145	0.527433	0.00389495	0.030943	0.00128119	0.000367558	0.00317455	0.00380507	0.0250769	0.0202248	0.0103775	0.00485823	0.00461181	0.00871479	0.0133297	0.00284282	0.0049242	0.00841652	0.00181885	0.0127065	0.00757317	0.0109715	0.00139299	0.0529431	0.0124832	0.0236926	0.030914	0.0101659	0.0126749	0.0284084	0.00218193	0.0157666	0.00428944	0.025639	0.00607895	0.0225802	0.0434423	0.3464044
48	55.40606	-210.3484	265.7544	0.519583	0.00383698	0.0304825	0.00666776	0.000362088	0.00774381	0.00374844	0.0247037	0.0199238	0.00398039	0.00478593	0.00798396	0.00858509	0.0131314	0.00280051	0.00485091	0.00517919	0.00179178	0.0125174	0.00746045	0.0108082	0.00137225	0.0521551	0.0122974	0.02334	0.0304539	0.0100146	0.0124862	0.0279856	0.00214945	0.0236431	0.00701537	0.0252574	0.00586224	0.0222442	0.0427957	0.406785
54	62.92048	-202.8339	265.7544	0.497362	0.0049592	0.0291788	0.00672397	0.000346602	0.00741262	0.00358813	0.0236471	0.0190717	0.00381015	0.00458125	0.0076425	0.00821792	0.0125698	0.00268074	0.00868377	0.00495768	0.00171515	0.0119821	0.00714139	0.010346	0.00131357	0.0499245	0.0117715	0.0223418	0.0414372	0.00958631	0.0119522	0.0267887	0.00205752	0.0475062	0.00336305	0.0241772	0.00890364	0.0212928	0.0409654	0.406785
60	73.56126	-192.0772	265.6385	0.57239	0.00438513	0.0258011	0.00594561	0.00030648	0.00655454	0.00317277	0.0209098	0.016864	0.00336909	0.00405093	0.00675781	0.00726662	0.0111147	0.00237042	0.00767855	0.00438379	0.00151661	0.0105951	0.00631471	0.00914836	0.00116151	0.0441453	0.0104088	0.0197555	0.0366405	0.00847661	0.00488973	0.011086	0.00181935	0.042007	0.00441044	0.0213785	0.00787296	0.018828	0.0362233	0.2825509
66	71.85221	-193.6588	265.511	0.574303	0.00767745	0.0258874	0.00596549	0.000307504	0.0180562	0.00359226	0.0209796	0.00833223	0.00338035	0.00406447	0.0067804	0.00729091	0.0111518	0.00237834	0.00770421	0.00439844	0.00152168	0.0106305	0.00633581	0.00917893	0.00116539	0.0300476	0.0104436	0.0198215	0.0367629	0.00850494	0.00490608	0.0111231	0.00615028	0.0421474	0.00442518	0.02145	0.00789927	0.0188909	0.0363444	0.2190897
72	63.62151	-201.9854	265.6069	0.510824	0.00864963	0.0291654	0.00672088	0.000346443	0.0203427	0.00404713	0.0236363	0.00938732	0.0038084	0.00457914	0.00763899	0.00821414	0.012564	0.0026795	0.00867978	0.0220374	0.0023414	0.0119766	0.0071381	0.0103412	0.00131296	0.0338525	0.011766	0.0136989	0.0414182	0.0095819	0.00552732	0.0130301	0.00692907	0.0474844	0.00498553	0.0241661	0.00889954	0.021283	0.0409466	0.2635962
78	58.93614	-206.4388	265.3749	0.499977	0.00846597	0.0345164	0.0137363	0.000339087	0.0199107	0.0039612	0.0231344	0.009188	0.00372754	0.00448191	0.00747679	0.00803973	0.0201165	0.00262261	0.00849548	0.0215694	0.00229169	0.0125051	0.0104231	0.0101217	0.00128508	0.0331337	0.0115162	0.013408	0.0405387	0.00937845	0.00540996	0.0127534	0.00678195	0.0464762	0.000945695	0.023653	0.00871058	0.0208311	0.0400772	0.1751135
84	51.5701	-214.1247	265.6948	0.499684	0.00846101	0.0344962	0.0137283	0.000338888	0.0198991	0.00395888	0.0231208	0.00918262	0.00372536	0.00447929	0.00747241	0.00803502	0.0201048	0.005415	0.00849051	0.0215568	0.00229034	0.0124978	0.010417	0.0101157	0.00128433	0.0331143	0.0259939	0.0134001	0.040515	0.00937296	0.00540679	0.012746	0.00677797	0.0299395	0.000761732	0.0236391	0.00870548	0.0208189	0.0400537	0.3261436
90	63.97782	-201.5919	265.5697	0.467692	0.0079193	0.0322876	0.0128493	0.000376335	0.018625	0.0217387	0.0261406	0.0085947	0.00348684	0.0041925	0.00699399	0.00752058	0.0188176	0.00506831	0.0079469	0.0201766	0.00214371	0.0101897	0.0559222	0.00946808	0.0012021	0.0309941	0.0243297	0.0125422	0.037921	0.00877286	0.00182865	0.0119299	0.00634402	0.0280226	0.000712962	0.0221257	0.00814811	0.019486	0.0374893	0.2444175
