Iteration	Posterior	Likelihood	Prior	tree_length
0	-404.4098	-574.9959	170.5861	2.905958
6	-402.2587	-573.1027	170.8439	2.749351
12	-406.3727	-576.9748	170.6021	2.896305
18	-405.4006	-576.9657	171.5651	2.299389
24	-405.2444	-576.8775	171.6332	2.255814
30	-393.5646	-564.5625	170.9979	2.654868
36	-401.6912	-572.6307	170.9395	2.690815
42	-397.279	-568.5379	171.259	2.492886
48	-394.9084	-566.6909	171.7825	2.159259
54	-407.4892	-578.6796	171.1904	2.535668
60	-399.4497	-570.4321	170.9824	2.664436
66	-406.5458	-577.6384	171.0926	2.596411
72	-407.2602	-579.1285	171.8684	2.103195
78	-388.9746	-560.0435	171.0689	2.611042
84	-390.981	-562.4994	171.5184	2.329209
90	-404.5224	-575.7593	171.2368	2.50671
96	-395.203	-565.7704	170.5674	2.91725
102	-392.0041	-563.6994	171.6952	2.215833
108	-394.4892	-565.9548	171.4656	2.362736
114	-406.9694	-578.4189	171.4495	2.37297
120	-402.5079	-573.2518	170.7439	2.810351
126	-409.1594	-580.1414	170.982	2.664705
132	-400.2526	-570.5769	170.3243	3.06323
138	-403.4044	-574.0143	170.6099	2.891599
144	-405.0991	-575.8681	170.769	2.795088
150	-406.7613	-578.0482	171.2869	2.475414
156	-409.4961	-581.135	171.6389	2.252137
162	-394.7958	-566.253	171.4572	2.368051
168	-405.2554	-576.8796	171.6242	2.261555
174	-387.9081	-559.5324	171.6242	2.261555
180	-389.5635	-561.1877	171.6242	2.261555
186	-395.0762	-566.6119	171.5357	2.31818
192	-396.6326	-568.3026	171.67	2.232132
198	-397.1079	-568.5336	171.4257	2.388023
204	-402.0726	-572.7101	170.6375	2.874905
210	-393.867	-565.0505	171.1835	2.539981
216	-392.6112	-564.2127	171.6015	2.276137
222	-393.7518	-564.7227	170.9709	2.67152
228	-392.3937	-564.2242	171.8306	2.12793
234	-410.927	-581.8778	170.9509	2.683838
240	-398.4013	-569.5873	171.186	2.538396
246	-396.209	-566.7137	170.5046	2.955083
252	-398.3442	-569.7669	171.4228	2.389883
258	-386.4113	-557.8341	171.4228	2.389883
264	-401.0884	-572.5111	171.4228	2.389883
270	-388.7761	-559.7657	170.9896	2.659995
276	-403.9989	-574.9087	170.9098	2.709054
282	-390.6378	-561.8055	171.1678	2.549752
288	-396.705	-568.2079	171.5029	2.339057
294	-397.3773	-568.9773	171.5999	2.277136
300	-411.3128	-582.9128	171.5999	2.277136
306	-418.9715	-590.2961	171.3246	2.451755
312	-415.9034	-587.2317	171.3283	2.449431
