Iteration	Posterior	Likelihood	Prior	gain_loss_ratio	tree_length
0	-3182.487	-3347.351	164.8637	1.940579	5.152704
6	-3181.961	-3346.551	164.59	2.270835	5.152704
12	-3180.033	-3344.909	164.876	2.259547	4.9991
18	-3188.77	-3352.974	164.2045	2.227189	5.385065
24	-3177.277	-3341.873	164.596	2.042151	5.253107
30	-3163.618	-3328.203	164.5856	2.338016	5.125518
36	-3169.284	-3333.925	164.6412	2.16207	5.173147
42	-3171.219	-3335.191	163.9727	2.192865	5.527977
48	-3165.064	-3329.961	164.8962	2.192865	5.017818
54	-3163.605	-3327.954	164.349	2.192865	5.320725
60	-3181.601	-3346.978	165.3774	2.230153	4.732869
66	-3174.811	-3339.101	164.2909	1.879434	5.497898
72	-3179.346	-3343.848	164.5025	2.173656	5.244641
78	-3183.969	-3348.532	164.5636	1.897563	5.339019
84	-3181.578	-3346.12	164.5417	2.018505	5.29411
90	-3169.298	-3333.822	164.5241	2.018505	5.30385
96	-3163.642	-3328.448	164.8061	2.018505	5.14789
102	-3174.151	-3338.521	164.3695	2.005665	5.395108
108	-3168.584	-3333.133	164.5488	2.306537	5.15971
114	-3183.481	-3348.091	164.6095	2.399245	5.085551
120	-3180.323	-3345.121	164.7974	2.361165	4.997885
126	-3175.091	-3339.771	164.6803	2.149055	5.157397
132	-3191.637	-3356.289	164.6522	2.131519	5.180949
138	-3194.626	-3359.278	164.6522	2.131519	5.180949
144	-3187.948	-3352.482	164.5339	2.277126	5.180949
150	-3198.854	-3363.853	164.9991	2.296257	4.914319
156	-3200.214	-3364.173	163.9586	2.528762	5.390095
162	-3187.624	-3351.729	164.1046	2.677876	5.247672
168	-3195.236	-3360.248	165.0126	2.300397	4.904938
174	-3177.41	-3342.196	164.7866	1.928031	5.20135
180	-3183.225	-3348.015	164.7895	2.199568	5.074016
186	-3187.642	-3352.394	164.7517	2.246233	5.074016
192	-3183.86	-3348.019	164.1591	2.246233	5.401605
198	-3173.981	-3338.681	164.6994	2.246233	5.103027
204	-3164.847	-3328.913	164.0661	2.329692	5.416134
210	-3166.353	-3331.015	164.6624	2.401402	5.055273
216	-3180.315	-3344.334	164.0194	2.144041	5.52425
222	-3171.089	-3335.564	164.4755	2.144041	5.272969
228	-3176.228	-3341.238	165.0098	2.347224	4.885843
234	-3178.049	-3342.68	164.6308	2.539784	5.013626
240	-3164.514	-3329.455	164.942	2.3539	4.920656
246	-3171.818	-3336.499	164.6808	2.3539	5.06576
252	-3180.144	-3345.03	164.8869	2.181938	5.027928
258	-3165.295	-3329.839	164.5433	2.181938	5.218311
264	-3167.892	-3332.41	164.5184	2.065467	5.28523
270	-3172.248	-3336.775	164.5274	2.231255	5.204973
276	-3188.36	-3353.348	164.9875	2.461504	4.848499
282	-3191.366	-3355.826	164.4602	2.176287	5.266798
288	-3176.824	-3341.381	164.5563	2.215339	5.196098
294	-3179.018	-3343.731	164.7135	2.025083	5.196098
300	-3188.429	-3352.756	164.3268	2.380606	5.250148
306	-3193.131	-3357.352	164.2214	2.265554	5.358696
312	-3187.126	-3351.582	164.4557	2.098275	5.30473
318	-3181.842	-3346.387	164.5445	2.098275	5.255699
324	-3185.511	-3349.46	163.9492	2.201339	5.537122
330	-3176.842	-3341.084	164.2423	1.993472	5.470814
336	-3180.358	-3344.76	164.4025	2.289902	5.24801
342	-3170.107	-3334.712	164.6044	2.04321	5.24801
348	-3177.278	-3342.346	165.0676	2.40754	4.827197
354	-3177.767	-3342.085	164.3183	2.397679	5.247478
360	-3175.701	-3340.192	164.4908	2.146887	5.263183
366	-3176.191	-3340.129	163.9376	2.146887	5.567946
372	-3169.929	-3333.72	163.7907	2.250556	5.602305
378	-3180.452	-3344.627	164.1751	2.19305	5.416531
384	-3174.875	-3339.307	164.4322	2.19305	5.274727
390	-3169.155	-3333.417	164.2624	2.076559	5.421318
396	-3174.228	-3338.761	164.5336	2.076383	5.271816
402	-3185.209	-3349.482	164.2733	2.034986	5.434442
408	-3182.754	-3347.026	164.2722	2.116059	5.39785
414	-3177.617	-3341.828	164.2115	2.066499	5.45394
420	-3172.857	-3337.543	164.6861	2.176552	5.141703
426	-3193.009	-3357.582	164.5727	2.176552	5.204476
432	-3186.503	-3350.885	164.3817	2.227865	5.286995
438	-3203.95	-3368.85	164.8997	2.278817	4.977334
444	-3194.385	-3359.254	164.8682	2.19259	5.033506
450	-3181.413	-3346.403	164.9896	2.045619	5.033506
456	-3181.525	-3346.08	164.5543	1.760956	5.410184
462	-3178.194	-3343.025	164.8315	1.825299	5.225839
468	-3170.658	-3335.637	164.9796	2.284901	4.930207
474	-3183.049	-3347.467	164.4183	2.257489	5.253587
480	-3182.316	-3347.201	164.885	2.322177	4.966297
486	-3173.024	-3337.315	164.2914	2.361595	5.277967
492	-3176.655	-3340.837	164.1815	1.973266	5.513716
498	-3181.243	-3345.611	164.3677	2.08422	5.359776
504	-3182.561	-3346.688	164.1275	2.08422	5.492035
510	-3173.207	-3337.958	164.7507	2.262723	5.06723
516	-3172.776	-3337.957	165.1818	1.985624	4.954858
522	-3174.257	-3338.501	164.244	2.088915	5.425792
528	-3179.528	-3343.429	163.9007	2.088915	5.614492
534	-3180.211	-3344.425	164.214	2.04464	5.462635
540	-3186.465	-3350.732	164.2665	2.121933	5.398281
546	-3176.38	-3340.116	163.7351	1.93487	5.776577
552	-3174.57	-3339.005	164.4353	2.114434	5.308598
558	-3184.401	-3348.902	164.5013	2.153015	5.254615
564	-3180.134	-3344.587	164.4531	1.948351	5.375856
570	-3183.065	-3347.147	164.0821	2.067002	5.524901
576	-3182.737	-3347.778	165.0409	2.291239	4.893232
582	-3175.889	-3340.232	164.3427	2.431665	5.219299
588	-3178.077	-3342.42	164.3427	2.431665	5.219299
594	-3169.722	-3333.965	164.2428	2.137895	5.404117
600	-3165.548	-3330.405	164.8569	2.028162	5.115289
606	-3169.638	-3334.272	164.6338	2.170466	5.17344
612	-3172.366	-3336.425	164.0592	2.302811	5.431714
618	-3164.254	-3328.359	164.1049	2.245729	5.431714
624	-3178.28	-3342.459	164.1788	2.154835	5.431714
630	-3175.618	-3340.331	164.7131	2.544305	4.965967
636	-3160.918	-3324.834	163.9161	2.184233	5.562956
642	-3165.079	-3329.142	164.0628	2.262651	5.447406
648	-3169.466	-3333.549	164.0826	2.178345	5.474074
654	-3164.064	-3327.956	163.8914	1.91224	5.70162
660	-3159.961	-3324.721	164.76	2.301889	5.044674
666	-3177.928	-3341.656	163.7277	2.286059	5.62128
672	-3170.378	-3334.523	164.1455	2.112613	5.469176
678	-3174.07	-3338.566	164.4963	2.239881	5.218302
684	-3176.334	-3341.074	164.7399	1.946731	5.218302
690	-3176.542	-3340.471	163.9291	2.258545	5.52274
696	-3164.455	-3328.948	164.4931	2.371617	5.162089
702	-3169.582	-3334.213	164.6315	2.198418	5.162089
708	-3169.387	-3333.496	164.1083	2.099743	5.495532
714	-3167.764	-3331.954	164.1904	2.001661	5.495532
720	-3178.651	-3342.194	163.5428	2.131086	5.791514
