Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	part_rate_trans	tree_length
0	-1475.994	-1643.294	167.2997	2.440917	1.38303	2.587144	0.590175
6	-1479.659	-1647.049	167.39	2.013965	1.896429	2.460782	0.573009
12	-1492.299	-1659.431	167.1325	2.440513	1.859545	2.304631	0.6298283
18	-1489.444	-1657.911	168.4673	1.125053	1.859545	2.304631	0.5720364
24	-1490.815	-1658.664	167.8486	2.441184	0.9039313	2.508524	0.5971748
30	-1484.355	-1652.138	167.7832	2.292779	1.437479	2.154399	0.693928
36	-1487.89	-1656.28	168.3896	1.876863	1.246191	2.154399	0.682906
42	-1480.414	-1648.084	167.6708	1.876863	1.89132	2.2849	0.6680197
48	-1481.03	-1649.006	167.9764	2.563642	1.316915	1.821007	0.6652808
54	-1482.159	-1649.841	167.6821	1.369431	2.348405	2.44401	0.5543117
60	-1481.401	-1646.979	165.5788	3.776165	2.106062	2.332893	0.5708383
66	-1481.315	-1648.899	167.5839	1.650922	1.744111	2.760971	0.5831397
72	-1486.983	-1654.023	167.0396	2.533962	1.664053	2.416594	0.7433445
78	-1489.325	-1652.677	163.352	5.68841	2.849226	2.005098	0.7250396
84	-1480.865	-1649.901	169.036	1.031746	1.492933	2.170069	0.487206
90	-1482.975	-1651.829	168.8534	0.9193414	1.492933	2.464585	0.4804347
96	-1480.508	-1649.654	169.1454	0.5483871	1.212043	2.797337	0.4126249
102	-1487.916	-1656.905	168.9887	0.2548572	1.505402	2.856662	0.2889404
108	-1483.057	-1651.338	168.2814	0.2737709	1.680356	3.304905	0.2440202
114	-1480.897	-1648.698	167.8012	0.2463612	1.920468	3.664516	0.2788342
120	-1477.404	-1645.639	168.2343	0.1148912	2.736492	2.751254	0.304121
126	-1473.847	-1642.453	168.607	0.246048	1.572234	3.230742	0.3251905
132	-1467.31	-1635.997	168.6865	0.53359	1.176598	3.230742	0.3146122
138	-1475.937	-1644.282	168.3456	0.1146288	2.122872	3.094045	0.2872275
144	-1495.966	-1664.841	168.8747	0.1146288	1.57578	3.094045	0.3279621
150	-1494.163	-1663.13	168.9672	0.1169007	2.324685	2.335654	0.3083896
156	-1499.101	-1668.756	169.6554	0.289999	1.637721	2.103146	0.3511311
162	-1474.351	-1643.959	169.6082	0.2229514	1.637721	2.217315	0.3511311
168	-1475.495	-1645.206	169.7116	0.3793035	1.637721	2.008398	0.4521044
174	-1482.297	-1651.065	168.7673	0.9007253	1.72658	2.355908	0.4979272
180	-1474.79	-1641.422	166.6317	3.432576	0.9319536	2.699905	0.6149662
186	-1473.039	-1641.145	168.1066	1.266005	1.787828	2.596765	0.4986907
192	-1474.306	-1642.673	168.3675	1.611364	1.763474	2.009905	0.5345414
198	-1488.522	-1657.22	168.698	1.685636	1.206203	2.124294	0.5579541
204	-1487.002	-1656.527	169.5247	0.6430496	1.758085	1.820343	0.440427
210	-1489.624	-1659.298	169.6741	0.7940497	1.172082	2.075243	0.5483802
216	-1493.747	-1664.357	170.6101	0.1859269	1.172082	1.745958	0.4479422
222	-1482.361	-1652.28	169.9197	0.09714221	1.926247	1.831469	0.4850834
228	-1495.81	-1666.505	170.6952	0.09714221	1.131656	1.79472	0.5202103
234	-1493.628	-1661.953	168.3245	1.285716	1.888799	2.247813	0.4002631
240	-1481.918	-1649.694	167.7758	1.534661	2.146374	2.352979	0.5131233
246	-1492.267	-1658.686	166.4191	3.510965	1.190131	2.598184	0.529904
252	-1489.211	-1655.559	166.3478	2.929566	2.037958	2.459707	0.5970136
258	-1488.025	-1654.983	166.9582	2.534845	0.9664714	3.252969	0.5601587
264	-1488.559	-1657.673	169.1142	0.9559094	0.9664714	2.654459	0.6282469
270	-1486.292	-1653.822	167.5301	1.660673	1.909043	2.672163	0.4831466
276	-1492.275	-1659.537	167.2619	2.156447	1.846759	2.49073	0.5684023
282	-1496.852	-1664.487	167.6351	2.245133	1.846759	1.984264	0.6812273
288	-1486.792	-1656.085	169.2928	0.8596699	1.677459	1.915316	0.4874245
294	-1487.62	-1656.57	168.9496	0.8596699	1.326359	2.58757	0.4936433
300	-1485.018	-1654.977	169.9595	0.2953072	1.396861	2.067898	0.4454287
306	-1487.5	-1656.919	169.4184	0.1206374	2.027091	2.197665	0.393996
312	-1495.532	-1665.116	169.5837	0.2286321	1.749564	2.164636	0.3936587
318	-1488.151	-1657.276	169.1246	0.1010663	2.464018	2.167366	0.4115323
324	-1501.167	-1670.263	169.0963	1.19449	1.607378	1.840911	0.511502
330	-1483.511	-1653.844	170.3329	0.3598061	1.283385	1.735062	0.4301788
336	-1472.169	-1642.784	170.6155	0.1400159	1.422549	1.543696	0.4498736
342	-1477.618	-1646.757	169.1381	0.1259739	2.095907	2.382003	0.3468812
348	-1477.882	-1647.152	169.2696	0.1203736	1.946485	2.382003	0.3468812
354	-1486.312	-1652.311	165.9989	2.671394	1.665608	3.389371	0.4084073
360	-1473.224	-1641.178	167.9544	1.158321	2.248814	2.462777	0.4520273
366	-1473.196	-1641.58	168.3839	0.9182197	2.024641	2.462777	0.4925451
372	-1490.885	-1659.409	168.5244	0.8176761	2.513796	2.02963	0.5209417
378	-1502	-1667.799	165.7998	3.713279	1.225776	2.981393	0.5148676
384	-1477.806	-1645.16	167.3539	0.8951242	1.804432	3.676863	0.3892384
390	-1483.948	-1651.365	167.4179	1.658799	2.026709	2.685062	0.4726384
396	-1482.13	-1650.934	168.8044	1.336738	1.455962	2.12542	0.5589013
402	-1486.335	-1653.995	167.66	2.310338	0.9761741	2.772224	0.5151975
408	-1483.65	-1652.554	168.9039	1.160381	1.30523	2.347083	0.5565258
414	-1490.077	-1659.734	169.6576	1.160381	0.7373623	2.158856	0.518493
420	-1484.768	-1653.315	168.5475	1.223539	1.490769	2.468775	0.4871568
426	-1489.315	-1656.611	167.2952	1.845965	2.444844	2.273188	0.5787911
432	-1487.978	-1657.176	169.1972	1.219475	1.569976	1.652925	0.7534144
438	-1488.85	-1659.052	170.2022	0.6631187	0.9236129	1.898372	0.6369017
444	-1490.228	-1658.449	168.2211	1.929318	1.602468	1.919157	0.7058552
450	-1489.943	-1656.983	167.0397	2.751869	1.211936	2.673037	0.6631347
456	-1483.362	-1652.211	168.8485	1.466311	1.431183	1.959541	0.6126305
462	-1488.961	-1656.637	167.6756	2.499143	1.288336	2.246401	0.5835299
468	-1494.037	-1659.164	165.1265	4.778739	1.392639	2.305959	0.7892138
474	-1497.998	-1666.977	168.9784	0.6368128	1.795376	2.322518	0.3963322
480	-1489.686	-1658.975	169.2898	0.9548597	1.649871	1.848401	0.5051058
486	-1479.703	-1649.704	170.001	0.1892351	1.844066	1.727139	0.464556
492	-1488.222	-1658.363	170.1411	0.332982	1.431893	1.779195	0.3680648
498	-1480.515	-1650.452	169.9369	0.1017014	1.431893	2.237879	0.4080397
504	-1482.48	-1652.895	170.4144	0.1864884	1.518159	1.593208	0.4056125
510	-1500.347	-1669.86	169.5129	0.1301235	1.759633	2.341311	0.432402
516	-1483.636	-1653.475	169.8386	0.3804019	1.322749	2.173049	0.4383652
522	-1493.663	-1662.043	168.3791	0.729464	1.810976	2.832326	0.4390407
528	-1484.204	-1652.684	168.4792	1.200044	1.732884	2.338885	0.4905507
534	-1483.146	-1651.704	168.5587	1.059319	1.650671	2.473861	0.5164831
540	-1495.869	-1666.056	170.1875	0.5816429	1.05985	1.886878	0.5418054
546	-1481.645	-1648.871	167.2258	3.259499	1.208683	1.932257	0.7494457
552	-1484.304	-1652.018	167.7132	2.267508	1.815392	1.864218	0.7583617
558	-1481.449	-1646.979	165.5297	4.669989	1.506369	1.864218	0.8405623
564	-1479.918	-1646.857	166.9391	3.179233	1.47703	2.049445	0.7359643
570	-1476.566	-1645.212	168.6469	1.728801	1.47703	1.84253	0.6440134
576	-1471.619	-1640.807	169.1882	1.061599	1.62107	1.84253	0.6255841
582	-1477.74	-1645.422	167.682	1.457842	2.170372	2.50192	0.4666473
588	-1484.8	-1651.301	166.5005	1.647621	2.587932	3.16808	0.5065388
594	-1488.693	-1654.523	165.83	2.791793	1.726464	3.401719	0.4845107
600	-1488.125	-1655.812	167.6872	1.647548	1.189323	3.166873	0.3888183
606	-1489.941	-1658.808	168.8666	0.558164	1.534956	2.728882	0.3643186
612	-1476.141	-1643.827	167.6868	0.6666927	2.212689	3.198364	0.3487703
618	-1481.416	-1649.157	167.7412	0.9188062	2.212689	2.949103	0.4848717
624	-1490.351	-1656.134	165.7833	2.328599	2.212689	3.494027	0.4581884
630	-1482.249	-1649.256	167.0069	0.7989538	2.627312	3.429251	0.3561484
636	-1484.616	-1651.109	166.4931	1.357888	2.627312	3.429251	0.445204
642	-1485.74	-1652.868	167.128	1.970171	1.841342	2.824176	0.4983369
648	-1477.321	-1645.04	167.7188	2.207441	1.256891	2.524354	0.5877271
654	-1479.813	-1645.533	165.7198	3.439863	2.964676	1.824585	0.6895044
660	-1491.461	-1654.604	163.1433	5.05315	3.41345	2.527101	0.5893694
666	-1487.296	-1652.999	165.7027	2.327213	2.994347	2.991071	0.4934656
672	-1486.84	-1652.942	166.1017	2.136379	2.85983	2.878236	0.4934656
678	-1489.033	-1655.167	166.1348	2.536462	2.580917	2.64725	0.4621632
684	-1484.117	-1652.126	168.0094	0.9184654	1.753963	3.068641	0.4622261
690	-1471.848	-1639.087	167.239	2.050673	1.437915	2.996122	0.4553329
696	-1473.518	-1642.674	169.1562	0.7951428	1.538884	2.243377	0.4844415
702	-1489.728	-1653.532	163.8039	6.175856	1.285914	2.415909	0.6559913
708	-1483.719	-1651.483	167.7643	2.358977	1.232728	2.343958	0.6092779
714	-1479.864	-1650.044	170.1795	0.6648726	1.232728	1.599192	0.6643543
720	-1475.891	-1645.681	169.7896	0.5056274	1.792888	1.664244	0.5541066
726	-1475.424	-1642.281	166.8571	3.138707	1.689635	2.033281	0.6279627
732	-1484.825	-1652.429	167.6043	1.91415	1.833662	2.397922	0.5841395
738	-1480.827	-1648.556	167.7297	1.918165	2.039858	2.061529	0.6610351
744	-1471.616	-1639.459	167.8434	2.455228	1.439599	1.940958	0.6729893
750	-1482.271	-1649.448	167.1768	3.113297	1.541874	1.866129	0.6468537
756	-1484.206	-1652.032	167.8259	3.261534	0.876948	1.580725	0.8553036
762	-1491.101	-1659.343	168.2422	2.558514	0.876948	1.859085	0.8652933
768	-1485.631	-1649.603	163.9717	5.483132	2.457427	1.868761	0.7465437
774	-1473.569	-1641.574	168.0046	2.031587	1.620726	1.991305	0.7465437
