Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-31.92467	-203.112	171.1873	0.5426128	0.5076399	0.5649821	0.214666	0.785334	0.473751	0.526249	0.8479153
6	-20.60814	-190.3887	169.7805	1.195531	1.020998	0.6046521	0.377789	0.622211	0.656458	0.343542	0.9897431
12	-26.9439	-195.7767	168.8328	1.309437	2.424996	0.3585047	0.681786	0.318214	0.367406	0.632594	0.8189203
18	-29.98068	-198.7939	168.8133	0.5305272	2.998851	0.4106031	0.514994	0.485006	0.469976	0.530024	1.054342
24	-26.51931	-195.6379	169.1186	0.4689707	1.588172	0.287895	0.201215	0.798785	0.599885	0.400115	1.998999
30	-31.62449	-202.4848	170.8603	0.2513311	0.7858368	0.6351559	0.159746	0.840254	0.532024	0.467976	1.258768
36	-34.58129	-204.7996	170.2183	1.391605	0.3007282	0.4864083	0.24329	0.75671	0.457971	0.542029	1.047951
42	-31.22742	-201.9714	170.7439	0.4353511	0.7511055	0.6263315	0.24329	0.75671	0.48756	0.51244	1.09763
48	-24.21518	-193.0922	168.877	1.293942	1.651166	0.663963	0.208814	0.791186	0.483883	0.516117	1.231447
54	-23.21608	-194.4406	171.2245	0.6231572	0.4828878	0.5236046	0.20348	0.79652	0.423638	0.576362	0.8082618
60	-27.73241	-198.4436	170.7112	0.6231572	0.4386348	0.2195044	0.188404	0.811596	0.420608	0.579392	1.576988
66	-35.26609	-205.862	170.5959	0.2175576	1.123268	0.176856	0.180749	0.819251	0.632109	0.367891	1.573661
72	-28.1531	-196.3855	168.2324	2.186928	1.12049	0.5489763	0.52531	0.47469	0.645923	0.354077	1.402264
78	-28.84307	-198.3037	169.4606	0.5151059	1.12049	1.246472	0.398757	0.601243	0.407406	0.592594	1.189211
84	-24.27097	-193.9859	169.715	0.08737279	2.627158	0.4910186	0.687148	0.312852	0.586299	0.413701	0.8638209
90	-21.21085	-189.1272	167.9164	2.099724	2.805158	0.2763247	0.659375	0.340625	0.519109	0.480891	0.5899805
96	-37.32399	-203.1906	165.8666	1.515744	7.897928	0.251008	0.641093	0.358907	0.56211	0.43789	0.6325054
102	-34.36503	-203.6286	169.2636	0.6802973	1.721916	0.8506032	0.650906	0.349094	0.581959	0.418041	1.081767
108	-30.09636	-199.9172	169.8208	0.1228629	2.353437	0.6351755	0.250305	0.749695	0.390619	0.609381	0.8663145
114	-24.90116	-196.4227	171.5215	0.1892428	0.5602845	0.5069494	0.250305	0.749695	0.536906	0.463094	0.8335186
120	-30.98414	-199.3439	168.3597	0.6521142	3.759958	0.1915603	0.302644	0.697356	0.541855	0.458145	1.178304
126	-27.27997	-196.8454	169.5654	1.962926	0.5177094	0.1877926	0.302644	0.697356	0.419886	0.580114	1.295724
132	-32.30783	-202.8218	170.5139	0.3120143	0.8055797	1.084336	0.403425	0.596575	0.610634	0.389366	0.8166107
138	-23.87126	-194.976	171.1048	0.1993297	0.6321751	0.5559015	0.381047	0.618953	0.548146	0.451854	1.035778
