Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-271.2904	-440.7129	169.4225	0.4042958	2.037255	1.298084	1.28777
6	-260.9153	-430.7883	169.873	0.4993857	1.498384	1.008755	1.462652
12	-269.3105	-439.627	170.3165	0.5929139	0.914415	1.09399	1.423919
18	-277.9566	-448.4237	170.4671	1.015863	0.914415	0.842884	1.160318
24	-262.6233	-433.1374	170.5141	1.062712	0.6826997	0.9724822	1.160318
30	-263.2883	-433.9047	170.6164	1.181943	0.7401115	1.044324	0.8029486
36	-257.0359	-427.4457	170.4098	1.408984	0.5790342	1.044324	0.9447775
42	-258.9175	-428.4779	169.5605	1.408984	1.242006	1.363248	0.8212755
48	-265.6541	-436.2768	170.6227	0.8236411	0.7276067	1.399099	0.8146555
54	-266.1282	-436.6897	170.5615	0.982457	0.5366705	1.387229	0.9050776
60	-251.086	-420.1465	169.0605	1.688299	1.366051	1.498328	0.7746362
66	-250.8513	-421.5883	170.737	0.5467979	0.4958266	1.461764	1.116
72	-259.3397	-428.7624	169.4227	1.071921	1.674277	1.009728	1.235754
78	-262.9526	-432.8971	169.9445	0.9055616	1.041197	0.8837374	1.531926
84	-273.2698	-442.9503	169.6805	1.644173	0.7336151	0.8421039	1.433886
90	-265.327	-435.6445	170.3174	0.2250343	1.446457	1.024002	1.356929
96	-260.9414	-432.563	171.6216	0.04789084	0.6702847	1.061356	1.001508
102	-259.5661	-430.1992	170.6331	0.4220507	0.6358443	1.623209	1.081136
108	-263.2352	-432.3801	169.1449	2.278576	0.2595902	1.623209	0.7750427
114	-272.2066	-441.9585	169.7519	1.296997	0.7388431	1.709507	0.9061208
120	-257.6302	-427.977	170.3469	0.6344129	1.008803	1.402559	1.019523
126	-273.8937	-443.4342	169.5405	1.007291	1.550621	1.095662	1.213986
132	-275.7479	-445.449	169.7011	2.156468	0.5274263	0.8438053	1.137423
138	-272.0605	-442.7151	170.6546	0.5563209	0.7918759	1.286751	1.1147
144	-281.9679	-452.5293	170.5614	0.1626975	1.402262	1.123719	1.158008
150	-275.0396	-446.1993	171.1596	0.1807166	0.917749	1.025069	1.122165
156	-274.35	-444.7988	170.4488	0.3881965	1.17968	0.8691855	1.449099
162	-258.3721	-428.3852	170.0132	1.228697	1.17968	0.6977327	1.264093
168	-254.6748	-425.388	170.7132	0.7017392	0.5725582	1.030845	1.325079
174	-260.13	-430.1076	169.9776	0.4207125	1.55059	0.9686878	1.436277
180	-263.5668	-433.0715	169.5047	1.909101	0.6779959	0.9686878	1.30433
186	-253.817	-424.854	171.037	0.5513145	0.6779959	1.170877	0.9656511
192	-251.4548	-422.6917	171.2369	0.2081373	0.4493114	1.533309	0.9096308
198	-269.4126	-439.4227	170.0102	1.402603	0.9566935	1.241434	0.7701037
204	-251.5461	-421.344	169.7979	1.54317	0.6442561	1.242017	1.160562
210	-263.0907	-433.0451	169.9544	1.400467	0.5628585	1.744774	0.6305426
216	-261.3363	-432.9323	171.596	0.1944506	0.5873861	1.105759	0.9014541
222	-256.4198	-427.1732	170.7534	0.4728039	1.121204	1.105759	0.9585148
228	-259.6286	-428.8689	169.2403	1.04786	1.66997	1.273302	1.190455
234	-258.0093	-429.0753	171.066	0.5443963	0.5650202	1.067438	1.134162
240	-263.0358	-432.8479	169.812	1.235731	1.169682	1.053307	1.134006
246	-264.871	-435.467	170.596	0.6565383	0.8750098	1.308798	0.9752647
252	-255.8309	-426.3188	170.4879	1.046839	0.8671495	1.034387	0.9752647
258	-258.9075	-429.389	170.4815	1.492907	0.3699652	1.097987	0.8219584
264	-259.8059	-430.0705	170.2645	0.1326129	0.617331	2.526166	0.8408513
270	-257.8514	-426.3526	168.5012	2.184861	0.9220906	1.901612	0.896731
276	-260.6	-432.3572	171.7572	0.03555644	0.4227204	1.099228	1.010624
282	-259.2926	-430.3072	171.0146	0.07949183	1.037268	1.27032	1.010624
288	-250.3123	-421.4226	171.1104	0.02918876	0.911733	1.244027	1.111148
294	-255.2834	-426.0479	170.7644	0.1912249	0.9745844	1.333956	1.139247
300	-256.1642	-427.4792	171.315	0.04458722	0.7523087	0.9088071	1.340615
306	-252.4835	-422.9729	170.4894	0.5666989	0.9738785	0.913279	1.404336
312	-254.8227	-422.914	168.0913	2.091444	1.691402	0.9920854	1.484429
318	-255.6223	-426.1833	170.561	0.1350876	1.372716	1.086531	1.238198
324	-252.3849	-423.0871	170.7022	1.476383	0.5743415	0.8122233	0.7989027
330	-260.9195	-431.8305	170.911	0.2909863	1.009041	0.9103481	1.261686
336	-255.939	-427.6523	171.7133	0.06314482	0.5770036	0.8579337	1.164433
342	-261.7571	-432.3871	170.63	0.008836608	0.9476874	1.527349	1.267887
348	-268.9222	-440.0503	171.128	0.03139475	0.7975476	1.527349	0.9230719
354	-262.2998	-432.0442	169.7445	0.6973537	1.342984	1.440078	1.177914
360	-258.9026	-429.9352	171.0326	0.02789837	0.8049178	0.9756001	1.481296
366	-247.0449	-417.7591	170.7142	0.3378672	1.030253	1.085455	1.22288
372	-258.7424	-427.9133	169.171	1.672538	1.092012	0.8450435	1.527906
378	-256.2425	-426.6704	170.4279	1.620987	0.6294793	0.7668861	0.9510634
384	-258.5881	-429.1365	170.5484	0.3929209	0.9611894	0.7450909	1.625201
390	-248.5032	-418.1465	169.6433	1.207765	1.123295	0.9752803	1.399566
396	-264.6805	-433.8119	169.1314	1.572252	1.515155	0.600883	1.508523
