Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	gain_loss_ratio	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	tree_length
0	-163.8517	-336.9692	173.1175	0.00205089	0.00232481	0.000913137	0.00268146	0.00063314	0.00069788	0.0150098	0.0119775	0.00511446	0.0166461	0.0192347	0.00174167	0.0150859	0.00122176	0.00465752	0.00750132	0.0124792	0.00381671	0.0044187	0.00652568	0.0123203	0.00154993	0.00167648	0.00266865	0.00200559	0.00264351	0.0176463	0.000450766	0.00170417	0.0153117	0.000434717	0.00968457	0.0063931	0.0488235	0.00555099	0.0123547	0.0021557	0.000606109	0.00459661	0.00683564	0.00351769	0.0119663	0.00757132	0.00487685	0.002439	0.000272491	0.0141066	0.0024803	0.00074632	0.00362215	0.0106473	0.0213432	0.00765807	0.00292632	0.00192046	0.00068283	0.010648	0.00616907	0.00328558	0.00127578	0.00465712	0.00575176	0.00387879	0.0118592	0.0152325	0.00974361	0.00827033	0.00466167	0.00662087	0.00371739	0.00506736	0.00241533	0.0022268	0.0189555	9.44632e-05	0.00516009	0.0122636	0.00894501	0.00951719	0.0151717	0.0310229	0.00242942	0.00133463	0.00312997	0.00834362	0.0162554	0.0124837	0.0118259	0.00415095	0.0263835	0.015186	0.00224498	0.00158261	0.0134369	0.0257489	0.000636559	0.01097	0.4155505	0.00273569	0.00310109	0.00121804	0.00357682	0.00084455	0.000930908	0.0200217	0.0159768	0.00682221	0.0222044	0.0256573	0.00232322	0.0201233	0.00162971	0.0062127	0.0100061	0.0166462	0.00509114	0.00589414	0.00870466	0.0164342	0.00206746	0.00223627	0.00355974	0.00267527	0.0035262	0.0235385	0.00060128	0.0022732	0.0204244	0.000579872	0.0129183	0.00852781	0.0651261	0.0074045	0.01648	0.0028755	0.000808494	0.00613145	0.0091181	0.00469227	0.015962	0.0100994	0.00650527	0.0032534	0.000363477	0.0188169	0.00330849	0.000995521	0.00483161	0.0142026	0.0284699	0.0102152	0.00390344	0.00256171	0.000910832	0.0142034	0.00822897	0.00438265	0.00170177	0.00621217	0.00767231	0.00517394	0.015819	0.0203188	0.0129971	0.0110318	0.00621824	0.00883163	0.00495866	0.00675939	0.00322183	0.00297034	0.0252849	0.000126005	0.00688309	0.0163585	0.0119318	0.0126951	0.0202377	0.0413817	0.00324062	0.00178028	0.00417509	0.0111296	0.0216832	0.016652	0.0157747	0.00553698	0.0351931	0.0202567	0.0029946	0.00211106	0.0179236	0.0343466	0.000849111	0.0146329	0.7496772
36	-171.06	-344.1667	173.1067	0.000433583	0.002908	0.00206306	0.00131746	0.00919748	0.00318893	0.00437252	0.00227554	0.00380154	0.0255442	0.0108482	0.00166923	0.00890617	0.0024173	0.00213702	0.0021808	0.00398302	0.000630393	0.00520442	0.0169093	0.00249417	0.000963885	0.00306792	0.00168413	0.00786126	0.000977465	0.00801294	0.000933606	0.0052429	0.00989982	0.0038198	0.00590603	0.00780474	0.0213962	0.00100781	0.0167774	0.00296945	0.00695957	0.00290416	0.00900945	0.00627028	0.00193981	0.0061038	0.0107541	0.010755	0.00190595	0.0123186	0.000729906	0.00174801	0.00303537	0.00129788	0.0259132	0.00141478	9.2217e-05	0.00661707	0.000446563	0.00492374	0.00117574	0.00153205	0.000883065	0.00408387	0.00685098	0.0162195	0.00489713	0.00427759	0.0151367	0.00740058	0.00597631	0.00244878	0.00725707	0.00337284	0.00353052	0.00432583	0.00849567	6.41831e-05	0.0103826	0.00238958	0.0177584	0.000483748	0.0223435	0.0074837	0.00384826	0.00101523	0.00985809	0.00141161	0.0157937	0.00289306	0.00256756	0.0044401	0.0114625	0.00386873	0.0155204	0.00220472	0.000706932	0.00400015	0.0146383	0.0062046	0.574651	0.000740976	0.00496965	0.00352569	0.00225148	0.0157181	0.00544975	0.00747247	0.00388881	0.00649668	0.0436541	0.0185391	0.00285265	0.0152203	0.00413107	0.00365209	0.00372691	0.00680682	0.00107732	0.00889415	0.0288973	0.00426244	0.00164724	0.00524295	0.00287811	0.0134346	0.00167045	0.0136938	0.0015955	0.0089599	0.0169184	0.00652789	0.0100932	0.013338	0.0365653	0.00172232	0.028672	0.00507468	0.0118936	0.00496309	0.0153968	0.0107157	0.00331505	0.0104312	0.0183783	0.0183799	0.00325719	0.021052	0.00124738	0.00298728	0.00518733	0.00221802	0.0442847	0.00241781	0.000157595	0.0113083	0.000763159	0.00841447	0.00200929	0.00261821	0.00150912	0.00697918	0.0117081	0.0277184	0.008369	0.00731024	0.025868	0.0126473	0.0102133	0.00418486	0.012402	0.00576406	0.00603353	0.00739266	0.0145188	0.000109686	0.0177435	0.0040837	0.0303483	0.000826706	0.0381841	0.0127893	0.00657652	0.00173499	0.0168471	0.00241238	0.0269908	0.00494412	0.00438786	0.00758796	0.019589	0.00661151	0.0265238	0.00376779	0.00120812	0.00683609	0.0250162	0.0106034	0.5851511
72	-175.2011	-347.9569	172.7559	0.000913143	0.0105409	0.00332867	0.00239287	0.00843092	0.00272457	0.00873876	0.00399887	0.000117422	0.00824566	0.00342563	0.000696184	0.00554248	0.00127957	0.00105385	0.00490587	0.00334724	0.0017412	0.00418696	0.0513984	0.0112196	0.00519709	0.00553811	0.00552261	0.00525087	0.00141951	0.00486713	0.0068522	0.00807827	0.00938236	0.00649321	0.00441369	0.00855151	0.0099285	0.0146859	0.0254344	0.00241908	0.00658711	0.0103978	0.0119989	0.00252623	0.00661829	0.00179592	0.00834292	0.0239246	0.00130339	0.0103219	0.00404953	0.00521322	0.00781441	0.0143648	0.00382379	0.00201455	0.000867242	0.000293585	0.0189929	0.00678487	0.00435879	0.00447909	0.0075699	0.0191603	0.0116608	0.0201572	0.00627709	0.00764503	0.00143523	0.0278788	0.00433794	0.0010766	0.0138953	0.00196074	0.00720742	0.00127858	0.00806058	0.00257809	0.00252695	0.00368487	0.00878879	0.00468824	0.00749444	0.00742161	0.00306995	0.000670068	0.00477955	0.00562329	0.0151799	0.000662845	0.00215399	0.00432392	0.0133817	0.0258666	0.0107139	0.00392184	0.00824186	0.000861099	0.00282014	0.0121317	0.8935518	0.00128553	0.0148396	0.00468613	0.00336871	0.0118691	0.00383567	0.0123025	0.00562964	0.000165308	0.0116083	0.00482263	0.000980094	0.00780274	0.0018014	0.00148362	0.00690653	0.00471227	0.00245128	0.00589443	0.072359	0.015795	0.0073165	0.0077966	0.00777478	0.00739222	0.0019984	0.00685199	0.00964658	0.0113727	0.0132086	0.0091412	0.00621363	0.0120389	0.0139774	0.020675	0.0358068	0.0034056	0.00927339	0.0146381	0.0168921	0.00355644	0.00931728	0.00252831	0.0117452	0.0336813	0.00183493	0.0145312	0.00570096	0.00733921	0.0110012	0.0202229	0.00538317	0.00283611	0.00122091	0.000413312	0.0267384	0.00955179	0.00613634	0.0063057	0.010657	0.0269741	0.0164162	0.0283774	0.00883693	0.0107627	0.00202053	0.039248	0.00610699	0.00151565	0.0195619	0.00276034	0.0101467	0.00179999	0.0113477	0.00362946	0.00355746	0.00518759	0.0123729	0.00660015	0.0105507	0.0104482	0.0043219	0.000943328	0.00672869	0.00791651	0.0213703	0.000933159	0.00303241	0.00608725	0.0188388	0.0364152	0.0150832	0.00552119	0.011603	0.00121226	0.00397021	0.0170792	0.710324
108	-168.7606	-341.5943	172.8337	0.00836453	0.0175434	0.0136741	0.00499242	0.00487851	0.00310829	0.0142882	0.00475741	0.00572374	0.0218778	0.00299855	0.000643613	0.00427103	0.000521645	0.0024535	0.00545138	0.00044891	0.00126211	0.00367549	0.0121657	0.00450795	0.000825333	0.0118832	0.0150145	0.0226657	0.0332225	0.0383999	0.00419322	0.00073804	0.0102289	0.000128141	0.00835789	0.0115352	0.0163442	0.0228465	0.0143675	0.00276166	0.00203976	0.00585635	0.0133842	0.00601855	0.00547178	0.00558672	0.0140372	0.0105119	0.000561515	0.0126313	0.0033407	0.00711462	0.0094938	0.00275675	0.0156729	0.00667209	0.000920287	0.000444921	0.000592856	0.00245028	0.00388768	0.00531193	0.000189658	0.00722708	0.0097253	0.00189491	0.00370442	0.0177977	0.000830186	0.00147251	0.00556903	0.0122236	0.00124344	2.35027e-05	0.0131465	0.000265044	0.0158277	0.00795623	0.000212623	0.0134547	0.00662735	0.000841156	0.00688684	0.0250868	0.00474841	0.00172695	0.00877177	0.00362926	0.0174564	0.000535011	0.00986398	0.0103365	0.018447	0.0057912	0.0114867	0.0117543	0.0180599	0.00167119	0.00288842	0.0155825	0.7666614	0.0107123	0.0224675	0.0175122	0.0063937	0.00624782	0.00398073	0.0182986	0.00609272	0.00733028	0.0280185	0.00384019	0.000824263	0.00546982	0.000668061	0.00314215	0.00698148	0.00057491	0.00161637	0.00470712	0.0155803	0.00577325	0.00105699	0.0152186	0.0192288	0.0290275	0.0425474	0.049178	0.00537018	0.000945194	0.0131	0.000164107	0.0107038	0.0147729	0.0209317	0.029259	0.0184002	0.00353681	0.00261228	0.00750011	0.0171408	0.00770784	0.0070076	0.00715481	0.0179771	0.0134623	0.000719122	0.0161767	0.00427837	0.00911156	0.0121585	0.00353051	0.020072	0.00854482	0.00117859	0.000569802	0.000759259	0.00313802	0.00497888	0.00680289	0.000242892	0.00925559	0.012455	0.00242677	0.00474418	0.0227932	0.0010632	0.00188581	0.00713216	0.0156545	0.00159245	3.00994e-05	0.0168365	0.000339437	0.0202703	0.0101894	0.000272303	0.0172312	0.00848752	0.00107725	0.00881985	0.0321282	0.0060812	0.00221167	0.0112338	0.00464792	0.022356	0.000685179	0.0126326	0.0132378	0.0236247	0.00741669	0.0147109	0.0150535	0.023129	0.00214026	0.00369914	0.0199562	0.7808345
144	-172.6486	-345.8513	173.2028	0.00598405	0.00117011	0.00424198	0.00425705	0.00607907	0.00339737	0.00301405	0.000823545	0.000911046	0.00308498	0.00282735	0.00553992	0.0111136	0.000629311	0.00301669	0.000434118	0.000314783	0.000393541	0.000637807	0.033762	0.0116615	0.00145386	0.00200053	4.60886e-05	0.00223473	0.0087265	0.0157	0.00514977	0.00126281	0.00737682	0.000743478	0.00286084	0.0112412	0.0221023	0.00509602	0.0180428	0.00709512	0.0011487	0.0047518	0.00452964	0.00255358	0.00382397	0.00734512	0.0108977	0.00286197	0.000233069	0.0107696	0.0114863	0.00307547	0.00677548	0.000200978	0.0161438	0.00750145	0.00323839	0.0024123	0.00384908	0.00463133	0.00245513	0.00232514	3.76399e-05	0.00523368	0.00184184	0.00205847	0.000760766	0.0150203	0.00289821	0.00099718	0.0121405	0.000550134	0.00836046	0.000250328	0.0032337	0.000262658	0.0105244	0.0111263	0.000899125	0.00600776	0.0109276	0.00190189	0.00787815	0.00606701	0.000851197	0.0112461	0.000464281	0.00211393	0.00847305	0.00133217	0.00564679	0.000151344	0.00679929	0.0321255	0.00536325	0.00539486	0.00317261	0.0104788	0.000595987	0.000990633	0.4362386	0.0112564	0.00220104	0.00797942	0.00800778	0.0114351	0.00639066	0.00566961	0.00154914	0.00171373	0.00580303	0.00531843	0.0104209	0.0209054	0.00118377	0.00567458	0.000816602	0.000592127	0.000740274	0.00119975	0.0635084	0.0219359	0.0027348	0.00376312	8.66956e-05	0.00420366	0.0164151	0.0295327	0.00968704	0.00237542	0.0138763	0.00139853	0.00538141	0.0211453	0.0415758	0.00958592	0.0339396	0.0133463	0.00216078	0.00893843	0.00852053	0.00480344	0.00719313	0.0138166	0.0204992	0.00538353	0.000438416	0.0202582	0.0216065	0.00578515	0.0127451	0.000378052	0.0303674	0.0141107	0.0060916	0.00453769	0.00724036	0.00871182	0.00461825	0.00437372	7.08029e-05	0.00984488	0.00346462	0.00387211	0.00143105	0.0282542	0.0054517	0.00187576	0.0228371	0.00103484	0.0157265	0.000470882	0.00608279	0.000494076	0.0197971	0.0209293	0.00169131	0.011301	0.0205555	0.00357757	0.0148193	0.0114124	0.00160115	0.0211546	0.000873341	0.00397643	0.0159383	0.00250589	0.010622	0.000284688	0.0127899	0.0604301	0.0100886	0.0101481	0.00596788	0.0197112	0.00112109	0.00186344	0.5316148
180	-176.7991	-348.5394	171.7402	0.00385651	0.00138492	0.00489025	0.00382262	0.00107505	0.00044872	0.00345248	0.000652645	0.000871145	0.0208248	0.00209458	0.00302537	0.0109782	0.00475187	0.00405848	0.0039307	0.00277679	0.000915055	0.0109381	0.0249239	0.00381957	0.00248757	0.0178562	0.000528809	0.0116306	0.0152324	0.030861	0.0018501	0.0059127	0.00887217	0.00717101	0.000667688	0.0208722	0.0123574	0.00669619	0.00721643	0.00463258	0.011854	0.00340132	0.00975101	0.00284069	0.00196726	0.00295946	0.00728019	0.00241282	0.000209536	0.0044785	0.0113031	0.0140344	0.0176959	0.00189272	0.00820855	0.00345466	0.00175139	0.00999131	0.00406347	0.00193458	0.000309031	0.000281738	8.50998e-05	0.0367184	0.00308705	0.00164564	0.00318492	0.0084486	0.00412325	0.00937034	0.0163873	0.00704848	0.00879612	0.00209742	0.00661113	0.00240552	0.0191546	0.00477866	0.00129253	0.0196171	0.0120119	0.00968914	0.0172432	0.00582035	0.00434732	0.0215693	0.00192904	0.000361322	0.0188731	0.00128997	0.0231858	0.000703498	0.00934341	0.0238482	0.0221847	0.0120089	0.00465098	0.0413964	0.000751821	0.00515829	1.916954	0.00493393	0.00177183	0.00625647	0.00489057	0.00137539	0.000574081	0.00441702	0.000834977	0.00111452	0.0266427	0.00267976	0.00387058	0.0140452	0.00607943	0.00519231	0.00502883	0.00355256	0.0011707	0.0139939	0.031887	0.00488666	0.00318254	0.0228448	0.000676545	0.0148799	0.0194879	0.0394828	0.00236697	0.00756456	0.0113508	0.00917441	0.000854223	0.0267034	0.0158097	0.00856694	0.00923253	0.00592681	0.0151657	0.00435156	0.0124752	0.00363431	0.00251687	0.00378626	0.0093141	0.0030869	0.000268075	0.00572969	0.014461	0.0179552	0.0226398	0.00242151	0.0105018	0.00441981	0.00224068	0.0127826	0.00519871	0.00247505	0.000395366	0.000360449	0.000108875	0.0469766	0.0039495	0.00210539	0.00407471	0.0108089	0.00527518	0.0119882	0.0209655	0.00901765	0.0112535	0.00268339	0.00845812	0.00307757	0.0245059	0.0061137	0.00165363	0.0250977	0.0153677	0.0123961	0.0220606	0.00744642	0.00556185	0.0275953	0.00246797	0.000462266	0.0241458	0.00165035	0.0296634	0.000900038	0.0119537	0.0305108	0.0283826	0.0153639	0.00595035	0.0529616	0.000961862	0.00659939	0.7816314
216	-163.1195	-335.9421	172.8227	0.000946127	0.0100499	0.0143669	0.0106391	0.00802341	0.00024959	0.0165482	0.000507245	0.000217679	0.0153673	0.014664	0.0122327	0.00549178	0.0127574	0.0112455	0.00535133	0.0121834	0.0123266	0.00327104	0.0190515	0.00282291	0.00294768	0.0107208	0.00181429	0.00495185	0.00499482	0.0300279	0.00562607	0.00821228	0.00740213	0.00316795	0.0116067	0.00322625	0.0659348	0.0306033	0.0121697	0.00451909	0.00016945	0.0120467	0.0289775	0.00256479	0.00866316	0.00129342	0.00959861	0.00139235	0.00265398	0.0365978	0.0122918	0.0021961	0.0148453	0.012763	0.00763219	0.0116817	0.0109838	0.0036272	0.0253078	0.00144024	0.000514628	0.00314942	0.00910903	0.0245918	0.00305898	0.00595894	0.00344421	0.0101115	0.00457299	0.00102357	0.000478998	0.0139667	0.0124172	0.00326151	0.00469099	0.00239452	0.00763742	0.00372218	0.00556196	0.00725717	0.0108881	0.0111648	0.0273021	0.0173097	0.00541246	0.0117987	0.00355723	0.00444891	0.017682	0.00113754	0.0105434	0.00113289	0.00643803	0.0149391	0.0263502	0.0081335	0.00603943	0.0123128	0.00522369	0.00232101	0.6400957	0.00101296	0.0107598	0.0153817	0.0113906	0.00859014	0.00026722	0.017717	0.000543075	0.000233055	0.0164528	0.0156998	0.0130968	0.00587969	0.0136585	0.0120399	0.00572932	0.013044	0.0131973	0.00350208	0.0203972	0.00302231	0.00315589	0.011478	0.00194244	0.00530162	0.00534763	0.0321489	0.00602346	0.00879235	0.00792497	0.00339172	0.0124265	0.00345414	0.0705921	0.032765	0.0130293	0.00483829	0.000181419	0.0128976	0.0310243	0.00274595	0.00927508	0.00138478	0.0102766	0.0014907	0.00284144	0.0391829	0.0131601	0.00235122	0.0158938	0.0136645	0.00817128	0.0125068	0.0117596	0.00388341	0.0270954	0.00154197	0.000550978	0.00337188	0.00975244	0.0263289	0.00327505	0.00637985	0.00368749	0.0108258	0.00489601	0.00109587	0.000512832	0.0149532	0.0132943	0.00349189	0.00502233	0.00256366	0.00817689	0.00398509	0.00595483	0.00776978	0.0116572	0.0119534	0.0292306	0.0185324	0.00579477	0.0126321	0.00380849	0.00476315	0.018931	0.00121789	0.0112882	0.00121291	0.00689277	0.0159943	0.0282115	0.008708	0.00646602	0.0131825	0.00559267	0.00248495	0.9340255
252	-170.4323	-342.8788	172.4465	0.0124253	0.00903282	0.0247089	0.00672328	0.0102832	0.00659077	0.0198519	0.000580278	0.00065059	0.012664	0.0176481	0.0168242	0.0288787	0.00476574	0.00275262	0.000377007	0.0133468	0.00133154	0.00457037	0.0164542	0.00225994	0.00327588	0.0100056	0.00782124	0.00192475	0.000470846	0.0147625	0.0099351	0.009689	0.0270374	0.00585349	0.0016675	0.00466472	0.0332437	0.0220361	0.0445269	0.00745368	0.00365066	0.0120089	0.0259287	0.00895345	0.0053736	0.0138272	0.0248299	0.00241584	0.00681796	0.0234762	0.015516	0.00714649	0.00922398	0.00271867	0.0037263	0.0160325	0.0113946	6.91935e-05	0.0157845	0.0133181	4.48487e-05	0.00609193	0.00683769	0.0303455	0.00486268	0.00761864	0.018509	0.0296719	0.0116042	0.0218963	0.00487616	0.025008	0.00590387	0.0113029	0.026827	0.00225506	0.0141184	0.00899007	0.00826878	0.0045377	0.0218332	0.00461993	0.0208686	0.0161305	0.0090922	0.00237963	0.00212205	0.0111893	0.0358501	0.0260767	0.0135167	0.0236303	0.0183119	0.00314468	0.0106191	0.00961491	0.00484636	0.00696507	0.00248338	0.00140818	0.8228707	0.0109612	0.00796844	0.0217973	0.00593105	0.00907147	0.00581415	0.0175127	0.000511901	0.000573928	0.0111717	0.0155685	0.0148417	0.0254758	0.00420417	0.00242826	0.000332582	0.0117741	0.00117463	0.00403182	0.0145153	0.00199364	0.00288986	0.00882655	0.00689962	0.00169795	0.000415364	0.0130229	0.0087644	0.0085473	0.0238514	0.00516374	0.00147101	0.00411506	0.0293264	0.0194395	0.0392801	0.00657538	0.00322048	0.0105938	0.0228734	0.00789842	0.0047404	0.0121978	0.0219041	0.00213117	0.00601457	0.0207098	0.0136877	0.00630439	0.00813707	0.00239831	0.00328721	0.0141433	0.010052	6.10401e-05	0.0139245	0.0117487	3.9564e-05	0.00537409	0.00603197	0.0267697	0.00428969	0.0067209	0.016328	0.0261755	0.0102369	0.0193162	0.00430158	0.0220612	0.00520819	0.00997107	0.0236659	0.00198933	0.0124548	0.00793073	0.00729443	0.004003	0.0192605	0.00407554	0.0184096	0.0142297	0.00802082	0.00209923	0.001872	0.00987078	0.0316257	0.0230039	0.011924	0.0208459	0.0161541	0.00277413	0.00936777	0.00848194	0.00427529	0.00614434	0.00219075	0.00124225	1.133575
288	-168.2239	-340.8572	172.6332	0.0037569	0.000407687	0.00514084	0.00597213	0.00547148	0.00403037	0.00285509	0.0021258	0.00199206	0.0114066	0.00316151	0.00103994	0.00403946	0.000141625	0.000242343	0.000304391	0.00452632	0.00265722	0.000584391	0.0182356	0.00275269	0.00578582	0.00969149	0.00127622	3.25152e-05	0.00474475	0.00629723	0.00256899	0.00353359	0.0102246	0.00201801	0.00201172	0.00568023	0.0190506	0.0142352	0.025157	0.00534738	0.000919017	0.00524656	0.00558758	0.00735272	0.00869806	0.0056527	0.00963334	0.00185655	0.00068407	0.00617729	0.00570231	0.00634977	0.00392181	0.000178156	0.00503288	0.00290205	0.00149113	0.00109499	0.000519365	0.00328604	0.000444368	0.0016863	0.00735049	0.00658351	0.00715909	0.0137996	0.000525039	0.0139124	0.000557328	0.0082778	0.00062881	0.00929462	0.00323578	0.000684002	0.0031713	0.0065361	0.00400558	0.00308785	0.00912952	0.000459776	0.00766496	0.00569593	0.00920146	0.00215407	0.00834808	0.000353868	0.00287289	0.0064154	0.0286491	0.00165274	0.00728807	0.00529667	0.00802001	0.00837323	0.00548694	0.00147473	0.0049408	0.00199495	0.00620697	0.0120344	1.085603	0.00728872	0.000790949	0.00997368	0.0115865	0.0106151	0.00781928	0.00553912	0.00412423	0.00386478	0.0221298	0.0061336	0.00201757	0.0078369	0.000274766	0.000470166	0.000590546	0.00878145	0.00515523	0.00113377	0.0353787	0.00534045	0.011225	0.0188023	0.00247598	6.30824e-05	0.00920523	0.0122172	0.00498406	0.00685547	0.0198365	0.00391511	0.00390291	0.0110201	0.0369598	0.0276175	0.0488067	0.0103744	0.00178297	0.0101788	0.0108404	0.0142649	0.016875	0.0109667	0.0186895	0.00360187	0.00132716	0.0119845	0.011063	0.0123191	0.00760865	0.000345638	0.00976423	0.00563023	0.00289292	0.00212437	0.00100761	0.0063752	0.000862113	0.00327158	0.0142606	0.0127726	0.0138893	0.0267724	0.00101862	0.0269914	0.00108127	0.0160597	0.00121995	0.0180324	0.0062777	0.00132702	0.0061526	0.0126806	0.00777118	0.0059907	0.0177121	0.000892007	0.0148707	0.0110506	0.0178516	0.00417909	0.016196	0.000686535	0.00557366	0.0124464	0.0555817	0.00320645	0.0141395	0.010276	0.0155595	0.0162448	0.0106452	0.0028611	0.00958558	0.00387038	0.0120421	0.0233478	0.5154406
324	-173.0361	-345.749	172.7129	0.0011279	0.00325091	0.0119667	0.00153357	0.00226361	0.00977178	0.00795581	0.0556202	0.00850277	0.0435808	0.0249616	0.000844401	0.0150025	0.00094366	0.000367195	0.00304433	0.00612321	0.0160871	0.00396832	0.00553343	0.00579551	0.0271454	0.00110327	0.00178858	0.000234109	0.00176843	0.0245078	0.0040412	0.00369642	0.0124804	0.00189373	0.00271247	0.0166805	0.00912276	0.0285695	0.0143122	0.00622732	0.00362729	0.00415283	0.0121175	0.00719554	0.00350605	0.00753538	0.00528887	0.000120559	0.00210894	0.0417619	0.011597	0.00422159	0.0128754	0.000844674	0.0134201	0.0105694	0.0032431	0.00113952	0.00508517	0.0109305	0.00265694	0.00366112	0.0160618	0.0005428	0.0229039	0.0430762	0.0138626	0.00361036	0.00733247	0.0117498	0.00305709	0.0443654	0.000296041	0.00124598	0.00048476	0.00395416	0.000483201	0.00214795	0.00354383	0.00385751	0.0106122	0.0199996	0.0195744	0.0431591	0.0122783	0.000739674	0.0191739	0.00554899	0.0195936	0.00937113	0.00831028	0.0331952	0.0118797	0.0288711	0.00987966	0.000753021	0.00762701	0.00143816	0.00113487	0.0039564	0.6897588	0.0011258	0.00324487	0.0119445	0.00153072	0.0022594	0.00975363	0.00794103	0.0555169	0.00848697	0.0434998	0.0249153	0.000842832	0.0149746	0.000941907	0.000366513	0.00303868	0.00611184	0.0160573	0.00396095	0.00552315	0.00578474	0.0270949	0.00110122	0.00178525	0.000233674	0.00176514	0.0244623	0.00403369	0.00368955	0.0124573	0.00189021	0.00270743	0.0166495	0.00910581	0.0285164	0.0142856	0.00621575	0.00362055	0.00414511	0.0120949	0.00718217	0.00349954	0.00752138	0.00527904	0.000120335	0.00210502	0.0416843	0.0115754	0.00421375	0.0128515	0.000843105	0.0133952	0.0105498	0.00323708	0.00113741	0.00507573	0.0109102	0.002652	0.00365432	0.016032	0.000541792	0.0228613	0.0429962	0.0138369	0.00360365	0.00731885	0.011728	0.00305141	0.044283	0.000295491	0.00124366	0.00048386	0.00394682	0.000482304	0.00214396	0.00353725	0.00385035	0.0105925	0.0199624	0.019538	0.043079	0.0122555	0.0007383	0.0191383	0.00553868	0.0195572	0.00935373	0.00829484	0.0331335	0.0118576	0.0288175	0.0098613	0.000751622	0.00761284	0.00143549	0.00113276	0.00394905	1.001861
