Iteration	Posterior	Likelihood	Prior	tree_length
0	-5.58445	-179.07	173.4856	0.8292062
6	-5.907576	-179.1769	173.2693	1.060246
12	-17.41502	-191.0134	173.5983	0.6546348
18	-7.390444	-181.0139	173.6234	0.4190504
24	-13.37595	-187.0085	173.6326	0.5546617
30	-4.943027	-178.4327	173.4897	0.8240036
36	-1.555624	-175.1312	173.5756	0.6982975
42	-7.058269	-180.6338	173.5756	0.6982975
48	-9.433151	-182.9995	173.5663	0.7141219
54	-6.254247	-179.1412	172.8869	1.385044
60	-9.964011	-183.3029	173.3389	0.9923901
66	-0.5625985	-174.1982	173.6356	0.536519
72	-0.1524023	-173.6456	173.4932	0.8195909
78	-5.574724	-178.8173	173.2426	1.085268
84	-4.587821	-178.1552	173.5674	0.7123004
90	-15.34949	-188.707	173.3575	0.9734113
96	-27.53551	-199.7628	172.2273	1.863146
102	-21.35812	-194.5125	173.1544	1.164688
108	-23.25781	-196.5694	173.3116	1.019467
114	-25.5584	-198.9522	173.3938	0.9352947
120	-23.76888	-196.9761	173.2072	1.117674
126	-24.57573	-198.0689	173.4932	0.8195545
132	-21.19877	-194.5967	173.3979	0.9308758
138	-32.32196	-205.2499	172.9279	1.352734
144	-27.67667	-200.9444	173.2677	1.061721
150	-33.81925	-207.214	173.3948	0.9342446
156	-30.94304	-204.3378	173.3948	0.9342446
162	-22.04577	-195.3429	173.2972	1.03357
168	-27.82165	-201.371	173.5494	0.741251
174	-23.83337	-197.4387	173.6053	0.6392132
180	-27.08181	-200.3362	173.2544	1.074277
186	-25.0647	-198.3015	173.2368	1.090608
192	-37.53862	-210.6123	173.0737	1.233847
198	-45.12027	-218.5431	173.4228	0.903522
204	-41.53203	-214.2053	172.6732	1.547277
210	-33.78691	-206.6228	172.8359	1.424676
216	-32.16266	-205.5182	173.3556	0.975399
222	-27.7637	-201.2583	173.4946	0.8177061
228	-29.25079	-202.5003	173.2495	1.078821
234	-36.65826	-209.896	173.2377	1.08976
240	-30.18826	-203.5115	173.3233	1.007992
246	-35.66788	-208.313	172.6451	1.567994
252	-34.71483	-207.3599	172.6451	1.567994
258	-26.62237	-199.7578	173.1354	1.181221
264	-26.3632	-199.4039	173.0407	1.261444
270	-32.85196	-205.7681	172.9161	1.362078
276	-26.10357	-198.4819	172.3783	1.758808
282	-32.73832	-205.1166	172.3783	1.758808
288	-36.26917	-209.436	173.1668	1.153734
294	-46.19449	-219.1144	172.9199	1.359071
300	-43.52182	-216.7845	173.2626	1.066534
306	-35.36814	-208.6137	173.2456	1.082486
312	-33.13151	-206.5062	173.3747	0.9555411
318	-36.75784	-209.6776	172.9197	1.359227
324	-22.0395	-195.6406	173.6011	0.6486468
330	-24.11549	-197.0578	172.9423	1.341278
336	-35.59095	-208.4803	172.8894	1.38313
342	-37.27835	-210.1677	172.8894	1.38313
348	-27.6728	-200.8805	173.2077	1.117223
354	-25.88743	-199.152	173.2646	1.0647
360	-33.26652	-206.1498	172.8833	1.387874
366	-14.38059	-187.8264	173.4458	0.8772783
372	-19.80098	-192.9139	173.113	1.200552
378	-20.58907	-194.2125	173.6234	0.5908672
384	-8.938741	-182.5286	173.5898	0.6718747
390	-19.65417	-192.5561	172.9019	1.373281
396	-24.02397	-197.3197	173.2957	1.03496
402	-22.60202	-195.5565	172.9545	1.331549
408	-23.93731	-197.4361	173.4987	0.8123728
414	-39.31169	-212.1961	172.8844	1.387044
420	-35.55883	-208.8514	173.2926	1.037997
426	-44.71377	-217.7167	173.0029	1.292438
432	-31.45757	-204.776	173.3184	1.012814
438	-33.89276	-207.1224	173.2296	1.097241
444	-42.05222	-215.5371	173.4848	0.8301518
450	-42.86292	-216.3477	173.4848	0.8301518
456	-33.71281	-206.8782	173.1654	1.155029
462	-37.39335	-210.8387	173.4454	0.8777634
468	-38.34	-211.4624	173.1224	1.192421
474	-31.26999	-203.4766	172.2066	1.877225
480	-22.39451	-196.0126	173.6181	0.6067902
486	-15.13565	-188.6189	173.4832	0.8321656
492	-8.42138	-181.6896	173.2682	1.06125
498	-13.35127	-186.8095	173.4583	0.8626075
504	-10.57224	-184.2043	173.6321	0.5571064
510	-16.93194	-190.5101	173.5781	0.6937401
516	-24.33813	-197.543	173.2048	1.119811
522	-15.79299	-189.4183	173.6253	0.5844516
528	-20.74182	-194.3135	173.5717	0.7049919
534	-28.63271	-201.4111	172.7784	1.468562
540	-19.30845	-192.8189	173.5105	0.7968548
546	-19.93536	-193.4538	173.5184	0.7860886
552	-20.74956	-194.2201	173.4705	0.8478566
558	-18.95331	-192.5818	173.6285	0.5724985
564	-17.01854	-190.3446	173.3261	1.005169
570	-6.847	-180.4388	173.5918	0.6680326
576	-15.49591	-188.7783	173.2824	1.0478
582	-8.986296	-182.3546	173.3683	0.9622146
588	-22.20426	-194.7132	172.5089	1.66655
594	-22.16826	-195.5745	173.4062	0.9218719
600	-25.63647	-198.5472	172.9107	1.366378
606	-14.56306	-188.147	173.5839	0.683175
612	-20.36311	-193.1929	172.8298	1.429389
618	-26.06654	-199.5729	173.5063	0.8024367
624	-32.60285	-205.7431	173.1403	1.176969
630	-34.26903	-207.6752	173.4061	0.9219214
636	-17.83322	-190.9165	173.0833	1.225802
642	-13.53902	-186.9301	173.3911	0.9382312
648	-19.20726	-192.3234	173.1162	1.197798
