Iteration	Posterior	Likelihood	Prior	er_morph[1]	er_morph[2]	er_morph[3]	er_morph[4]	er_morph[5]	er_morph[6]	er_morph[7]	er_morph[8]	er_morph[9]	er_morph[10]	er_morph[11]	er_morph[12]	er_morph[13]	er_morph[14]	er_morph[15]	er_morph[16]	er_morph[17]	er_morph[18]	er_morph[19]	er_morph[20]	er_morph[21]	er_morph[22]	er_morph[23]	er_morph[24]	er_morph[25]	er_morph[26]	er_morph[27]	er_morph[28]	er_morph[29]	er_morph[30]	er_morph[31]	er_morph[32]	er_morph[33]	er_morph[34]	er_morph[35]	er_morph[36]	tree_length
0	-1268.354	-1533.841	265.4873	0.899314	0.0043384	0.00144926	0.00111602	0.000289779	0.00524626	0.00307231	0.00433322	0.00264245	0.0038297	0.000239318	0.00051417	0.0023061	0.00295586	4.14949e-05	0.000903115	0.00254953	0.00163941	0.002112	0.00318957	0.00038827	0.0033717	0.00800969	0.0010972	0.00196708	0.0014239	0.00301313	0.00157471	0.00137114	0.00156109	0.00399016	0.00409023	0.00635358	0.00631613	0.00272345	0.0106669	0.2101751
6	-1265.501	-1531.009	265.5084	0.895737	0.00432114	0.00144349	0.00314051	0.000288627	0.0052254	0.00306009	0.00431598	0.00263195	0.00381447	0.000238366	0.000512125	0.00229693	0.0029441	4.13298e-05	0.000899523	0.00253939	0.00163289	0.0021036	0.00317688	0.000386726	0.00335829	0.00797783	0.00109284	0.00195926	0.00141824	0.00591961	0.00156845	0.00136568	0.000584598	0.00397429	0.00407396	0.00632832	0.00629101	0.00271262	0.0106244	0.2180646
12	-1267.224	-1532.737	265.5133	0.889435	0.00429074	0.00143334	0.00311842	0.000286596	0.00518863	0.00263352	0.00428562	0.00216835	0.00378763	0.000236689	0.000508522	0.00269639	0.00292339	4.1039e-05	0.000893195	0.00252152	0.00967254	0.0020888	0.00134405	0.000384005	0.00333466	0.00792171	0.00108515	0.00194547	0.00140826	0.00587796	0.00155741	0.00135608	0.000580485	0.00394633	0.0040453	0.00141757	0.00955386	0.0054819	0.0105497	0.2199861
18	-1259.622	-1525.189	265.5675	0.893168	0.00430875	0.00143935	0.0031315	0.000287799	0.00521041	0.00264457	0.0043036	0.00217745	0.00380353	0.000404012	0.000510656	0.00270771	0.00293566	4.12113e-05	0.000896943	0.0025321	0.00971313	0.00209757	0.00134969	0.000385616	0.00334866	0.00443252	0.0010897	0.00195364	0.00125406	0.00590263	0.000883748	0.00136177	0.000582921	0.00396289	0.00406227	0.00142352	0.00959395	0.0055049	0.010594	0.2433675
24	-1261.214	-1526.723	265.5093	0.89186	0.00430244	0.00143725	0.00312692	0.000287377	0.00520278	0.0026407	0.0042973	0.00217426	0.00379796	0.00040342	0.00207246	0.00270374	0.00293136	4.11509e-05	0.000895629	0.0025284	0.0096989	0.00209449	0.00134772	0.000385052	0.00334375	0.00442603	0.00092149	0.00201925	0.00125223	0.00589399	0.000882454	0.00135977	0.000582067	0.00395708	0.00405633	0.00142144	0.0095799	0.00549684	0.0105784	0.2184414
30	-1266.448	-1531.865	265.4168	0.891422	0.00430033	0.00102598	0.00312539	0.000287236	0.00520023	0.0026394	0.00429519	0.0021732	0.0037961	0.000403222	0.00476465	0.00270242	0.00144211	4.11307e-05	0.00089519	0.00252716	0.00969415	0.00209347	0.00134706	0.000384863	0.00334212	0.00442386	0.000921038	0.00201826	0.00125161	0.0058911	0.000882022	0.00135911	0.000581782	0.00395514	0.00405434	0.00142074	0.00957521	0.00518948	0.0105733	0.1869902
36	-1273.057	-1538.661	265.6039	0.888683	0.00428711	0.00102283	0.00311578	0.000286354	0.00518424	0.00263129	0.00428199	0.00216652	0.00378443	0.000401983	0.00475001	0.00269411	0.00143767	4.10043e-05	0.000892439	0.00251939	0.00966436	0.00208703	0.00134292	0.00038368	0.00333184	0.00441027	0.000918208	0.00201206	0.00124777	0.00587299	0.000879311	0.00135493	0.000579994	0.00394299	0.00404188	0.00141637	0.00954578	0.00517353	0.0136139	0.2619142
42	-1265.205	-1530.655	265.45	0.889023	0.00428875	0.00102322	0.00311697	0.000286463	0.00518623	0.0026323	0.00428363	0.00216735	0.00378588	0.000402137	0.00475182	0.00269514	0.00143822	4.102e-05	0.000892781	0.00252035	0.00966805	0.00208783	0.00134343	0.000343235	0.00333312	0.00441196	0.00153466	0.00201283	0.00124824	0.00587524	0.000879647	0.00135545	0.0024138	0.0039445	0.00404342	0.00141692	0.00954943	0.00517551	0.0108275	0.1973441
48	-1263.378	-1528.952	265.5745	0.881835	0.00425408	0.00221648	0.00309177	0.000284147	0.00490466	0.00261102	0.00145853	0.00384725	0.00375527	0.000398886	0.00471341	0.00267335	0.0014266	3.78844e-05	0.0117743	0.000912506	0.00958989	0.00207095	0.00133257	0.00034046	0.00330617	0.00437628	0.00152225	0.00199656	0.00123815	0.00235567	0.000872536	0.00134449	0.00239428	0.00391261	0.00401073	0.00379523	0.00947223	0.00513367	0.01074	0.2466976
54	-1256.744	-1522.255	265.5115	0.887423	0.00428104	0.00223053	0.00311136	0.000285948	0.00324311	0.00262756	0.00146778	0.00387162	0.00377906	0.000401413	0.00458263	0.00245365	0.00143564	3.81245e-05	0.00364349	0.000918289	0.00965066	0.00208408	0.00134101	0.000342617	0.00332712	0.00440402	0.00153189	0.00200921	0.001246	0.00288592	0.000878065	0.00232609	0.00487965	0.0039374	0.00403615	0.00381928	0.00953225	0.0051662	0.0108081	0.2193004
