Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-1412.45	-1575.39	162.9398	0.0704244	1.323399	1.177132	1.213811	0.566792	0.433208	0.354854	0.645146	4.739654
6	-1422.973	-1585.997	163.024	0.1242136	1.323399	1.020812	1.013918	0.376497	0.623503	0.521818	0.478182	4.849606
12	-1416.261	-1579.048	162.7862	0.1840507	1.472816	1.008841	1.109993	0.692638	0.307362	0.521818	0.478182	4.849606
18	-1424.849	-1588.542	163.6932	0.1896861	1.985138	0.9971534	1.226245	0.607662	0.392338	0.367442	0.632558	4.005512
24	-1420.053	-1583.649	163.5956	0.03604249	1.648506	1.027336	1.017813	0.565624	0.434376	0.496798	0.503202	4.388129
30	-1432.518	-1595.768	163.2498	0.167682	1.173685	1.033568	1.048847	0.445162	0.554838	0.554034	0.445966	4.743012
36	-1424.451	-1586.793	162.3422	0.02677685	1.518367	1.06312	0.9476292	0.552804	0.447196	0.257107	0.742893	5.252305
42	-1419.767	-1582.595	162.8287	0.02636566	1.709819	1.109803	1.094014	0.550723	0.449277	0.487987	0.512013	4.702437
48	-1418.192	-1581.397	163.2045	0.02636566	1.645489	0.9220013	1.152128	0.540007	0.459993	0.384919	0.615081	4.610991
54	-1417.34	-1580.006	162.6665	0.1042106	1.645489	1.059646	1.184386	0.604478	0.395522	0.50779	0.49221	4.769024
60	-1420.938	-1584.403	163.4654	0.05144231	1.62905	1.067672	1.194834	0.607552	0.392448	0.307631	0.692369	4.39393
66	-1420.248	-1584.15	163.9016	0.1273597	1.346953	0.8655224	1.230359	0.607552	0.392448	0.412594	0.587406	4.311593
72	-1428.49	-1591.117	162.6274	0.1665935	1.443597	1.199912	1.119439	0.536474	0.463526	0.396036	0.603964	4.820521
78	-1430.037	-1593.255	163.2183	0.1347425	1.282268	0.8268998	0.9141809	0.440938	0.559062	0.319174	0.680826	4.945549
84	-1425.351	-1589.924	164.5731	0.0975437	1.211024	0.8181198	1.292187	0.499073	0.500927	0.324209	0.675791	4.028851
90	-1414.524	-1578.014	163.4895	0.1400478	1.342669	0.8680392	1.088969	0.548641	0.451359	0.398506	0.601494	4.609545
96	-1415.573	-1578.942	163.3695	0.07345247	1.342669	0.9101945	1.0852	0.599364	0.400636	0.282573	0.717427	4.748175
102	-1412.26	-1576.04	163.7793	0.2284653	1.279497	1.038764	1.189952	0.61616	0.38384	0.459711	0.540289	4.281081
108	-1419.76	-1583.782	164.0219	0.1130217	1.408189	0.8251796	1.189952	0.474434	0.525566	0.492905	0.507095	4.242338
114	-1421.672	-1585.062	163.3903	0.1117591	1.123497	0.8251796	1.189637	0.646007	0.353993	0.366947	0.633053	4.79937
120	-1433.434	-1596.416	162.9825	0.03847505	1.795441	1.411898	1.217938	0.650944	0.349056	0.331252	0.668748	4.388837
126	-1419.771	-1583.789	164.0181	0.05969088	1.534922	0.8616836	1.220342	0.606728	0.393272	0.330499	0.669501	4.216463
132	-1425.288	-1587.917	162.6289	0.02434431	1.64152	1.157312	1.113267	0.729361	0.270639	0.466919	0.533081	4.876643
138	-1424.929	-1587.199	162.27	0.03432977	1.300389	1.256659	1.203222	0.584493	0.415507	0.418904	0.581096	5.093376
144	-1418.107	-1581.213	163.1058	0.005310541	1.227523	1.133351	0.9695625	0.764832	0.235168	0.433573	0.566427	4.963058
150	-1418.178	-1580.419	162.2417	0.1780109	1.462418	1.133351	1.068438	0.537882	0.462118	0.373646	0.626354	5.089954
156	-1411.916	-1575.415	163.4991	0.1780109	1.176471	1.161373	1.253467	0.635092	0.364908	0.373646	0.626354	4.442668
162	-1422.083	-1586.258	164.1752	0.1933676	1.176471	0.96617	1.459326	0.502491	0.497509	0.533443	0.466557	4.005143
168	-1427.943	-1592.691	164.7485	0.01373657	1.23147	0.9092285	1.381025	0.618087	0.381913	0.359023	0.640977	3.864883
174	-1424.318	-1589.023	164.7053	0.02444693	1.156443	1.020843	1.448584	0.688755	0.311245	0.426194	0.573806	3.833424
180	-1426.081	-1588.826	162.7449	0.2996316	1.476699	1.174938	1.18117	0.470813	0.529187	0.426194	0.573806	4.635515
186	-1419.308	-1581.639	162.3316	0.1732243	1.481481	0.9678632	1.165605	0.420674	0.579326	0.413282	0.586718	5.066133
192	-1420.838	-1583.652	162.8141	0.1700074	1.220236	1.263004	1.077301	0.557317	0.442683	0.396283	0.603717	4.825888
198	-1428.748	-1591.031	162.2827	0.1396317	1.779385	1.316388	1.07343	0.557317	0.442683	0.420904	0.579096	4.815265
204	-1414.882	-1577.616	162.7342	0.1586131	1.335188	0.8836542	1.009573	0.591313	0.408687	0.532472	0.467528	5.056397
210	-1428.56	-1591.527	162.9669	0.07071484	1.501909	0.6725217	0.9200724	0.601771	0.398229	0.430015	0.569985	5.056397
216	-1426.648	-1589.937	163.289	0.1043004	1.222724	1.01178	1.036075	0.62443	0.37557	0.375377	0.624623	4.777934
222	-1423.063	-1586.312	163.2482	0.1023192	1.393499	1.39274	1.297422	0.529384	0.470616	0.443964	0.556036	4.320315
228	-1426.977	-1590.765	163.7874	0.09413385	0.9818766	1.069204	1.322084	0.47312	0.52688	0.452195	0.547805	4.413111
234	-1415.623	-1579.491	163.8675	0.03004077	1.460265	0.8711469	1.183724	0.68631	0.31369	0.408446	0.591554	4.377706
240	-1417.999	-1582.242	164.2424	0.07018802	1.290767	0.869035	1.13373	0.664826	0.335174	0.298415	0.701585	4.29516
246	-1418.932	-1583.763	164.8306	0.1063312	1.010668	0.9438933	1.252531	0.557082	0.442918	0.302435	0.697565	3.956485
252	-1419.012	-1582.045	163.033	0.02441568	1.337049	1.00928	1.164121	0.516663	0.483337	0.410448	0.589552	4.806815
258	-1419.902	-1582.686	162.7846	0.06515185	1.392131	1.065491	0.9501828	0.516597	0.483403	0.404903	0.595097	4.982047
264	-1435.684	-1597.515	161.8303	0.05622823	1.286745	1.065491	0.8084837	0.501364	0.498636	0.404903	0.595097	5.64776
270	-1426.5	-1589.509	163.0088	0.07875049	1.448069	0.9858812	1.073191	0.504767	0.495233	0.532454	0.467546	4.7864
276	-1425.115	-1588.384	163.269	0.2015272	1.566368	0.9399193	1.336757	0.443926	0.556074	0.475539	0.524461	4.390215
282	-1435.529	-1598.006	162.4768	0.1395109	1.658526	0.9174244	0.9184256	0.553653	0.446347	0.39376	0.60624	5.079023
288	-1432.496	-1596.642	164.1459	0.01375914	1.323347	0.8641283	1.141128	0.579863	0.420137	0.39376	0.60624	4.300056
294	-1423.699	-1587.982	164.2826	0.01739542	1.072822	0.9232419	1.167492	0.574335	0.425665	0.430972	0.569028	4.303415
300	-1431.468	-1595.239	163.7711	0.1134432	1.292976	1.095206	1.189943	0.440908	0.559092	0.430972	0.569028	4.303415
306	-1434.474	-1598.58	164.1056	0.005214647	1.224601	1.096017	1.273604	0.620462	0.379538	0.401189	0.598811	4.183948
312	-1426.758	-1590.692	163.9343	0.1687632	1.271664	1.131464	1.363105	0.574357	0.425643	0.480051	0.519949	4.069611
318	-1419.657	-1582.283	162.6267	0.217681	1.271664	1.049242	1.348251	0.574357	0.425643	0.509614	0.490386	4.832982
324	-1430.26	-1593.913	163.6526	0.03489075	1.251385	0.9419683	1.275707	0.590114	0.409886	0.527242	0.472758	4.476187
330	-1428.04	-1590.701	162.6615	0.03489075	1.406261	0.994847	1.120012	0.479843	0.520157	0.41784	0.58216	5.002145
336	-1438.852	-1601.756	162.904	0.2490002	1.521912	1.054474	1.304309	0.506135	0.493865	0.4814	0.5186	4.54227
342	-1427.302	-1590.605	163.3035	0.09316892	1.23318	1.178832	1.161225	0.407394	0.592606	0.397086	0.602914	4.593174
348	-1427.201	-1591.087	163.8867	0.04958797	1.2983	1.007564	1.161225	0.52606	0.47394	0.367851	0.632149	4.348763
354	-1424.788	-1588.38	163.5919	0.05298563	1.311352	1.10765	1.302557	0.503708	0.496292	0.504264	0.495736	4.348763
360	-1439.099	-1602.963	163.8639	0.01172791	1.389257	1.221243	1.418579	0.631228	0.368772	0.380975	0.619025	4.082464
366	-1442.444	-1605.965	163.5205	0.2624076	1.389257	1.036466	0.9973336	0.573842	0.426158	0.407078	0.592922	4.45691
372	-1424.826	-1589.175	164.3491	0.05798901	1.070573	1.196051	1.165754	0.394738	0.605262	0.467132	0.532868	4.092966
