Iteration	Posterior	Likelihood	Prior	acrv_sd	tree_length
0	-219.5326	-387.8928	168.3601	0.8223231	3.733025
6	-217.7177	-386.1882	168.4705	1.676472	3.168841
12	-220.6906	-387.6235	166.9329	1.266238	4.294776
18	-234.303	-402.525	168.2221	0.9348967	3.747741
24	-227.1539	-392.8078	165.6539	0.7789829	5.281286
30	-219.6411	-386.5868	166.9458	0.7789829	4.562168
36	-207.806	-375.7647	167.9586	1.046782	3.83502
42	-215.7001	-379.0703	163.3703	1.032148	6.391958
48	-223.8897	-388.363	164.4733	1.033405	5.790403
54	-219.4849	-382.985	163.5001	0.9247234	6.379785
60	-214.253	-381.4473	167.1943	1.261314	4.1493
66	-224.4367	-392.9599	168.5232	0.9746212	3.550241
72	-228.3883	-395.5743	167.186	0.9581	4.325911
78	-224.7594	-391.2272	166.4678	0.8559471	4.786681
84	-231.1235	-396.4949	165.3715	1.080757	5.270603
90	-221.8936	-389.8403	167.9467	1.142094	3.787032
96	-217.5627	-383.8392	166.2766	1.451548	4.560282
102	-237.3664	-403.5542	166.1878	1.521127	4.571041
108	-231.4802	-396.6959	165.2157	0.972586	5.4162
114	-234.497	-400.7377	166.2407	1.225786	4.706891
120	-241.3311	-406.6758	165.3447	0.7054738	5.492204
126	-222.4516	-387.4913	165.0397	1.010543	5.492204
132	-222.7228	-389.3385	166.6156	1.146675	4.541069
138	-226.3925	-395.059	168.6664	0.8338146	3.548825
144	-216.3209	-382.9217	166.6009	1.005366	4.628646
150	-211.2366	-380.2125	168.9759	0.8726524	3.345107
156	-220.0518	-386.9059	166.8541	1.328337	4.30424
162	-203.9564	-371.1762	167.2199	0.7762499	4.409467
168	-211.2659	-377.4686	166.2027	1.360536	4.652736
174	-214.5917	-383.8197	169.228	0.7946747	3.242469
180	-224.8023	-390.7705	165.9682	0.9511457	5.011853
186	-223.4731	-391.5003	168.0272	0.9511457	3.850564
192	-217.077	-383.0631	165.9862	0.9511457	5.001888
198	-205.8953	-374.0489	168.1535	0.9511457	3.777878
204	-205.0322	-374.1092	169.0769	1.100695	3.150627
210	-212.4982	-381.7382	169.24	1.06795	3.073003
216	-216.7268	-380.9052	164.1784	1.06795	5.932714
222	-214.3231	-378.2119	163.8888	2.006761	5.577223
228	-216.1689	-382.8908	166.722	1.15668	4.475647
234	-215.4113	-383.8896	168.4783	1.015289	3.55269
240	-218.4045	-384.6157	166.2111	1.244226	4.713131
246	-209.9986	-376.5038	166.5052	0.9501543	4.713131
252	-214.8453	-381.1827	166.3374	0.9501543	4.80689
258	-220.4247	-387.516	167.0912	1.435689	4.108736
264	-210.7786	-379.4161	168.6374	0.5544043	3.727613
270	-222.3007	-388.3485	166.0478	0.8767741	5.008967
276	-234.4589	-403.4102	168.9513	0.8020861	3.400951
282	-223.3721	-391.086	167.7138	1.049375	3.973916
288	-235.1067	-404.0007	168.8941	0.857645	3.40197
294	-241.6334	-407.1594	165.526	1.167395	5.137198
300	-228.6805	-394.8344	166.1539	0.9556587	4.906127
306	-215.0685	-384.2141	169.1456	0.7811559	3.299073
312	-217.18	-385.2578	168.0778	1.359059	3.585697
318	-220.477	-388.432	167.955	0.9099931	3.915644
324	-216.402	-383.5444	167.1423	0.6849851	4.504529
330	-225.3484	-392.3045	166.9561	0.8712158	4.504529
336	-227.8309	-394.1204	166.2895	1.307089	4.634043
342	-220.4031	-388.2815	167.8784	0.8400259	3.999518
348	-223.8833	-391.7672	167.884	0.9236385	3.948515
354	-216.0666	-382.0101	165.9435	1.253179	4.857545
360	-229.0551	-394.1434	165.0883	1.224667	5.347473
366	-218.2905	-387.1549	168.8644	0.9728862	3.351742
372	-210.9502	-379.7934	168.8433	0.5416798	3.615837
378	-218.577	-383.7842	165.2072	0.6532835	5.596462
384	-216.712	-383.8683	167.1563	0.9045564	4.372904
390	-217.9338	-385.249	167.3152	0.6238769	4.441609
396	-221.2849	-387.8817	166.5968	1.497911	4.353828
402	-220.1876	-388.1176	167.93	0.6234875	4.093606
408	-224.4806	-391.587	167.1064	1.71971	3.937918
414	-221.7847	-387.863	166.0783	1.834318	4.456491
420	-220.4871	-388.3761	167.889	1.06194	3.866317
426	-222.8186	-390.3927	167.5742	1.133813	4.005491
432	-206.6205	-375.853	169.2325	1.014262	3.109466
438	-229.317	-398.0785	168.7616	1.047969	3.368039
444	-225.959	-393.1599	167.2008	1.030176	4.276732
450	-225.7426	-394.6185	168.8759	1.037441	3.306988
456	-234.5295	-401.3298	166.8003	0.7661034	4.65097
462	-216.9774	-384.5747	167.5973	0.9378504	4.104079
468	-216.353	-384.729	168.376	1.058409	3.587106
474	-212.5813	-379.4796	166.8983	0.622477	4.676514
480	-218.1417	-386.169	168.0272	0.622477	4.038765
486	-224.0747	-392.8759	168.8013	0.611016	3.599966
492	-225.6929	-393.4743	167.7814	1.392779	3.737827
498	-220.4644	-387.9617	167.4973	0.4779512	4.421202
504	-221.0922	-388.4348	167.3426	0.6799077	4.394558
510	-225.594	-393.4942	167.9002	1.418043	3.654502
516	-222.7865	-391.7241	168.9376	1.049925	3.263228
522	-228.2482	-395.6292	167.3811	1.130617	4.117419
528	-222.1426	-390.2256	168.0831	0.3889219	4.139986
534	-226.5132	-393.1401	166.6269	0.8288384	4.712928
540	-225.7814	-394.2458	168.4644	1.136331	3.490255
546	-240.0475	-408.8957	168.8482	0.5957389	3.581556
552	-226.8854	-394.3609	167.4755	0.7972064	4.253117
558	-229.658	-399.2109	169.5529	0.947867	2.957405
564	-239.4411	-404.8447	165.4037	1.800857	4.853194
570	-231.0098	-398.1238	167.114	0.8980127	4.400479
576	-224.7018	-393.6005	168.8987	0.7149414	3.48274
582	-222.5788	-386.2361	163.6573	1.596858	5.928454
588	-227.4493	-395.708	168.2586	0.8725888	3.762592
594	-221.2784	-389.347	168.0686	0.8965971	3.858126
600	-220.198	-389.3634	169.1654	0.9181956	3.206415
606	-218.8481	-387.9049	169.0569	1.06725	3.182391
612	-209.4074	-377.2658	167.8583	1.106743	3.858196
618	-208.3108	-376.7869	168.4761	0.7721357	3.695021
624	-211.7179	-377.5803	165.8624	0.7721357	5.169796
630	-207.0358	-373.2313	166.1955	0.7811619	4.980042
636	-218.9314	-388.8249	169.8935	0.9151456	2.770912
642	-224.6902	-392.1881	167.4979	1.237348	3.989917
648	-211.0878	-379.3843	168.2965	1.322259	3.479757
654	-220.6972	-388.7986	168.1014	1.249122	3.635804
660	-216.1772	-383.9538	167.7766	0.540127	4.228149
666	-226.1073	-394.2676	168.1602	1.277149	3.585392
672	-221.4975	-388.9816	167.4842	0.6499192	4.331549
678	-218.1289	-385.5628	167.4339	0.7002103	4.331549
684	-218.2382	-384.473	166.2348	1.81253	4.380559
690	-217.7415	-387.8997	170.1581	0.7033108	2.738644
696	-220.1789	-385.5645	165.3857	1.583781	4.984044
702	-226.4742	-392.2474	165.7732	1.19621	4.984044
708	-241.2555	-406.9476	165.6922	0.7397811	5.281792
714	-239.3131	-406.4079	167.0947	1.100736	4.296845
720	-234.4307	-401.99	167.5592	0.6661344	4.279927
726	-240.7655	-405.8015	165.0359	0.6896585	5.670482
732	-223.9767	-391.1152	167.1385	0.7342414	4.478988
738	-229.6284	-395.8987	166.2703	1.328902	4.632624
744	-222.4469	-390.7567	168.3098	1.052687	3.628868
750	-211.4721	-379.1188	167.6467	0.9394037	4.075003
756	-216.7912	-382.4533	165.6622	0.8439681	5.240817
762	-212.5451	-378.6749	166.1297	0.6842626	5.070341
768	-208.5609	-376.1127	167.5519	0.8943943	4.154625
774	-207.3692	-375.3164	167.9472	0.8943943	3.929047
780	-212.6106	-379.9812	167.3706	1.097502	4.142221
