Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1554.575	-1724.924	170.3481	2.395882	1.240607	0.3033544	0.2866327	0.2469359	0.6431135	0.8707093
6	-1550.741	-1721.86	171.1192	2.01513	0.8317816	0.3033544	0.1104336	0.2815866	0.7839326	0.8060401
12	-1560.19	-1731.11	170.9209	2.173129	0.9201965	0.2384395	0.1310517	0.2815866	0.8835672	0.6898214
18	-1557.747	-1729.078	171.3317	1.762987	0.736873	0.4486374	0.1310517	0.2419478	0.8532562	0.6544128
24	-1563.129	-1733.331	170.2017	3.31497	1.011614	0.1545971	0.1492511	0.2419478	0.8092156	0.6229789
30	-1582.998	-1744.179	161.1807	1.786002	0.7722011	6.399665	1.747935	1.5195	1.942123	0.8868622
36	-1569.121	-1732.917	163.7962	2.12943	0.6728806	5.030334	1.346854	1.22783	0.8561867	1.212489
42	-1574.251	-1739.302	165.0506	1.621676	0.8216325	2.014377	3.183795	1.365232	0.8887939	1.252079
48	-1588.53	-1752.701	164.1704	2.055094	0.8216325	1.455259	3.896189	1.180402	0.6340494	1.83739
54	-1578.545	-1745.956	167.4108	1.214367	0.9436116	3.686979	1.046986	0.7304652	0.4011944	0.7239761
60	-1567.035	-1736.769	169.7346	1.89544	1.242889	0.454691	0.1149232	0.4518525	1.175892	1.172101
66	-1575.683	-1745.374	169.691	2.234997	0.8659871	0.4997387	0.3230459	0.2426803	1.245332	1.192245
72	-1556.833	-1724.735	167.9026	2.557004	0.8696948	0.4856753	0.292885	1.286873	1.850349	1.128823
78	-1553.175	-1721.406	168.2307	2.557004	1.25289	0.3916427	0.3019723	0.7419018	2.057577	0.8319685
84	-1557.797	-1726.618	168.8212	2.084418	1.245965	0.4597314	0.3355787	0.7906075	1.587375	0.9585515
90	-1570.851	-1737.168	166.3161	2.521802	1.69369	0.8962652	0.629256	0.8748135	2.497622	0.9418851
96	-1560.007	-1727.641	167.6336	2.466878	1.411481	0.6303188	0.8768286	0.2658306	2.07545	1.000023
102	-1569.785	-1738.749	168.9641	1.632654	1.353096	0.4211429	0.3418839	0.3785904	2.132004	1.002937
108	-1578.182	-1745.273	167.0903	2.550485	1.429777	0.9901083	0.4297851	0.5530806	2.453444	0.8743588
114	-1567.589	-1733.879	166.2904	3.460996	0.9716187	1.046282	0.4842235	0.5043	3.011183	0.875301
120	-1561.766	-1730.105	168.3396	2.40378	0.9943571	0.423826	0.675174	0.182003	2.518439	0.7808104
126	-1563.434	-1732.465	169.0308	1.80424	0.9762388	0.4547219	0.675174	0.2420558	2.153822	0.9018897
132	-1564.69	-1732.292	167.6024	2.308483	1.062988	0.9339445	0.8898217	0.5601828	2.153822	0.7882786
138	-1567.761	-1734.987	167.2262	2.308483	0.8952066	0.7709623	1.162595	0.3998926	2.642681	0.9163244
144	-1563.784	-1730.829	167.045	1.66852	0.8306656	0.918739	0.8159134	1.081356	2.864748	1.004648
150	-1565.482	-1734.373	168.8905	1.709247	0.6645288	0.6998901	0.8742383	0.3908195	2.005765	0.9986424
156	-1563.064	-1731.393	168.329	2.266749	0.5772876	0.8516155	0.3767434	0.2633881	2.590313	1.06077
