Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2010.744	-2179.112	168.3673	0.05696845	0.5821816	1.118787	1.146257	0.450461	0.549539	0.432267	0.567733	2.002088
6	-2011.651	-2179.997	168.3461	0.04904784	0.5117839	1.215105	1.146257	0.400397	0.599603	0.432267	0.567733	2.002088
12	-2005.187	-2172.804	167.6167	0.08512653	0.7325429	0.983818	0.8924248	0.434514	0.565486	0.427898	0.572102	2.630673
18	-2019.086	-2186.671	167.5849	0.1854773	0.666264	0.9379506	0.9187795	0.442683	0.557317	0.519981	0.480019	2.630673
24	-2020.226	-2187.968	167.742	0.2386881	0.7232446	0.9375957	0.8698182	0.457399	0.542601	0.457731	0.542269	2.498176
30	-2020.82	-2188.72	167.8998	0.04434032	0.7644169	1.180298	0.9739926	0.461967	0.538033	0.476331	0.523669	2.275744
36	-2030.211	-2197.63	167.4192	0.2357181	0.7644169	1.563995	0.995432	0.439549	0.560451	0.562237	0.437763	2.218629
42	-2017.992	-2185.571	167.5788	0.2081261	0.7644169	1.378205	0.8641433	0.449554	0.550446	0.469007	0.530993	2.32519
48	-2008.561	-2175.72	167.1589	0.1675167	0.8794438	1.21355	0.7908724	0.472979	0.527021	0.454882	0.545118	2.687537
54	-2015.152	-2182.005	166.8526	0.1692927	1.21501	1.36432	0.7908724	0.472979	0.527021	0.463293	0.536707	2.578
60	-2011.563	-2179.423	167.8595	0.06022635	0.5899022	1.340876	0.9620068	0.382904	0.617096	0.518584	0.481416	2.314334
66	-2006.324	-2173.812	167.4876	0.007723196	0.9563471	1.117074	0.8549785	0.401654	0.598346	0.410299	0.589701	2.574153
72	-2014.595	-2182.104	167.5086	0.05318479	0.9563471	0.9036759	0.8384037	0.509802	0.490198	0.367538	0.632462	2.675249
78	-2020.007	-2186.963	166.9558	0.1845333	1.072967	0.9085083	0.7992389	0.492219	0.507781	0.367538	0.632462	2.882063
84	-2016.603	-2183.158	166.5548	0.02880097	1.149308	1.216361	0.8710244	0.40084	0.59916	0.392265	0.607735	2.948416
