Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-743.2286	-908.1359	164.9074	5.590349	0.8347216	1.460942	1.16035	1.190054	0.9306222	1.442029
6	-743.1244	-909.8273	166.7029	3.978515	0.6519707	0.9708638	1.422813	0.8798872	0.3617297	1.707225
12	-738.8782	-902.2097	163.3315	4.614136	0.6504398	1.384914	2.180607	2.360498	0.6972655	1.722092
18	-727.6564	-891.6194	163.963	6.014678	0.7299166	1.384914	1.631639	1.646892	0.5147145	1.742215
24	-748.2415	-913.5458	165.3043	4.831231	0.9153933	1.384914	1.631639	1.068654	0.2589175	1.668219
30	-751.2043	-916.6672	165.4629	6.093881	1.011763	1.208522	0.5546944	0.7516868	1.564704	1.1929
36	-748.8671	-913.5752	164.7081	7.515436	0.8282737	0.876605	1.816069	0.798733	0.9906285	1.127176
42	-737.5894	-902.0554	164.4661	8.662821	1.256483	1.12748	1.002426	0.5223853	1.204864	1.127176
48	-737.6389	-901.4835	163.8446	8.969453	1.252168	1.12748	0.9404387	1.55667	0.8622482	1.02005
54	-739.556	-904.7008	165.1449	7.649355	0.8608344	1.952946	1.148807	0.5227871	0.5308294	0.936466
60	-740.9421	-906.7848	165.8427	7.575228	0.7959595	0.9058934	0.9764164	1.381935	0.1459102	1.077449
66	-740.4096	-907.077	166.6674	6.299491	0.7722359	0.9979589	0.9348495	1.090797	0.03327346	1.16164
72	-746.9951	-912.8483	165.8532	5.697317	1.211709	0.9963647	1.19736	1.545093	0.03871036	1.102912
78	-741.3444	-907.1893	165.845	5.697317	1.023246	1.943746	1.390907	0.5991921	0.05269387	1.091594
84	-743.7357	-909.4861	165.7505	6.046139	0.7256024	1.773122	0.9203083	1.047103	0.05626548	1.438077
90	-740.0079	-907.5783	167.5703	4.63282	0.9428132	0.8328697	0.9203083	0.7057507	0.01072116	1.438077
96	-744.0402	-911.8814	167.8413	5.467551	0.9231117	0.6441045	0.5750863	0.5609551	0.004887524	1.438077
102	-757.9445	-925.0398	167.0953	6.127793	1.180325	0.7158296	0.6705516	0.5323935	0.002776471	1.46708
108	-746.0067	-912.1747	166.168	8.05593	1.180325	0.7158296	0.6705516	1.024299	0.004323359	1.165466
114	-755.8433	-918.6188	162.7755	6.955656	1.33502	1.83736	2.090778	0.4643556	1.830431	1.048999
120	-741.7421	-905.0788	163.3367	6.202037	0.7568966	0.8618569	1.300687	1.515234	2.145814	1.648375
126	-762.4683	-923.5254	161.0571	8.14094	0.9676844	2.598664	1.752156	1.702089	1.161929	1.555399
132	-745.6599	-907.8901	162.2302	11.42443	1.298672	1.005501	2.25286	2.129127	0.042573	0.8257783
138	-753.4786	-917.4106	163.932	11.65221	1.222191	0.8912764	0.9381893	1.940959	0.0352882	0.7287897
144	-744.5471	-909.6419	165.0948	7.321503	1.134897	0.3527372	1.433079	2.429185	0.01297307	0.7287897
150	-745.3255	-906.9944	161.6688	7.410645	1.134897	0.2895922	3.361052	3.962608	0.004401006	0.7287897
156	-746.1423	-907.1117	160.9694	5.968014	1.066911	0.143479	3.361052	5.439824	0.01360827	0.8061223
162	-750.8422	-912.2605	161.4183	9.087851	1.807659	0.5911542	3.071475	2.43915	0.4195258	0.7884719
168	-753.0058	-914.9664	161.9606	6.806761	1.807659	1.607385	1.007207	1.943182	2.279019	0.8244823
174	-754.574	-915.1733	160.5994	10.58708	1.807659	1.607385	0.9701095	2.066262	2.063532	0.944634
180	-764.3886	-928.9799	164.5914	5.940864	0.6500944	1.197063	1.511319	1.683436	0.8075737	1.345233
186	-749.8674	-914.1404	164.273	5.261991	1.108125	1.369865	1.99153	1.882564	0.6399293	0.8938645
192	-741.7151	-906.5623	164.8471	5.261991	1.082001	1.07535	1.750666	2.565834	0.02990009	0.7877184
198	-744.2515	-909.6428	165.3913	6.811796	0.900945	1.07535	1.530786	1.617236	0.0106776	0.9146396
204	-752.301	-918.9478	166.6468	5.574705	0.771664	0.6375912	1.509243	1.210387	0.01887536	1.197782
210	-738.4843	-905.884	167.3998	5.833668	1.043846	0.6805809	0.9160175	0.8148178	0.01220343	1.017828
216	-747.1495	-914.69	167.5404	6.763117	0.8775091	0.3674905	0.7483819	0.9017489	0.01220343	1.017828
222	-734.8562	-903.1285	168.2723	5.931385	0.9051242	0.4926746	0.6154113	0.514302	0.02142927	1.017828
228	-748.8013	-915.6934	166.8921	8.08644	1.42879	0.5426208	0.4887974	0.6094788	0.02307162	0.9429258
234	-758.8431	-925.1108	166.2677	9.627865	1.137177	0.3721272	0.7338976	0.3107234	0.359112	1.179872
240	-737.4454	-903.9522	166.5067	7.877545	0.9561677	0.6275124	0.4283877	0.7416984	0.7894765	0.9591806
246	-749.0629	-913.9307	164.8678	5.820044	0.8224636	1.400958	1.095862	0.9033882	1.678568	1.116367
252	-760.8596	-924.5379	163.6783	6.315253	0.8324546	0.8544892	2.704086	0.7347119	1.678568	1.167621
258	-732.6319	-898.511	165.8791	7.435365	1.049283	0.7332148	1.098162	0.77275	0.533257	1.113562
264	-731.1186	-896.8675	165.7488	7.067986	1.049283	0.9252869	0.5085308	0.77275	1.137538	1.179711
270	-725.566	-892.3263	166.7603	7.067986	1.074598	0.6778668	0.5292303	0.4628842	0.4029854	1.372637
276	-731.3422	-898.0164	166.6742	5.331014	1.003705	0.3785517	0.7385077	1.238335	1.218782	0.8686729
282	-736.1351	-902.0268	165.8917	7.079579	0.850877	0.4099657	0.8478204	1.55132	0.9113288	0.8572983
