Iteration	Posterior	Likelihood	Prior	acrv_sd	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	br_lengths[52]	br_lengths[53]	br_lengths[54]	br_lengths[55]	br_lengths[56]	br_lengths[57]	br_lengths[58]	br_lengths[59]	br_lengths[60]	br_lengths[61]	br_lengths[62]	br_lengths[63]	br_lengths[64]	br_lengths[65]	br_lengths[66]	br_lengths[67]	br_lengths[68]	br_lengths[69]	br_lengths[70]	br_lengths[71]	br_lengths[72]	br_lengths[73]	br_lengths[74]	br_lengths[75]	br_lengths[76]	br_lengths[77]	br_lengths[78]	br_lengths[79]	br_lengths[80]	br_lengths[81]	br_lengths[82]	br_lengths[83]	br_lengths[84]	br_lengths[85]	br_lengths[86]	br_lengths[87]	br_lengths[88]	br_lengths[89]	br_lengths[90]	br_lengths[91]	br_lengths[92]	br_lengths[93]	br_lengths[94]	br_lengths[95]	br_lengths[96]	br_lengths[97]	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	rel_br_lengths[52]	rel_br_lengths[53]	rel_br_lengths[54]	rel_br_lengths[55]	rel_br_lengths[56]	rel_br_lengths[57]	rel_br_lengths[58]	rel_br_lengths[59]	rel_br_lengths[60]	rel_br_lengths[61]	rel_br_lengths[62]	rel_br_lengths[63]	rel_br_lengths[64]	rel_br_lengths[65]	rel_br_lengths[66]	rel_br_lengths[67]	rel_br_lengths[68]	rel_br_lengths[69]	rel_br_lengths[70]	rel_br_lengths[71]	rel_br_lengths[72]	rel_br_lengths[73]	rel_br_lengths[74]	rel_br_lengths[75]	rel_br_lengths[76]	rel_br_lengths[77]	rel_br_lengths[78]	rel_br_lengths[79]	rel_br_lengths[80]	rel_br_lengths[81]	rel_br_lengths[82]	rel_br_lengths[83]	rel_br_lengths[84]	rel_br_lengths[85]	rel_br_lengths[86]	rel_br_lengths[87]	rel_br_lengths[88]	rel_br_lengths[89]	rel_br_lengths[90]	rel_br_lengths[91]	rel_br_lengths[92]	rel_br_lengths[93]	rel_br_lengths[94]	rel_br_lengths[95]	rel_br_lengths[96]	rel_br_lengths[97]	site_rates[1]	site_rates[2]	site_rates[3]	site_rates[4]	tree_length
0	-235.1703	-403.4549	168.2846	0.08633992	0.0196817	0.0317085	0.0445565	0.0255652	0.0701094	0.0307727	0.00238356	0.00512642	0.074421	0.107373	0.270606	0.0195872	0.013253	0.0470886	0.223555	0.0397482	0.0482104	0.0289605	0.01064	0.00502377	0.00331979	0.092628	0.00785397	0.000161608	0.0167122	0.00157433	0.0235739	0.039237	0.0161975	0.0158151	0.102707	0.0289975	0.0511365	0.013086	0.0264466	0.0330692	0.0226144	0.0103577	0.0445053	0.0642329	0.0165498	0.129783	0.0558782	0.0617953	0.0196517	0.0300453	0.0341432	0.0159822	0.0208116	0.0105799	0.118033	0.0490826	0.0104637	0.0601684	0.081176	0.023346	0.0267856	0.000635931	0.022824	0.0525952	0.0366339	0.0450893	0.0212186	0.0571381	0.0538546	0.0885828	0.036826	0.00880272	0.0395415	0.170567	0.0196349	0.00973903	0.0421398	0.0183234	0.0165781	0.0844863	0.0146245	0.00393339	0.0883801	0.0289857	0.0249679	0.0457991	0.0263795	0.0595012	0.119579	0.028497	0.012338	0.0291037	0.0598823	0.0690841	0.0334535	0.036517	0.0482001	0.0252073	0.0356863	0.051865	0.0333202	0.00468903	0.00755433	0.0106153	0.00609074	0.0167031	0.0073314	0.000567867	0.00122134	0.0177303	0.0255808	0.0644701	0.00466651	0.00315744	0.0112185	0.0532606	0.00946974	0.0114858	0.00689966	0.0025349	0.00119688	0.000790918	0.022068	0.00187116	3.85019e-05	0.00398156	0.000375073	0.00561632	0.00934795	0.00385896	0.00376784	0.0244694	0.00690845	0.0121829	0.00311765	0.00630074	0.00787852	0.00538774	0.00246765	0.0106031	0.0153031	0.00394287	0.0309198	0.0133126	0.0147223	0.00468188	0.0071581	0.0081344	0.00380766	0.00495823	0.00252059	0.0281205	0.0116936	0.00249291	0.0143347	0.0193397	0.00556204	0.00638149	0.000151506	0.00543766	0.0125305	0.00872778	0.0107422	0.0050552	0.0136128	0.0128305	0.0211043	0.00877355	0.00209719	0.0094205	0.0406365	0.00467788	0.00232026	0.0100395	0.00436544	0.00394962	0.0201283	0.00348419	0.000937105	0.021056	0.00690565	0.00594843	0.0109113	0.00628475	0.0141758	0.0284889	0.00678921	0.00293945	0.00693376	0.0142666	0.0164588	0.00797008	0.00869992	0.0114833	0.00600546	0.00850204	0.0123565	0.00793832	0.902083	0.969244	1.02407	1.10031	4.197388
36	-237.9532	-406.6049	168.6517	0.1808254	0.00119388	0.112693	0.0264489	0.00779674	0.0661802	0.0132305	0.0421202	0.0085306	0.0427117	0.0287037	0.123057	0.0154043	0.0737131	0.033649	0.0531805	0.0216824	0.0275655	0.0155904	0.0121626	0.00740094	0.0117385	0.084964	0.023448	0.0324467	0.0018783	0.00296576	0.0315523	0.0408769	0.0134958	0.000514538	0.0520419	0.0429726	0.014842	0.0634531	0.0184256	0.0504285	0.00941352	0.000864219	0.051406	0.0999634	0.0272018	0.032265	0.0213223	0.0583158	0.0336995	0.0146656	0.0585996	0.0544038	0.010772	0.00892164	0.0156595	0.040083	0.0150856	0.182725	0.0213791	0.0324937	0.0160936	0.0104584	0.0397586	0.0259624	0.0555074	0.0579904	0.0290147	0.045771	0.0440533	0.0422968	0.103044	0.129091	0.0446613	0.137978	0.0159231	0.000818138	0.0171907	0.00156899	0.0979478	0.0350115	0.00587633	0.0141528	0.153653	0.0641864	0.00110084	0.00169897	0.0388133	0.0199961	0.143896	0.0878182	0.0900778	0.0286126	0.0124493	0.0642614	0.0465192	0.0237386	0.0422958	0.0096095	0.0516417	0.0587143	0.0166778	0.000303459	0.0286442	0.00672276	0.00198177	0.0168216	0.00336292	0.0107061	0.0021683	0.0108564	0.00729589	0.0312784	0.00391544	0.0187364	0.00855287	0.0135174	0.00551121	0.00700657	0.00396275	0.00309149	0.00188117	0.00298369	0.0215961	0.00596001	0.00824729	0.000477424	0.000753836	0.00801993	0.0103901	0.00343036	0.000130785	0.013228	0.0109227	0.00377254	0.0161285	0.0046834	0.0128179	0.00239272	0.000219667	0.0130663	0.0254086	0.00691412	0.00820111	0.00541968	0.0148227	0.00856572	0.00372769	0.0148948	0.0138283	0.00273803	0.0022677	0.00398031	0.0101883	0.00383444	0.046445	0.00543413	0.00825923	0.00409065	0.00265832	0.0101058	0.00659911	0.0141088	0.01474	0.00737494	0.011634	0.0111974	0.010751	0.0261916	0.0328122	0.011352	0.0350711	0.00404733	0.000207954	0.00436953	0.000398805	0.0248963	0.00889921	0.00149364	0.00359735	0.0390554	0.0163148	0.00027981	0.000431844	0.00986555	0.00508258	0.0365754	0.0223216	0.0228959	0.00727273	0.00316435	0.0163339	0.0118242	0.00603386	0.0107507	0.00244254	0.0131263	0.014924	0.00423914	0.799026	0.928702	1.04213	1.21126	3.93423
72	-236.6453	-404.0497	167.4043	0.2610657	0.0179472	0.0738361	0.0343544	0.019817	0.0691613	0.00373031	0.0467609	0.0390914	0.0112695	0.113713	0.069991	0.0845819	0.0495065	0.0916693	0.0968833	0.0266005	0.0221093	0.0275609	0.00628665	0.0298972	0.0170164	0.0774951	0.0065777	0.00541586	0.00478521	0.0186392	0.0474503	0.0216541	0.00235689	0.00952603	0.0463296	0.0247519	0.05162	0.0205677	0.0380279	0.0630719	0.0680389	0.000421283	0.0575112	0.169654	0.0174641	0.0876995	0.0420216	0.0654502	0.0281426	0.100436	0.0440377	0.074129	0.0280343	0.0622096	0.0654238	0.00182821	0.0396949	0.0439896	0.0338423	0.147645	0.0276054	0.00784846	0.0114321	0.0177119	0.00777644	0.0183879	0.115105	0.0566693	0.0717002	0.115302	0.0853185	0.0213528	0.136497	0.0933291	0.0316581	0.00478025	0.133286	0.000869272	0.0312232	0.0730767	0.00480698	0.0517917	0.020288	0.177356	0.00767773	0.0176519	0.0204964	0.0314573	0.12176	0.0673277	0.0407817	0.00473047	0.0667704	0.00996951	0.144164	0.0907641	0.0190678	0.00327078	0.0395596	0.00600591	0.0211195	0.00390541	0.0160671	0.0074757	0.00431228	0.0150499	0.000811736	0.0101754	0.0085065	0.00245231	0.0247446	0.0152304	0.0184055	0.0107729	0.0199477	0.0210823	0.00578842	0.0048111	0.00599741	0.00136801	0.00650578	0.00370285	0.0168634	0.00143134	0.00117852	0.00104129	0.004056	0.0103254	0.00471205	0.000512872	0.00207291	0.0100816	0.00538615	0.0112328	0.00447564	0.00827507	0.0137248	0.0148056	9.16735e-05	0.0125148	0.0369176	0.00380028	0.0190839	0.00914412	0.0142423	0.00612398	0.0218555	0.00958285	0.0161309	0.00610041	0.0135371	0.0142366	0.000397828	0.00863781	0.00957236	0.00736426	0.0321284	0.00600708	0.00170787	0.00248769	0.00385421	0.00169219	0.0040013	0.0250475	0.0123316	0.0156023	0.0250904	0.0185658	0.00464649	0.0297024	0.0203089	0.00688898	0.00104021	0.0290036	0.000189158	0.00679433	0.0159019	0.00104602	0.0112702	0.00441479	0.0385937	0.00167072	0.00384114	0.00446013	0.00684529	0.0264957	0.0146509	0.00887431	0.00102938	0.0145296	0.00216942	0.0313708	0.0197508	0.00414927	0.00071174	0.00860838	0.00130692	0.00459571	0.715771	0.889351	1.05033	1.30505	4.595475
108	-233.3582	-402.6813	169.3231	0.3824825	0.0186146	0.0290688	0.0309175	0.0079494	0.0788061	0.00248412	0.014091	0.0208982	0.0040914	0.0254064	0.0170985	0.039581	0.0257048	0.0100228	0.042997	0.00677625	0.0269623	0.0316655	0.0134956	0.00446493	0.0253626	0.0560699	0.0236734	0.00393154	0.0149329	0.0106229	0.0643758	0.0241267	0.00262394	0.0317582	0.02973	0.0853648	0.00244277	0.0189953	0.0300826	0.0493309	0.0745291	1.91499e-05	0.0173196	0.132115	0.0147309	0.0596751	0.0192417	0.0397585	0.130353	0.0215511	0.0234162	0.0396904	0.00704393	0.0193917	0.0823872	0.0265561	0.0477436	0.0383722	0.0227059	0.162326	0.0498533	0.0271895	0.0760616	0.00399085	0.00666965	0.0397245	0.00971415	0.00958392	0.0628308	0.0313498	0.00997966	0.0442257	0.0227987	0.049508	0.0743644	0.0693139	0.0414359	0.00180867	0.0310303	0.0279066	0.00804921	0.0133225	0.144512	0.0557345	0.00204118	0.0206065	0.00809078	0.04079	0.128352	0.125026	0.00266398	0.00613091	0.0074606	0.00574614	0.102065	0.0189846	0.118385	0.0023934	0.0113429	0.00736555	0.00711876	0.00542864	0.00847743	0.00901656	0.00231831	0.0229825	0.00072445	0.00410939	0.00609461	0.00119319	0.00740934	0.00498647	0.0115431	0.00749637	0.00292297	0.0125394	0.00197618	0.0078631	0.00923471	0.00393577	0.00130212	0.00739657	0.0163518	0.00690393	0.00114657	0.00435494	0.00309798	0.0187741	0.00703614	0.000765228	0.00926173	0.00867024	0.0248952	0.000712393	0.00553964	0.00877308	0.0143865	0.0217352	5.58474e-06	0.00505097	0.0385289	0.00429603	0.0174032	0.00561152	0.0115949	0.0380154	0.00628502	0.00682895	0.011575	0.00205424	0.00565525	0.0240268	0.00774462	0.0139236	0.0111906	0.0066218	0.0473396	0.0145389	0.00792934	0.0221821	0.00116386	0.00194509	0.011585	0.00283297	0.00279499	0.0183235	0.00914264	0.0029104	0.0128977	0.00664885	0.0144382	0.0216871	0.0202142	0.0120841	0.000527467	0.00904945	0.0081385	0.00234741	0.00388527	0.0421445	0.016254	0.000595274	0.00600952	0.00235954	0.0118957	0.0374318	0.0364616	0.000776905	0.00178797	0.00217576	0.00167576	0.0297654	0.00553654	0.0345249	0.000697995	0.00330796	0.00214804	0.00207607	0.598616	0.822818	1.04993	1.44317	3.428968
144	-232.5149	-399.5533	167.0384	0.1182284	0.00831112	0.0850686	0.0471971	0.00795884	0.0999501	0.00192049	0.0670923	0.0278081	0.0166731	0.026911	0.0300716	0.0702346	0.0322818	0.0762251	0.148482	0.0333556	0.11493	0.0185639	0.00306531	0.0151107	0.0752898	0.0994402	0.0124589	0.108767	0.0058611	0.00547363	0.0658341	0.0736103	0.0409884	0.00597025	0.0567225	0.0265762	0.00717444	0.00522649	0.0493069	0.082034	0.0224775	0.00108606	0.0168114	0.0650969	0.0160096	0.0894524	0.0164621	0.0259733	0.0128192	0.0589536	0.0315335	0.0357635	0.0337957	0.0979074	0.0973687	0.0462963	0.0311193	0.0353447	0.0316562	0.0248692	0.0403159	0.0342546	0.0155953	0.0943585	0.0738776	0.117935	0.0255305	0.00391491	0.0295643	0.00725568	0.00629926	0.0186753	0.0729379	0.077212	0.00473829	0.089563	0.102221	0.0474199	0.102571	0.00508885	0.0138288	0.062093	0.177864	0.0941154	0.0518273	0.123254	0.00114527	0.0813241	0.198251	0.148839	0.00202596	0.0337759	0.0524391	0.128768	0.152178	0.00174655	0.00766075	0.00341781	0.0458674	0.0639577	0.0234517	0.00170313	0.0174324	0.00967173	0.00163094	0.020482	0.000393552	0.0137487	0.00569849	0.00341669	0.00551466	0.00616233	0.0143926	0.00661526	0.0156202	0.0304273	0.00683531	0.0235517	0.00380414	0.000628151	0.00309652	0.0154285	0.0203775	0.0025531	0.0222888	0.00120107	0.00112167	0.0134909	0.0150844	0.00839943	0.00122344	0.0116237	0.00544605	0.0014702	0.00107102	0.0101041	0.0168106	0.00460614	0.000222557	0.00344503	0.0133398	0.00328072	0.0183308	0.00337345	0.0053225	0.00262694	0.0120809	0.00646192	0.00732874	0.00692548	0.0200634	0.019953	0.00948714	0.00637704	0.00724292	0.00648705	0.00509625	0.00826162	0.00701952	0.00319582	0.0193361	0.0151392	0.0241676	0.00523177	0.000802253	0.00605838	0.00148685	0.00129086	0.00382698	0.0149466	0.0158224	0.000970981	0.0183534	0.0209474	0.00971738	0.0210191	0.00104282	0.00283383	0.0127242	0.0364483	0.0192863	0.0106206	0.0252574	0.000234691	0.0166651	0.0406259	0.0305005	0.000415163	0.00692142	0.0107459	0.0263874	0.0311846	0.000357907	0.00156986	0.000700384	0.00939925	0.0131063	0.00480576	0.86676	0.956321	1.03116	1.13771	4.879902
180	-237.6353	-406.1259	168.4906	0.5634293	0.00706219	0.0480614	0.0363465	0.00230323	0.0552459	0.000204672	0.063748	0.00790355	0.0110015	0.130534	0.056216	0.0140361	0.0548746	0.00127481	0.113212	0.0337646	0.0368984	0.0146242	0.0506908	0.0231213	0.0601096	0.0720357	0.00239212	0.0184307	0.0112001	0.00384267	0.0697859	0.0105472	0.0129061	0.0174679	0.0787088	0.0447966	0.0201449	0.0672119	0.0474666	0.023976	0.00802737	0.00157891	0.0188298	0.0435536	0.00968151	0.0400087	0.0653055	0.0120289	0.041403	0.0128277	0.0248778	0.0724692	0.00959255	0.0253842	0.0214535	0.0313274	0.022315	0.0324648	0.0360244	0.0845397	0.102138	0.0041954	0.0421837	0.0555201	0.124028	0.0140849	0.0678789	0.00797404	0.03534	0.0077949	0.00451701	0.00649833	0.0321499	0.142807	0.000883189	0.0908634	0.000175931	0.0308466	0.029864	0.164004	0.0556799	0.0236033	0.185817	0.0407511	0.1237	0.0106634	0.0259311	0.00911503	0.0527713	0.0833582	0.00757647	0.0170484	0.0372501	0.0282384	0.0332027	0.000788698	0.00862361	0.00573859	0.0188362	0.0446783	0.0941122	0.00185502	0.0126242	0.0095471	0.000604988	0.0145114	5.37609e-05	0.0167446	0.00207602	0.00288977	0.0342872	0.0147662	0.00368684	0.0144139	0.000334854	0.0297372	0.00886892	0.00969208	0.00384133	0.0133149	0.00607324	0.0157889	0.0189216	0.000628336	0.00484119	0.00294191	0.00100935	0.0183306	0.00277043	0.00339004	0.00458828	0.0206744	0.0117667	0.00529144	0.0176545	0.012468	0.00629776	0.00210854	0.00041473	0.00494601	0.0114402	0.00254303	0.0105091	0.0171537	0.00315963	0.0108753	0.00336943	0.00653464	0.0190354	0.00251967	0.00666766	0.00563517	0.00822874	0.00586147	0.00852751	0.00946251	0.022206	0.0268285	0.001102	0.0110804	0.0145834	0.0325784	0.00369966	0.0178297	0.00209453	0.00928271	0.00204748	0.00118648	0.00170691	0.00844479	0.037511	0.000231987	0.023867	4.62117e-05	0.00810245	0.00784436	0.0430787	0.0146254	0.00619985	0.0488084	0.010704	0.0324923	0.00280094	0.0068113	0.00239424	0.0138614	0.0218956	0.00199011	0.00447809	0.00978446	0.00741736	0.00872134	0.000207167	0.00226516	0.00150735	0.00494768	0.0117356	0.0247204	0.446254	0.713012	1.02102	1.63136	3.807071
216	-246.0081	-414.7178	168.7097	0.1813647	0.0259817	0.0254031	0.0374898	0.0103953	0.0297986	0.00128347	0.0714663	0.0184425	0.0367639	0.0751907	0.0610125	0.00435136	0.0280344	0.0934506	0.0787788	0.0612185	0.0924107	0.0343675	0.0614758	0.00217721	0.0324011	0.0455607	0.00353055	0.0203566	0.00375441	0.111261	0.0773995	0.00225328	0.00112069	0.00183521	0.0345261	0.0901072	0.0110454	0.0336664	0.0153497	0.06394	0.0121827	0.00619738	0.0258124	0.060635	0.014541	0.0528959	0.0269252	0.0156515	0.00830018	0.0154836	0.0272604	0.0241073	0.0218139	0.00784442	0.0742103	0.116866	0.0145018	0.0123994	0.019862	0.0343459	0.127066	0.0258223	0.00980941	0.0118826	0.0101006	0.0153317	0.0130179	0.0713123	0.00210259	0.0136311	0.017871	0.0258078	0.00723478	0.0931465	0.0140114	0.148958	0.0269097	0.00386142	0.0569393	0.0886459	0.0528375	0.00084938	0.135593	0.0261475	0.113786	0.0215064	0.000981595	0.0736559	0.180306	0.0762231	0.00391263	0.038454	0.0481328	0.0728128	0.0550272	0.0014226	0.000597544	0.061434	0.00220062	0.0894008	0.072529	0.00666077	0.00651243	0.00961103	0.00266498	0.00763928	0.000329036	0.0183214	0.00472799	0.00942494	0.0192762	0.0156414	0.00111553	0.00718701	0.0239573	0.020196	0.0156942	0.0236908	0.00881058	0.0157602	0.000558158	0.00830646	0.0116801	0.000905104	0.0052187	0.000962493	0.0285233	0.0198424	0.00057766	0.000287303	0.000470481	0.00885123	0.0231002	0.00283163	0.00863085	0.00393511	0.0163919	0.0031232	0.00158878	0.00661736	0.0155446	0.00372777	0.0135606	0.00690265	0.00401248	0.00212787	0.00396944	0.00698857	0.00618024	0.00559228	0.00201103	0.0190248	0.0299601	0.00371773	0.00317876	0.00509189	0.00880504	0.0325751	0.00661991	0.00251478	0.00304627	0.00258943	0.00393048	0.00333732	0.0182819	0.000539029	0.00349452	0.00458147	0.00661617	0.00185474	0.0238794	0.00359202	0.0381874	0.00689868	0.000989927	0.0145972	0.0227256	0.0135456	0.00021775	0.034761	0.00670327	0.0291705	0.00551345	0.000251645	0.0188827	0.0462239	0.0195408	0.00100306	0.00985822	0.0123395	0.0186665	0.014107	0.000364702	0.000153189	0.0157495	0.000564158	0.0229191	0.0185938	0.798453	0.928452	1.04221	1.2119	3.900708
252	-236.8116	-405.1104	168.2988	0.2698848	0.0484292	0.0802784	0.00993921	0.0690485	0.0114535	0.00192272	0.00718438	0.0191389	0.101667	0.123552	0.0484559	0.034943	0.00536666	0.0445017	0.0537264	0.101745	0.07565	0.00703909	0.036931	0.00477799	0.0141483	0.16311	0.00170377	0.0154134	0.00194598	0.000719854	0.0912342	0.0373491	0.0395784	0.00062381	0.0849298	0.045266	0.0446501	0.0265962	0.0245712	0.0106977	0.00186311	0.00674231	0.0318327	0.0567247	0.0379732	0.06202	0.00397183	0.0139386	0.0274963	0.0292344	0.027891	0.0598049	0.028404	0.0580285	0.050426	0.125714	0.0133746	0.012028	0.0111744	0.0229162	0.0367967	0.0491627	0.0366121	0.00332277	0.001116	0.166141	0.00931091	0.105327	0.00555486	0.0108837	0.0071485	0.0390107	0.0144737	0.0286945	0.00293045	0.184699	0.0157796	0.0353923	0.162013	0.0795558	0.0141742	0.000359058	0.130477	0.0882028	0.0876818	0.0100047	0.022912	0.0742504	0.075479	0.015789	0.00521321	0.00760321	0.0568286	0.167942	0.0559479	0.00315481	0.00601429	0.0154245	0.0189756	0.0534925	0.0112553	0.0118555	0.0196522	0.00243313	0.0169031	0.00280383	0.000470683	0.00175874	0.00468521	0.0248881	0.0302457	0.011862	0.00855407	0.00131376	0.0108941	0.0131523	0.0249072	0.0185192	0.00172318	0.00904074	0.00116966	0.00346351	0.0399295	0.000417083	0.00377321	0.000476377	0.000176221	0.0223342	0.00914308	0.00968883	0.000152709	0.0207909	0.0110812	0.0109304	0.00651078	0.00601504	0.0026188	0.000456091	0.00165052	0.00779267	0.0138862	0.00929587	0.0151825	0.000972308	0.00341219	0.00673111	0.0071566	0.00682774	0.0146403	0.00695332	0.0142054	0.0123443	0.0307749	0.00327412	0.00294445	0.00273551	0.00560991	0.00900786	0.0120351	0.00896266	0.000813416	0.000273197	0.0406714	0.00227932	0.0257841	0.00135983	0.00266435	0.00174996	0.00954986	0.00354318	0.00702444	0.000717376	0.0452145	0.00386285	0.00866406	0.0396609	0.0194753	0.00346987	8.78976e-05	0.0319408	0.0215921	0.0214646	0.00244917	0.00560887	0.0181766	0.0184773	0.00386516	0.0012762	0.00186127	0.0139117	0.0411124	0.0136961	0.000772301	0.0014723	0.00377593	0.00464524	0.013095	0.00275529	0.70689	0.884781	1.05083	1.31527	4.084954
288	-243.5437	-413.2159	169.6722	0.2997376	0.00109828	0.0482232	0.0661042	0.00253543	0.0353531	0.00353345	0.0255855	0.0508582	0.00628497	0.0608675	0.0127547	0.0105363	0.00576961	0.020493	0.0246952	0.0169656	0.0264002	0.0162578	0.0182855	0.0596476	0.0488177	0.0839299	0.00691805	0.034446	0.0264945	0.00155832	0.0810853	0.00315254	0.0128995	0.000291184	0.0343232	0.00728932	0.0186274	0.00946468	0.0177398	0.0316285	0.0144931	0.0442557	0.0199526	0.131	0.0185451	0.0680078	0.0178035	0.0198309	0.0387764	0.062468	0.0193156	0.0212618	0.0433346	0.0162717	0.0398137	0.0934695	0.0676453	0.00526773	0.00296432	0.0401543	0.0479429	0.0667284	0.027454	0.0141842	0.0155794	0.107089	0.094659	0.0603637	0.014085	0.0014152	0.0294151	0.0379754	0.066079	0.00853167	0.0168064	0.0575695	0.00206583	0.0243957	0.0267219	0.0230529	0.0218952	0.000383825	0.0800594	0.00145351	0.0130616	0.0134096	0.00598056	0.0391045	0.0353021	0.0548077	0.024708	0.0857899	0.131901	0.0182419	0.140175	0.0664648	0.0268871	0.00732547	0.0132068	0.0253124	0.00930239	0.000335615	0.0147362	0.0202003	0.000774784	0.0108033	0.00107976	0.0078185	0.0155414	0.00192058	0.0186001	0.00389761	0.0032197	0.0017631	0.0062623	0.00754644	0.00518439	0.00806746	0.0049681	0.00558773	0.0182273	0.0149179	0.0256475	0.00211404	0.0105261	0.00809628	0.000476197	0.0247783	0.000963364	0.00394187	8.89808e-05	0.0104886	0.00222749	0.00569221	0.00289225	0.00542099	0.00966512	0.00442884	0.0135238	0.00609718	0.0400313	0.00566708	0.020782	0.00544043	0.00606	0.0118494	0.0190891	0.00590252	0.00649725	0.0132423	0.00497236	0.0121664	0.0285627	0.0206712	0.00160973	0.000905847	0.0122705	0.0146505	0.0203911	0.00838948	0.00433446	0.00476079	0.0327247	0.0289262	0.0184461	0.00430412	0.000432462	0.00898876	0.0116046	0.0201926	0.00260713	0.00513575	0.0175923	0.000631284	0.0074549	0.00816574	0.00704457	0.0066908	0.00011729	0.0244648	0.000444168	0.00399141	0.00409776	0.00182756	0.0119497	0.0107877	0.0167483	0.00755034	0.0262159	0.0403066	0.00557441	0.0428351	0.0203105	0.00821625	0.00223854	0.00403578	0.00773504	0.00284265	0.677244	0.868985	1.05189	1.3497	3.272434
