Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	part_rate_trans	tree_length
0	-353.1139	-518.2756	165.1617	1.940027	3.835808	2.082442	1.777751
6	-337.431	-504.008	166.577	1.744079	3.532124	1.05302	1.777751
12	-358.7453	-524.0623	165.317	1.145469	5.308615	1.002807	2.374653
18	-348.4642	-514.8953	166.4311	1.533025	2.424704	1.360474	2.327251
24	-336.4103	-501.8834	165.4731	1.884419	4.578499	1.457978	1.734403
30	-348.1956	-515.3405	167.1448	1.24154	2.480438	1.174836	2.147087
36	-339.1228	-505.021	165.8982	1.672023	3.802232	1.632431	1.779201
42	-351.6696	-517.4343	165.7647	1.501044	5.737033	1.235451	1.532634
48	-357.3063	-524.6572	167.3509	1.421999	3.727794	0.9977851	1.397347
54	-347.8652	-513.5403	165.675	1.356929	4.92393	1.626291	1.714162
60	-355.5197	-520.5369	165.0172	1.873238	4.92393	2.421254	1.215584
66	-353.9411	-519.8304	165.8893	1.422942	4.261663	1.383095	1.939481
72	-362.0827	-527.6664	165.5836	1.550052	4.584161	1.768211	1.671068
78	-358.5462	-523.7048	165.1586	1.354608	6.49868	0.9644306	2.003234
84	-371.3993	-536.8406	165.4413	1.532013	4.95297	1.713246	1.683254
90	-352.7745	-518.6263	165.8519	1.450664	4.95297	1.436696	1.645632
96	-358.4989	-522.5063	164.0074	2.039747	5.761011	0.8447176	2.594829
102	-370.4518	-535.3146	164.8628	2.039747	3.183413	1.610297	2.49211
108	-358.9194	-525.1542	166.2348	1.123023	4.10718	1.713895	1.742682
114	-360.0257	-525.7221	165.6964	1.54963	5.163698	1.50316	1.559024
120	-353.298	-518.5543	165.2563	1.429578	4.396438	1.17863	2.429062
126	-359.0858	-525.0135	165.9277	1.721878	3.251613	1.426552	2.102489
132	-363.6757	-531.271	167.5953	0.7683937	3.628552	1.688151	1.219951
138	-351.5525	-517.2918	165.7393	1.275112	6.16848	1.495539	1.372002
144	-342.3363	-508.3523	166.0161	1.42197	5.055491	1.570381	1.405385
150	-329.8635	-493.7867	163.9233	2.087619	5.594887	2.377097	1.664965
156	-342.9736	-506.8201	163.8465	2.087619	7.315292	1.713538	1.646778
162	-341.0158	-504.7776	163.7618	2.087619	5.470213	1.322726	2.50831
168	-354.5728	-521.2373	166.6645	1.129642	3.922499	1.746684	1.482128
174	-348.5896	-513.711	165.1214	1.776572	5.18	1.617159	1.721439
180	-344.5808	-509.9964	165.4156	2.146308	3.029915	1.690897	2.085863
186	-362.5845	-526.0038	163.4193	2.14359	4.267952	1.095226	3.207905
192	-352.335	-516.0999	163.7649	2.02162	4.830415	1.172418	2.841269
198	-360.5858	-524.3052	163.7194	2.184693	3.877599	1.31872	3.008745
204	-356.6372	-522.356	165.7188	1.644007	5.151843	0.8116435	1.965222
210	-350.9741	-516.8005	165.8263	1.470731	4.925229	0.759019	2.121511
216	-356.6055	-523.3664	166.7609	1.470731	3.92427	0.9346872	1.75271
222	-343.1281	-508.5424	165.4143	1.288216	6.229408	0.9652505	1.956708
228	-352.0552	-516.4179	164.3627	1.484021	6.229408	2.044597	1.804428
234	-351.298	-517.7407	166.4427	1.49166	3.471699	1.179298	1.981691
240	-355.5986	-522.7888	167.1901	0.9507592	3.596981	1.234481	1.748016
246	-363.0411	-527.2527	164.2117	1.850373	3.639777	1.293503	3.017376
252	-351.442	-517.2852	165.8431	1.278252	4.439074	1.781354	1.727578
258	-344.209	-510.1633	165.9543	1.166547	5.538385	1.175576	1.749204
264	-338.157	-503.8916	165.7347	1.110309	5.224342	1.608048	1.749204
270	-338.8422	-503.3991	164.5569	1.925339	5.676757	1.320661	2.038998
276	-337.3776	-502.7342	165.3566	1.518118	5.676757	0.9281925	2.038998
282	-336.9788	-501.4684	164.4896	2.004055	5.676757	1.520404	1.897431
288	-344.0522	-510.4047	166.3525	1.633848	3.669763	0.6158706	2.234387
294	-347.663	-511.4015	163.7386	1.926173	6.427418	1.474828	2.245034
