Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-591.6984	-754.5447	162.8463	2.526522	2.43251	1.483688	2.345471	2.773529	1.218536	0.3525093
6	-583.1448	-748.114	164.9692	1.231524	2.985074	2.494281	1.762095	1.640045	0.4183368	0.4266003
12	-591.0575	-755.648	164.5905	5.785758	2.62071	0.03894047	0.9384975	1.744411	1.271367	0.431184
18	-590.4356	-757.6487	167.2131	2.806011	2.917019	0.1441035	1.471776	0.3568498	0.7602905	0.3222316
24	-597.7261	-767.3492	169.6231	0.8171023	2.592678	0.1198874	1.471776	0.7527286	0.09678973	0.378204
30	-584.5441	-751.2153	166.6712	3.12896	2.654593	0.1326793	0.2743878	1.809786	1.169916	0.4428575
36	-586.6727	-753.5658	166.8931	3.620591	3.508362	0.0898737	0.1551195	0.9303854	0.8026062	0.4129773
42	-599.5627	-765.0173	165.4546	4.315823	4.083883	0.3068981	0.6705308	0.6438432	0.8026062	0.4129773
48	-590.5165	-757.9809	167.4644	1.948728	4.07085	0.312222	0.6345624	0.6985112	0.4234947	0.4129773
54	-599.5646	-762.8831	163.3185	2.394807	2.58854	0.6803611	4.140772	1.225559	1.064046	0.2291307
60	-588.2632	-753.0062	164.743	3.073094	2.760449	2.915967	0.8469285	0.9650987	0.2880386	0.2291307
66	-583.2704	-750.1078	166.8374	2.081474	3.92468	0.9389687	0.5432504	1.00768	0.06683934	0.2513967
72	-594.2807	-758.9446	164.664	1.753361	4.488493	1.403271	1.612935	1.519721	0.006739469	0.3111389
78	-580.9924	-746.3015	165.3091	3.48145	3.75429	1.403271	1.003534	0.7775537	0.05081803	0.2531798
84	-600.076	-765.0095	164.9335	3.48145	2.480358	1.578593	1.847511	0.4028998	1.242583	0.5013309
90	-596.9262	-763.2166	166.2904	3.207344	2.912793	1.219792	0.9942522	0.8266972	0.4224225	0.5013309
96	-593.9779	-761.5724	167.5946	2.669078	3.039219	1.104585	0.2156461	0.9160083	0.1772699	0.5013309
102	-599.3574	-767.656	168.2987	1.797131	3.598518	0.3501512	0.2680917	0.6498453	0.5628413	0.3966478
108	-586.7667	-754.1004	167.3337	1.284753	3.383342	0.1943394	1.356776	1.393267	0.4216361	0.2761554
114	-585.2132	-748.5052	163.292	6.069023	4.126054	0.7762329	1.547494	0.5660744	0.662512	0.2993771
120	-583.7151	-748.7905	165.0754	2.054896	4.061195	0.8563493	0.6191034	1.210001	1.701309	0.4394687
