Iteration	Posterior	Likelihood	Prior	gain_loss_neo	gain_loss_trans	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-2799.903	-2967.638	167.735	0.9925784	1.036987	1.71735	0.2472071	0.05892499	0.08157232	3.380724	1.034286
6	-2802.659	-2969.888	167.2287	1.146531	0.9741004	1.370866	0.2567777	0.05982152	0.09685176	3.91991	1.212261
12	-2803.082	-2970.626	167.5437	0.9327184	1.002695	1.345557	0.2978694	0.1092745	0.06155868	3.728837	1.238365
18	-2792.421	-2959.969	167.5479	0.9994451	1.035912	1.233305	0.2965436	0.0941743	0.07709759	3.728837	1.24592
24	-2802.768	-2969.963	167.1945	0.9994451	0.970878	1.482783	0.2637594	0.1363101	0.09712164	3.855291	1.256851
30	-2814.22	-2979.542	165.3216	1.062766	0.9840331	2.039502	0.4737994	0.1422636	0.106189	4.892031	1.23845
36	-2803.872	-2969.64	165.768	1.023592	0.9808126	1.565953	0.4146015	0.0889285	0.08351537	5.026955	1.296073
42	-2809.67	-2976.427	166.7571	0.979343	1.058897	1.461555	0.3504287	0.0889285	0.03803265	4.055455	1.424691
48	-2796.984	-2963.736	166.7514	1.000524	1.018746	1.599814	0.2642342	0.07854203	0.0793111	3.757536	1.603649
54	-2790.253	-2958.02	167.767	0.9434141	0.9823824	1.514489	0.2175364	0.07854203	0.05817321	3.598813	1.118321
60	-2793.381	-2961.242	167.8608	1.037429	1.085235	1.399964	0.2265785	0.0715557	0.06520297	3.384324	1.144602
66	-2797.7	-2965.665	167.9649	0.9828792	1.033095	1.522998	0.2380907	0.0715557	0.07103132	3.231802	1.157589
72	-2793.047	-2960.633	167.5855	1.158769	1.071648	1.48149	0.2709725	0.0715557	0.07697007	3.334825	1.214
78	-2799.422	-2966.978	167.556	1.060092	1.053966	1.437278	0.2566637	0.0715557	0.05096493	3.334825	1.400308
84	-2794.745	-2962.557	167.8118	1.041602	0.9044801	1.383453	0.2566637	0.08193136	0.05190803	3.303072	1.389499
90	-2797.966	-2966.642	168.6753	1.041602	1.013814	1.222624	0.2285123	0.07253235	0.07442854	2.416819	1.458454
96	-2797.453	-2965.849	168.3965	0.8684593	0.9245667	1.205204	0.2909013	0.1053661	0.0474074	2.906724	1.458454
102	-2797.672	-2964.562	166.8893	1.011403	0.8865569	1.233157	0.3060899	0.04936526	0.07574269	4.133167	1.578175
108	-2794.397	-2960.843	166.4462	1.133194	1.029477	1.165832	0.3526589	0.06653588	0.1112907	4.318244	1.550247
114	-2792.113	-2957.959	165.8461	1.008208	1.079851	1.329747	0.391012	0.07838873	0.1084812	4.874522	1.480718
120	-2811.847	-2977.385	165.5378	0.9513997	1.062964	1.543618	0.391012	0.2185729	0.05280993	4.874522	1.543194
