Iteration	Posterior	Likelihood	Prior	acrv_sd	part_rate_trans	tree_length
0	-1471.048	-1642.846	171.798	0.3913739	0.9941973	1.138842
6	-1480.468	-1652.418	171.9502	0.1229363	0.9830454	1.248539
12	-1483.255	-1653.416	170.1606	1.844547	1.0706	1.232184
18	-1473.203	-1644.868	171.6648	0.4056634	1.36963	0.8838883
24	-1472.718	-1644.105	171.3868	0.5761943	1.421442	0.945266
30	-1468.964	-1640.622	171.6587	0.5761943	1.116171	0.9800641
36	-1476.635	-1647.944	171.3094	0.7876012	1.155357	1.076171
42	-1469.626	-1641.373	171.7476	0.2369837	1.276174	1.068333
48	-1459.846	-1631.498	171.6525	0.2369837	1.371228	1.068333
54	-1462.091	-1633.913	171.8221	0.2049786	1.261696	1.041661
60	-1462.8	-1634.676	171.8769	0.1124573	1.231029	1.105677
66	-1471.728	-1643.64	171.9124	0.2228783	0.9460555	1.227429
72	-1480.82	-1652.821	172.0007	0.009843667	0.9957922	1.28969
78	-1471.661	-1643.374	171.7135	0.296992	0.9957922	1.28969
84	-1478.955	-1650.841	171.8854	0.1117141	1.15995	1.162299
90	-1464.219	-1636.125	171.9059	0.1117141	1.002855	1.278064
96	-1473.858	-1645.721	171.8634	0.09806544	1.132974	1.21636
102	-1477.6	-1649.474	171.8746	0.08833239	1.131457	1.21636
108	-1476.28	-1647.746	171.4658	0.6047866	0.9176772	1.304382
114	-1471.457	-1643.472	172.0152	0.220109	0.8957799	1.18492
120	-1462.734	-1634.203	171.4694	0.5072989	1.001894	1.312217
126	-1479.63	-1651.421	171.7904	0.1599322	1.230841	1.141036
132	-1486.17	-1657.587	171.4176	0.7815816	1.226481	0.9003389
138	-1487.308	-1658.561	171.2524	0.7815816	1.139088	1.148175
144	-1482.908	-1653.368	170.4604	1.625088	1.433693	0.7849854
150	-1481.9	-1653.248	171.3483	0.8145666	1.218585	0.9484093
156	-1466.392	-1637.91	171.5182	0.6049695	1.218585	0.989423
162	-1468.749	-1640.49	171.7406	0.1461049	1.282406	1.151676
168	-1460.891	-1632.678	171.7869	0.2017553	1.181256	1.150996
174	-1472.649	-1644.129	171.48	0.6040043	1.159256	1.084611
180	-1469.207	-1640.337	171.1301	1.139358	1.11166	0.9487891
186	-1480.977	-1652.133	171.1557	1.139358	1.122649	0.9092201
192	-1464.177	-1635.707	171.5298	0.5169049	1.176165	1.103425
198	-1471.644	-1643.312	171.6682	0.3946681	0.9436339	1.289569
204	-1467.555	-1639.275	171.7192	0.3139561	1.199553	1.094354
210	-1467.346	-1639.306	171.9591	0.1741694	0.9306602	1.242047
216	-1463.367	-1635.239	171.8717	0.007187053	1.024749	1.371945
222	-1466.728	-1638.84	172.1123	0.0009075594	1.040001	1.165722
228	-1477.17	-1649.063	171.8929	0.1372528	1.192216	1.103888
234	-1474.943	-1646.591	171.6478	0.5562062	0.9813734	1.137236
240	-1478.349	-1650.082	171.7336	0.1420089	1.07877	1.331638
246	-1474.749	-1646.482	171.7334	0.3288864	1.164917	1.099402
252	-1484.845	-1656.605	171.7599	0.169724	1.264893	1.12905
258	-1473.724	-1645.637	171.9128	0.1469693	1.018543	1.230028
264	-1479.57	-1651.401	171.8304	0.1453308	1.04185	1.28047
270	-1474.012	-1645.528	171.516	0.5668022	0.9075635	1.30267
276	-1473.298	-1644.945	171.6466	0.4593228	0.956328	1.243438
282	-1498.583	-1668.419	169.8359	2.173341	1.199278	1.116452
288	-1480.405	-1652.298	171.8926	0.08597921	0.9550652	1.348188
294	-1477.199	-1648.252	171.0533	0.9296983	1.471779	0.8667845
300	-1480.783	-1652.497	171.7143	0.1076904	1.409398	1.095574
306	-1488.403	-1660.17	171.7664	0.1225693	1.342431	1.095622
312	-1477.882	-1649.819	171.9372	0.02747992	1.391436	0.9748092
318	-1477.397	-1649.119	171.722	0.02805268	1.52339	1.056347
324	-1488.188	-1659.923	171.735	0.08246841	1.114436	1.349583
330	-1476.562	-1648.419	171.8566	0.06945655	1.05453	1.310564
336	-1489.832	-1659.786	169.9541	2.090692	1.008608	1.250829
342	-1464.365	-1636.075	171.7094	0.1784468	1.139719	1.272222
348	-1473.122	-1644.591	171.4691	0.4008268	1.282571	1.166356
354	-1481.136	-1652.05	170.9137	0.9716485	1.675878	0.722466
360	-1464.266	-1634.684	170.4184	1.80617	1.267343	0.8212346
366	-1466.49	-1638.355	171.8645	0.1413569	1.068454	1.233384
372	-1479.3	-1650.852	171.5516	0.6306743	1.068454	1.077693
378	-1464.033	-1635.817	171.7834	0.2095369	1.023725	1.281255
384	-1472.201	-1644.054	171.8525	0.2228674	1.191378	1.062635
390	-1477.566	-1647.429	169.8628	2.078322	1.317329	1.070456
396	-1479.007	-1650.799	171.7923	0.1251294	1.083132	1.294376
