Iteration	Posterior	Likelihood	Prior	alpha	gain_loss_neo	gain_loss_trans	part_rate_trans	tree_length
0	-1422.683	-1585.91	163.2269	3.098422	0.8765761	1.065212	1.174644	3.67668
6	-1427.259	-1587.287	160.0278	4.915231	1.177374	1.100284	1.112023	4.311448
12	-1426.387	-1590.117	163.73	2.514817	0.8042381	1.113655	1.235614	3.701169
18	-1438.554	-1601.991	163.4369	2.342455	1.045297	1.113655	1.363848	3.757649
24	-1425.322	-1588.112	162.7906	3.900863	0.8875197	0.8122372	1.124165	3.633197
30	-1430.744	-1591.874	161.1302	3.900863	1.121923	1.460568	1.068277	4.118654
36	-1435.542	-1597.416	161.8733	3.529696	0.8639492	1.05188	1.167187	4.223811
42	-1427.156	-1587.835	160.6791	5.303298	0.8142395	1.315367	1.167187	3.772064
48	-1433.925	-1597.844	163.9198	2.755947	0.9594426	0.844917	1.228294	3.521588
54	-1421.257	-1580.921	159.6641	5.55899	1.054905	1.041	1.351455	4.119318
60	-1428.276	-1587.471	159.195	6.193968	0.8191892	1.379285	1.087727	4.119318
66	-1417.308	-1578.686	161.3779	4.336763	0.8125013	1.253955	1.087727	4.006535
72	-1418.356	-1579.249	160.8932	4.117257	1.146625	0.925398	1.044495	4.427283
78	-1421.832	-1581.093	159.2613	5.306592	1.060684	1.413081	1.061935	4.444505
84	-1424.676	-1585.956	161.2801	3.342104	1.057557	0.9498665	0.9131023	4.754936
90	-1418.09	-1580.521	162.431	2.978465	1.060123	1.144672	1.051735	4.122103
96	-1420.155	-1581.09	160.9352	2.951732	1.060123	1.390587	0.8616585	4.950015
102	-1421.707	-1583.113	161.4059	3.381821	0.8006697	0.9976346	0.8791222	4.797311
108	-1430.525	-1590.596	160.0711	5.79755	0.7903931	0.9577915	1.232863	4.015949
114	-1434.449	-1597.306	162.8578	3.403223	0.9735939	0.8156677	1.214296	3.778396
120	-1438.229	-1601.06	162.8308	2.454616	1.236322	0.9798289	1.253105	4.072308
126	-1433.235	-1593.452	160.2166	4.011988	1.041318	0.8504117	1.019099	4.979311
