Iteration	Posterior	Likelihood	Prior	gain_loss_neo	part_rate_trans	site_rates_raw[1]	site_rates_raw[2]	site_rates_raw[3]	site_rates_raw[4]	tree_length
0	-1341.511	-1510.238	168.7268	1.246097	0.9516536	1.761122	0.5725375	0.05462878	1.893728	0.9994083
6	-1352.1	-1523.166	171.0659	1.189777	1.806533	0.7169833	0.2870572	0.06292299	0.3515961	0.635248
12	-1353.333	-1524.924	171.5909	1.631602	0.983383	0.3242634	0.5906614	0.148017	0.1633263	0.7596519
18	-1345.95	-1516.546	170.596	1.435964	0.9642943	0.4183299	1.061176	0.3164273	0.5109857	0.9047805
24	-1343.286	-1513.405	170.1188	1.572849	0.96754	0.4584487	1.128052	0.1636689	0.8254739	0.9865912
30	-1339.186	-1509.147	169.9611	1.305239	1.178395	1.04385	0.9804763	0.3316729	0.3346458	1.06978
36	-1340.299	-1508.936	168.6372	1.320524	1.170817	0.07638425	2.874554	0.2102814	1.223323	0.4712279
42	-1344.975	-1513.19	168.2155	1.004346	1.170817	0.2255656	3.333534	0.6310975	0.9249909	0.4512482
48	-1348.578	-1517.197	168.6185	0.8010168	0.7446696	0.1669339	3.333534	0.9629266	0.8520349	0.6317242
54	-1349.739	-1518.159	168.4202	0.7908212	0.8809263	0.1424244	2.849394	0.4510506	1.956765	0.5990494
60	-1360.281	-1529.827	169.546	1.424115	0.9893965	0.02984437	2.036846	0.5151254	0.9769462	0.5190729
66	-1343.332	-1512.692	169.3592	1.165598	0.9873228	0.01112699	2.047005	1.207704	0.7180448	0.5936424
72	-1340.033	-1509.824	169.7903	1.14446	0.8843186	0.02448217	2.038619	0.8176627	0.7852608	0.6234936
78	-1349.922	-1518.418	168.4959	1.009963	0.9949926	0.0875564	2.940507	0.7951518	1.185984	0.5217903
84	-1348.013	-1515.801	167.7877	1.501814	1.063081	0.08937705	2.773159	0.7951518	1.49661	0.5965145
90	-1355.661	-1524.395	168.7337	0.9149119	1.173847	0.1034451	2.773159	0.4373954	1.369759	0.5493927
96	-1377.949	-1547.675	169.7254	1.183674	0.7833334	0.05318271	0.9474286	1.895204	0.8454766	0.7244802
102	-1358.12	-1528.868	170.7483	1.202059	0.8966179	0.05739274	0.9474286	1.241677	0.3803791	0.6512148
108	-1358.67	-1525.269	166.5996	1.202059	0.7197328	0.1094468	4.08624	2.096768	0.6053431	0.7474755
114	-1359.646	-1529.472	169.8255	0.7890763	0.8058674	0.1150941	2.30236	0.5004506	0.9830723	0.8715742
120	-1361.285	-1531.278	169.9933	0.7890763	0.9231585	0.4247599	1.564669	0.5860392	1.000194	0.9171967
126	-1347.9	-1518.849	170.949	0.8025333	0.8556981	0.09708518	1.495441	0.1663991	1.000194	0.8169383
132	-1342.849	-1514.364	171.515	0.7655219	0.624306	0.3173279	1.495441	0.06118553	0.666041	0.699328
138	-1339.894	-1510.282	170.3877	1.02207	0.8641493	1.025007	1.264369	0.01132697	0.767336	0.8494918
144	-1351.823	-1520.027	168.204	0.7466376	0.8568437	3.955312	0.9379741	0.007820396	0.6495874	0.8245651
150	-1351.413	-1523.834	172.4212	0.8464526	1.06656	0.6548093	0.2507068	0.07407422	0.1273753	0.3364697
156	-1343.608	-1513.085	169.4767	0.9437772	0.9480084	2.905283	0.6930766	0.2561921	0.2194015	0.3370661
