Iteration	Posterior	Likelihood	Prior	acrv_sd	gain_loss_neo	gain_loss_trans	part_rate_trans	root_freq_neo[1]	root_freq_neo[2]	root_freq_trans[1]	root_freq_trans[2]	tree_length
0	-2110.308	-2277.538	167.23	0.501306	0.7761645	1.195551	1.15184	0.517186	0.482814	0.632205	0.367795	2.302274
6	-2103.922	-2270.983	167.061	0.328337	1.418717	1.236093	0.9079422	0.624045	0.375955	0.632205	0.367795	2.267057
12	-2103.163	-2270.149	166.9861	0.3071547	1.057031	1.094798	0.9505954	0.611075	0.388925	0.455504	0.544496	2.587302
18	-2103.222	-2270.561	167.3393	0.272026	1.01617	1.094798	0.9823184	0.547435	0.452565	0.493483	0.506517	2.378377
24	-2104.395	-2271.097	166.7019	0.3994476	1.327154	1.226734	0.898118	0.540223	0.459777	0.586019	0.413981	2.485616
30	-2100.283	-2266.993	166.7096	0.1963686	0.829131	1.412776	0.9503173	0.559213	0.440787	0.586019	0.413981	2.769649
36	-2111.307	-2278.45	167.1429	0.1449804	1.232564	1.412776	0.9681223	0.622313	0.377687	0.586019	0.413981	2.285166
42	-2107.065	-2273.8	166.735	0.2111705	1.208045	1.412776	1.078821	0.554945	0.445055	0.603481	0.396519	2.435621
48	-2110.014	-2277.014	167	0.3925703	1.180683	1.2697	1.051405	0.576607	0.423393	0.572037	0.427963	2.270819
54	-2112.873	-2279.893	167.0196	0.3925703	1.318535	1.080459	1.07175	0.576607	0.423393	0.61395	0.38605	2.288885
60	-2113.497	-2280.497	167.0002	0.3976018	1.009382	1.340736	1.073671	0.610519	0.389481	0.61395	0.38605	2.336863
66	-2111.662	-2278.761	167.0985	0.1289312	1.362574	1.144532	1.073671	0.571763	0.428237	0.61395	0.38605	2.336863
72	-2123.342	-2289.928	166.5865	0.03782366	1.336734	1.328033	0.8444938	0.619894	0.380106	0.54546	0.45454	2.756389
78	-2106.467	-2272.756	166.2894	0.3566432	1.156357	1.566165	0.8389657	0.649851	0.350149	0.54546	0.45454	2.727317
84	-2104.89	-2271.636	166.7467	0.1491711	1.201907	1.251918	0.7871805	0.506924	0.493076	0.53082	0.46918	2.731678
90	-2103.862	-2270.664	166.8023	0.650498	1.144706	1.251918	1.133712	0.575345	0.424655	0.528605	0.471395	2.207174
96	-2118.528	-2286.168	167.6407	0.3781259	0.9416574	1.004288	0.923152	0.575345	0.424655	0.624253	0.375747	2.286281
102	-2119.236	-2285.875	166.6385	0.05809677	1.35072	1.098533	0.8851324	0.585594	0.414406	0.510443	0.489557	2.805457
108	-2112.965	-2280.578	167.6133	0.1544138	0.8484888	1.098533	0.9374383	0.509154	0.490846	0.554142	0.445858	2.411989
114	-2106.514	-2272.918	166.4045	0.506977	1.402647	1.335252	0.8650033	0.558792	0.441208	0.662257	0.337743	2.54122
120	-2098.935	-2265.702	166.7665	0.2297224	1.235817	1.29202	0.9454689	0.534264	0.465736	0.603927	0.396073	2.54122
126	-2102.922	-2270.09	167.1679	0.2566694	1.013596	1.16186	0.9454689	0.534264	0.465736	0.603927	0.396073	2.491276
132	-2120.471	-2287.416	166.9447	0.4363968	1.073616	1.13757	0.9469487	0.634538	0.365462	0.518589	0.481411	2.503723
138	-2107.972	-2275.309	167.3371	0.07045834	1.153355	1.058438	0.8897596	0.541471	0.458529	0.547643	0.452357	2.503723
